ts_code,futu_code,exchange,name,delist_date,last_ddate
RU0403.SHF,RU0403,SHFE,橡胶0403,20040315,20040322
CU0403.SHF,CU0403,SHFE,沪铜0403,20040315,20040322
AL0403.SHF,AL0403,SHFE,沪铝0403,20040315,20040322
WT0403.ZCE,WT403,CZCE,硬麦0403,20040323,20040331
WS0403.ZCE,WS403,CZCE,强麦0403,20040323,20040331
AL0404.SHF,AL0404,SHFE,沪铝0404,20040415,20040422
CU0404.SHF,CU0404,SHFE,沪铜0404,20040415,20040422
RU0404.SHF,RU0404,SHFE,橡胶0404,20040415,20040422
AL0405.SHF,AL0405,SHFE,沪铝0405,20040517,20040524
CU0405.SHF,CU0405,SHFE,沪铜0405,20040517,20040524
RU0405.SHF,RU0405,SHFE,橡胶0405,20040517,20040524
WT0405.ZCE,WT405,CZCE,硬麦0405,20040521,20040531
A0405.DCE,A0405,DCE,豆一0405,20040521,20040528
M0405.DCE,M0405,DCE,豆粕0405,20040521,20040527
WS0405.ZCE,WS405,CZCE,强麦0405,20040521,20040531
CU0406.SHF,CU0406,SHFE,沪铜0406,20040615,20040622
RU0406.SHF,RU0406,SHFE,橡胶0406,20040615,20040622
AL0406.SHF,AL0406,SHFE,沪铝0406,20040615,20040622
A0407.DCE,A0407,DCE,豆一0407,20040714,20040721
RU0407.SHF,RU0407,SHFE,橡胶0407,20040715,20040722
AL0407.SHF,AL0407,SHFE,沪铝0407,20040715,20040722
CU0407.SHF,CU0407,SHFE,沪铜0407,20040715,20040722
WS0407.ZCE,WS407,CZCE,强麦0407,20040722,20040730
WT0407.ZCE,WT407,CZCE,硬麦0407,20040722,20040730
M0408.DCE,M0408,DCE,豆粕0408,20040813,20040819
RU0408.SHF,RU0408,SHFE,橡胶0408,20040816,20040823
CU0408.SHF,CU0408,SHFE,沪铜0408,20040816,20040823
AL0408.SHF,AL0408,SHFE,沪铝0408,20040816,20040823
M0409.DCE,M0409,DCE,豆粕0409,20040914,20040920
A0409.DCE,A0409,DCE,豆一0409,20040914,20040921
CU0409.SHF,CU0409,SHFE,沪铜0409,20040915,20040922
AL0409.SHF,AL0409,SHFE,沪铝0409,20040915,20040922
RU0409.SHF,RU0409,SHFE,橡胶0409,20040915,20040922
WT0409.ZCE,WT409,CZCE,硬麦0409,20040922,20040930
WS0409.ZCE,WS409,CZCE,强麦0409,20040922,20040930
RU0410.SHF,RU0410,SHFE,橡胶0410,20041015,20041022
CU0410.SHF,CU0410,SHFE,沪铜0410,20041015,20041022
AL0410.SHF,AL0410,SHFE,沪铝0410,20041015,20041022
A0411.DCE,A0411,DCE,豆一0411,20041112,20041119
M0411.DCE,M0411,DCE,豆粕0411,20041112,20041118
CF0411.ZCE,CF411,CZCE,郑棉0411,20041112,20041116
AL0411.SHF,AL0411,SHFE,沪铝0411,20041115,20041122
CU0411.SHF,CU0411,SHFE,沪铜0411,20041115,20041122
RU0411.SHF,RU0411,SHFE,橡胶0411,20041115,20041122
WS0411.ZCE,WS411,CZCE,强麦0411,20041122,20041130
WT0411.ZCE,WT411,CZCE,硬麦0411,20041122,20041130
CF0412.ZCE,CF412,CZCE,郑棉0412,20041214,20041216
CU0412.SHF,CU0412,SHFE,沪铜0412,20041215,20041222
AL0412.SHF,AL0412,SHFE,沪铝0412,20041215,20041222
FU0501.SHF,FU0501,SHFE,燃油0501,20041231,20050110
CU0501.SHF,CU0501,SHFE,沪铜0501,20050117,20050124
A0501.DCE,A0501,DCE,豆一0501,20050117,20050124
M0501.DCE,M0501,DCE,豆粕0501,20050117,20050121
CF0501.ZCE,CF501,CZCE,郑棉0501,20050117,20050119
RU0501.SHF,RU0501,SHFE,橡胶0501,20050117,20050124
C0501.DCE,C0501,DCE,玉米0501,20050117,20050119
AL0501.SHF,AL0501,SHFE,沪铝0501,20050117,20050124
WS0501.ZCE,WS501,CZCE,强麦0501,20050121,20050131
WT0501.ZCE,WT501,CZCE,硬麦0501,20050121,20050131
AL0502.SHF,AL0502,SHFE,沪铝0502,20050204,20050222
CU0502.SHF,CU0502,SHFE,沪铜0502,20050204,20050222
FU0503.SHF,FU0503,SHFE,燃油0503,20050228,20050307
M0503.DCE,M0503,DCE,豆粕0503,20050314,20050318
A0503.DCE,A0503,DCE,豆一0503,20050314,20050321
B0503.DCE,B0503,DCE,豆二0503,20050314,20050317
C0503.DCE,C0503,DCE,玉米0503,20050314,20050316
CF0503.ZCE,CF503,CZCE,郑棉0503,20050314,20050316
RU0503.SHF,RU0503,SHFE,橡胶0503,20050315,20050322
AL0503.SHF,AL0503,SHFE,沪铝0503,20050315,20050322
CU0503.SHF,CU0503,SHFE,沪铜0503,20050315,20050322
WS0503.ZCE,WS503,CZCE,强麦0503,20050323,20050331
WT0503.ZCE,WT503,CZCE,硬麦0503,20050323,20050331
FU0504.SHF,FU0504,SHFE,燃油0504,20050331,20050407
CF0504.ZCE,CF504,CZCE,郑棉0504,20050414,20050418
AL0504.SHF,AL0504,SHFE,沪铝0504,20050415,20050422
CU0504.SHF,CU0504,SHFE,沪铜0504,20050415,20050422
RU0504.SHF,RU0504,SHFE,橡胶0504,20050415,20050422
FU0505.SHF,FU0505,SHFE,燃油0505,20050429,20050513
CU0505.SHF,CU0505,SHFE,沪铜0505,20050516,20050523
AL0505.SHF,AL0505,SHFE,沪铝0505,20050516,20050523
RU0505.SHF,RU0505,SHFE,橡胶0505,20050516,20050523
CF0505.ZCE,CF505,CZCE,郑棉0505,20050520,20050524
M0505.DCE,M0505,DCE,豆粕0505,20050520,20050526
B0505.DCE,B0505,DCE,豆二0505,20050520,20050525
A0505.DCE,A0505,DCE,豆一0505,20050520,20050527
C0505.DCE,C0505,DCE,玉米0505,20050520,20050524
WT0505.ZCE,WT505,CZCE,硬麦0505,20050523,20050531
WS0505.ZCE,WS505,CZCE,强麦0505,20050523,20050531
FU0506.SHF,FU0506,SHFE,燃油0506,20050531,20050607
CF0506.ZCE,CF506,CZCE,郑棉0506,20050614,20050616
RU0506.SHF,RU0506,SHFE,橡胶0506,20050615,20050622
AL0506.SHF,AL0506,SHFE,沪铝0506,20050615,20050622
CU0506.SHF,CU0506,SHFE,沪铜0506,20050615,20050622
FU0507.SHF,FU0507,SHFE,燃油0507,20050630,20050707
C0507.DCE,C0507,DCE,玉米0507,20050714,20050718
CF0507.ZCE,CF507,CZCE,郑棉0507,20050714,20050718
B0507.DCE,B0507,DCE,豆二0507,20050714,20050719
A0507.DCE,A0507,DCE,豆一0507,20050714,20050721
CU0507.SHF,CU0507,SHFE,沪铜0507,20050715,20050722
AL0507.SHF,AL0507,SHFE,沪铝0507,20050715,20050722
RU0507.SHF,RU0507,SHFE,橡胶0507,20050715,20050722
WT0507.ZCE,WT507,CZCE,硬麦0507,20050721,20050729
WS0507.ZCE,WS507,CZCE,强麦0507,20050721,20050729
FU0508.SHF,FU0508,SHFE,燃油0508,20050729,20050805
M0508.DCE,M0508,DCE,豆粕0508,20050812,20050818
CF0508.ZCE,CF508,CZCE,郑棉0508,20050812,20050816
RU0508.SHF,RU0508,SHFE,橡胶0508,20050815,20050822
CU0508.SHF,CU0508,SHFE,沪铜0508,20050815,20050822
AL0508.SHF,AL0508,SHFE,沪铝0508,20050815,20050822
FU0509.SHF,FU0509,SHFE,燃油0509,20050831,20050907
B0509.DCE,B0509,DCE,豆二0509,20050914,20050919
CF0509.ZCE,CF509,CZCE,郑棉0509,20050914,20050916
A0509.DCE,A0509,DCE,豆一0509,20050914,20050921
M0509.DCE,M0509,DCE,豆粕0509,20050914,20050920
C0509.DCE,C0509,DCE,玉米0509,20050914,20050916
RU0509.SHF,RU0509,SHFE,橡胶0509,20050915,20050922
CU0509.SHF,CU0509,SHFE,沪铜0509,20050915,20050922
AL0509.SHF,AL0509,SHFE,沪铝0509,20050915,20050922
WS0509.ZCE,WS509,CZCE,强麦0509,20050922,20050930
WT0509.ZCE,WT509,CZCE,硬麦0509,20050922,20050930
FU0510.SHF,FU0510,SHFE,燃油0510,20050930,20051014
AL0510.SHF,AL0510,SHFE,沪铝0510,20051017,20051024
CU0510.SHF,CU0510,SHFE,沪铜0510,20051017,20051024
RU0510.SHF,RU0510,SHFE,橡胶0510,20051017,20051024
CF0510.ZCE,CF510,CZCE,郑棉0510,20051021,20051025
FU0511.SHF,FU0511,SHFE,燃油0511,20051031,20051107
A0511.DCE,A0511,DCE,豆一0511,20051114,20051121
C0511.DCE,C0511,DCE,玉米0511,20051114,20051116
B0511.DCE,B0511,DCE,豆二0511,20051114,20051117
M0511.DCE,M0511,DCE,豆粕0511,20051114,20051118
CF0511.ZCE,CF511,CZCE,郑棉0511,20051114,20051116
RU0511.SHF,RU0511,SHFE,橡胶0511,20051115,20051122
AL0511.SHF,AL0511,SHFE,沪铝0511,20051115,20051122
CU0511.SHF,CU0511,SHFE,沪铜0511,20051115,20051122
WT0511.ZCE,WT511,CZCE,硬麦0511,20051122,20051130
WS0511.ZCE,WS511,CZCE,强麦0511,20051122,20051130
FU0512.SHF,FU0512,SHFE,燃油0512,20051130,20051207
CF0512.ZCE,CF512,CZCE,郑棉0512,20051214,20051216
M0512.DCE,M0512,DCE,豆粕0512,20051214,20051220
CU0512.SHF,CU0512,SHFE,沪铜0512,20051215,20051222
AL0512.SHF,AL0512,SHFE,沪铝0512,20051215,20051222
CU0601.SHF,CU0601,SHFE,沪铜0601,20060116,20060123
AL0601.SHF,AL0601,SHFE,沪铝0601,20060116,20060123
RU0601.SHF,RU0601,SHFE,橡胶0601,20060116,20060123
A0601.DCE,A0601,DCE,豆一0601,20060117,20060124
B0601.DCE,B0601,DCE,豆二0601,20060117,20060120
C0601.DCE,C0601,DCE,玉米0601,20060117,20060119
M0601.DCE,M0601,DCE,豆粕0601,20060117,20060123
CF0601.ZCE,CF601,CZCE,郑棉0601,20060117,20060119
WT0601.ZCE,WT601,CZCE,硬麦0601,20060119,20060127
WS0601.ZCE,WS601,CZCE,强麦0601,20060119,20060127
FU0602.SHF,FU0602,SHFE,燃油0602,20060127,20060210
AL0602.SHF,AL0602,SHFE,沪铝0602,20060215,20060222
CU0602.SHF,CU0602,SHFE,沪铜0602,20060215,20060222
FU0603.SHF,FU0603,SHFE,燃油0603,20060228,20060307
C0603.DCE,C0603,DCE,玉米0603,20060314,20060316
A0603.DCE,A0603,DCE,豆一0603,20060314,20060321
CF0603.ZCE,CF603,CZCE,郑棉0603,20060314,20060316
B0603.DCE,B0603,DCE,豆二0603,20060314,20060317
M0603.DCE,M0603,DCE,豆粕0603,20060314,20060320
Y0603.DCE,Y0603,DCE,豆油0603,20060314,20060317
AL0603.SHF,AL0603,SHFE,沪铝0603,20060315,20060322
RU0603.SHF,RU0603,SHFE,橡胶0603,20060315,20060322
CU0603.SHF,CU0603,SHFE,沪铜0603,20060315,20060322
WS0603.ZCE,WS603,CZCE,强麦0603,20060323,20060331
WT0603.ZCE,WT603,CZCE,硬麦0603,20060323,20060331
FU0604.SHF,FU0604,SHFE,燃油0604,20060331,20060407
CF0604.ZCE,CF604,CZCE,郑棉0604,20060414,20060418
CU0604.SHF,CU0604,SHFE,沪铜0604,20060417,20060424
RU0604.SHF,RU0604,SHFE,橡胶0604,20060417,20060424
AL0604.SHF,AL0604,SHFE,沪铝0604,20060417,20060424
FU0605.SHF,FU0605,SHFE,燃油0605,20060428,20060512
CU0605.SHF,CU0605,SHFE,沪铜0605,20060515,20060522
AL0605.SHF,AL0605,SHFE,沪铝0605,20060515,20060522
RU0605.SHF,RU0605,SHFE,橡胶0605,20060515,20060522
C0605.DCE,C0605,DCE,玉米0605,20060519,20060523
M0605.DCE,M0605,DCE,豆粕0605,20060519,20060525
SR0605.ZCE,SR605,CZCE,白糖0605,20060519,20060523
CF0605.ZCE,CF605,CZCE,郑棉0605,20060519,20060523
Y0605.DCE,Y0605,DCE,豆油0605,20060519,20060524
A0605.DCE,A0605,DCE,豆一0605,20060519,20060526
B0605.DCE,B0605,DCE,豆二0605,20060519,20060524
WS0605.ZCE,WS605,CZCE,强麦0605,20060523,20060531
WT0605.ZCE,WT605,CZCE,硬麦0605,20060523,20060531
FU0606.SHF,FU0606,SHFE,燃油0606,20060531,20060607
CF0606.ZCE,CF606,CZCE,郑棉0606,20060614,20060616
RU0606.SHF,RU0606,SHFE,橡胶0606,20060615,20060622
AL0606.SHF,AL0606,SHFE,沪铝0606,20060615,20060622
CU0606.SHF,CU0606,SHFE,沪铜0606,20060615,20060622
FU0607.SHF,FU0607,SHFE,燃油0607,20060630,20060707
Y0607.DCE,Y0607,DCE,豆油0607,20060714,20060719
M0607.DCE,M0607,DCE,豆粕0607,20060714,20060720
B0607.DCE,B0607,DCE,豆二0607,20060714,20060719
SR0607.ZCE,SR607,CZCE,白糖0607,20060714,20060718
A0607.DCE,A0607,DCE,豆一0607,20060714,20060721
C0607.DCE,C0607,DCE,玉米0607,20060714,20060718
CF0607.ZCE,CF607,CZCE,郑棉0607,20060714,20060718
RU0607.SHF,RU0607,SHFE,橡胶0607,20060717,20060724
AL0607.SHF,AL0607,SHFE,沪铝0607,20060717,20060724
CU0607.SHF,CU0607,SHFE,沪铜0607,20060717,20060724
WS0607.ZCE,WS607,CZCE,强麦0607,20060721,20060731
WT0607.ZCE,WT607,CZCE,硬麦0607,20060721,20060731
FU0608.SHF,FU0608,SHFE,燃油0608,20060731,20060807
Y0608.DCE,Y0608,DCE,豆油0608,20060814,20060817
M0608.DCE,M0608,DCE,豆粕0608,20060814,20060818
CF0608.ZCE,CF608,CZCE,郑棉0608,20060814,20060816
CU0608.SHF,CU0608,SHFE,沪铜0608,20060815,20060822
RU0608.SHF,RU0608,SHFE,橡胶0608,20060815,20060822
AL0608.SHF,AL0608,SHFE,沪铝0608,20060815,20060822
FU0609.SHF,FU0609,SHFE,燃油0609,20060831,20060907
M0609.DCE,M0609,DCE,豆粕0609,20060914,20060920
CF0609.ZCE,CF609,CZCE,郑棉0609,20060914,20060918
SR0609.ZCE,SR609,CZCE,白糖0609,20060914,20060918
C0609.DCE,C0609,DCE,玉米0609,20060914,20060918
Y0609.DCE,Y0609,DCE,豆油0609,20060914,20060919
A0609.DCE,A0609,DCE,豆一0609,20060914,20060921
B0609.DCE,B0609,DCE,豆二0609,20060914,20060919
RU0609.SHF,RU0609,SHFE,橡胶0609,20060915,20060922
CU0609.SHF,CU0609,SHFE,沪铜0609,20060915,20060922
AL0609.SHF,AL0609,SHFE,沪铝0609,20060915,20060922
WT0609.ZCE,WT609,CZCE,硬麦0609,20060921,20060929
WS0609.ZCE,WS609,CZCE,强麦0609,20060921,20060929
FU0610.SHF,FU0610,SHFE,燃油0610,20060929,20061013
RU0610.SHF,RU0610,SHFE,橡胶0610,20061016,20061023
AL0610.SHF,AL0610,SHFE,沪铝0610,20061016,20061023
CU0610.SHF,CU0610,SHFE,沪铜0610,20061016,20061023
CF0610.ZCE,CF610,CZCE,郑棉0610,20061020,20061024
FU0611.SHF,FU0611,SHFE,燃油0611,20061031,20061107
C0611.DCE,C0611,DCE,玉米0611,20061114,20061116
M0611.DCE,M0611,DCE,豆粕0611,20061114,20061120
CF0611.ZCE,CF611,CZCE,郑棉0611,20061114,20061116
Y0611.DCE,Y0611,DCE,豆油0611,20061114,20061117
SR0611.ZCE,SR611,CZCE,白糖0611,20061114,20061116
A0611.DCE,A0611,DCE,豆一0611,20061114,20061121
B0611.DCE,B0611,DCE,豆二0611,20061114,20061117
CU0611.SHF,CU0611,SHFE,沪铜0611,20061115,20061122
RU0611.SHF,RU0611,SHFE,橡胶0611,20061115,20061122
AL0611.SHF,AL0611,SHFE,沪铝0611,20061115,20061122
WS0611.ZCE,WS611,CZCE,强麦0611,20061122,20061130
WT0611.ZCE,WT611,CZCE,硬麦0611,20061122,20061130
FU0612.SHF,FU0612,SHFE,燃油0612,20061130,20061207
CF0612.ZCE,CF612,CZCE,郑棉0612,20061214,20061218
M0612.DCE,M0612,DCE,豆粕0612,20061214,20061220
Y0612.DCE,Y0612,DCE,豆油0612,20061214,20061219
AL0612.SHF,AL0612,SHFE,沪铝0612,20061215,20061222
CU0612.SHF,CU0612,SHFE,沪铜0612,20061215,20061222
FU0701.SHF,FU0701,SHFE,燃油0701,20061229,20070110
CU0701.SHF,CU0701,SHFE,沪铜0701,20070115,20070122
AL0701.SHF,AL0701,SHFE,沪铝0701,20070115,20070122
RU0701.SHF,RU0701,SHFE,橡胶0701,20070115,20070122
Y0701.DCE,Y0701,DCE,豆油0701,20070117,20070122
A0701.DCE,A0701,DCE,豆一0701,20070117,20070124
C0701.DCE,C0701,DCE,玉米0701,20070117,20070119
M0701.DCE,M0701,DCE,豆粕0701,20070117,20070123
B0701.DCE,B0701,DCE,豆二0701,20070117,20070122
SR0701.ZCE,SR701,CZCE,白糖0701,20070117,20070119
CF0701.ZCE,CF701,CZCE,郑棉0701,20070117,20070119
WT0701.ZCE,WT701,CZCE,硬麦0701,20070123,20070131
WS0701.ZCE,WS701,CZCE,强麦0701,20070123,20070131
CU0702.SHF,CU0702,SHFE,沪铜0702,20070212,20070226
AL0702.SHF,AL0702,SHFE,沪铝0702,20070212,20070226
TA0702.ZCE,TA702,CZCE,PTA0702,20070214,20070216
FU0703.SHF,FU0703,SHFE,燃油0703,20070228,20070307
A0703.DCE,A0703,DCE,豆一0703,20070314,20070321
C0703.DCE,C0703,DCE,玉米0703,20070314,20070316
SR0703.ZCE,SR703,CZCE,白糖0703,20070314,20070316
M0703.DCE,M0703,DCE,豆粕0703,20070314,20070320
B0703.DCE,B0703,DCE,豆二0703,20070314,20070319
CF0703.ZCE,CF703,CZCE,郑棉0703,20070314,20070316
Y0703.DCE,Y0703,DCE,豆油0703,20070314,20070319
TA0703.ZCE,TA703,CZCE,PTA0703,20070314,20070316
CU0703.SHF,CU0703,SHFE,沪铜0703,20070315,20070322
RU0703.SHF,RU0703,SHFE,橡胶0703,20070315,20070322
AL0703.SHF,AL0703,SHFE,沪铝0703,20070315,20070322
WT0703.ZCE,WT703,CZCE,硬麦0703,20070322,20070330
WS0703.ZCE,WS703,CZCE,强麦0703,20070322,20070330
FU0704.SHF,FU0704,SHFE,燃油0704,20070330,20070406
TA0704.ZCE,TA704,CZCE,PTA0704,20070413,20070417
CF0704.ZCE,CF704,CZCE,郑棉0704,20070413,20070417
RU0704.SHF,RU0704,SHFE,橡胶0704,20070416,20070423
AL0704.SHF,AL0704,SHFE,沪铝0704,20070416,20070423
CU0704.SHF,CU0704,SHFE,沪铜0704,20070416,20070423
FU0705.SHF,FU0705,SHFE,燃油0705,20070430,20070514
AL0705.SHF,AL0705,SHFE,沪铝0705,20070515,20070522
CU0705.SHF,CU0705,SHFE,沪铜0705,20070515,20070522
RU0705.SHF,RU0705,SHFE,橡胶0705,20070515,20070522
SR0705.ZCE,SR705,CZCE,白糖0705,20070521,20070523
A0705.DCE,A0705,DCE,豆一0705,20070521,20070528
C0705.DCE,C0705,DCE,玉米0705,20070521,20070523
TA0705.ZCE,TA705,CZCE,PTA0705,20070521,20070523
CF0705.ZCE,CF705,CZCE,郑棉0705,20070521,20070523
B0705.DCE,B0705,DCE,豆二0705,20070521,20070524
M0705.DCE,M0705,DCE,豆粕0705,20070521,20070525
Y0705.DCE,Y0705,DCE,豆油0705,20070521,20070524
WS0705.ZCE,WS705,CZCE,强麦0705,20070523,20070531
WT0705.ZCE,WT705,CZCE,硬麦0705,20070523,20070531
FU0706.SHF,FU0706,SHFE,燃油0706,20070531,20070607
TA0706.ZCE,TA706,CZCE,PTA0706,20070614,20070618
RU0706.SHF,RU0706,SHFE,橡胶0706,20070615,20070622
AL0706.SHF,AL0706,SHFE,沪铝0706,20070615,20070622
CU0706.SHF,CU0706,SHFE,沪铜0706,20070615,20070622
FU0707.SHF,FU0707,SHFE,燃油0707,20070629,20070706
CF0707.ZCE,CF707,CZCE,郑棉0707,20070713,20070717
TA0707.ZCE,TA707,CZCE,PTA0707,20070713,20070717
SR0707.ZCE,SR707,CZCE,白糖0707,20070713,20070717
A0707.DCE,A0707,DCE,豆一0707,20070713,20070720
B0707.DCE,B0707,DCE,豆二0707,20070713,20070718
Y0707.DCE,Y0707,DCE,豆油0707,20070713,20070718
M0707.DCE,M0707,DCE,豆粕0707,20070713,20070719
RO0707.ZCE,RO707,CZCE,菜油0707,20070713,20070717
C0707.DCE,C0707,DCE,玉米0707,20070713,20070717
AL0707.SHF,AL0707,SHFE,沪铝0707,20070716,20070723
CU0707.SHF,CU0707,SHFE,沪铜0707,20070716,20070723
ZN0707.SHF,ZN0707,SHFE,沪锌0707,20070716,20070723
RU0707.SHF,RU0707,SHFE,橡胶0707,20070716,20070723
WS0707.ZCE,WS707,CZCE,强麦0707,20070723,20070731
WT0707.ZCE,WT707,CZCE,硬麦0707,20070723,20070731
FU0708.SHF,FU0708,SHFE,燃油0708,20070731,20070807
Y0708.DCE,Y0708,DCE,豆油0708,20070814,20070817
TA0708.ZCE,TA708,CZCE,PTA0708,20070814,20070816
M0708.DCE,M0708,DCE,豆粕0708,20070814,20070820
AL0708.SHF,AL0708,SHFE,沪铝0708,20070815,20070822
ZN0708.SHF,ZN0708,SHFE,沪锌0708,20070815,20070822
RU0708.SHF,RU0708,SHFE,橡胶0708,20070815,20070822
CU0708.SHF,CU0708,SHFE,沪铜0708,20070815,20070822
FU0709.SHF,FU0709,SHFE,燃油0709,20070831,20070907
TA0709.ZCE,TA709,CZCE,PTA0709,20070914,20070918
M0709.DCE,M0709,DCE,豆粕0709,20070914,20070920
CF0709.ZCE,CF709,CZCE,郑棉0709,20070914,20070918
SR0709.ZCE,SR709,CZCE,白糖0709,20070914,20070918
RO0709.ZCE,RO709,CZCE,菜油0709,20070914,20070918
Y0709.DCE,Y0709,DCE,豆油0709,20070914,20070919
B0709.DCE,B0709,DCE,豆二0709,20070914,20070919
C0709.DCE,C0709,DCE,玉米0709,20070914,20070918
A0709.DCE,A0709,DCE,豆一0709,20070914,20070921
AL0709.SHF,AL0709,SHFE,沪铝0709,20070917,20070924
CU0709.SHF,CU0709,SHFE,沪铜0709,20070917,20070924
ZN0709.SHF,ZN0709,SHFE,沪锌0709,20070917,20070924
RU0709.SHF,RU0709,SHFE,橡胶0709,20070917,20070924
WT0709.ZCE,WT709,CZCE,硬麦0709,20070920,20070928
WS0709.ZCE,WS709,CZCE,强麦0709,20070920,20070928
FU0710.SHF,FU0710,SHFE,燃油0710,20070928,20071012
AL0710.SHF,AL0710,SHFE,沪铝0710,20071015,20071022
RU0710.SHF,RU0710,SHFE,橡胶0710,20071015,20071022
CU0710.SHF,CU0710,SHFE,沪铜0710,20071015,20071022
ZN0710.SHF,ZN0710,SHFE,沪锌0710,20071015,20071022
TA0710.ZCE,TA710,CZCE,PTA0710,20071019,20071023
L0710.DCE,L0710,DCE,塑料0710,20071019,20071023
FU0711.SHF,FU0711,SHFE,燃油0711,20071031,20071107
TA0711.ZCE,TA711,CZCE,PTA0711,20071114,20071116
C0711.DCE,C0711,DCE,玉米0711,20071114,20071116
SR0711.ZCE,SR711,CZCE,白糖0711,20071114,20071116
Y0711.DCE,Y0711,DCE,豆油0711,20071114,20071119
M0711.DCE,M0711,DCE,豆粕0711,20071114,20071120
RO0711.ZCE,RO711,CZCE,菜油0711,20071114,20071116
L0711.DCE,L0711,DCE,塑料0711,20071114,20071116
CF0711.ZCE,CF711,CZCE,郑棉0711,20071114,20071116
A0711.DCE,A0711,DCE,豆一0711,20071114,20071121
B0711.DCE,B0711,DCE,豆二0711,20071114,20071119
AL0711.SHF,AL0711,SHFE,沪铝0711,20071115,20071122
ZN0711.SHF,ZN0711,SHFE,沪锌0711,20071115,20071122
CU0711.SHF,CU0711,SHFE,沪铜0711,20071115,20071122
RU0711.SHF,RU0711,SHFE,橡胶0711,20071115,20071122
WS0711.ZCE,WS711,CZCE,强麦0711,20071122,20071130
WT0711.ZCE,WT711,CZCE,硬麦0711,20071122,20071130
FU0712.SHF,FU0712,SHFE,燃油0712,20071130,20071207
L0712.DCE,L0712,DCE,塑料0712,20071214,20071218
TA0712.ZCE,TA712,CZCE,PTA0712,20071214,20071218
Y0712.DCE,Y0712,DCE,豆油0712,20071214,20071219
M0712.DCE,M0712,DCE,豆粕0712,20071214,20071220
CU0712.SHF,CU0712,SHFE,沪铜0712,20071217,20071224
ZN0712.SHF,ZN0712,SHFE,沪锌0712,20071217,20071224
AL0712.SHF,AL0712,SHFE,沪铝0712,20071217,20071224
FU0801.SHF,FU0801,SHFE,燃油0801,20071228,20080108
AL0801.SHF,AL0801,SHFE,沪铝0801,20080115,20080122
B0801.DCE,B0801,DCE,豆二0801,20080115,20080118
RU0801.SHF,RU0801,SHFE,橡胶0801,20080115,20080122
ZN0801.SHF,ZN0801,SHFE,沪锌0801,20080115,20080122
CU0801.SHF,CU0801,SHFE,沪铜0801,20080115,20080122
P0801.DCE,P0801,DCE,棕榈油0801,20080115,20080117
L0801.DCE,L0801,DCE,塑料0801,20080115,20080117
C0801.DCE,C0801,DCE,玉米0801,20080115,20080117
TA0801.ZCE,TA801,CZCE,PTA0801,20080115,20080117
CF0801.ZCE,CF801,CZCE,郑棉0801,20080115,20080117
Y0801.DCE,Y0801,DCE,豆油0801,20080115,20080118
A0801.DCE,A0801,DCE,豆一0801,20080115,20080122
SR0801.ZCE,SR801,CZCE,白糖0801,20080115,20080117
M0801.DCE,M0801,DCE,豆粕0801,20080115,20080121
RO0801.ZCE,RO801,CZCE,菜油0801,20080115,20080117
WT0801.ZCE,WT801,CZCE,硬麦0801,20080123,20080131
WS0801.ZCE,WS801,CZCE,强麦0801,20080123,20080131
AL0802.SHF,AL0802,SHFE,沪铝0802,20080215,20080222
CU0802.SHF,CU0802,SHFE,沪铜0802,20080215,20080220
ZN0802.SHF,ZN0802,SHFE,沪锌0802,20080215,20080222
P0802.DCE,P0802,DCE,棕榈油0802,20080221,20080225
L0802.DCE,L0802,DCE,塑料0802,20080221,20080225
TA0802.ZCE,TA802,CZCE,PTA0802,20080221,20080225
FU0803.SHF,FU0803,SHFE,燃油0803,20080229,20080307
P0803.DCE,P0803,DCE,棕榈油0803,20080314,20080318
B0803.DCE,B0803,DCE,豆二0803,20080314,20080319
A0803.DCE,A0803,DCE,豆一0803,20080314,20080321
SR0803.ZCE,SR803,CZCE,白糖0803,20080314,20080318
RO0803.ZCE,RO803,CZCE,菜油0803,20080314,20080318
L0803.DCE,L0803,DCE,塑料0803,20080314,20080318
Y0803.DCE,Y0803,DCE,豆油0803,20080314,20080319
TA0803.ZCE,TA803,CZCE,PTA0803,20080314,20080318
C0803.DCE,C0803,DCE,玉米0803,20080314,20080318
M0803.DCE,M0803,DCE,豆粕0803,20080314,20080320
CF0803.ZCE,CF803,CZCE,郑棉0803,20080314,20080318
ZN0803.SHF,ZN0803,SHFE,沪锌0803,20080317,20080324
RU0803.SHF,RU0803,SHFE,橡胶0803,20080317,20080324
CU0803.SHF,CU0803,SHFE,沪铜0803,20080317,20080324
AL0803.SHF,AL0803,SHFE,沪铝0803,20080317,20080324
WS0803.ZCE,WS803,CZCE,强麦0803,20080321,20080331
WT0803.ZCE,WT803,CZCE,硬麦0803,20080321,20080331
FU0804.SHF,FU0804,SHFE,燃油0804,20080331,20080408
L0804.DCE,L0804,DCE,塑料0804,20080415,20080417
TA0804.ZCE,TA804,CZCE,PTA0804,20080415,20080417
P0804.DCE,P0804,DCE,棕榈油0804,20080415,20080417
RU0804.SHF,RU0804,SHFE,橡胶0804,20080415,20080422
AL0804.SHF,AL0804,SHFE,沪铝0804,20080415,20080422
CU0804.SHF,CU0804,SHFE,沪铜0804,20080415,20080422
ZN0804.SHF,ZN0804,SHFE,沪锌0804,20080415,20080422
FU0805.SHF,FU0805,SHFE,燃油0805,20080430,20080509
AL0805.SHF,AL0805,SHFE,沪铝0805,20080515,20080522
