,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
113,A2201,A,0.0,黄大豆1号2201,0.2,2022-01-17,Future,a2201,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-01-18,油脂,2022-01-17,,2022-01-18,2022-01-20
114,A2203,A,0.0,黄大豆1号2203,0.2,2022-03-14,Future,a2203,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-03-15,油脂,2022-03-14,,2022-03-15,2022-03-17
115,A2205,A,0.0,黄大豆1号2205,0.2,2022-05-18,Future,a2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-05-20,油脂,2022-05-18,,2022-05-19,2022-05-23
116,A2207,A,0.0,黄大豆1号2207,0.2,2022-07-14,Future,a2207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-07-15,油脂,2022-07-14,,2022-07-15,2022-07-19
117,A2209,A,0.0,黄大豆1号2209,0.2,2022-09-15,Future,a2209,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-09-15,油脂,2022-09-15,,2022-09-16,2022-09-20
118,A2211,A,0.0,黄大豆1号2211,0.2,2022-11-14,Future,a2211,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-11-15,油脂,2022-11-14,,2022-11-17,2022-11-17
119,A2301,A,0.0,黄大豆1号2301,0.2,2023-01-16,Future,a2301,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-01-18,油脂,2023-01-16,,2023-01-19,2023-01-19
120,A2303,A,0.0,黄大豆1号2303,0.2,2023-03-14,Future,a2303,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-15,油脂,2023-03-14,,2023-03-17,2023-03-17
121,A2305,A,0.0,黄大豆1号2305,0.2,2023-05-17,Future,a2305,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-05-19,油脂,2023-05-17,,2023-05-22,2023-05-22
122,A2307,A,0.0,黄大豆1号2307,0.2,2023-07-14,Future,a2307,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-07-15,油脂,2023-07-14,,2023-07-19,2023-07-19
123,A2309,A,0.0,黄大豆1号2309,0.2,2023-09-14,Future,a2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-09-16,油脂,2023-09-14,,2023-09-19,2023-09-19
124,A2311,A,0.0,黄大豆1号2311,0.2,2023-11-14,Future,a2311,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-11-15,油脂,2023-11-14,,2023-11-17,2023-11-17
125,A2401,A,0.0,豆一2401,0.2,2024-01-15,Future,a2401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-01-17,油脂,2024-01-15,,2024-01-18,2024-01-18
126,A2403,A,0.0,豆一2403,0.2,2024-03-14,Future,a2403,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-03-15,油脂,2024-03-14,,2024-03-19,2024-03-19
127,A2405,A,0.0,豆一2405,0.2,2024-05-17,Future,a2405,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-05-18,油脂,2024-05-17,,2024-05-22,2024-05-22
128,A2407,A,0.0,豆一2407,0.2,2024-07-12,Future,a2407,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-07-17,油脂,2024-07-12,,2024-07-17,2024-07-17
129,A2409,A,0.0,豆一2409,0.2,2024-09-13,Future,a2409,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-09-15,油脂,2024-09-13,,2024-09-20,2024-09-20
130,A2411,A,0.0,豆一2411,0.2,2024-11-14,Future,a2411,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-11-15,油脂,2024-11-14,,2024-11-19,2024-11-19
131,A2501,A,0.0,豆一2501,0.2,2025-01-15,Future,a2501,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-01-16,油脂,2025-01-15,,2025-01-20,2025-01-20
132,A2503,A,0.0,豆一2503,0.2,2025-03-14,Future,a2503,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-03-15,油脂,2025-03-14,,2025-03-19,2025-03-19
133,A2505,A,0.0,豆一2505,0.2,2025-05-19,Future,a2505,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-05-20,油脂,2025-05-19,,2025-05-22,2025-05-22
134,A2507,A,0.0,豆一2507,0.2,2025-07-14,Future,a2507,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-07-15,油脂,2025-07-14,,2025-07-17,2025-07-17
135,A2509,A,0.0,豆一2509,0.2,2025-09-12,Future,a2509,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-09-18,油脂,2025-09-12,,2025-09-17,2025-09-17
136,A2511,A,0.0,豆一2511,0.2,2025-11-14,Future,a2511,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2024-11-15,油脂,2025-11-14,,2025-11-19,2025-11-19
137,A2601,A,0.0,豆一2601,0.2,2026-01-16,Future,a2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-01-16,油脂,2026-01-16,,2026-01-21,2026-01-21
138,A2603,A,0.0,豆一2603,0.2,2026-03-13,Future,a2603,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-03-17,油脂,2026-03-13,,2026-03-18,2026-03-18
139,A2605,A,0.0,豆一2605,0.2,2026-05-19,Future,a2605,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-05-20,油脂,2026-05-19,,2026-05-22,2026-05-22
140,A2607,A,0.0,豆一2607,0.06999999999999999,2026-07-14,Future,a2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-07-15,油脂,2026-07-14,,2026-07-17,2026-07-17
141,A2609,A,0.0,豆一2609,0.06999999999999999,2026-09-14,Future,a2609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-09-15,油脂,2026-09-14,,2026-09-17,2026-09-17
142,A2611,A,0.0,豆一2611,0.06999999999999999,2026-11-13,Future,a2611,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-11-17,油脂,2026-11-13,,2026-11-18,2026-11-18
143,A2701,A,0.0,豆一2701,0.06999999999999999,2027-01-15,Future,a2701,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-01-19,油脂,2027-01-15,,2027-01-20,2027-01-20
144,A2703,A,0.0,豆一2703,0.06999999999999999,2027-03-12,Future,a2703,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-03-16,油脂,2027-03-12,,2027-03-17,2027-03-17
145,A2705,A,0.0,豆一2705,0.06999999999999999,2027-05-19,Future,a2705,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-05-20,油脂,2027-05-19,,2027-05-24,2027-05-24
146,A88,A,0.0,豆一主力连续,0.06999999999999999,0000-00-00,Future,A2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
147,A888,A,0.0,豆一主力连续价差平滑,0.06999999999999999,0000-00-00,Future,A2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
148,A889,A,0.0,豆一主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,A2607,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
149,A88A2,A,0.0,豆一次主力连续,0.06999999999999999,0000-00-00,Future,A2609,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
150,A99,A,0.0,豆一指数连续,0.06999999999999999,0000-00-00,Future,a2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
151,AD2511,AD,0.0,ad2511,0.2,2025-11-17,Future,ad2511,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2025-11-17,,2025-11-18,2025-11-19
152,AD2512,AD,0.0,ad2512,0.2,2025-12-15,Future,ad2512,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2025-12-15,,2025-12-16,2025-12-17
153,AD2601,AD,0.0,ad2601,0.2,2026-01-15,Future,ad2601,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2026-01-15,,2026-01-16,2026-01-19
154,AD2602,AD,0.0,ad2602,0.2,2026-02-24,Future,ad2602,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2026-02-24,,2026-02-25,2026-02-26
155,AD2603,AD,0.0,ad2603,0.2,2026-03-16,Future,ad2603,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2026-03-16,,2026-03-17,2026-03-18
156,AD2604,AD,0.0,ad2604,0.2,2026-04-15,Future,ad2604,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2026-04-15,,2026-04-16,2026-04-17
157,AD2605,AD,0.0,ad2605,0.2,2026-05-15,Future,ad2605,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-10,有色,2026-05-15,,2026-05-18,2026-05-19
158,AD2606,AD,0.0,ad2606,0.15,2026-06-15,Future,ad2606,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-06-17,有色,2026-06-15,,2026-06-16,2026-06-17
159,AD2607,AD,0.0,ad2607,0.1,2026-07-15,Future,ad2607,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-07-16,有色,2026-07-15,,2026-07-16,2026-07-17
160,AD2608,AD,0.0,ad2608,0.1,2026-08-17,Future,ad2608,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-08-18,有色,2026-08-17,,2026-08-18,2026-08-19
161,AD2609,AD,0.0,ad2609,0.1,2026-09-15,Future,ad2609,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-09-16,有色,2026-09-15,,2026-09-16,2026-09-17
162,AD2610,AD,0.0,ad2610,0.1,2026-10-15,Future,ad2610,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-10-16,有色,2026-10-15,,2026-10-16,2026-10-19
163,AD2611,AD,0.0,ad2611,0.1,2026-11-16,Future,ad2611,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-11-18,有色,2026-11-16,,2026-11-17,2026-11-18
164,AD2612,AD,0.0,ad2612,0.1,2026-12-15,Future,ad2612,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2025-12-16,有色,2026-12-15,,2026-12-16,2026-12-17
165,AD2701,AD,0.0,ad2701,0.1,2027-01-15,Future,ad2701,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-01-16,有色,2027-01-15,,2027-01-18,2027-01-19
166,AD2702,AD,0.0,ad2702,0.1,2027-02-15,Future,ad2702,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-02-25,有色,2027-02-15,,2027-02-16,2027-02-17
167,AD2703,AD,0.0,ad2703,0.06999999999999999,2027-03-15,Future,ad2703,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-03-17,有色,2027-03-15,,2027-03-16,2027-03-17
168,AD2704,AD,0.0,ad2704,0.06999999999999999,2027-04-15,Future,ad2704,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-04-16,有色,2027-04-15,,2027-04-16,2027-04-19
169,AD2705,AD,0.0,ad2705,0.06999999999999999,2027-05-17,Future,ad2705,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2026-05-18,有色,2027-05-17,,2027-05-18,2027-05-19
170,AD88,AD,0.0,ad主力连续,0.1,0000-00-00,Future,AD2608,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
171,AD888,AD,0.0,ad主力连续价差平滑,0.1,0000-00-00,Future,AD2608,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
172,AD889,AD,0.0,ad主力连续价差平滑（后复权）,0.1,0000-00-00,Future,AD2608,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
173,AD88A2,AD,0.0,ad次主力连续,0.1,0000-00-00,Future,AD2609,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
174,AD99,AD,0.0,ad指数连续,0.1,0000-00-00,Future,,SHFE,Commodity,10.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,有色,0000-00-00,,0000-00-00,0000-00-00
175,AG1209,AG,0.0,白银1209,0.07,2012-09-17,Future,ag1209,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2012-09-17,null,2012-09-18,2012-09-24
176,AG1210,AG,0.0,白银1210,0.07,2012-10-15,Future,ag1210,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2012-10-15,null,2012-10-16,2012-10-22
177,AG1211,AG,0.0,白银1211,0.07,2012-11-15,Future,ag1211,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2012-11-15,null,2012-11-16,2012-11-22
178,AG1212,AG,0.0,白银1212,0.07,2012-12-17,Future,ag1212,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2012-12-17,null,2012-12-18,2012-12-24
179,AG1301,AG,0.0,白银1301,0.07,2013-01-15,Future,ag1301,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2013-01-15,null,2013-01-16,2013-01-22
180,AG1302,AG,0.0,白银1302,0.07,2013-02-18,Future,ag1302,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2013-02-18,null,2013-02-19,2013-02-25
181,AG1303,AG,0.0,白银1303,0.07,2013-03-15,Future,ag1303,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2013-03-15,null,2013-03-18,2013-03-22
182,AG1304,AG,0.0,白银1304,0.07,2013-04-15,Future,ag1304,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-10,贵金属,2013-04-15,null,2013-04-16,2013-04-22
183,AG1305,AG,0.0,白银1305,0.07,2013-05-15,Future,ag1305,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-16,贵金属,2013-05-15,null,2013-05-16,2013-05-22
184,AG1306,AG,0.0,白银1306,0.07,2013-06-17,Future,ag1306,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-06-18,贵金属,2013-06-17,null,2013-06-18,2013-06-24
185,AG1307,AG,0.0,白银1307,0.07,2013-07-15,Future,ag1307,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-07-17,贵金属,2013-07-15,null,2013-07-16,2013-07-22
186,AG1308,AG,0.0,白银1308,0.07,2013-08-15,Future,ag1308,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-08-16,贵金属,2013-08-15,null,2013-08-16,2013-08-22
187,AG1309,AG,0.0,白银1309,0.07,2013-09-16,Future,ag1309,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-09-18,贵金属,2013-09-16,null,2013-09-17,2013-09-25
188,AG1310,AG,0.0,白银1310,0.07,2013-10-15,Future,ag1310,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-10-16,贵金属,2013-10-15,null,2013-10-16,2013-10-22
189,AG1311,AG,0.0,白银1311,0.07,2013-11-15,Future,ag1311,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-11-16,贵金属,2013-11-15,null,2013-11-18,2013-11-22
190,AG1312,AG,0.0,白银1312,0.07,2013-12-16,Future,ag1312,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2012-12-18,贵金属,2013-12-16,null,2013-12-17,2013-12-23
191,AG1401,AG,0.0,白银1401,0.07,2014-01-15,Future,ag1401,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-01-16,贵金属,2014-01-15,null,2014-01-16,2014-01-22
192,AG1402,AG,0.0,白银1402,0.07,2014-02-17,Future,ag1402,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-02-19,贵金属,2014-02-17,null,2014-02-18,2014-02-24
193,AG1403,AG,0.0,白银1403,0.07,2014-03-17,Future,ag1403,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-18,贵金属,2014-03-17,null,2014-03-18,2014-03-24
194,AG1404,AG,0.0,白银1404,0.07,2014-04-15,Future,ag1404,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-04-16,贵金属,2014-04-15,null,2014-04-16,2014-04-22
195,AG1405,AG,0.0,白银1405,0.07,2014-05-15,Future,ag1405,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,贵金属,2014-05-15,null,2014-05-16,2014-05-22
196,AG1406,AG,0.0,白银1406,0.07,2014-06-16,Future,ag1406,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-06-18,贵金属,2014-06-16,null,2014-06-17,2014-06-23
197,AG1407,AG,0.0,白银1407,0.04,2014-07-15,Future,ag1407,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-16,贵金属,2014-07-15,null,2014-07-16,2014-07-22
198,AG1408,AG,0.0,白银1408,0.04,2014-08-15,Future,ag1408,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-08-16,贵金属,2014-08-15,null,2014-08-18,2014-08-22
199,AG1409,AG,0.0,白银1409,0.04,2014-09-15,Future,ag1409,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-17,贵金属,2014-09-15,null,2014-09-16,2014-09-22
200,AG1410,AG,0.0,白银1410,0.04,2014-10-15,Future,ag1410,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-10-16,贵金属,2014-10-15,null,2014-10-16,2014-10-22
201,AG1411,AG,0.0,白银1411,0.04,2014-11-17,Future,ag1411,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-18,贵金属,2014-11-17,null,2014-11-18,2014-11-24
202,AG1412,AG,0.0,白银1412,0.04,2014-12-15,Future,ag1412,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2013-12-17,贵金属,2014-12-15,null,2014-12-16,2014-12-22
203,AG1501,AG,0.0,白银1501,0.04,2015-01-15,Future,ag1501,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,贵金属,2015-01-15,null,2015-01-16,2015-01-22
204,AG1502,AG,0.0,白银1502,0.04,2015-02-10,Future,ag1502,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,贵金属,2015-02-10,null,2015-02-11,2015-02-17
205,AG1503,AG,0.0,白银1503,0.04,2015-03-16,Future,ag1503,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,贵金属,2015-03-16,null,2015-03-17,2015-03-23
206,AG1504,AG,0.0,白银1504,0.04,2015-04-15,Future,ag1504,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,贵金属,2015-04-15,null,2015-04-16,2015-04-22
207,AG1505,AG,0.0,白银1505,0.04,2015-05-15,Future,ag1505,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,贵金属,2015-05-15,null,2015-05-18,2015-05-22
208,AG1506,AG,0.0,白银1506,0.04,2015-06-15,Future,ag1506,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,贵金属,2015-06-15,null,2015-06-16,2015-06-23
209,AG1507,AG,0.0,白银1507,0.04,2015-07-15,Future,ag1507,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,贵金属,2015-07-15,null,2015-07-16,2015-07-22
210,AG1508,AG,0.0,白银1508,0.04,2015-08-17,Future,ag1508,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,贵金属,2015-08-17,null,2015-08-18,2015-08-24
211,AG1509,AG,0.0,白银1509,0.04,2015-09-15,Future,ag1509,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,贵金属,2015-09-15,null,2015-09-16,2015-09-22
212,AG1510,AG,0.0,白银1510,0.04,2015-10-15,Future,ag1510,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,贵金属,2015-10-15,null,2015-10-16,2015-10-22
213,AG1511,AG,0.0,白银1511,0.04,2015-11-16,Future,ag1511,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,贵金属,2015-11-16,null,2015-11-17,2015-11-23
214,AG1512,AG,0.0,白银1512,0.04,2015-12-15,Future,ag1512,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,贵金属,2015-12-15,null,2015-12-16,2015-12-22
215,AG1601,AG,0.0,白银1601,0.04,2016-01-15,Future,ag1601,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-16,贵金属,2016-01-15,null,2016-01-18,2016-01-22
216,AG1602,AG,0.0,白银1602,0.04,2016-02-15,Future,ag1602,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,贵金属,2016-02-15,null,2016-02-16,2016-02-22
217,AG1603,AG,0.0,白银1603,0.04,2016-03-15,Future,ag1603,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-17,贵金属,2016-03-15,null,2016-03-16,2016-03-22
218,AG1604,AG,0.0,白银1604,0.04,2016-04-15,Future,ag1604,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,贵金属,2016-04-15,null,2016-04-18,2016-04-22
219,AG1605,AG,0.0,白银1605,0.04,2016-05-16,Future,ag1605,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,贵金属,2016-05-16,null,2016-05-17,2016-05-23
220,AG1606,AG,0.0,白银1606,0.04,2016-06-15,Future,ag1606,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-06-16,贵金属,2016-06-15,null,2016-06-16,2016-06-22
221,AG1607,AG,0.0,白银1607,0.04,2016-07-15,Future,ag1607,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-16,贵金属,2016-07-15,null,2016-07-18,2016-07-22
222,AG1608,AG,0.0,白银1608,0.04,2016-08-15,Future,ag1608,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-08-18,贵金属,2016-08-15,null,2016-08-16,2016-08-22
223,AG1609,AG,0.0,白银1609,0.04,2016-09-19,Future,ag1609,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-09-16,贵金属,2016-09-19,null,2016-09-20,2016-09-26
224,AG1610,AG,0.0,白银1610,0.04,2016-10-17,Future,ag1610,SHFE,Commodity,15.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",2015-10-16,贵金属,2016-10-17,null,2016-10-18,2016-10-24
