order_book_id,datetime,trading_date,open,last,high,low,prev_settlement,prev_close,volume,open_interest,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate
CU2403,2024-01-12 21:01:56.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1362.0,137614.0,463281700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,24.0,33.0,11.0,10.0,4.0,19.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:57.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1364.0,137612.0,463962200.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,22.0,33.0,11.0,10.0,4.0,20.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:57.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1365.0,137611.0,464302450.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,21.0,33.0,11.0,10.0,4.0,20.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:58.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1366.0,137610.0,464642700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,22.0,33.0,11.0,10.0,4.0,20.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:58.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1369.0,137609.0,465663350.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,19.0,33.0,11.0,10.0,4.0,26.0,61.0,83.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:59.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1370.0,137609.0,466003600.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,17.0,32.0,11.0,10.0,4.0,50.0,66.0,84.0,90.0,76.0,-0.00029381519024529457
CU2403,2024-01-12 21:01:59.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1371.0,137609.0,466343850.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,16.0,32.0,11.0,9.0,4.0,52.0,66.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:00.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1378.0,137613.0,468725350.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,15.0,32.0,11.0,10.0,4.0,47.0,66.0,84.0,90.0,56.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:00.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1381.0,137612.0,469746050.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,13.0,32.0,11.0,10.0,4.0,46.0,66.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:01.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1383.0,137611.0,470426550.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,11.0,32.0,7.0,11.0,4.0,46.0,66.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:01.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1383.0,137611.0,470426550.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,11.0,32.0,7.0,11.0,4.0,54.0,64.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:02.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1386.0,137608.0,471447300.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,9.0,32.0,7.0,11.0,4.0,54.0,64.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:02.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1388.0,137606.0,472127800.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,7.0,32.0,7.0,11.0,4.0,52.0,64.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:03.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1390.0,137605.0,472808250.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,6.0,32.0,7.0,11.0,4.0,51.0,64.0,84.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:03.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1396.0,137603.0,474849750.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,32.0,7.0,11.0,4.0,19.0,1.0,43.0,64.0,84.0,90.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:04.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1401.0,137605.0,476551000.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,61.0,7.0,10.0,4.0,29.0,2.0,37.0,61.0,83.0,90.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:04.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1405.0,137605.0,477911900.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,7.0,68.0,7.0,11.0,4.0,35.0,61.0,82.0,90.0,56.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:05.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1407.0,137603.0,478592400.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,5.0,63.0,7.0,11.0,4.0,36.0,61.0,82.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:05.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1413.0,137599.0,480633850.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,4.0,63.0,7.0,11.0,4.0,37.0,61.0,82.0,90.0,56.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:06.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1418.0,137599.0,482334850.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,13.0,63.0,7.0,7.0,4.0,33.0,61.0,80.0,90.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:06.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1442.0,137599.0,490499650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,22.0,63.0,7.0,7.0,4.0,9.0,62.0,80.0,90.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:07.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1451.0,137597.0,493561450.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,23.0,63.0,7.0,7.0,62.0,80.0,90.0,53.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:07.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1451.0,137597.0,493561450.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,23.0,58.0,7.0,7.0,63.0,79.0,90.0,55.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:08.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1454.0,137594.0,494581950.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,20.0,58.0,7.0,7.0,62.0,79.0,73.0,55.0,20.0,-0.0005876303804907002
CU2403,2024-01-12 21:02:08.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1456.0,137592.0,495262350.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,5.0,20.0,58.0,7.0,7.0,62.0,78.0,73.0,55.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:09.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1458.0,137590.0,495942750.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,4.0,20.0,58.0,7.0,7.0,62.0,78.0,74.0,55.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:09.500,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1462.0,137586.0,497303450.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,2.0,20.0,58.0,5.0,7.0,61.0,78.0,74.0,55.0,20.0,-0.0005876303804907002
CU2403,2024-01-12 21:02:10.000,2024-01-15,68000.0,68030.0,68060.0,68000.0,68070.0,68160.0,1471.0,137582.0,500364950.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,20.0,58.0,5.0,7.0,56.0,78.0,74.0,55.0,20.0,-0.0005876303804907002
CU2403,2024-01-12 21:02:10.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1474.0,137582.0,501385500.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,20.0,58.0,5.0,7.0,4.0,55.0,78.0,74.0,55.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:11.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1474.0,137582.0,501385500.0,72150.0,63980.0,68040.0,68050.0,68060.0,68070.0,68080.0,68030.0,68020.0,68010.0,68000.0,67990.0,1.0,21.0,58.0,5.0,7.0,63.0,76.0,74.0,55.0,20.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:11.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1478.0,137582.0,502746450.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68030.0,68020.0,68010.0,68000.0,67990.0,30.0,58.0,5.0,7.0,4.0,64.0,76.0,74.0,55.0,20.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:12.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1480.0,137582.0,503426950.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,20.0,58.0,5.0,7.0,4.0,1.0,65.0,76.0,74.0,55.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:12.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1480.0,137582.0,503426950.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,20.0,57.0,5.0,7.0,4.0,24.0,64.0,78.0,74.0,55.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:13.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1481.0,137581.0,503767150.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,19.0,57.0,5.0,7.0,4.0,33.0,64.0,79.0,74.0,55.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:13.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1483.0,137581.0,504447650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,18.0,56.0,5.0,7.0,4.0,40.0,64.0,80.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:14.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1483.0,137581.0,504447650.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,18.0,56.0,5.0,7.0,4.0,41.0,64.0,82.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:14.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1484.0,137581.0,504787900.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,17.0,56.0,5.0,7.0,4.0,43.0,64.0,82.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:15.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1484.0,137581.0,504787900.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,17.0,56.0,5.0,7.0,4.0,43.0,66.0,80.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:15.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1485.0,137580.0,505128100.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,17.0,56.0,5.0,7.0,4.0,43.0,66.0,80.0,74.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:18.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1502.0,137580.0,510912350.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,56.0,5.0,7.0,4.0,28.0,44.0,66.0,80.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:18.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1505.0,137579.0,511933200.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,58.0,5.0,7.0,4.0,28.0,52.0,66.0,80.0,74.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:19.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1506.0,137579.0,512273400.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,59.0,5.0,7.0,4.0,28.0,51.0,66.0,80.0,74.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:19.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1506.0,137579.0,512273400.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,59.0,5.0,7.0,4.0,28.0,53.0,64.0,80.0,74.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:20.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1507.0,137578.0,512613600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,59.0,5.0,7.0,4.0,28.0,52.0,64.0,80.0,74.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:21.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1507.0,137578.0,512613600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,59.0,5.0,7.0,4.0,28.0,52.0,63.0,80.0,74.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:21.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1508.0,137577.0,512953800.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,59.0,5.0,7.0,4.0,28.0,1.0,51.0,63.0,80.0,74.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:22.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1519.0,137576.0,516697050.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,24.0,5.0,7.0,4.0,28.0,11.0,50.0,61.0,80.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:22.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1523.0,137578.0,518058150.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,22.0,5.0,8.0,4.0,28.0,12.0,50.0,61.0,81.0,73.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:23.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1524.0,137578.0,518398400.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,22.0,5.0,8.0,4.0,28.0,3.0,50.0,61.0,81.0,73.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:23.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1525.0,137578.0,518738700.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,29.0,5.0,8.0,4.0,28.0,71.0,59.0,81.0,73.0,53.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:24.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1525.0,137578.0,518738700.0,72150.0,63980.0,68050.0,68060.0,68070.0,68080.0,68090.0,68040.0,68030.0,68020.0,68010.0,68000.0,10.0,29.0,5.0,8.0,4.0,72.0,59.0,81.0,73.0,53.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:24.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1535.0,137577.0,522141200.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,30.0,5.0,8.0,4.0,28.0,72.0,60.0,61.0,73.0,53.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:25.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1536.0,137576.0,522481400.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,30.0,5.0,8.0,4.0,28.0,71.0,60.0,61.0,73.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:26.000,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1537.0,137575.0,522821600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68040.0,68030.0,68020.0,68010.0,68000.0,30.0,5.0,8.0,4.0,28.0,71.0,60.0,41.0,73.0,53.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:26.500,2024-01-15,68000.0,68040.0,68060.0,68000.0,68070.0,68160.0,1537.0,137575.0,522821600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,30.0,5.0,8.0,4.0,30.0,1.0,91.0,60.0,41.0,73.0,-0.00044072278536799736
CU2403,2024-01-12 21:02:27.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1538.0,137575.0,523161850.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,31.0,5.0,8.0,4.0,30.0,2.0,91.0,60.0,41.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:28.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1539.0,137576.0,523502150.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,30.0,5.0,8.0,4.0,30.0,2.0,91.0,60.0,41.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:28.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1539.0,137576.0,523502150.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,30.0,5.0,8.0,4.0,30.0,5.0,91.0,60.0,41.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:29.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1539.0,137576.0,523502150.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,19.0,5.0,8.0,4.0,30.0,12.0,91.0,60.0,41.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:29.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1539.0,137576.0,523502150.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,19.0,4.0,8.0,4.0,30.0,23.0,89.0,62.0,40.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:30.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1540.0,137577.0,523842450.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,18.0,4.0,8.0,4.0,30.0,24.0,89.0,62.0,40.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:30.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1541.0,137577.0,524182700.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,18.0,4.0,8.0,4.0,30.0,24.0,89.0,62.0,40.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:31.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1541.0,137577.0,524182700.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,18.0,4.0,8.0,4.0,30.0,36.0,89.0,62.0,40.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:32.000,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1544.0,137580.0,525203600.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,15.0,6.0,8.0,4.0,30.0,39.0,87.0,62.0,40.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:32.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1547.0,137583.0,526224500.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,12.0,6.0,8.0,4.0,30.0,39.0,107.0,62.0,40.0,74.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:33.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1548.0,137583.0,526564750.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,13.0,6.0,8.0,4.0,30.0,40.0,107.0,42.0,40.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:33.500,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1548.0,137583.0,526564750.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,12.0,6.0,8.0,4.0,30.0,41.0,108.0,42.0,33.0,74.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:34.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1549.0,137583.0,526905050.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,11.0,6.0,7.0,5.0,30.0,41.0,110.0,42.0,33.0,75.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:35.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1550.0,137583.0,527245300.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,11.0,6.0,7.0,5.0,30.0,40.0,110.0,42.0,33.0,75.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:35.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1557.0,137582.0,529627350.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,5.0,6.0,7.0,5.0,30.0,40.0,110.0,42.0,33.0,75.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:36.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1566.0,137580.0,532689850.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,6.0,6.0,5.0,30.0,2.0,37.0,110.0,42.0,32.0,75.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:36.500,2024-01-15,68000.0,68060.0,68060.0,68000.0,68070.0,68160.0,1573.0,137579.0,535071950.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68060.0,68050.0,68040.0,68030.0,68020.0,16.0,5.0,5.0,31.0,2.0,1.0,37.0,130.0,42.0,32.0,-0.0001469075951227028
CU2403,2024-01-12 21:02:37.000,2024-01-15,68000.0,68050.0,68060.0,68000.0,68070.0,68160.0,1581.0,137583.0,537794250.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,18.0,5.0,5.0,31.0,2.0,32.0,120.0,42.0,32.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:37.500,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1587.0,137586.0,539836000.0,72150.0,63980.0,68070.0,68080.0,68090.0,68100.0,68110.0,68050.0,68040.0,68030.0,68020.0,68010.0,17.0,6.0,4.0,31.0,3.0,37.0,120.0,42.0,32.0,77.0,-0.00029381519024529457
CU2403,2024-01-12 21:02:38.000,2024-01-15,68000.0,68050.0,68070.0,68000.0,68070.0,68160.0,1587.0,137586.0,539836000.0,72150.0,63980.0,68060.0,68070.0,68080.0,68090.0,68100.0,68050.0,68040.0,68030.0,68020.0,68010.0,2.0,17.0,6.0,4.0,31.0,34.0,120.0,42.0,32.0,77.0,-0.00029381519024529457
