date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPI_diff,fac_PPI_diff_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,any_effective_release
2024-04-22,78606.39198258439,79925.35723748874,78360.31637532609,78488.27569110041,76762.0,0.0028927178971200895,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9030894,0,1.3999977,0,0.75340056,0,-0.9732922,0,0.5,0,0.7,0,0.12489233,0,50.5,0,-0.099999905,0,33376.0,0,0.2576928,0,2.256942,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-23,78507.9617396811,78596.54895829405,76785.4324888731,76962.60692609909,79256.0,-0.019438174065713465,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.910476,0,1.3999977,0,0.7526453,0,-0.9674932,0,0.5,0,0.7,0,0.11206927,0,50.5,0,-0.099999905,0,33376.0,0,0.2543704,0,2.2677283,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-24,76874.01970748609,78429.21754535844,76608.25805164716,78311.10125387443,70501.0,0.01752142217674857,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9179314,0,1.3999977,0,0.75189084,0,-0.9617345,0,0.5,0,0.7,0,0.098488405,0,50.5,0,-0.099999905,0,33376.0,0,0.25104687,0,2.2786465,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-25,78281.57218100346,79069.01412422993,77750.04886932555,79059.1710999396,64941.0,0.009552538964303858,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9254569,0,1.3999977,0,0.75113714,0,-0.95601535,0,0.5,0,0.7,0,0.084010296,0,50.5,0,-0.099999905,0,33376.0,0,0.24772213,0,2.289699,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-26,79413.51997439154,80102.53167471472,78773.72339552,79984.41538323075,80952.0,0.011703187250996283,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9330534,0,1.3999977,0,0.7503843,0,-0.9501925,0,0.5,0,0.7,0,0.06845369,0,50.5,0,-0.099999905,0,33376.0,0,0.24314876,0,2.3008893,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-29,79689.12465452081,79994.25840752108,79019.79900277828,79826.92699458545,67681.0,-0.001968988432193064,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9407223,0,1.3999977,0,0.7496322,0,-0.94440955,0,0.5,0,0.7,0,0.051577058,0,50.5,0,-0.099999905,0,33376.0,0,0.23856422,0,2.3122199,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-04-30,80082.84562613408,81313.22366242543,80004.10143181139,81027.77595800582,76651.0,0.015043156596793672,-2.8,0,0.6,0,4.0,0,5.0,0,2.4000015,0,1.9484648,0,1.3999977,0,0.74888086,0,-0.93866575,0,0.5,0,0.7,0,0.033048917,0,50.5,0,-0.099999905,0,33376.0,0,0.23396808,0,2.3236938,0,0.40000153,0,0.0,0,0.099999964,0,48335.0,0,0
2024-05-06,79098.54319710094,80220.6479661987,79059.1710999396,80161.58982045669,42282.0,-0.010689990281826933,-2.8,0,0.6,0,-2.300003,1,-0.70000076,1,0.70000076,1,0.21885654,1,-0.3999977,1,0.25127876,1,-0.93296045,0,0.5,0,0.7,0,0.012397564,0,54.0,1,-0.099999905,0,33376.0,0,0.22935988,0,1.0108837,1,3.5,1,0.0,0,0.099999964,0,48335.0,0,1
2024-05-07,80328.92123339232,80574.99684065061,79393.83392581086,79423.36299868186,66885.0,-0.009209233791748539,-2.8,0,0.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.22990876,0,-0.3999977,0,0.25293157,0,-0.92729306,0,0.5,0,0.7,0,-0.011079247,0,54.0,0,-0.099999905,0,33376.0,0,0.22473918,0,1.0319394,0,3.5,0,0.0,0,0.099999964,0,48335.0,0,0
2024-05-08,79462.73509584319,79767.86884884343,78320.94427816478,78429.21754535844,75154.0,-0.012517040525467538,-2.8,0,0.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.24126141,0,-0.3999977,0,0.2545872,0,-0.9216629,0,0.5,0,0.7,0,-0.017828861,0,54.0,0,-0.099999905,0,33376.0,0,0.2201055,0,1.0538431,0,3.5,0,0.0,0,0.099999964,0,48335.0,0,0
2024-05-09,78281.57218100346,78960.74085703629,78281.57218100346,78557.17686113273,53395.0,0.0016315261044175244,-2.8,0,0.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.25293395,0,-0.3999977,0,0.2562457,0,-0.9160695,0,0.5,0,0.7,0,-0.02465829,0,54.0,0,-0.099999905,0,33376.0,0,0.21545838,0,1.0766597,0,3.5,0,0.0,0,0.099999964,0,48335.0,0,0
2024-05-10,78685.13617690702,79974.5723589404,78488.27569110041,79915.5142131984,84530.0,0.017291066282420386,-2.8,0,0.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.26494765,0,-0.3999977,0,0.2579071,0,-0.9105121,0,0.5,0,0.7,0,-0.031570613,0,54.0,0,-0.099999905,0,33376.0,0,0.21079732,0,1.100461,0,3.5,0,0.0,0,0.099999964,0,48335.0,0,0
2024-05-13,79600.53743590783,80299.39216052133,79187.13041571392,80132.06074758571,89788.0,0.0027096933119845623,-2.5,1,3.6,1,-2.300003,0,-0.70000076,0,0.70000076,0,0.27732578,0,-0.3999977,0,0.2595714,0,0.6776554,1,0.5,0,3.3,1,-0.038569055,0,54.0,0,-0.099999905,0,-48993.0,1,1.0053313,1,1.1253277,0,3.5,0,-0.3,1,2.6,1,-658.0,1,1
2024-05-14,80466.72357345694,81431.3399539094,80368.29333055363,81244.32249239313,96509.0,0.013880358678294957,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.29009402,0,-0.3999977,0,0.26123863,0,0.6748035,0,0.5,0,3.3,0,-0.04565701,0,54.0,0,-0.099999905,0,-48993.0,0,0.99740535,0,1.1513493,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-15,81008.08990942518,81293.5376138448,79945.0432860694,80791.54337503789,123052.0,-0.005573055488248269,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.30328056,0,-0.3999977,0,0.26290882,0,0.6719606,0,0.5,0,3.3,0,-0.05283805,0,54.0,0,-0.099999905,0,-48993.0,0,0.98954225,0,1.1786271,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-16,81076.99107945748,81697.10160974835,79984.41538323075,81303.3806381351,174265.0,0.006335282651072083,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.31691664,0,-0.3999977,0,0.26458198,0,0.66912663,0,0.5,0,3.3,0,-0.060115933,0,54.0,0,-0.099999905,0,-48993.0,0,0.9817405,0,1.2072749,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-17,81421.49692961908,83173.55525329802,81116.36317661882,82927.47964603973,156518.0,0.01997578692493951,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.3310368,0,-0.3999977,0,0.26625812,0,0.6663014,0,0.5,0,3.3,0,-0.067494616,0,54.0,0,-0.099999905,0,-48993.0,0,0.9739986,0,1.2374218,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-20,83203.08432616902,87543.85803820504,83094.81105897538,86293.79395333299,308625.0,0.0405934718100891,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.33437628,0,-0.3999977,0,0.2637975,0,0.663485,0,0.5,0,3.3,0,-0.074978285,0,54.0,0,-0.099999905,0,-48993.0,0,0.96631527,0,1.227262,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-21,85309.49152429988,87238.72428520476,84512.2065567831,85722.89854449379,260153.0,-0.00661571803353489,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.3377318,0,-0.3999977,0,0.26133794,0,0.66067725,0,0.5,0,3.3,0,-0.08257135,0,54.0,0,-0.099999905,0,-48993.0,0,0.958689,0,1.21722,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-22,86303.6369776233,86579.24165775259,84266.13094952478,84866.55543123497,216962.0,-0.00998966586290051,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.34110364,0,-0.3999977,0,0.25887933,0,0.65787804,0,0.5,0,3.3,0,-0.09027846,0,54.0,0,-0.099999905,0,-48993.0,0,0.9511186,0,1.2072927,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-23,83173.55525329802,83803.50880787923,81460.86902678039,81775.84580407101,262270.0,-0.03641846439341201,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.344492,0,-0.3999977,0,0.2564217,0,0.65508735,0,0.5,0,3.3,0,-0.09810456,0,54.0,0,-0.099999905,0,-48993.0,0,0.9436026,0,1.1974771,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-24,82297.52609145857,83075.1250103947,81893.96209555499,82730.61916023311,180540.0,0.011675493500240552,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.3478971,0,-0.3999977,0,0.2539649,0,0.6523051,0,0.5,0,3.3,0,-0.10605486,0,54.0,0,-0.099999905,0,-48993.0,0,0.93613994,0,1.1877705,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-27,82435.32843152317,82848.73545171709,82140.03770281328,82218.7818971359,109092.0,-0.006186793575252758,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.3513192,0,-0.3999977,0,0.251509,0,0.6495312,0,0.5,0,3.3,0,-0.11413491,0,54.0,0,-0.099999905,0,-48993.0,0,0.9287292,0,1.1781702,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-28,82582.97379587813,84059.4274394278,82543.60169871683,83271.98549620133,155282.0,0.01280976894528929,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.3547585,0,-0.3999977,0,0.2490539,0,0.64352524,0,0.5,0,3.3,0,-0.122350566,0,54.0,0,-0.099999905,0,-48993.0,0,0.9216809,0,1.1686734,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-29,83537.74715204025,84531.89260536371,82809.3633545558,84128.32860946012,154485.0,0.010283687943262176,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.35821527,0,-0.3999977,0,0.24659954,0,0.637532,0,0.5,0,3.3,0,-0.13070808,0,54.0,0,-0.099999905,0,-48993.0,0,0.9146864,0,1.1592776,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-30,82858.57847600743,83537.74715204025,81145.89224948983,81559.29926968372,214119.0,-0.030537030537030274,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.36168975,0,-0.3999977,0,0.24414591,0,0.6315508,0,0.5,0,3.3,0,-0.1392141,0,54.0,0,-0.099999905,0,-48993.0,0,0.9077446,0,1.1499802,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-05-31,80712.79918071524,81323.06668671579,80368.29333055363,81204.9503952318,170470.0,-0.004344677769732019,-2.5,0,3.6,0,-2.300003,0,-0.70000076,0,0.70000076,0,0.36518216,0,-0.3999977,0,0.24169295,0,0.6255809,0,0.5,0,3.3,0,-0.14787568,0,54.0,0,-0.099999905,0,-48993.0,0,0.90085477,0,1.1407789,0,3.5,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-03,80998.24688513485,81382.12483245773,79856.45606745643,80230.49099048904,170336.0,-0.011999999999999789,-2.5,0,3.6,0,-1.2999992,1,-2.2999992,1,-2.1000023,1,-0.7645019,1,-0.9000015,1,-0.8877311,1,0.6196215,0,0.5,0,3.3,0,-0.15670037,0,56.9,1,-0.099999905,0,-48993.0,0,0.89401615,0,-0.067022294,1,2.9000015,1,-0.3,0,2.6,0,-658.0,0,1
2024-06-04,80673.42708355392,81165.57829807044,80319.078209102,80683.27010784425,127696.0,0.0056434793276896045,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7580872,0,-0.9000015,0,-0.8846112,0,0.6136719,0,0.5,0,3.3,0,-0.16569622,0,56.9,0,-0.099999905,0,-48993.0,0,0.8872279,0,-0.06964514,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-05,79689.12465452081,79787.5548974241,78783.56641981033,78803.252468391,148969.0,-0.023301207758936182,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7516989,0,-0.9000015,0,-0.88150406,0,0.60773134,0,0.5,0,3.3,0,-0.17487185,0,56.9,0,-0.099999905,0,-48993.0,0,0.8804894,0,-0.07227378,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-06,79069.01412422993,80437.19450058596,78832.78154126198,79974.5723589404,135385.0,0.014863852110916564,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.74533623,0,-0.9000015,0,-0.87840974,0,0.6017991,0,0.5,0,3.3,0,-0.18423645,0,56.9,0,-0.099999905,0,-48993.0,0,0.8737999,0,-0.074908316,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-07,80230.49099048904,81145.89224948983,80023.78748039207,80250.17703906968,115954.0,0.0034461538461540986,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7389984,0,-0.9000015,0,-0.87532794,0,0.5958743,0,0.5,0,3.3,0,-0.19379994,0,56.9,0,-0.099999905,0,-48993.0,0,0.86715883,0,-0.07754881,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-11,79354.46182864952,79413.51997439154,78350.47335103576,78616.2350068747,91327.0,-0.020360603458849602,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7326847,0,-0.9000015,0,-0.87225866,0,0.58995634,0,0.5,0,3.3,0,-0.20357294,0,56.9,0,-0.099999905,0,-48993.0,0,0.8605655,0,-0.08019535,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-12,78143.76984093881,79000.11295419763,77887.85120939021,78626.07803116506,99752.0,0.00012520345561561896,-2.5,0,3.6,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7263941,0,-0.9000015,0,-0.8692018,0,0.58404434,0,0.5,0,3.3,0,-0.21356684,0,56.9,0,-0.099999905,0,-48993.0,0,0.8540194,0,-0.08284802,0,2.9000015,0,-0.3,0,2.6,0,-658.0,0,0
2024-06-13,79383.99090152053,79777.71187313378,77966.59540371284,78744.19432264901,115253.0,0.001502253380069929,-1.4,1,8.9,1,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7201261,0,-0.9000015,0,-0.8661571,0,2.8034928,1,0.5,0,8.1,1,-0.22379398,0,56.9,0,-0.099999905,0,-48993.0,0,2.3734622,1,-0.08550689,0,2.9000015,0,0.0,1,4.8,1,-658.0,0,1
2024-06-14,78813.09549268131,78941.05480845564,77818.95003935788,78301.2582295841,84959.0,-0.005625000000000102,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.71387976,0,-0.9000015,0,-0.8631246,0,2.7539554,0,0.5,0,8.1,0,-0.23426764,0,56.9,0,-0.099999905,0,-48993.0,0,2.3444738,0,-0.08817206,0,2.9000015,0,0.0,0,4.8,0,-658.0,0,0
2024-06-17,78163.45588951945,78281.57218100346,76883.86273177643,76883.86273177643,108656.0,-0.01810182275298533,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.7076543,0,-0.9000015,0,-0.86010414,0,2.70665,0,0.5,0,8.1,0,-0.24500218,0,56.9,0,-0.099999905,0,21281.0,1,2.316457,0,-0.09084361,0,2.9000015,0,0.0,0,4.8,0,20623.0,1,0
2024-06-18,76805.11853745377,77818.95003935788,76667.31619738915,77139.78136332503,92440.0,0.0033286390987068426,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.70174044,0,-0.9000015,0,-0.8619316,0,2.6614106,0,0.5,0,8.1,0,-0.25601318,0,56.9,0,-0.099999905,0,21281.0,0,2.2893631,0,-0.09528032,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-19,76578.72897877615,77809.10701506758,76539.35688161482,77799.26399077722,78388.0,0.008549189740972407,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.6958478,0,-0.9000015,0,-0.8637643,0,2.6180882,0,0.5,0,8.1,0,-0.26731753,0,56.9,0,-0.099999905,0,21281.0,0,2.263147,0,-0.09974279,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-20,78025.65354945484,78724.50827406834,77700.8337478739,78143.76984093881,73198.0,0.004428137651821817,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.6899759,0,-0.9000015,0,-0.8656022,0,2.5765493,0,0.5,0,8.1,0,-0.27893367,0,56.9,0,-0.099999905,0,21281.0,0,2.2377675,0,-0.104231596,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-21,78419.3745210681,79019.79900277828,77858.32213651921,77878.00818509987,66750.0,-0.0034009321073182885,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.68412405,0,-0.9000015,0,-0.86744547,0,2.5366724,0,0.5,0,8.1,0,-0.2908816,0,56.9,0,-0.099999905,0,21281.0,0,2.2131858,0,-0.108747296,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-24,77405.54301916396,77730.36282074491,77041.35112042175,77267.74067909934,70868.0,-0.007836198179979714,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.6782916,0,-0.9000015,0,-0.8692941,0,2.4983475,0,0.5,0,8.1,0,-0.30318326,0,56.9,0,-0.099999905,0,21281.0,0,2.1893659,0,-0.113290474,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-25,77287.42672768002,77681.14769929326,77129.9383390347,77228.36858193802,39839.0,-0.0005095541401273218,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.672478,0,-0.9000015,0,-0.87114805,0,2.4614751,0,0.5,0,8.1,0,-0.31586266,0,56.9,0,-0.099999905,0,21281.0,0,2.166275,0,-0.11786174,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-26,76893.70575606677,77100.40926616371,76135.79288571126,77031.50809613141,57371.0,-0.002549069589599662,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.66668266,0,-0.9000015,0,-0.8730074,0,2.425964,0,0.5,0,8.1,0,-0.32894617,0,56.9,0,-0.099999905,0,21281.0,0,2.1438823,0,-0.1224617,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-27,76795.27551316346,76942.92087751842,75997.99054564662,76086.5777642596,32355.0,-0.012266802964477685,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.6609049,0,-0.9000015,0,-0.8748722,0,2.3975224,0,0.5,0,8.1,0,-0.34246284,0,56.9,0,-0.099999905,0,21281.0,0,2.1251028,0,-0.127091,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-06-28,76569.3047690522,76950.29518573923,76080.85551688934,76872.14330539318,16554.0,0.010324627079003612,-1.4,0,8.9,0,-1.2999992,0,-2.2999992,0,-2.1000023,0,-0.65514416,0,-0.9000015,0,-0.87674254,0,2.3700747,0,0.5,0,8.1,0,-0.3564448,0,56.9,0,-0.099999905,0,21281.0,0,2.106935,0,-0.13175027,0,2.9000015,0,0.0,0,4.8,0,20623.0,0,0
2024-07-01,77077.29199130158,77428.97545285888,76422.76999340333,76579.07375409544,12003.0,-0.0038124285169655048,-1.4,0,8.9,0,0.10000229,1,0.0,1,-0.20000076,1,-0.5605936,1,0.10000229,1,-0.75390446,1,2.3435733,0,0.5,0,8.1,0,-0.37092757,0,51.7,1,-0.099999905,0,21281.0,0,2.0893612,0,-0.21954778,1,-5.200001,1,0.0,0,4.8,0,20623.0,0,1
2024-07-02,77194.51981182066,77438.74443790212,76969.83315582576,77214.0577819072,10261.0,0.00829187396351605,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5552465,0,0.10000229,0,-0.7564707,0,2.3179743,0,0.5,0,8.1,0,-0.38595068,0,51.7,0,-0.099999905,0,21281.0,0,2.072365,0,-0.22416835,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-03,77643.89312381053,78181.18730118968,77253.13372208022,78161.64933110318,12495.0,0.012272267206477672,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5499072,0,0.10000229,0,-0.7590475,0,2.2932367,0,0.5,0,8.1,0,-0.40155822,0,51.7,0,-0.099999905,0,21281.0,0,2.0559323,0,-0.22882132,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-04,78542.6397477902,79040.85798499634,78249.57019649248,78454.7188824009,12566.0,0.0037495313085864623,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5445753,0,0.10000229,0,-0.7616349,0,2.2693236,0,0.5,0,8.1,0,-0.41779956,0,51.7,0,-0.099999905,0,21281.0,0,2.040049,0,-0.2335074,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-05,78933.39914952051,79148.31682047217,78415.64294222786,78962.7061046503,14011.0,0.006474909724816236,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5392503,0,0.10000229,0,-0.76423305,0,2.2461998,0,0.5,0,8.1,0,-0.43473017,0,51.7,0,-0.099999905,0,21281.0,0,2.0247035,0,-0.23822726,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-08,79324.15855125082,79363.23449142383,78269.108166579,78474.25685248741,16472.0,-0.006185822095756688,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5339317,0,0.10000229,0,-0.766842,0,2.2238338,0,0.5,0,8.1,0,-0.4524127,0,51.7,0,-0.099999905,0,21281.0,0,2.0098848,0,-0.24298163,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-09,78982.24407473678,79177.62377560197,78571.94670291999,79060.39595508286,12235.0,0.007469189592929082,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5286189,0,0.10000229,0,-0.76946187,0,2.2021956,0,0.5,0,8.1,0,-0.47091812,0,51.7,0,-0.099999905,0,21281.0,0,1.9955837,0,-0.24777125,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-10,78786.86437387165,78884.55422430423,78015.1145554543,78171.41831614643,17697.0,-0.011244285184727532,-1.4,0,8.9,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5233115,0,0.10000229,0,-0.7720927,0,2.1812582,0,0.5,0,8.1,0,-0.4903273,0,51.7,0,-0.099999905,0,21281.0,0,1.9817914,0,-0.25259686,0,-5.200001,0,0.0,0,4.8,0,20623.0,0,0
2024-07-11,78444.94989735761,78835.70929908795,78386.3359870981,78484.02583753066,13508.0,0.003999000249937268,-0.8,1,11.5,1,0.10000229,0,0.0,0,-0.20000076,0,-0.5180089,0,0.10000229,0,-0.7747347,0,3.2868178,1,0.5,0,11.3,1,-0.51073295,0,51.7,0,-0.099999905,0,21281.0,0,2.9266121,1,-0.25745925,0,-5.200001,0,-0.19999999,1,3.1999998,1,20623.0,0,1
2024-07-12,78327.72207683856,78503.56380761719,77360.59255755607,77477.82037807516,24253.0,-0.012820512820512442,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5127107,0,0.10000229,0,-0.77738786,0,3.2218719,0,0.5,0,11.3,0,-0.53224176,0,51.7,0,-0.099999905,0,21281.0,0,2.8847232,0,-0.2623592,0,-5.200001,0,-0.19999999,0,3.1999998,0,20623.0,0,0
2024-07-15,77976.03861528129,78640.32959822279,77682.96906398355,77985.80760032454,23261.0,0.0065565502458704294,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.50741625,0,0.10000229,0,-0.7800523,0,3.1605177,0,0.5,0,11.3,0,-0.5549774,0,51.7,0,-0.099999905,0,12362.0,1,2.8447416,0,-0.26729754,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,1,0
2024-07-16,77839.27282467569,78239.80121144923,77614.58616868075,77780.65891441613,15596.0,-0.002630590003757982,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.50697243,0,0.10000229,0,-0.79082644,0,3.102444,0,0.5,0,11.3,0,-2.4628305,1,51.7,0,-0.4000001,1,12362.0,0,2.8065479,0,-0.27091867,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,0,0
2024-07-17,77223.82676695043,77341.05458746955,76735.37751478757,76950.29518573923,26746.0,-0.010675709620698415,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5065288,0,0.10000229,0,-0.801823,0,3.0473766,0,0.5,0,11.3,0,-2.494472,0,51.7,0,-0.4000001,0,12362.0,0,2.7700338,0,-0.27455828,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,0,0
2024-07-18,76754.9154848741,76940.52620069598,76432.5389784466,76881.91229043645,19121.0,-0.000888663196648265,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5060854,0,0.10000229,0,-0.8130512,0,2.995074,0,0.5,0,11.3,0,-2.527205,0,51.7,0,-0.4000001,0,12362.0,0,2.7351015,0,-0.27821663,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,0,0
2024-07-19,75670.55814507251,75758.47901046184,74752.2735510063,75055.11208734728,48053.0,-0.023761118170267048,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.50564224,0,0.10000229,0,-0.82452065,0,2.9453208,0,0.5,0,11.3,0,-2.561095,0,51.7,0,-0.4000001,0,12362.0,0,2.7016625,0,-0.2818941,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,0,0
2024-07-22,74732.73558091979,74889.0393416119,73970.75474754572,74107.52053815132,35730.0,-0.012625276584667278,-0.8,0,11.5,0,0.10000229,0,0.0,0,-0.20000076,0,-0.5051993,0,0.10000229,0,-0.83624154,0,2.8979263,0,0.5,0,11.3,0,-2.596214,0,51.7,0,-0.4000001,0,12362.0,0,2.6696365,0,-0.2855909,0,-5.200001,0,-0.19999999,0,3.1999998,0,32985.0,0,0
