date,open,high,low,close,volume,returns,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,any_effective_release,ag_effective_pmi_release,ag_effective_pmi_signal_composite
2016-04-22,5242.0227913919725,5265.940766105545,4981.5826222885935,5046.692664564438,301062.0,-0.025654181631605377,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-04-25,5087.884732126707,5133.063128807905,4939.061778353349,5024.103466223838,250722.0,-0.004476040021063943,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-04-26,5020.1171371049095,5052.007770056345,4997.527938764311,5006.829373375147,152962.0,-0.0034382438508325786,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-04-27,5016.130807985982,5152.994774402549,5009.486926121097,5141.035787045763,222154.0,0.02680467091295058,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-04-28,5154.323550775527,5156.981103521481,5053.336546429319,5123.761694197069,237142.0,-0.003360041354355192,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-04-29,5163.624985386363,5285.872411700195,5103.830048602424,5226.077474916254,317750.0,0.019968879668049944,-4.3,0,55.3,0,2.7999992,0,2.800003,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.3,0,1.8883004,0,,0,0,0,-11.9
2016-05-03,5204.817052948634,5242.0227913919725,5166.2825381323155,5235.37890952709,167542.0,0.0017798118484619874,-4.3,0,57.6,1,-0.10000229,1,-0.40000153,1,-4.3,0,-7.2117,0,,0,,1,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,1,,1,,0,52.2,1,1.8883004,0,,0,1,1,-14.55
2016-05-04,5204.817052948634,5228.735027662208,5114.460259586236,5123.761694197069,273600.0,-0.021319796954315073,-4.3,0,57.6,0,-0.10000229,0,-0.40000153,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.2,0,1.8883004,0,,0,0,0,-14.55
2016-05-05,5159.638656267433,5164.95376175934,5103.830048602424,5138.378234299809,219628.0,0.0028526970954356745,-4.3,0,57.6,0,-0.10000229,0,-0.40000153,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.2,0,1.8883004,0,,0,0,0,-14.55
2016-05-06,5180.899078235056,5200.830723829706,5055.994099175274,5094.528613991588,452204.0,-0.00853374709076793,-4.3,0,57.6,0,-0.10000229,0,-0.40000153,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.2,0,1.8883004,0,,0,0,0,-14.55
2016-05-09,5127.748023316001,5166.2825381323155,5077.254521142894,5086.555955753733,459094.0,-0.0015649452269164144,-4.3,0,57.6,0,-0.10000229,0,-0.40000153,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.2,0,1.8883004,0,,0,0,0,-14.55
2016-05-10,5040.048782699557,5042.706335445508,4944.376883845252,5006.829373375147,481554.0,-0.015673981191222652,-4.3,0,57.6,0,-0.10000229,0,-0.40000153,0,-4.3,0,-7.2117,0,,0,,0,,0,,0,,0,,0,102.30139,0,-1.8,0,,0,,0,0.017066956,0,,0,,0,,0,52.2,0,1.8883004,0,,0,0,0,-14.55
2016-05-11,4990.884056899429,5082.5696266348,4977.596293169664,5057.322875548248,469730.0,0.010084925690020619,-3.4,1,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,1,-6.9268,1,,0,,0,,1,,0,,0,,1,102.327866,1,-1.9,1,,0,,0,0.026473999,1,,0,,0,,1,52.2,0,0.2849002,1,,1,1,0,-14.55
2016-05-12,5099.843719483497,5126.419246943024,5062.637981040154,5078.58329751587,525870.0,0.004203888596952199,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-13,5065.295533786107,5115.789035959211,4978.925069542643,5033.404900834676,737412.0,-0.0088958660387225,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-16,4990.884056899429,5099.843719483497,4982.9113986615685,5094.528613991588,554168.0,0.012143611404434429,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-17,5109.145154094329,5113.1314832132575,5044.035111818484,5071.939415650991,432048.0,-0.004434011476264654,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-18,5049.350217310391,5105.158824975401,5033.404900834676,5033.404900834676,528952.0,-0.007597589730154342,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-19,5030.747348088719,5074.596968396942,4913.815027266797,4916.47258001275,764358.0,-0.023231256599788974,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-20,4879.266841569407,4912.48625089382,4851.3625377369035,4887.239499807266,559092.0,-0.005945945945946551,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-23,4915.143803639773,4932.417896488465,4823.4582339044,4850.033761363928,583802.0,-0.0076128330614461115,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-24,4847.376208617976,4868.636630585596,4806.184141055706,4812.828022920587,427062.0,-0.007671232876712564,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-25,4823.4582339044,4863.321525093694,4799.540259190824,4814.156799293563,469250.0,0.000276090557703057,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-26,4814.156799293563,4881.9243943153615,4814.156799293563,4869.965406958575,417958.0,0.011592602815346797,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-27,4879.266841569407,4892.554605299174,4783.594942715105,4823.4582339044,525244.0,-0.009549795361528002,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-30,4812.828022920587,4836.745997634163,4711.8410185743805,4737.087769660932,556390.0,-0.017906336088154395,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-05-31,4745.06042789879,4790.238824579989,4730.443887796049,4764.992073493436,378000.0,0.0058906030855536695,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-06-01,4755.690638882602,4779.608613596178,4749.046757017717,4770.307178985341,417804.0,0.001115448968209698,-3.4,0,57.6,0,-0.10000229,0,-0.40000153,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.2,0,0.2849002,0,,0,0,0,-14.55
2016-06-02,4767.64962623939,4783.594942715105,4731.772664169028,4774.2935081042715,484758.0,0.0008356545961005768,-3.4,0,55.3,1,-0.099998474,1,-0.29999924,1,-3.5,0,-6.9268,0,,0,,1,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,1,,1,,0,52.3,1,0.2849002,0,,0,1,1,-13.9
2016-06-03,4771.635955358319,4790.238824579989,4757.01941525558,4784.923719088083,277354.0,0.0022265516281658737,-3.4,0,55.3,0,-0.099998474,0,-0.29999924,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.3,0,0.2849002,0,,0,0,0,-13.9
2016-06-06,4863.321525093694,4888.568276180243,4851.3625377369035,4872.622959704526,500138.0,0.018328242154956653,-3.4,0,55.3,0,-0.099998474,0,-0.29999924,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.3,0,0.2849002,0,,0,0,0,-13.9
2016-06-07,4895.212158045127,4907.171145401913,4860.663972347741,4885.910723434292,319352.0,0.0027270248159261268,-3.4,0,55.3,0,-0.099998474,0,-0.29999924,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.3,0,0.2849002,0,,0,0,0,-13.9
2016-06-08,4869.965406958575,4940.390554726324,4864.65030146667,4932.417896488465,348458.0,0.009518629317377902,-3.4,0,55.3,0,-0.099998474,0,-0.29999924,0,-3.5,0,-6.9268,0,,0,,0,,0,,0,,0,,0,102.327866,0,-1.9,0,,0,,0,0.026473999,0,,0,,0,,0,52.3,0,0.2849002,0,,0,0,0,-13.9
2016-06-13,5094.528613991588,5134.391905180882,5054.665322802297,5111.802706840281,392728.0,0.03636853448275845,-2.8,1,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,1,-7.0,1,,0,,0,,1,,0,,0,,1,102.039,1,-1.8,1,,0,,0,-0.28886414,1,,0,,0,,1,52.3,0,-0.073200226,1,,1,1,0,-13.9
2016-06-14,5138.378234299809,5145.0221161646905,5090.542284872659,5113.1314832132575,417450.0,0.00025994281258134855,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-15,5127.748023316001,5152.994774402549,5109.145154094329,5141.035787045763,404858.0,0.005457380457380534,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-16,5143.693339791718,5242.0227913919725,5095.8573903645665,5228.735027662208,684578.0,0.01705867149134188,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-17,5231.392580408161,5236.707685900066,5062.637981040154,5097.1861667375415,804894.0,-0.02515883100381222,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-20,5110.473930467303,5137.049457926836,5070.610639278013,5103.830048602424,457478.0,0.0013034410844630084,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-21,5106.487601348375,5158.309879894458,5095.8573903645665,5115.789035959211,424710.0,0.0023431398073416876,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-22,5066.624310159084,5086.555955753733,5022.774689850864,5061.309204667179,458680.0,-0.010649350649350464,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-23,5053.336546429319,5085.227179380755,5049.350217310391,5063.96675741313,381220.0,0.0005250721974268124,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-24,5062.637981040154,5232.721356781137,5059.980428294203,5183.556630981008,1024378.0,0.02361584885856738,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-27,5228.735027662208,5261.954436986616,5174.255196370173,5215.447263932442,684838.0,0.006152268649064263,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-28,5222.091145797324,5227.406251289229,5158.309879894458,5194.18684196482,393308.0,-0.0040764331210190186,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-29,5202.159500202678,5401.475956149143,5198.17317108375,5389.516968792353,1067420.0,0.03760552570990017,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-06-30,5418.750048997834,5428.05148360867,5343.009795738178,5400.147179776164,823344.0,0.0019723865877712132,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-07-01,5408.119838014022,5693.806758203957,5389.516968792353,5620.724057690252,1518798.0,0.04084645669291387,-2.8,0,55.3,0,-0.099998474,0,-0.29999924,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.3,0,-0.073200226,0,,0,0,0,-13.9
2016-07-04,5624.71038680918,5871.862792182794,5615.408952198344,5871.862792182794,849340.0,0.04468085106382946,-2.8,0,51.3,1,-0.40000153,1,-0.20000076,1,-2.4,0,-7.0,0,,0,,1,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,1,,1,,0,52.5,1,-0.073200226,0,,0,1,1,-12.925
2016-07-05,6096.425999215809,6111.042539318548,5733.6700493932485,5882.493003166607,1916788.0,0.0018103643358229338,-2.8,0,51.3,0,-0.40000153,0,-0.20000076,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.5,0,-0.073200226,0,,0,0,0,-12.925
2016-07-06,5822.698066382666,6079.151906367114,5764.231905971703,5994.110218496623,2088988.0,0.018974474813642894,-2.8,0,51.3,0,-0.40000153,0,-0.20000076,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.5,0,-0.073200226,0,,0,0,0,-12.925
2016-07-07,5954.246927307331,5990.123889377693,5867.876463063866,5919.698741609944,1162692.0,-0.012414098869430235,-2.8,0,51.3,0,-0.40000153,0,-0.20000076,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.5,0,-0.073200226,0,,0,0,0,-12.925
2016-07-08,5871.862792182794,5875.849121301721,5740.313931258128,5766.889458717658,1276016.0,-0.025813692480358696,-2.8,0,51.3,0,-0.40000153,0,-0.20000076,0,-2.4,0,-7.0,0,,0,,0,,0,,0,,0,,0,102.039,0,-1.8,0,,0,,0,-0.28886414,0,,0,,0,,0,52.5,0,-0.073200226,0,,0,0,0,-12.925
2016-07-11,5737.656378512177,6085.795788231997,5715.067180171574,5987.466336631739,1900034.0,0.03824884792626637,-2.6,1,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,1,-5.7,1,,0,,0,,1,,0,,0,,1,101.8795,1,-1.6,1,,0,,0,-0.15950012,1,,0,,0,,1,52.5,0,1.3000002,1,,1,1,0,-12.925
2016-07-12,5954.246927307331,6029.987180566989,5925.013847101852,6002.082876734483,1181030.0,0.0024411895250782134,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-13,5995.438994869598,6028.658404194012,5842.629711977314,6010.055534972341,1840992.0,0.001328315253486645,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-14,6003.411653107457,6044.603720669727,5925.013847101852,5967.534691037093,1328388.0,-0.007074950254256529,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-15,5907.739754253154,5970.192243783047,5886.479332285536,5934.315281712686,884980.0,-0.005566688933421826,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-18,5939.630387204589,5942.287939950544,5826.684395501596,5839.972159231359,982928.0,-0.015897895208240143,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-19,5831.999500993501,5874.520344928744,5805.4239735339725,5835.985830112432,769506.0,-0.0006825938566548118,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-20,5839.972159231359,5867.876463063866,5788.149880685281,5790.807433431231,693650.0,-0.007741347905282803,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-21,5724.368614782412,5738.985154885149,5637.998150538945,5677.861441728237,958284.0,-0.0195043597980723,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-22,5684.505323593118,5849.273593842196,5655.272243387637,5757.588024106823,1049482.0,0.014041656915516176,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-25,5761.574353225751,5782.834775193372,5668.5600071174,5709.752074679667,723750.0,-0.008308331410109226,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-26,5704.4369691877655,5786.821104312301,5668.5600071174,5756.259247733847,796298.0,0.008145217593670928,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-27,5749.615365868964,5781.505998820396,5729.683720274317,5748.286589495986,509950.0,-0.0013850415512469683,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-28,5766.889458717658,5998.096547615555,5764.231905971703,5978.164902020908,1266174.0,0.03999075358298687,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-07-29,5968.863467410073,5968.863467410073,5889.1368850314875,5902.424648761253,791030.0,-0.01266948210713481,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-08-01,5946.274269069474,6056.562708026516,5907.739754253154,6019.356969583178,1140446.0,0.019810895992796285,-2.6,0,51.3,0,-0.40000153,0,-0.20000076,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.5,0,1.3000002,0,,0,0,0,-12.925
2016-08-02,6015.370640464244,6039.288615177827,5968.863467410073,6020.6857459561525,682914.0,0.00022075055187609216,-2.6,0,54.6,1,-0.5999985,1,-0.099998474,1,-1.1,0,-5.7,0,,0,,1,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,1,,1,,0,52.1,1,1.3000002,0,,0,1,1,-13.924999
2016-08-03,6083.138235486045,6096.425999215809,6039.288615177827,6071.179248129257,741214.0,0.008386669609357744,-2.6,0,54.6,0,-0.5999985,0,-0.099998474,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.1,0,1.3000002,0,,0,0,0,-13.924999
2016-08-04,6044.603720669727,6051.24760253461,5901.095872388275,5914.383636118037,947548.0,-0.02582622017947067,-2.6,0,54.6,0,-0.5999985,0,-0.099998474,0,-1.1,0,-5.7,0,,0,,0,,0,,0,,0,,0,101.8795,0,-1.6,0,,0,,0,-0.15950012,0,,0,,0,,0,52.1,0,1.3000002,0,,0,0,0,-13.924999
