date,open,high,low,close,volume,returns,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore,fac_PPIRM_纺织原料类_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_纺织业_全国_当期同比增长率_月_zscore,fac_PPI_纺织业_全国_当期同比增长率_月_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_制造业采购经理指数PMI_生产_zscore,fac_制造业采购经理指数PMI_生产_zscore_release,any_effective_release
2024-01-26,5902.328028496245,5978.487099831679,5902.328028496245,5950.428494602835,48824.0,0.0071234735413840955,1.7843187,0,-5228.0,0,,0,-0.20000076,0,48.0,0,0.10000229,0,1.4985585,0,19326.0,0,-0.4537293,0,0
2024-01-29,5954.436866778384,5972.474541568356,5914.353145022891,5936.399191988412,42586.0,-0.0023576961940048324,1.7662343,0,-5228.0,0,,0,-0.20000076,0,48.0,0,0.10000229,0,1.4931833,0,19326.0,0,-0.47038227,0,0
2024-01-30,5932.390819812864,5946.420122427286,5900.323842408469,5932.390819812864,34676.0,-0.0006752194463198746,1.7485254,0,-5228.0,0,,0,-0.20000076,0,48.0,0,0.10000229,0,1.4878465,0,19326.0,0,-0.4877389,0,0
2024-01-31,5926.378261549539,5934.395005900637,5858.235934565203,5882.2861676184975,45601.0,-0.008445945945946054,1.7311779,0,-5228.0,0,,0,-0.20000076,0,48.0,0,0.10000229,0,1.4825476,0,19326.0,0,-0.50586176,0,0
2024-02-01,5882.2861676184975,5892.30709805737,5790.093607580865,5792.0977936686395,47270.0,-0.015332197614991494,1.7141784,0,-5228.0,0,,0,-0.40000153,1,47.6,1,-1.9000015,1,1.4772863,0,19326.0,0,-0.031803664,1,0
2024-02-02,5792.0977936686395,5818.152212809709,5743.99732756205,5770.0517467031195,43396.0,-0.0038062283737022584,1.6975142,0,-5228.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.4720621,0,19326.0,0,-0.04461136,0,0
2024-02-05,5766.04337452757,5790.093607580865,5743.99732756205,5772.055932790894,37937.0,0.0003473428273705892,1.6811732,0,-5228.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.4668742,0,19326.0,0,-0.057949297,0,0
2024-02-06,5768.047560615344,5816.148026721936,5754.018258000922,5802.118724107514,33157.0,0.005208333333333481,1.6651441,0,-5228.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.4617226,0,19326.0,0,-0.07187431,0,0
2024-02-07,5810.135468458611,5836.189887599681,5800.114538019739,5816.148026721936,38979.0,0.0024179620034541216,1.6494156,0,-5228.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.4566064,0,19326.0,0,-0.07481122,0,0
2024-02-08,5826.1689571608085,5860.240120652977,5816.148026721936,5820.156398897484,30867.0,0.0006891798759474099,1.6339777,0,-5228.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.4515254,0,19326.0,0,-0.077756144,0,0
2024-02-19,5878.277795442948,5936.399191988412,5870.26105109185,5912.348958935117,64113.0,0.015840220385674897,1.6188202,1,45408.0,1,,1,-0.40000153,0,47.6,0,-1.9000015,0,1.7171059,1,64734.0,1,-0.080709204,0,0
2024-02-20,5918.361517198441,5918.361517198441,5832.181515424132,5856.2317484774285,79501.0,-0.009491525423728664,1.6039338,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.7075015,0,64734.0,0,-0.08367053,0,0
2024-02-21,5830.177329336358,5888.298725881822,5826.1689571608085,5852.2233763018785,65260.0,-0.000684462696783128,1.5893095,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.698012,0,64734.0,0,-0.086640224,0,0
2024-02-22,5848.215004126329,5898.319656320695,5836.189887599681,5882.2861676184975,87278.0,0.005136986301369939,1.5749387,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.6886346,0,64734.0,0,-0.08961842,0,0
2024-02-23,5876.273609355173,5900.323842408469,5838.194073687456,5852.2233763018785,63290.0,-0.005110732538330498,1.5608132,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.6793672,0,64734.0,0,-0.092605256,0,0
2024-02-26,5842.202445863006,5870.26105109185,5794.101979756415,5806.127096283062,61495.0,-0.007876712328767188,1.5469251,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.6702073,0,64734.0,0,-0.095600836,0,0
2024-02-27,5792.0977936686395,5888.298725881822,5792.0977936686395,5876.273609355173,65323.0,0.012081463583016872,1.5324551,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.6550865,0,64734.0,0,-0.0986053,0,0
2024-02-28,5864.248492828526,5928.382447637314,5864.248492828526,5882.2861676184975,86521.0,0.0010231923601637938,1.5182298,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.640237,0,64734.0,0,-0.10161878,0,0
2024-02-29,5892.30709805737,5902.328028496245,5852.2233763018785,5896.31547023292,65971.0,0.002385008517887588,1.5042412,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.6256496,0,64734.0,0,-0.1046414,0,0
2024-03-01,5892.30709805737,5898.319656320695,5844.20663195078,5868.256865004075,75448.0,-0.0047586675730796335,1.4904819,0,45408.0,0,,0,-0.40000153,0,47.6,0,-1.9000015,0,1.611316,0,64734.0,0,-0.1076733,0,0
2024-03-04,5882.2861676184975,5934.395005900637,5862.244306740751,5882.2861676184975,115692.0,0.0023907103825138165,1.4769443,0,45408.0,0,,0,-0.19999695,1,47.4,1,0.20000076,1,1.5972278,0,64734.0,0,-0.83576494,1,0
2024-03-05,5882.2861676184975,5882.2861676184975,5800.114538019739,5814.14384063416,143184.0,-0.011584327086882507,1.4636216,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.5833775,0,64734.0,0,-0.83576494,0,0
2024-03-06,5812.139654546387,5868.256865004075,5804.122910195288,5850.219190214104,132656.0,0.006204756980351611,1.4505073,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.5697576,0,64734.0,0,-0.83576494,0,0
2024-03-07,5854.227562389653,5860.240120652977,5820.156398897484,5832.181515424132,87894.0,-0.0030832476875642945,1.4375948,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.5563608,0,64734.0,0,-0.83576494,0,0
2024-03-08,5824.164771073034,5848.215004126329,5798.110351931964,5844.20663195078,112117.0,0.0020618556701030855,1.4248781,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.5431806,0,64734.0,0,-0.83576494,0,0
2024-03-11,5824.164771073034,5852.2233763018785,5790.093607580865,5818.152212809709,121774.0,-0.0044581618655694655,1.4123513,1,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.948947,1,64734.0,0,-0.83576494,0,0
2024-03-12,5820.156398897484,5856.2317484774285,5818.152212809709,5826.1689571608085,105463.0,0.0013778849466070664,1.4000087,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.9270779,0,64734.0,0,-0.83576494,0,0
2024-03-13,5826.1689571608085,5856.2317484774285,5818.152212809709,5844.20663195078,113633.0,0.003095975232198178,1.3878449,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.905738,0,64734.0,0,-0.83576494,0,0
2024-03-14,5866.2526789163,5946.420122427286,5850.219190214104,5932.390819812864,198047.0,0.015089163237311354,1.3758548,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.8849049,0,64734.0,0,-0.83576494,0,0
2024-03-15,5948.42430851506,5998.5289607094255,5946.420122427286,5974.47872765613,171788.0,0.007094594594594383,1.3640335,0,45408.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.8645569,0,64734.0,0,-0.8319134,0,0
2024-03-18,5974.47872765613,6000.5331467972,5940.407564163962,5990.512216358327,174718.0,0.0026836632002684713,1.352376,0,-49775.0,1,,1,-0.19999695,0,47.4,0,0.20000076,0,1.844674,0,14959.0,1,-0.82823795,0,0
2024-03-19,5990.512216358327,6040.616868552693,5984.499658095003,6018.570821587172,172264.0,0.004683840749414525,1.3408777,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.8252372,0,14959.0,0,-0.824751,0,0
2024-03-20,6012.558263323847,6044.625240728242,5986.503844182778,5988.508030270553,151640.0,-0.004995004995004937,1.3295342,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.8062283,0,14959.0,0,-0.8214667,0,0
2024-03-21,5960.449425041707,5970.470355480581,5890.302911969596,5900.323842408469,278388.0,-0.014725568942436484,1.3183411,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.7876307,0,14959.0,0,-0.818401,0,0
2024-03-22,5882.2861676184975,5930.386633725088,5882.2861676184975,5922.369889373989,169686.0,0.0037364130434780485,1.3072945,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.7694281,0,14959.0,0,-0.815572,0,0
2024-03-25,5932.390819812864,5974.47872765613,5912.348958935117,5926.378261549539,295392.0,0.0006768189509307465,1.2962253,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.7504635,0,14959.0,0,-0.81300044,0,0
2024-03-26,5934.395005900637,5980.491285919454,5914.353145022891,5918.361517198441,225672.0,-0.001352722353736846,1.2852972,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.7319047,0,14959.0,0,-0.81070983,0,0
2024-03-27,5942.4117502517365,5990.512216358327,5936.399191988412,5952.432680690609,307028.0,0.005756857433118823,1.2745064,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.7137359,0,14959.0,0,-0.80872715,0,0
2024-03-28,5952.432680690609,6012.558263323847,5938.4033780761865,5988.508030270553,244949.0,0.0060606060606061,1.2638493,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.6959419,0,14959.0,0,-0.80708355,0,0
2024-03-29,6008.549891148298,6020.575007674946,5968.466169392806,5990.512216358327,241769.0,0.00033467202141901353,1.2533221,0,-49775.0,0,,0,-0.19999695,0,47.4,0,0.20000076,0,1.6785086,0,14959.0,0,-0.8058151,0,0
2024-04-01,6006.545705060524,6088.717334659284,5986.503844182778,6066.671287693762,406652.0,0.012713282034124918,1.2429216,0,-49775.0,0,,0,0.69999695,1,48.1,1,1.3999977,1,1.6614221,0,14959.0,0,0.5765176,1,0
2024-04-02,6068.675473781536,6110.7633816248035,6044.625240728242,6098.738265098156,383678.0,0.005285761480013251,1.2326442,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.6446699,0,14959.0,0,0.5986376,0,0
2024-04-03,6110.7633816248035,6132.809428590325,6080.7005903081845,6102.746637273706,352700.0,0.000657246138679124,1.222487,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.6282396,0,14959.0,0,0.621999,0,0
2024-04-08,6068.675473781536,6096.734079010381,6034.604310289369,6066.671287693762,339948.0,-0.005911330049261365,1.2124467,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.6121196,0,14959.0,0,0.6467436,0,0
2024-04-09,6066.671287693762,6100.742451185931,6022.57919376272,6038.612682464917,539319.0,-0.004625041295011512,1.2025203,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5962988,0,14959.0,0,0.6730369,0,0
2024-04-10,6038.612682464917,6072.683845957086,6026.58756593827,6044.625240728242,691451.0,0.0009956853634252028,1.1927048,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5807668,0,14959.0,0,0.701074,0,0
2024-04-11,6042.621054640467,6054.6461711671145,5996.524774621651,6018.570821587172,744535.0,-0.004310344827586188,1.1829976,0,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5655136,0,14959.0,0,0.73108697,0,0
2024-04-12,6038.612682464917,6038.612682464917,5962.453611129483,5988.508030270553,652528.0,-0.004995004995004937,1.4156991,1,-49775.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.6245435,1,14959.0,0,0.7633538,0,0
2024-04-15,6004.541518972749,6056.65035725489,5994.520588533876,6026.58756593827,781656.0,0.006358768406961035,1.4031465,0,33376.0,1,,1,0.69999695,0,48.1,0,1.3999977,0,1.6084925,0,48335.0,1,0.7982116,0,0
2024-04-16,6036.608496377143,6130.80524250255,6012.558263323847,6074.688032044861,1120546.0,0.007981376787495886,1.3907775,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5927382,0,48335.0,0,0.83607334,0,0
2024-04-17,6082.704776395959,6106.755009449255,6054.6461711671145,6082.704776395959,736111.0,0.001319696469811893,1.3785864,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5772704,0,48335.0,0,0.87745184,0,0
2024-04-18,6074.688032044861,6084.708962483734,5968.466169392806,5992.516402446101,950409.0,-0.014827018121911117,1.3665684,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5620792,0,48335.0,0,0.8959901,0,0
2024-04-19,5994.520588533876,6072.683845957086,5946.420122427286,5992.516402446101,1085305.0,0.0,1.3547182,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.547155,0,48335.0,0,0.9152194,0,0
2024-04-22,5972.474541568356,6004.541518972749,5964.4577972172565,5982.495472007228,597601.0,-0.0016722408026754731,1.3430312,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5324891,0,48335.0,0,0.9351897,0,0
2024-04-23,5980.491285919454,6008.549891148298,5964.4577972172565,5972.474541568356,488041.0,-0.0016750418760468344,1.3315026,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5180727,0,48335.0,0,0.955956,0,0
2024-04-24,5960.449425041707,5996.524774621651,5950.428494602835,5976.482913743905,496088.0,0.0006711409395971923,1.320128,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.5038977,0,48335.0,0,0.9775792,0,0
2024-04-25,5976.482913743905,5978.487099831679,5908.3405867595675,5924.374075461765,737103.0,-0.008718980549966449,1.3089031,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.4899561,0,48335.0,0,1.000127,0,0
2024-04-26,5930.386633725088,5960.449425041707,5892.30709805737,5948.42430851506,587455.0,0.004059539918809252,1.2980807,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.4763973,0,48335.0,0,1.0236751,0,0
2024-04-29,5950.428494602835,5982.495472007228,5930.386633725088,5946.420122427286,443048.0,-0.0003369272237196963,1.2873977,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.4630547,0,48335.0,0,1.0483079,0,0
2024-04-30,5946.420122427286,5962.453611129483,5914.353145022891,5920.365703286215,428914.0,-0.004381530165150083,1.2768508,0,33376.0,0,,0,0.69999695,0,48.1,0,1.3999977,0,1.4499214,0,48335.0,0,1.0741205,0,0
2024-05-06,5862.244306740751,5872.265237179625,5832.181515424132,5866.2526789163,509159.0,-0.009140148950575466,1.2664363,0,33376.0,0,,0,0.0,1,48.1,1,-0.3999977,1,1.4369912,0,48335.0,0,1.6995403,1,0
2024-05-07,5876.273609355173,5882.2861676184975,5850.219190214104,5870.26105109185,428183.0,0.0006832934745475416,1.2561508,0,33376.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.4242579,0,48335.0,0,1.7301965,0,0
2024-05-08,5864.248492828526,5868.256865004075,5836.189887599681,5838.194073687456,410208.0,-0.005462615227040057,1.2459911,0,33376.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.4117155,0,48335.0,0,1.762207,0,0
2024-05-09,5826.1689571608085,5856.2317484774285,5816.148026721936,5832.181515424132,497652.0,-0.001029866117404743,1.2359542,0,33376.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3993585,0,48335.0,0,1.79568,0,0
2024-05-10,5836.189887599681,5844.20663195078,5746.001513649823,5828.173143248583,926624.0,-0.0006872852233676952,1.2260367,0,33376.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3871815,0,48335.0,0,1.8307362,0,0
2024-05-13,5824.164771073034,5832.181515424132,5768.047560615344,5788.089421493091,607151.0,-0.006877579092159469,1.216236,1,-48993.0,1,,1,0.0,0,48.1,0,-0.3999977,0,1.375179,1,-658.0,1,1.8675107,0,0
2024-05-14,5798.110351931964,5810.135468458611,5772.055932790894,5778.068491054218,450290.0,-0.0017313019390582385,1.206549,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3633465,0,-658.0,0,1.9061553,0,0
2024-05-15,5772.055932790894,5820.156398897484,5756.022444088698,5804.122910195288,642962.0,0.004509191814082492,1.1969733,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3516786,0,-658.0,0,1.9468418,0,0
2024-05-16,5794.101979756415,5850.219190214104,5776.064304966442,5846.210818038555,647449.0,0.007251381215469754,1.187506,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.340171,0,-658.0,0,1.9897648,0,0
2024-05-17,5850.219190214104,5890.302911969596,5840.198259775231,5870.26105109185,581822.0,0.00411381556393553,1.1781446,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3288193,0,-658.0,0,2.0351458,0,0
2024-05-20,5876.273609355173,5940.407564163962,5868.256865004075,5938.4033780761865,665778.0,0.011608057357459733,1.1688865,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3176188,0,-658.0,0,2.0098002,0,0
2024-05-21,5922.369889373989,5956.441052866159,5912.348958935117,5928.382447637314,632032.0,-0.001687478906513662,1.1597296,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.3065659,0,-658.0,0,1.9851427,0,0
2024-05-22,5912.348958935117,5938.4033780761865,5900.323842408469,5908.3405867595675,508821.0,-0.0033806626098715764,1.1506715,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.2956563,0,-658.0,0,1.9611406,0,0
2024-05-23,5908.3405867595675,5928.382447637314,5882.2861676184975,5896.31547023292,548921.0,-0.002035278154681075,1.1417098,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.2848862,0,-658.0,0,1.9377631,0,0
2024-05-24,5922.369889373989,5942.4117502517365,5902.328028496245,5934.395005900637,659183.0,0.006458191706322225,1.1328424,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.274252,0,-658.0,0,1.914981,0,0
2024-05-27,5946.420122427286,5974.47872765613,5936.399191988412,5956.441052866159,761610.0,0.0037149611617699474,1.1240673,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.26375,0,-658.0,0,1.8927675,0,0
2024-05-28,5970.470355480581,5980.491285919454,5926.378261549539,5930.386633725088,506913.0,-0.004374158815612539,1.1156712,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.253604,0,-658.0,0,1.8710971,0,0
2024-05-29,5942.4117502517365,5974.47872765613,5926.378261549539,5966.461983305031,494505.0,0.006083136194660277,1.1073654,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.2435828,0,-658.0,0,1.849946,0,0
2024-05-30,5976.482913743905,6054.6461711671145,5962.453611129483,6036.608496377143,1069955.0,0.011756802149815337,1.0991483,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.2336833,0,-658.0,0,1.8292919,0,0
2024-05-31,6038.612682464917,6038.612682464917,5976.482913743905,6002.5373328849755,612520.0,-0.00564409030544466,1.0910184,0,-48993.0,0,,0,0.0,0,48.1,0,-0.3999977,0,1.2239026,0,-658.0,0,1.8091137,0,0
2024-06-03,6016.566635499397,6026.58756593827,5914.353145022891,5922.369889373989,730910.0,-0.01335559265442432,1.0829743,0,-48993.0,0,,0,-0.29999924,1,47.8,1,-0.9000015,1,1.2142377,0,-658.0,0,-0.17014016,1,0
2024-06-04,5928.382447637314,5938.4033780761865,5844.20663195078,5860.240120652977,773516.0,-0.010490693739424573,1.0750144,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.2046862,0,-658.0,0,-0.17256029,0,0
2024-06-05,5860.240120652977,5906.336400671793,5850.219190214104,5878.277795442948,672886.0,0.0030779753761971396,1.0671374,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1952451,0,-658.0,0,-0.17498645,0,0
2024-06-06,5910.344772847342,5910.344772847342,5868.256865004075,5876.273609355173,543346.0,-0.0003409478349813977,1.059342,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1859123,0,-658.0,0,-0.17741871,0,0
2024-06-07,5866.2526789163,5916.357331110667,5854.227562389653,5900.323842408469,528490.0,0.004092769440654953,1.051627,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.176685,0,-658.0,0,-0.17985713,0,0
2024-06-11,5926.378261549539,5962.453611129483,5912.348958935117,5958.445238953933,479358.0,0.009850543478260754,1.0439914,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1675609,0,-658.0,0,-0.1823018,0,0
2024-06-12,5948.42430851506,5986.503844182778,5948.42430851506,5974.47872765613,506021.0,0.002690884628321566,1.0364338,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1585379,0,-658.0,0,-0.18475278,0,0
2024-06-13,5988.508030270553,5992.516402446101,5944.415936339511,5958.445238953933,446009.0,-0.0026836632002684713,0.9317952,1,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.2189435,1,-658.0,0,-0.18721011,0,0
2024-06-14,5962.453611129483,5978.487099831679,5936.399191988412,5950.428494602835,433569.0,-0.001345442314160783,0.92485154,0,-48993.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.2095017,0,-658.0,0,-0.1896739,0,0
2024-06-17,5958.445238953933,5970.470355480581,5872.265237179625,5874.269423267399,676450.0,-0.01279892219602563,0.91796434,0,21281.0,1,,1,-0.29999924,0,47.8,0,-0.9000015,0,1.2001723,0,20623.0,1,-0.19214422,0,0
2024-06-18,5876.273609355173,5942.4117502517365,5876.273609355173,5892.30709805737,466220.0,0.003070624360286489,0.9111329,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1909527,0,20623.0,0,-0.19736212,0,0
2024-06-19,5894.311284145146,5970.470355480581,5892.30709805737,5954.436866778384,542594.0,0.01054421768707492,0.9043565,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1818405,0,20623.0,0,-0.20262341,0,0
2024-06-20,5964.4577972172565,5976.482913743905,5934.395005900637,5958.445238953933,516359.0,0.0006731740154830579,0.8976345,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1728336,0,20623.0,0,-0.20792912,0,0
2024-06-21,5964.4577972172565,5982.495472007228,5930.386633725088,5934.395005900637,517704.0,-0.004036326942482349,0.8909665,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1639297,0,20623.0,0,-0.21328035,0,0
2024-06-24,5924.374075461765,5962.453611129483,5910.344772847342,5954.436866778384,676130.0,0.0033772374197906796,0.88435173,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1551267,0,20623.0,0,-0.21867825,0,0
2024-06-25,5950.428494602835,6014.562449411622,5932.390819812864,6000.5331467972,724826.0,0.007741501178054611,0.87779,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1464227,0,20623.0,0,-0.22412397,0,0
2024-06-26,5994.520588533876,6006.545705060524,5924.374075461765,5976.482913743905,768920.0,-0.004008016032064132,0.8712806,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1378158,0,20623.0,0,-0.22961871,0,0
2024-06-27,5972.474541568356,5986.503844182778,5940.407564163962,5968.466169392806,477931.0,-0.0013413816230718467,0.865044,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1294844,0,20623.0,0,-0.23516373,0,0
2024-06-28,5984.499658095003,6024.5833798504955,5972.474541568356,6010.554077236073,810892.0,0.007051712558764356,0.8588658,0,21281.0,0,,0,-0.29999924,0,47.8,0,-0.9000015,0,1.1212482,0,20623.0,0,-0.24076033,0,0
2024-07-01,6012.558263323847,6012.558263323847,5968.466169392806,5994.520588533876,555195.0,-0.0026675558519505538,0.8527461,0,21281.0,0,,0,-0.20000076,1,47.6,1,0.10000229,1,1.1131059,0,20623.0,0,-0.4429473,1,0
2024-07-02,6004.541518972749,6018.570821587172,5970.470355480581,6012.558263323847,513571.0,0.0030090270812435094,0.8466854,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.1050559,0,20623.0,0,-0.44852167,0,0
2024-07-03,6024.5833798504955,6110.7633816248035,6012.558263323847,6108.759195537029,1163106.0,0.016000000000000014,0.840684,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0970969,0,20623.0,0,-0.45415097,0,0
2024-07-04,6102.746637273706,6124.792684239226,6026.58756593827,6028.591752026045,1140830.0,-0.013123359580052507,0.8347425,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0892276,0,20623.0,0,-0.45983645,0,0
2024-07-05,6032.600124201595,6048.633612903792,5974.47872765613,5984.499658095003,828870.0,-0.00731382978723405,0.82886153,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0814468,0,20623.0,0,-0.46557945,0,0
2024-07-08,5972.474541568356,6002.5373328849755,5944.415936339511,5956.441052866159,693716.0,-0.0046885465505691615,0.8230419,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0737535,0,20623.0,0,-0.47138128,0,0
2024-07-09,5956.441052866159,5962.453611129483,5916.357331110667,5930.386633725088,506654.0,-0.004374158815612539,0.8172845,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0661465,0,20623.0,0,-0.4772434,0,0
2024-07-10,5928.382447637314,5940.407564163962,5894.311284145146,5906.336400671793,483531.0,-0.004055424129773555,0.8115905,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,1.0586249,0,20623.0,0,-0.48316723,0,0
2024-07-11,5904.332214584019,5952.432680690609,5904.332214584019,5936.399191988412,398668.0,0.005089921954529952,0.536837,1,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,0.9793457,1,20623.0,0,-0.48915428,0,0
2024-07-12,5942.4117502517365,5942.4117502517365,5914.353145022891,5930.386633725088,403002.0,-0.0010128291694800895,0.5307604,0,21281.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,0.9723339,0,20623.0,0,-0.49520606,0,0
2024-07-15,5920.365703286215,5928.382447637314,5870.26105109185,5870.26105109185,535698.0,-0.010138560324433832,0.52467763,0,12362.0,1,,1,-0.20000076,0,47.6,0,0.10000229,0,0.9653904,0,32985.0,1,-0.50132424,0,0
2024-07-16,5872.265237179625,5878.277795442948,5830.177329336358,5840.198259775231,450755.0,-0.005121201775349915,0.51858765,0,12362.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,0.9585147,0,32985.0,0,-0.5029507,0,0
2024-07-17,5832.181515424132,5864.248492828526,5820.156398897484,5846.210818038555,414072.0,0.0010295126973232094,0.51248926,0,12362.0,0,,0,-0.20000076,0,47.6,0,0.10000229,0,0.95170623,0,32985.0,0,-0.504581,0,0
