date,open,high,low,close,volume,returns,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_level_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_level_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level,fac_PPIRM_化工原料类_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_level,fac_居民交通工具消费价格指数CPI_上年=100_当月_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_汽车制造业_全国_当期同比增长率_月_level,fac_PPI_汽车制造业_全国_当期同比增长率_月_level_release,fac_制造业采购经理指数PMI_新出口订单_diff,fac_制造业采购经理指数PMI_新出口订单_diff_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_制造业采购经理指数PMI_进口_diff,fac_制造业采购经理指数PMI_进口_diff_release,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore,fac_PPI_交通运输设备制造业_全国_当期同比增长率_月_zscore_release,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore,fac_居民交通工具消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff,fac_PPI_橡胶和塑料制品业_全国_当期同比增长率_月_diff_release,any_effective_release
2024-11-19,20015.396118344117,20187.843528898487,19911.92767201149,20072.878588528907,171456.0,0.0028719126938541173,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.675543,0,-0.4580018,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-20,20072.878588528907,20446.514644730043,20009.647871325637,20423.52165665613,196571.0,0.017468499427262252,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.6741373,0,-0.45248595,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-21,20285.563728212634,20486.752373859395,20233.82950504632,20371.78743348982,183492.0,-0.002533070644525681,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.6727341,0,-0.4469644,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-22,20325.801457341986,20417.773409637648,19756.725002512558,19917.67591902997,216797.0,-0.022291196388261936,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.6713334,0,-0.4414365,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-25,19952.165401140846,20187.843528898487,19796.96273164191,20072.878588528907,219084.0,0.007792207792207906,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.6699351,0,-0.43590143,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-26,20095.87157660282,20187.843528898487,19963.661895177804,20084.37508256586,161850.0,0.0005727376861395239,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.66732275,0,-0.43142915,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-27,20095.87157660282,20383.28392752678,19917.67591902997,20343.046198397424,164784.0,0.01287922152261034,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.6647181,0,-0.42695957,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-28,20383.28392752678,20613.213808265937,20325.801457341986,20538.48659702571,160791.0,0.009607233681830918,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.66212106,0,-0.4224924,0,50.0,0,2.0,0,-0.19999993,0,0
2024-11-29,20486.752373859395,20831.64719496814,20412.025162619175,20676.44452546921,125913.0,0.0067170445004201,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.5,0,94.7,0,54.0,0,-3.1,0,-0.20000076,0,8.300003,0,0.9000015,0,0.65953153,0,-0.41802737,0,50.0,0,2.0,0,-0.19999993,0,0
2024-12-02,20641.955043358335,20802.905959875745,20578.724326155065,20636.206796339855,56968.0,-0.0019460661662498158,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,1,94.7,0,54.7,1,-3.1,0,0.79999924,1,-3.6000023,1,0.29999924,1,0.6569495,0,-0.41356412,0,50.8,1,0.70000076,1,-0.19999993,0,1
2024-12-03,20636.206796339855,21343.24117961278,20567.227832118104,21251.269227317116,82526.0,0.02980501392757673,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,0,94.7,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6543749,0,-0.4091024,0,50.8,0,0.70000076,0,-0.19999993,0,0
2024-12-04,21463.954367000842,21463.954367000842,21038.58408763339,21170.793769058408,48387.0,-0.0037868542061131327,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,0,94.7,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6518076,0,-0.40464193,0,50.8,0,0.70000076,0,-0.19999993,0,0
2024-12-05,21153.549028002974,21446.709625945405,20981.1016174486,21124.80779291058,64615.0,-0.0021721422753189223,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,0,94.7,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.64924765,0,-0.4001824,0,50.8,0,0.70000076,0,-0.19999993,0,0
2024-12-06,21107.56305185514,21693.884247740003,21107.56305185514,21527.185084204113,61958.0,0.01904761904761898,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,0,94.7,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.64669484,0,-0.39572346,0,50.8,0,0.70000076,0,-0.19999993,0,0
2024-12-09,21469.70261401932,21544.429825259544,20992.598111485557,21193.786757132322,42729.0,-0.015487316421896047,-5.6,0,-1.9,0,0.2,0,-5.3,0,0.0,0,94.7,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.64414924,0,-0.3912649,0,50.8,0,0.70000076,0,-0.19999993,0,0
2024-12-10,21285.758709427988,21423.716637871486,20843.1436890051,20969.60512341164,36914.0,-0.01057770545158665,-5.0,1,-1.8,1,0.2,1,-5.0,1,0.0,0,95.2,1,54.7,0,-3.1,1,0.79999924,0,-3.6000023,0,0.29999924,0,0.64161074,1,0.84120184,1,50.8,0,0.70000076,0,0.100000024,1,1
2024-12-11,20952.360382356204,21331.74468557582,20889.129665152934,21291.50695644647,23490.0,0.015350877192982448,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6390793,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-12,21297.25520346495,21371.982414705173,21055.828828688827,21216.77974520624,25947.0,-0.0035097192224622376,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6365548,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-13,21199.535004150803,21199.535004150803,20774.164724783353,20969.60512341164,23860.0,-0.011649959360606976,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6340372,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-16,20963.856876393165,21061.577075707304,20751.171736709435,20929.367394282286,15499.0,-0.0019188596491227505,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.63152647,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-17,20871.884924097496,21027.087593596432,20693.68926652465,20733.926995654,11931.0,-0.009338093930238767,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.62902254,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-18,20710.934007580083,20751.171736709435,20164.850540824573,20228.08125802784,19012.0,-0.024397005822012874,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6265254,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-19,20245.32599908328,20308.556716286548,19888.934683937576,19969.410142196284,14710.0,-0.012787723785166127,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.62403494,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-20,20003.89962430716,20170.59878784305,19980.906636233245,20055.633847473466,7998.0,0.0043177892918824234,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6215511,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-23,20032.64085939955,20032.64085939955,19710.739026364725,19888.934683937576,9706.0,-0.00831183720263673,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6190738,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-24,19888.934683937576,20021.144365362597,19802.71097866039,20015.396118344117,7696.0,0.0063583815028902535,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6166031,0,0.84120184,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-25,20049.885600454993,20176.347034861526,19957.913648159327,20095.87157660282,14406.0,0.004020677771395587,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6107433,0,0.83826864,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-26,20095.87157660282,20095.87157660282,19888.934683937576,19888.934683937576,7185.0,-0.010297482837528626,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.6048932,0,0.8353465,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-27,19796.96273164191,20124.612811695217,19796.96273164191,20026.892612381078,6512.0,0.006936416184971428,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.59905225,0,0.8324355,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-30,20072.878588528907,20320.053210323505,19900.431177974537,20291.311975231114,5797.0,0.01320321469575192,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.5932197,0,0.8295354,0,50.8,0,0.70000076,0,0.100000024,0,0
2024-12-31,20349.372590574716,20349.372590574716,20152.406871362848,20236.820751025076,14889.0,-0.0026854460802019364,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.0,0,95.2,0,54.7,0,-3.1,0,0.79999924,0,-3.6000023,0,0.29999924,0,0.5873949,0,0.8266462,0,50.8,0,0.70000076,0,0.100000024,0,0
2025-01-02,20264.958710912488,20276.21389486745,19938.558376218534,19961.06874412846,18033.0,-0.01362625139043383,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,1,95.2,0,53.3,1,-3.1,0,0.20000076,1,-1.5999985,1,2.0,1,0.581577,0,0.8237677,0,51.0,1,-1.4000015,1,0.100000024,0,1
2025-01-03,19972.323928083424,20039.855031813207,18948.10218818171,19145.06790739358,47084.0,-0.040879616577389366,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,0,95.2,0,53.3,0,-3.1,0,0.20000076,0,-1.5999985,0,2.0,0,0.5757654,0,0.8208999,0,51.0,0,-1.4000015,0,0.100000024,0,0
2025-01-06,19156.323091348542,19229.481787055807,18914.33663631682,19015.633291911494,26484.0,-0.006760728982951214,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,0,95.2,0,53.3,0,-3.1,0,0.20000076,0,-1.5999985,0,2.0,0,0.56995934,0,0.81804264,0,51.0,0,-1.4000015,0,0.100000024,0,0
2025-01-07,19071.909211686314,19184.46105123595,18582.308709645382,18880.571084451924,37448.0,-0.007102693104468982,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,0,95.2,0,53.3,0,-3.1,0,0.20000076,0,-1.5999985,0,2.0,0,0.5641581,0,0.81519586,0,51.0,0,-1.4000015,0,0.100000024,0,0
2025-01-08,18948.10218818171,19111.302355528685,18891.82626840689,19088.79198761876,21233.0,0.011028315946348899,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,0,95.2,0,53.3,0,-3.1,0,0.20000076,0,-1.5999985,0,2.0,0,0.55836093,0,0.81235945,0,51.0,0,-1.4000015,0,0.100000024,0,0
2025-01-09,19088.79198761876,19285.757706830627,18948.10218818171,19212.599011123362,25582.0,0.006485849056603765,-5.0,0,-1.8,0,0.2,0,-5.0,0,0.099998474,0,95.2,0,53.3,0,-3.1,0,0.20000076,0,-1.5999985,0,2.0,0,0.5525671,0,0.80953336,0,51.0,0,-1.4000015,0,0.100000024,0,0
2025-01-10,19251.992154965737,19471.468242087532,19212.599011123362,19302.640482763076,27240.0,0.004686584651435455,-4.8,1,-1.6,1,0.1,1,-4.7,1,0.099998474,0,95.8,1,53.3,0,-3.8,1,0.20000076,0,-1.5999985,0,2.0,0,0.28697464,1,2.2401123,1,51.0,0,-1.4000015,0,0.19999993,1,1
2025-01-13,19336.406034627966,19612.15804152458,19178.833459258472,19364.543994515374,32427.0,0.003206997084547858,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.28163767,0,2.2109568,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-14,19353.28881056041,19752.84784096163,19218.226603100844,19752.84784096163,32071.0,0.02005231037489108,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.27628073,0,2.18268,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-15,19780.98580084904,19871.02727248875,19645.92359338947,19820.378944691412,22253.0,0.0034188034188034067,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.270903,0,2.1552358,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-16,19814.75135271393,20113.013727520472,19764.103024916592,19977.95152006091,30646.0,0.007950028392958775,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.26550356,0,2.1285818,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-17,19927.30319226357,20062.365399723138,19769.730616894074,19871.02727248875,28497.0,-0.0053521126760563975,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.26008156,0,2.1026785,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-20,19809.12376073645,19910.420416331122,19584.020081637173,19809.12376073645,26595.0,-0.0031152647975077885,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.25463602,0,2.0774891,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-21,19826.006536668894,20191.800015205223,19747.220248984147,19775.358208871556,34671.0,-0.0017045454545455696,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.24916603,0,2.0529797,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-22,19752.84784096163,19904.79282435364,19685.316737231846,19803.496168758964,20870.0,0.001422879908935526,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.24367055,0,2.0291176,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-23,19809.12376073645,20045.48262379069,19589.647673614654,19679.68914525436,29324.0,-0.006251776072747961,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.2381486,0,2.0058734,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-24,19674.061553276882,19871.02727248875,19375.79917847034,19792.240984804,25519.0,0.005719187875321774,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.23259912,0,1.9832187,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-01-27,19792.240984804,19842.88931260134,19510.861385929904,19809.12376073645,19930.0,0.0008529997156669911,-4.8,0,-1.6,0,0.1,0,-4.7,0,0.099998474,0,95.8,0,53.3,0,-3.8,0,0.20000076,0,-1.5999985,0,2.0,0,0.22702102,0,1.9611274,0,51.0,0,-1.4000015,0,0.19999993,0,0
2025-02-05,19741.592657006666,19764.103024916592,19122.557539483652,19403.93713835775,27766.0,-0.020454545454545503,-4.8,0,-1.6,0,0.1,0,-4.7,0,-0.5999985,1,95.8,0,55.3,1,-3.8,0,-1.8999977,1,1.2999992,1,-1.2000008,1,0.22141318,0,1.9395748,0,49.2,1,2.0,1,0.19999993,0,1
2025-02-06,19336.406034627966,19679.68914525436,19336.406034627966,19640.296001411993,20960.0,0.012180974477958406,-4.8,0,-1.6,0,0.1,0,-4.7,0,-0.5999985,0,95.8,0,55.3,0,-3.8,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.21577445,0,1.9167157,0,49.2,0,2.0,0,0.19999993,0,0
2025-02-07,19640.296001411993,19966.696336105942,19612.15804152458,19865.39968051127,30462.0,0.011461318051575908,-4.8,0,-1.6,0,0.1,0,-4.7,0,-0.5999985,0,95.8,0,55.3,0,-3.8,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.21010363,0,1.8944285,0,49.2,0,2.0,0,0.19999993,0,0
2025-02-10,19854.144496556306,19887.910048421196,19544.626937794797,19876.65486446623,29268.0,0.0005665722379601945,-4.0,1,-1.4,1,0.2,1,-4.1,1,-0.5999985,0,95.9,1,55.3,0,-3.1,1,-1.8999977,0,1.2999992,0,-1.2000008,0,0.4785745,1,2.081871,1,49.2,0,2.0,0,0.20000005,1,1
2025-02-11,19865.39968051127,20045.48262379069,19713.454697119258,19758.47543293911,30011.0,-0.005945639864099572,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.47270426,0,2.055259,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-12,19707.827105141772,20219.93797509263,19623.413225479544,20219.93797509263,42099.0,0.023355169467388137,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.46682402,0,2.0293982,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-13,20225.565567070113,20287.469078822414,19966.696336105942,20006.089479948318,40689.0,-0.010576120233787845,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.46093282,0,2.0042512,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-14,19994.834295993354,20439.414062214426,19994.834295993354,20360.62777452968,36117.0,0.017721518987341645,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.45502958,0,1.9797834,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-17,20484.434798034283,20512.572757921695,20169.289647295293,20219.93797509263,38840.0,-0.006909894969596486,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.4491132,0,1.9559621,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-18,20146.779279385366,20355.000182552194,20045.48262379069,20276.21389486745,38809.0,0.0027831895352072866,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.44318256,0,1.9327571,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-19,20270.586302889966,20281.841486844933,20034.22743983573,20163.66205531781,37659.0,-0.005550929780738345,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.43723655,0,1.9101402,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-20,20146.779279385366,20416.9036943045,20146.779279385366,20355.000182552194,42028.0,0.009489254814401216,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.43127397,0,1.8880847,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-21,20383.138142439606,20658.89014933622,20231.193159047594,20248.07593498004,67040.0,-0.0052529720763062615,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.4252936,0,1.8665656,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-24,20298.724262777378,20366.25536650716,20180.544831250256,20304.35185475486,45755.0,0.0027793218454696955,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.41929415,0,1.8455596,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-25,20326.862222664786,20467.552022101834,20011.7170719258,20045.48262379069,74957.0,-0.012749445676275006,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.41327432,0,1.8250448,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-26,20039.855031813207,20158.03446334033,19876.65486446623,19977.95152006091,61653.0,-0.003368893879842627,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.4072328,0,1.8050004,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-27,20006.089479948318,20101.75854356551,19809.12376073645,20073.620583678097,52546.0,0.0047887323943658355,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.40116814,0,1.7854068,0,49.2,0,2.0,0,0.20000005,0,0
2025-02-28,20107.38613554299,20158.03446334033,19904.79282435364,20090.503359610546,54324.0,0.00084104289318776,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.5999985,0,95.9,0,55.3,0,-3.1,0,-1.8999977,0,1.2999992,0,-1.2000008,0,0.39507893,0,1.7662458,0,49.2,0,2.0,0,0.20000005,0,0
2025-03-03,20152.406871362848,20248.07593498004,20034.22743983573,20135.524095430403,64122.0,0.0022408963585434094,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.70000076,1,95.9,0,54.5,1,-3.1,0,2.199997,1,1.2999992,1,1.4000015,1,0.3889636,0,1.7475,0,51.1,1,-0.79999924,1,0.20000005,0,1
2025-03-04,20197.4276071827,20270.586302889966,20039.855031813207,20079.248175655583,72514.0,-0.0027948574622694844,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.70000076,0,95.9,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.38282067,0,1.7291528,0,51.1,0,-0.79999924,0,0.20000005,0,0
2025-03-05,20006.089479948318,20017.344663903277,19645.92359338947,19764.103024916592,85018.0,-0.015695067264574036,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.70000076,0,95.9,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.37713385,0,1.7122493,0,51.1,0,-0.79999924,0,0.20000005,0,0
2025-03-06,19792.240984804,19966.696336105942,19589.647673614654,19949.813560173498,84954.0,0.009396355353075148,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.70000076,0,95.9,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.37142938,0,1.695691,0,51.1,0,-0.79999924,0,0.20000005,0,0
2025-03-07,19989.20670401587,19994.834295993354,19719.082289096736,19752.84784096163,72243.0,-0.009873060648801113,-4.0,0,-1.4,0,0.2,0,-4.1,0,-0.70000076,0,95.9,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.3657063,0,1.6794657,0,51.1,0,-0.79999924,0,0.20000005,0,0
2025-03-10,19651.551185366952,19690.944329209327,19398.309546380264,19448.957874177602,90660.0,-0.015384615384615441,-3.6,1,-1.4,1,0.4,1,-3.9,1,-0.70000076,0,95.6,1,54.5,0,-3.1,1,2.199997,0,1.2999992,0,1.4000015,0,0.9568053,1,1.0958034,1,51.1,0,-0.79999924,0,0.0,1,1
2025-03-11,19364.543994515374,19544.626937794797,19257.619746943215,19516.48897790739,81873.0,0.003472222222222321,-3.6,0,-1.4,0,0.4,0,-3.9,0,-0.70000076,0,95.6,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.9495341,0,1.0872636,0,51.1,0,-0.79999924,0,0.0,0,0
2025-03-12,19584.020081637173,19735.96506502918,19448.957874177602,19623.413225479544,92645.0,0.005478662053056471,-3.6,0,-1.4,0,0.4,0,-3.9,0,-0.70000076,0,95.6,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.9423202,0,1.0788052,0,51.1,0,-0.79999924,0,0.0,0,0
2025-03-13,19662.806369321916,19674.061553276882,19387.054362425304,19448.957874177602,84282.0,-0.008890163464296053,-3.6,0,-1.4,0,0.4,0,-3.9,0,-0.70000076,0,95.6,0,54.5,0,-3.1,0,2.199997,0,1.2999992,0,1.4000015,0,0.9351626,0,1.0704266,0,51.1,0,-0.79999924,0,0.0,0,0
