date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_level,fac_PMI_level_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Business_Expectation_zscore,fac_PMI_Business_Expectation_zscore_release,fac_PMI_diff,fac_PMI_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,any_effective_release
2016-05-27,232.15245976927332,235.6806126533049,223.9671450783203,233.9870992689699,9244.0,0.01221001221001261,,0,-0.79999924,0,,0,,0,,0,,0,47.4,0,,0,-2.4,0,,0,-0.40000153,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-05-30,232.99921646144105,234.55160373041485,227.21304573162936,233.14034257680225,5026.0,-0.0036188178528351322,,0,-0.79999924,0,,0,,0,,0,,0,47.4,0,,0,-2.4,0,,0,-0.40000153,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-05-31,233.7048470382473,241.3256572677554,233.14034257680225,233.56372092288592,4982.0,0.001815980629539471,,0,-0.79999924,0,,0,,0,,0,,0,47.4,0,,0,-2.4,0,,0,-0.40000153,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-01,235.96286488402745,235.96286488402745,229.32993746204826,233.56372092288592,3888.0,0.0,,0,-0.79999924,0,,0,,0,,0,,0,47.4,0,,0,-2.4,0,,0,-0.40000153,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-02,233.28146869216351,237.09187380691756,230.74119861566084,234.12822538433105,4018.0,0.0024169184290034895,,0,0.19999695,1,,0,,0,,0,,1,47.6,1,,0,-2.4,0,,0,-0.29999924,1,,0,-6.3875,0,,0,5.6000004,0,,1,3.8231,0,1
2016-06-03,233.84597315360844,239.91439611414273,233.84597315360844,236.80962157619498,4288.0,0.01145268233875818,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,-2.4,0,,0,-0.29999924,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-06,238.5031349605302,244.9949362671482,234.2693514996924,244.71268403642551,7148.0,0.03337306317044075,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,-2.4,0,,0,-0.29999924,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-07,244.14817957498053,248.3819630358183,242.3135400752843,244.71268403642551,4272.0,0.0,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,-2.4,0,,0,-0.29999924,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-08,244.43043180570308,246.2650713053994,241.3256572677554,242.3135400752843,5174.0,-0.009803921568626639,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,-2.4,0,,0,-0.29999924,0,,0,-6.3875,0,,0,5.6000004,0,,0,3.8231,0,0
2016-06-13,240.19664834486517,244.9949362671482,234.55160373041485,241.46678338311662,5646.0,-0.0034944670937686606,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,1,,0,-0.29999924,0,,0,-4.1,1,,0,3.3000002,1,,0,2.2875,1,0
2016-06-14,241.1845311523941,242.87804453672925,230.17669415421568,232.0113336539122,8388.0,-0.039158386908240694,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-15,232.71696423071847,233.7048470382473,230.03556803885456,230.60007250029958,4240.0,-0.006082725060827299,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-16,232.0113336539122,236.52736934547247,230.88232473102207,231.16457696174461,3538.0,0.00244798041615657,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-17,232.0113336539122,236.95074769155633,229.04768523132563,236.38624323011115,4100.0,0.022588522588522064,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-20,237.37412603764008,239.63214388342027,232.85809034607973,234.2693514996924,4112.0,-0.008955223880596441,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-21,233.9870992689699,238.5031349605302,232.85809034607973,235.6806126533049,6822.0,0.0060240963855417995,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-22,234.2693514996924,242.59579230600662,234.2693514996924,242.1724139599228,5520.0,0.027544910179640336,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-23,242.1724139599228,244.00705345961927,240.19664834486517,243.01917065209054,5026.0,0.0034965034965042108,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-24,243.01917065209054,247.25295411292836,240.19664834486517,244.14817957498053,6144.0,0.004645760743321459,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-27,243.58367511353552,259.10754780327414,242.59579230600662,258.96642168791277,10124.0,0.06069364161849666,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-28,259.10754780327414,262.3534484565831,254.45038599635265,261.64781787977677,8796.0,0.01035422343324277,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-29,262.49457457194444,270.1153848014524,259.67205226471924,264.89371853308586,15448.0,0.012405609492988523,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-06-30,263.905835725557,279.85308676137936,263.905835725557,278.86520395385054,16554.0,0.05274374001065496,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-01,278.30069949240567,282.25223072252084,270.9621414936199,277.03056445415433,18590.0,-0.0065789473684204625,,0,0.19999695,0,,0,,0,,0,,0,47.6,0,,0,1.7,0,,0,-0.29999924,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-04,276.04268164662534,288.6029059137777,275.33705106981904,286.06263583727485,21074.0,0.0326031584309725,,0,-0.5999985,1,,0,,0,,0,,1,47.0,1,,0,1.7,0,,0,-0.20000076,1,,0,-4.1,0,,0,3.3000002,0,,1,2.2875,0,1
2016-07-05,286.48601418335863,288.7440320291388,271.2443937243425,277.8773211463217,18502.0,-0.028613714849531457,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,1.7,0,,0,-0.20000076,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-06,277.8773211463217,280.2764651074632,268.7041236478398,273.0790332240389,17390.0,-0.017267648552564685,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,1.7,0,,0,-0.20000076,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-07,271.8088981857876,281.6877262610757,269.97425868609116,276.32493387734786,12292.0,0.011886304909560774,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,1.7,0,,0,-0.20000076,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-08,276.889438338793,278.72407783848934,270.5387631475363,276.04268164662534,10088.0,-0.0010214504596527396,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,1.7,0,,0,-0.20000076,0,,0,-4.1,0,,0,3.3000002,0,,0,2.2875,0,0
2016-07-11,276.04268164662534,280.69984345354703,272.5145287625938,278.86520395385054,8444.0,0.01022494887525549,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,1,,0,-0.20000076,0,,0,-4.1,1,,0,-1.6000004,1,,0,0.0,1,0
2016-07-12,278.86520395385054,295.8003377972018,278.72407783848934,294.95358110503423,22870.0,0.05769230769230771,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-13,294.38907664358936,302.57439133454227,291.5665543363641,294.67132887431177,20750.0,-0.0009569377990428229,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-14,296.0825900279243,296.78822060473067,289.02628425986154,294.812454989673,14046.0,0.0004789272030649716,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-15,293.54231995142175,298.6228601044271,290.71979764419643,296.64709448936947,12042.0,0.006223073240785526,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-18,297.2115989508145,298.9051123351497,274.2080421469291,275.4781771851804,22084.0,-0.07136060894386298,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-19,275.4781771851804,280.84096956890806,267.8573669556722,272.7967809933164,22954.0,-0.009733606557377206,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-20,273.5024115701227,279.1474561845732,271.9500243011489,276.60718610807044,12166.0,0.013967925504397183,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-21,275.19592495445795,291.70768045172525,273.22015933940037,290.01416706739025,20100.0,0.048469387755102344,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-22,290.71979764419643,290.71979764419643,279.2885822999343,281.40547403035333,20002.0,-0.029683698296837036,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-25,281.1232217996308,289.3085364905839,277.8773211463217,286.3448880679973,24514.0,0.01755265797392136,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-26,287.33277087552625,287.33277087552625,280.84096956890806,285.9215097219137,13204.0,-0.0014785608674218187,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-27,285.49813137582976,294.67132887431177,285.07475302974603,291.8488065670865,23562.0,0.020730503455083538,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-28,293.2600677206991,296.2237161432857,289.59078872130647,294.1068244128668,21296.0,0.007736943907157068,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-07-29,294.24795052822805,296.2237161432857,290.8609237595577,292.6955632592541,18344.0,-0.004798464491363119,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-01,292.4133110285316,309.0661926411604,290.43754541347397,307.51380537218654,39724.0,0.05062680810028963,,0,-0.5999985,0,,0,,0,,0,,0,47.0,0,,0,-1.3,0,,0,-0.20000076,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-02,306.1025442185739,318.2393901396422,306.1025442185739,316.82812898602964,50304.0,0.030289123451124,,0,0.29999924,1,,0,,0,,0,,1,47.3,1,,0,-1.3,0,,0,-0.099998474,1,,0,-4.1,0,,0,-1.6000004,0,,1,0.0,0,1
2016-08-03,317.8160117935586,318.9450207164486,311.88871494838537,316.1224984092233,37312.0,-0.0022271714922050823,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,-1.3,0,,0,-0.099998474,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-04,316.1224984092233,316.6870028706684,303.42114802670994,310.05407544868916,58000.0,-0.019196428571428337,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,-1.3,0,,0,-0.099998474,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-05,310.4774537947731,321.34416467759,309.91294933332813,321.34416467759,63432.0,0.03641329085116074,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,-1.3,0,,0,-0.099998474,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-08,321.2030385622287,338.702676867025,318.9450207164486,338.702676867025,104440.0,0.054018445322792985,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,-1.3,0,,0,-0.099998474,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-09,338.702676867025,340.1139380206377,325.154569792344,331.646371098962,122018.0,-0.02083333333333326,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,-1.3,0,,0,-0.099998474,0,,0,-4.1,0,,0,-1.6000004,0,,0,0.0,0,0
2016-08-10,331.3641188682396,338.9849290977475,327.69483986884666,332.06974944504566,106626.0,0.001276595744680531,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,1,,0,-0.099998474,0,,0,-2.2,1,,0,2.1000001,1,,0,1.8999999,1,0
2016-08-11,333.0576322525746,334.61001952154845,319.0861468318098,326.84808317667915,115542.0,-0.015724606884827463,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-12,328.82384879173674,334.4688934061872,323.3199302926478,333.48101059865826,106754.0,0.020293609671847568,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-15,333.0576322525746,333.0576322525746,319.2272729471712,328.4004704456531,166454.0,-0.015234870926787214,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-16,329.6706054839043,348.4403788269522,326.4247048305954,346.1823609811717,233808.0,0.05414697034808702,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-17,346.1823609811717,357.6135763254339,346.04123486581057,349.7105138652033,268540.0,0.010191602119853593,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-18,349.99276609592596,359.87159417121404,343.07758644322416,348.01700048086803,366798.0,-0.004842615012107032,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-19,350.5572705573709,352.2507839417062,343.7832170200306,348.8637571730359,225996.0,0.0024330900243316744,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-22,347.45249601942334,361.1417292094653,347.02911767333944,355.4966845950151,263504.0,0.01901294498381878,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-23,355.7789368257375,361.84735978627174,353.3797928645959,360.436098632659,211022.0,0.013894402540690187,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-24,360.7183508633816,363.5408731706069,355.7789368257375,359.1659635944077,177506.0,-0.0035238841033672363,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-25,359.87159417121404,362.6941164784393,339.12605521310877,352.6741622877898,380282.0,-0.01807465618860493,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-26,352.53303617242847,354.50880178748616,345.4767304043655,346.32348709653314,254432.0,-0.018007202881152207,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-29,347.17024378870065,347.45249601942334,336.02128067516105,345.3356042890042,290904.0,-0.002852485737571575,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-30,345.7589826350881,348.4403788269522,342.3719558664178,346.74686544261704,229468.0,0.004086636697998136,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-08-31,347.45249601942334,353.3797928645959,331.2229927528783,331.646371098962,457264.0,-0.043549043549043986,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-01,332.3520016757684,338.702676867025,326.00132648451154,336.30353290588386,378990.0,0.014042553191490281,,0,0.29999924,0,,0,,0,,0,,0,47.3,0,,0,2.0,0,,0,-0.099998474,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-02,336.30353290588386,349.99276609592596,332.06974944504566,345.3356042890042,421136.0,0.026856903063364523,,0,0.29999924,1,,0,,0,,0,,1,47.6,1,,0,2.0,0,,0,0.8999977,1,,0,-2.2,0,,0,2.1000001,0,,1,1.8999999,0,1
2016-09-05,346.46461321189423,361.84735978627174,344.7710998275592,359.30708970976934,379544.0,0.04045770331017673,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,2.0,0,,0,0.8999977,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-06,359.87159417121404,362.12961201699414,355.7789368257375,359.5893419404916,241746.0,0.0007855459544374721,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,2.0,0,,0,0.8999977,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-07,360.1538464019368,360.1538464019368,335.0333978676322,335.73902844443853,504102.0,-0.06632653061224503,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,2.0,0,,0,0.8999977,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-08,335.73902844443853,345.7589826350881,334.327767290826,341.10182082816635,389740.0,0.015973097940310765,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,2.0,0,,0,0.8999977,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-09,341.948577520334,342.6542080971403,327.27146152276293,334.61001952154845,449970.0,-0.0190318576748032,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,2.0,0,,0,0.8999977,0,,0,-2.2,0,,0,2.1000001,0,,0,1.8999999,0,0
2016-09-12,334.4688934061872,340.6784424820827,322.19092136975746,322.61429971584124,471580.0,-0.03584985238296101,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,1,,0,0.8999977,0,,0,0.0,1,,0,3.2,1,,0,2.2,1,0
2016-09-13,323.1788041772863,330.7996144067943,313.4411022173594,319.0861468318098,460354.0,-0.010936132983376923,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-14,318.6627684857261,321.90866913903517,314.7112372556108,318.9450207164486,277882.0,-0.00044228217602815256,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-19,315.2757417170559,326.84808317667915,313.1588499866368,325.2956959077053,204600.0,0.019911504424778625,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-20,325.4368220230666,338.13817240558,324.73119144626014,334.18664117546473,316944.0,0.027331887201735405,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-21,334.327767290826,347.02911767333944,328.25934433029175,344.20659536611424,384114.0,0.029983108108108114,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-22,344.34772148147545,358.0369546715177,341.5251991742503,343.5009647893078,449508.0,-0.0020500205002055294,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-23,344.34772148147545,352.2507839417062,343.2187125585855,352.1096578263448,338680.0,0.025061626951520477,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-26,352.2507839417062,361.9884859016327,350.5572705573709,358.742585248324,339014.0,0.018837675350701355,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-27,358.6014591329626,358.742585248324,347.311369904062,353.3797928645959,331064.0,-0.01494885916601163,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-28,351.26290113417696,355.63781071037636,347.311369904062,355.0733062489314,270218.0,0.004792332268371613,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-29,355.0733062489314,372.4318184383661,354.50880178748616,364.95213432421946,394498.0,0.027821939586645028,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-09-30,365.51663878566467,370.0326744772248,359.1659635944077,369.60929613114115,263716.0,0.01276102088167086,,0,0.29999924,0,,0,,0,,0,,0,47.6,0,,0,6.5,0,,0,0.8999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-10-10,373.9842057073401,375.9599713223978,363.3997470552457,375.39546686095275,236860.0,0.01565483008781965,,0,-0.19999695,1,,0,,0,,0,,1,47.4,1,,0,6.5,0,,0,-0.3999977,1,,0,0.0,0,,0,3.2,0,,1,2.2,0,1
2016-10-11,375.9599713223978,384.2864121287121,372.29069232300486,383.7219076672673,292222.0,0.022180451127820078,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,6.5,0,,0,-0.3999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-10-12,383.8630337826284,394.16524020400016,379.346998091068,394.0241140886394,321106.0,0.02684810592129483,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,6.5,0,,0,-0.3999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-10-13,394.0241140886394,404.4674466253726,392.6128529350264,400.51591539525714,441298.0,0.016475644699139647,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,6.5,0,,0,-0.3999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-10-14,401.6449243181471,417.874427584692,395.29424912689035,410.39474347054545,413514.0,0.024665257223396964,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,6.5,0,,0,-0.3999977,0,,0,0.0,0,,0,3.2,0,,0,2.2,0,0
2016-10-17,409.2657345476553,422.5315893916138,408.2778517401263,419.14456262294345,419966.0,0.021320495185694233,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,1,,0,-0.3999977,0,,0,1.8,1,,0,3.8,1,,0,1.8,1,0
2016-10-18,419.9913193151111,427.04762508317395,410.67699570126786,422.672715506975,447292.0,0.008417508417508435,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,0,,0,-0.3999977,0,,0,1.8,0,,0,3.8,0,,0,1.8,0,0
2016-10-19,423.37834608378125,447.2286595798342,422.672715506975,433.68055250515323,656982.0,0.02604340567612673,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,0,,0,-0.3999977,0,,0,1.8,0,,0,3.8,0,,0,1.8,0,0
2016-10-20,433.3983002744311,445.2528939647769,429.58789515967686,437.0675792738234,506784.0,0.007809957696062408,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,0,,0,-0.3999977,0,,0,1.8,0,,0,3.8,0,,0,1.8,0,0
2016-10-21,435.5151920048496,442.8537500036351,425.77749004492284,442.5714977729129,483908.0,0.012592831772683999,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,0,,0,-0.3999977,0,,0,1.8,0,,0,3.8,0,,0,1.8,0,0
2016-10-24,442.5714977729129,452.1680736174781,436.7853270431009,450.3334341177821,479928.0,0.017538265306122236,,0,-0.19999695,0,,0,,0,,0,,0,47.4,0,,0,10.1,0,,0,-0.3999977,0,,0,1.8,0,,0,3.8,0,,0,1.8,0,0
