date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPI_Telecom_Electronics_YoY_diff,fac_PPI_Telecom_Electronics_YoY_diff_release,fac_PPI_、_diff,fac_PPI_、_diff_release,fac_PMI_New_Export_Orders_zscore,fac_PMI_New_Export_Orders_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PMI_New_Export_Orders_diff,fac_PMI_New_Export_Orders_diff_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_Telecom_Electronics_YoY_zscore,fac_PPI_Telecom_Electronics_YoY_zscore_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_PMI_Import_level,fac_PMI_Import_level_release,any_effective_release
2023-07-28,240890.37475877348,242025.49241874224,236441.94068592304,238599.68686838614,17345.0,-0.00854119746738602,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.6801801,0,-0.55621386,0,-0.79999924,0,-1.5999985,0,-2.1224666,0,5.9,0,47.0,0,0
2023-07-31,237979.4470880008,240879.89181261635,237315.6129080711,238316.4705947343,27344.0,-0.0011869934842289043,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.67440796,0,-0.5515586,0,-0.79999924,0,-1.5999985,0,-2.095038,0,5.9,0,47.0,0,0
2023-08-01,239000.73044173873,240011.80096193915,229114.707577556,232372.60147597984,56305.0,-0.024941075637454513,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.7190157,1,-0.6559939,1,-0.10000229,1,-0.20000076,1,-2.0684044,0,5.9,0,46.8,1,1
2023-08-02,230850.88927891036,233587.92866692788,230810.0379447609,232975.15865468513,39186.0,0.0025930646508149913,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.71301943,0,-0.65078765,0,-0.10000229,0,-0.20000076,0,-2.0425258,0,5.9,0,46.8,0,0
2023-08-03,231320.6796216298,239797.3314576542,230084.92676360696,234946.23552739923,58798.0,0.008460459407329424,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.70704556,0,-0.6455988,0,-0.10000229,0,-0.20000076,0,-2.0173645,0,5.9,0,46.8,0,0
2023-08-04,235211.76919937113,236692.63006229105,232362.38864244247,233475.5874980167,39098.0,-0.006259508802434088,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.7010934,0,-0.640427,0,-0.10000229,0,-0.20000076,0,-1.9928858,0,5.9,0,46.8,0,0
2023-08-07,232852.60465223662,234333.46551515654,229880.6700928594,233414.31049679243,36560.0,-0.0002624557105989078,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.69516224,0,-0.6352718,0,-0.10000229,0,-0.20000076,0,-1.9690573,0,5.9,0,46.8,0,0
2023-08-08,233761.5468370633,234997.29969508617,231341.1052887046,231596.42612713904,36149.0,-0.007788230146576036,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.68925154,0,-0.63013273,0,-0.10000229,0,-0.20000076,0,-1.9458486,0,5.9,0,46.8,0,0
2023-08-09,229686.62625564926,231453.4464576157,228767.4712372851,231167.48711856914,43315.0,-0.0018520968382060854,,0,0.5,0,-0.30000305,0,-0.29999995,0,-0.68336064,0,-0.6250094,0,-0.10000229,0,-0.20000076,0,-1.9232309,0,5.9,0,46.8,0,0
2023-08-10,230360.67326911623,231453.4464576157,225448.30033763702,227644.05954817348,60040.0,-0.015241882041086674,,0,0.5,0,0.30000305,1,0.29999995,1,-0.6774889,0,-0.6199015,0,-0.10000229,0,-0.20000076,0,-1.5962856,1,5.9,0,46.8,0,1
2023-08-11,228318.10656164042,229921.52142700888,226010.00618219282,226663.62752858506,43121.0,-0.004306864064603233,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6716357,0,-0.61480856,0,-0.10000229,0,-0.20000076,0,-1.5809683,0,5.9,0,46.8,0,0
2023-08-14,222680.62244900732,224764.0404906326,219984.43439513934,219984.43439513934,57260.0,-0.029467423628007472,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6688284,0,-0.61451185,0,-0.10000229,0,-0.20000076,0,-1.5659251,0,5.9,0,46.8,0,0
2023-08-15,217706.97251630388,219851.6675591535,215552.06463991696,219004.00237555095,60194.0,-0.004456824512534929,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6660298,0,-0.61421525,0,-0.10000229,0,-0.20000076,0,-1.5511467,0,5.9,0,46.8,0,0
2023-08-16,215797.17264481404,218513.78636575677,215041.42296304804,215041.42296304804,55222.0,-0.018093639246408943,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6632398,0,-0.6139188,0,-0.10000229,0,-0.20000076,0,-1.5366246,0,5.9,0,46.8,0,0
2023-08-17,215255.89246733295,217931.65485412616,213611.62626781495,215991.21648202423,64926.0,0.004416793313069656,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6604583,0,-0.6136224,0,-0.10000229,0,-0.20000076,0,-1.52235,0,5.9,0,46.8,0,0
2023-08-18,217359.73617603295,218350.38102915874,216001.42931556163,216185.2603192344,67929.0,0.0008983876306207783,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6576853,0,-0.6133262,0,-0.10000229,0,-0.20000076,0,-1.5083151,0,5.9,0,46.8,0,0
2023-08-21,216634.62499487906,220576.77874030732,216215.8988198465,219698.47505609275,84625.0,0.016250944822373548,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6549206,0,-0.6130301,0,-0.10000229,0,-0.20000076,0,-1.4945121,0,5.9,0,46.8,0,0
2023-08-22,220209.1167329617,225172.55383212774,219575.92105364418,223947.01380764227,102776.0,0.019338043882483946,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6521642,0,-0.6127341,0,-0.10000229,0,-0.20000076,0,-1.4809337,0,5.9,0,46.8,0,0
2023-08-23,224273.82448083846,225274.68216750154,221945.29843431604,221996.36260200298,82912.0,-0.008710324699014671,,0,0.5,0,0.30000305,0,0.29999995,0,-0.649416,0,-0.6124382,0,-0.10000229,0,-0.20000076,0,-1.4675729,0,5.9,0,46.8,0,0
2023-08-24,222129.12943798886,223538.50046614712,221107.846084251,221107.846084251,77841.0,-0.0040023922344389895,,0,0.5,0,0.30000305,0,0.29999995,0,-0.646676,0,-0.61214244,0,-0.10000229,0,-0.20000076,0,-1.454759,0,5.9,0,46.8,0,0
2023-08-25,220607.4172409195,222190.4064392131,219371.66438289662,220035.49856282616,93237.0,-0.004849884526559212,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6439441,0,-0.6118468,0,-0.10000229,0,-0.20000076,0,-1.4421403,0,5.9,0,46.8,0,0
2023-08-28,220035.49856282616,222598.91978070833,212426.93757747902,217543.56717970583,129699.0,-0.011325133441633328,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6412201,0,-0.6115512,0,-0.10000229,0,-0.20000076,0,-1.4297111,0,5.9,0,46.8,0,0
2023-08-29,217543.56717970583,218176.76285902332,214520.56845264163,216195.47315277182,78430.0,-0.006196892164687107,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6385041,0,-0.6112558,0,-0.10000229,0,-0.20000076,0,-1.4174658,0,5.9,0,46.8,0,0
2023-08-30,216072.91915032326,219371.66438289662,215613.3416411412,218452.50936453254,88010.0,0.01043979403845241,,0,0.5,0,0.30000305,0,0.29999995,0,-0.6357959,0,-0.6109605,0,-0.10000229,0,-0.20000076,0,-1.4053991,0,5.9,0,46.8,0,0
2023-08-31,218452.50936453254,221312.10275499857,217839.7393522898,221026.14341595198,94420.0,0.011781206171108005,,0,0.5,0,0.30000305,0,0.29999995,0,-0.63309544,0,-0.61066526,0,-0.10000229,0,-0.20000076,0,-1.3935057,0,5.9,0,46.8,0,0
2023-09-01,220188.69106588693,222292.5347745869,217686.5468492291,221526.57225928354,103868.0,0.0022641160706033947,,0,0.5,0,0.30000305,0,0.29999995,0,-0.43003863,1,0.53547066,1,0.40000153,1,2.1000023,1,-1.3817809,0,5.9,0,48.9,1,1
2023-09-04,222517.2171124092,225611.7056742351,220270.393734186,222047.4267696899,116194.0,0.0023512055691301548,,0,0.5,0,0.30000305,0,0.29999995,0,-0.42848754,0,0.5311563,0,0.40000153,0,2.1000023,0,-1.3702198,0,5.9,0,48.9,0,0
2023-09-05,221118.05891778844,228665.34290191132,221077.20758363887,226816.82003164574,141919.0,0.0214791647502528,,0,0.5,0,0.30000305,0,0.29999995,0,-0.4269384,0,0.5268514,0,0.40000153,0,2.1000023,0,-1.3588179,0,5.9,0,48.9,0,0
2023-09-06,227184.48203899138,228369.1707293273,225744.47251022098,227807.46488477147,88843.0,0.004367598721239041,,0,0.5,0,0.30000305,0,0.29999995,0,-0.4253913,0,0.52255577,0,0.40000153,0,2.1000023,0,-1.3475709,0,5.9,0,48.9,0,0
2023-09-07,227684.91088232296,228879.81240619626,224396.378483287,225907.87784681894,118995.0,-0.008338563615171157,,0,0.5,0,0.30000305,0,0.29999995,0,-0.42384613,0,0.51826906,0,0.40000153,0,2.1000023,0,-1.3364745,0,5.9,0,48.9,0,0
2023-09-08,225550.4286730108,227215.12053960352,222639.7711148578,223252.54112710056,97833.0,-0.011754068716093524,,0,0.5,0,0.30000305,0,0.29999995,0,-0.42230293,0,0.5139911,0,0.40000153,0,2.1000023,0,-1.3255246,0,5.9,0,48.9,0,0
2023-09-11,223252.54112710056,223497.64913199763,218278.89119439706,222384.4502764234,102181.0,-0.003888380603842445,,0,0.5,0,-0.20000458,1,-0.19999993,1,-0.42076167,0,0.5097217,0,0.40000153,0,2.1000023,0,-1.5042355,1,5.9,0,48.9,0,1
2023-09-12,222486.57861179716,224365.7399826748,220086.56273051316,220188.69106588693,90775.0,-0.009873708381171187,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.41922233,0,0.5054605,0,0.40000153,0,2.1000023,0,-1.4906409,0,5.9,0,48.9,0,0
2023-09-13,219902.73172684025,221056.78191656413,217819.31368521502,218442.2965309951,77915.0,-0.00793135435992598,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.4176849,0,0.50120735,0,0.40000153,0,2.1000023,0,-1.4772642,0,5.9,0,48.9,0,0
2023-09-14,219157.19487861166,223252.54112710056,218758.89437065384,222854.24061914274,91022.0,0.02019729767637557,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.4148198,0,0.49857575,0,0.40000153,0,2.1000023,0,-1.4640985,0,5.9,0,48.9,0,0
2023-09-15,222854.24061914274,224478.08115158603,221935.0856007786,223630.4159679835,67190.0,0.0034828834608862103,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.41195893,0,0.4959496,0,0.40000153,0,2.1000023,0,-1.4511373,0,5.9,0,48.9,0,0
2023-09-18,223150.41279172682,228246.61672687877,221240.61292023698,227276.39754082786,102911.0,0.01630360323332014,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.4091023,0,0.49332887,0,0.40000153,0,2.1000023,0,-1.4383746,0,5.9,0,48.9,0,0
2023-09-19,226418.51952368792,227419.3772103511,222384.4502764234,223191.26412587627,75129.0,-0.017974296755639774,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.40624976,0,0.49071348,0,0.40000153,0,2.1000023,0,-1.4258044,0,5.9,0,48.9,0,0
2023-09-20,224427.01698389914,229584.49792027543,223855.09830580585,226183.62435232833,88685.0,0.013407156584607227,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.4034013,0,0.4881034,0,0.40000153,0,2.1000023,0,-1.4134209,0,5.9,0,48.9,0,0
2023-09-21,226469.58369137486,227644.05954817348,222741.89945023163,226010.00618219282,84923.0,-0.0007675983203145886,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.4005568,0,0.48549852,0,0.40000153,0,2.1000023,0,-1.4012187,0,5.9,0,48.9,0,0
2023-09-22,223661.05446859574,224028.71647594136,220648.268575069,223446.58496431075,76916.0,-0.011342069588793469,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.39771625,0,0.48289883,0,0.40000153,0,2.1000023,0,-1.3891925,0,5.9,0,48.9,0,0
2023-09-25,224549.57098634765,230442.37593741517,223936.8009741049,227490.8670451128,55491.0,0.018099547511312375,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.39487952,0,0.48030427,0,0.40000153,0,2.1000023,0,-1.3784176,0,5.9,0,48.9,0,0
2023-09-26,226888.30986640745,227787.03921769676,223701.90580274526,224845.74315893158,20769.0,-0.0116273849607188,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.3920466,0,0.47771478,0,0.40000153,0,2.1000023,0,-1.3677851,0,5.9,0,48.9,0,0
2023-09-27,226061.07034987977,227541.9312127996,221894.23426662915,222292.5347745869,11612.0,-0.011355377906976605,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.38921735,0,0.47513026,0,0.40000153,0,2.1000023,0,-1.3572915,0,5.9,0,48.9,0,0
2023-09-28,224739.47934537224,224985.83668091116,222511.9984365412,223261.33533213873,19827.0,0.004358223538789563,,0,0.5,0,-0.20000458,0,-0.19999993,0,-0.38639176,0,0.47255072,0,0.40000153,0,2.1000023,0,-1.3469329,0,5.9,0,48.9,0,0
2023-10-09,220366.6366395566,221742.13176298217,217369.28905716646,219719.9486337669,20765.0,-0.015862068965517118,,0,0.5,0,-0.20000458,0,-0.19999993,0,0.1657622,1,-0.2364737,1,1.0999985,1,-1.300003,1,-1.3367062,0,5.9,0,47.6,1,1
2023-10-10,220387.16641751816,221516.30420540477,215008.36459158515,215367.6357059128,24644.0,-0.019808455968231664,,0,0.5,0,-0.20000458,0,-0.19999993,0,0.16638325,0,-0.23602194,0,1.0999985,0,-1.300003,0,-1.326608,0,5.9,0,47.6,0,0
2023-10-11,215665.31748635563,218611.3406238418,214669.62325521917,217379.55394614724,24932.0,0.009341785424908267,,0,0.5,0,-0.20000458,0,-0.19999993,0,0.16700454,0,-0.23557031,0,1.0999985,0,-1.300003,0,-1.3166349,0,5.9,0,47.6,0,0
2023-10-12,217276.90505633943,219329.8828524969,216188.82682437586,219052.73085001568,20984.0,0.00769702979647735,,0,0.5,0,-0.20000458,0,-0.19999993,0,0.16762607,0,-0.23511879,0,1.0999985,0,-1.300003,0,-1.3067842,0,5.9,0,47.6,0,0
2023-10-13,219155.37973982355,220284.51752771027,217708.03039353248,219494.1210761896,34797.0,0.0020149953139645405,,0,0.5,0,-0.20000458,0,-0.19999993,0,0.16824785,0,-0.2346674,0,1.0999985,0,-1.300003,0,-1.2970525,0,5.9,0,47.6,0,0
2023-10-16,219668.62418886294,224729.2144563914,219596.76996599737,224082.52645060184,36018.0,0.020904456811485783,,0,0.5,0,0.099998474,1,0.100000024,1,0.16886987,0,-0.23421612,0,1.0999985,0,-1.300003,0,-1.1990458,1,5.9,0,47.6,0,1
2023-10-17,223620.60644646635,224390.47312002542,222296.4357679447,223292.1299990811,29745.0,-0.0035272560696292254,,0,0.5,0,0.099998474,0,0.100000024,0,0.16949214,0,-0.23376496,0,1.0999985,0,-1.300003,0,-1.1906993,0,5.9,0,47.6,0,0
2023-10-18,222255.37621202154,225827.55757733574,221208.35753598122,223825.9042260821,34072.0,0.002390474877028481,,0,0.5,0,0.099998474,0,0.100000024,0,0.17011467,0,-0.2333139,0,1.0999985,0,-1.300003,0,-1.1824385,0,5.9,0,47.6,0,0
2023-10-19,224801.06867925698,225057.69090377667,222388.81976877173,223199.74599825405,31969.0,-0.0027975235037833723,,0,0.5,0,0.099998474,0,0.100000024,0,0.17073743,0,-0.23286298,0,1.0999985,0,-1.300003,0,-1.1742613,0,5.9,0,47.6,0,0
2023-10-20,222727.5611051378,224185.17534040965,220951.73531146147,221033.85442330773,40158.0,-0.009703826342899458,,0,0.5,0,0.099998474,0,0.100000024,0,0.17136043,0,-0.23241216,0,1.0999985,0,-1.300003,0,-1.1661661,0,5.9,0,47.6,0,0
2023-10-23,219637.82952192062,221906.36998667472,219463.32640924718,220017.63041420974,36114.0,-0.004597594390005955,,0,0.5,0,0.099998474,0,0.100000024,0,0.1697746,0,-0.23130617,0,1.0999985,0,-1.300003,0,-1.158151,0,5.9,0,47.6,0,0
2023-10-24,219360.67751943934,220654.05353101858,218539.48640097628,220161.33885994082,52562.0,0.0006531678641412686,,0,0.5,0,0.099998474,0,0.100000024,0,0.16818906,0,-0.23020066,0,1.0999985,0,-1.300003,0,-1.1502144,0,5.9,0,47.6,0,0
2023-10-25,220407.6961954797,223261.33533213873,220366.6366395566,221259.68198088507,66795.0,0.004988810145467815,,0,0.5,0,0.099998474,0,0.100000024,0,0.16660377,0,-0.22909568,0,1.0999985,0,-1.300003,0,-1.1423547,0,5.9,0,47.6,0,0
2023-10-26,220797.76197674964,221978.22420954026,218703.7246246689,219832.8624125556,59103.0,-0.006448619809788614,,0,0.5,0,0.099998474,0,0.100000024,0,0.16501875,0,-0.22799118,0,1.0999985,0,-1.300003,0,-1.1345702,0,5.9,0,47.6,0,0
2023-10-27,219524.91574313192,219832.8624125556,215562.66859654777,218354.7183993221,77873.0,-0.006723944714232544,,0,0.5,0,0.099998474,0,0.100000024,0,0.16343395,0,-0.22688717,0,1.0999985,0,-1.300003,0,-1.1268595,0,5.9,0,47.6,0,0
2023-10-30,219873.92196847874,221208.35753598122,219175.90951778516,221095.44375719246,63804.0,0.012551711169612512,,0,0.5,0,0.099998474,0,0.100000024,0,0.1618494,0,-0.22578365,0,1.0999985,0,-1.300003,0,-1.1186746,0,5.9,0,47.6,0,0
2023-10-31,221249.4170919043,221670.2775401166,215921.93971087533,216568.627716665,68577.0,-0.020474488137796287,,0,0.5,0,0.099998474,0,0.100000024,0,0.16026504,0,-0.2246806,0,1.0999985,0,-1.300003,0,-1.1105684,0,5.9,0,47.6,0,0
2023-11-01,216589.1574946266,216845.77971914623,209136.84809457453,209321.61609622868,114293.0,-0.03346288747748605,,0,0.5,0,0.099998474,0,0.100000024,0,-0.34162104,1,-0.27783468,1,-1.0,1,-0.099998474,1,-1.1025391,0,5.9,0,47.5,1,1
2023-11-02,210748.43566455823,212442.14234638822,209280.5565403055,211097.44188990502,79464.0,0.008483719105531584,,0,0.5,0,0.099998474,0,0.100000024,0,-0.34118268,0,-0.27649647,0,-1.0,0,-0.099998474,0,-1.0945851,0,5.9,0,47.5,0,0
2023-11-03,211754.39478467545,213920.28635962165,209444.79476399813,213170.94946402413,89932.0,0.009822513980062952,,0,0.5,0,0.099998474,0,0.100000024,0,-0.34074444,0,-0.2751591,0,-1.0,0,-0.099998474,0,-1.0867046,0,5.9,0,47.5,0,0
2023-11-06,213407.04191058234,214310.3521408917,211867.3085634641,212483.20190231138,65430.0,-0.0032262724514853236,,0,0.5,0,0.099998474,0,0.100000024,0,-0.34030637,0,-0.27382258,0,-1.0,0,-0.099998474,0,-1.0788963,0,5.9,0,47.5,0,0
2023-11-07,213519.95568937092,215439.48992877838,213027.24101829313,213786.84280287143,63774.0,0.00613526570048295,,0,0.5,0,0.099998474,0,0.100000024,0,-0.3398685,0,-0.27248693,0,-1.0,0,-0.099998474,0,-1.0711585,0,5.9,0,47.5,0,0
2023-11-08,213016.97612931236,218015.97706295608,212349.75834556116,216065.64815660636,82437.0,0.010659240409084392,,0,0.5,0,0.099998474,0,0.100000024,0,-0.33943072,0,-0.2711521,0,-1.0,0,-0.099998474,0,-1.0634898,0,5.9,0,47.5,0,0
2023-11-09,215685.84726431718,217174.25616653147,214392.47125273797,216014.32371170237,62745.0,-0.00023754097581851763,,0,0.5,0,0.099998474,0,0.100000024,0,-0.33899316,0,-0.26981816,0,-1.0,0,-0.099998474,0,-1.0558888,0,5.9,0,47.5,0,0
2023-11-10,215049.42414750834,217040.81260978125,213981.8756935064,214782.5370340079,68998.0,-0.005702337958562564,,0,0.5,0,-1.0999985,1,-1.1000001,1,-0.33855572,0,-0.268485,0,-1.0,0,-0.099998474,0,-1.9718249,1,5.9,0,47.5,0,1
2023-11-13,215336.84103897042,222912.32910679196,212883.5325725621,221208.35753598122,135589.0,0.029917797744217323,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.33811846,0,-0.2671527,0,-1.0,0,-0.099998474,0,-1.9481763,0,5.9,0,47.5,0,0
2023-11-14,220284.51752771027,222204.05176711766,217102.40194366596,218436.83751116836,83091.0,-0.012529002320186167,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.33645195,0,-0.26625237,0,-1.0,0,-0.099998474,0,-1.9251353,0,5.9,0,47.5,0,0
2023-11-15,218508.69173403393,220346.106861595,217913.32817314818,219412.00196434325,54935.0,0.0044642857142858094,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.33478704,0,-0.2653525,0,-1.0,0,-0.099998474,0,-1.9026742,0,5.9,0,47.5,0,0
2023-11-16,219894.45174644038,220489.815307326,218272.59928747584,219668.62418886294,51296.0,0.0011695906432749315,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.33312368,0,-0.26445305,0,-1.0,0,-0.099998474,0,-1.8807669,0,5.9,0,47.5,0,0
2023-11-17,219976.57085828652,220387.16641751816,217492.4677249359,219483.8561872088,61850.0,-0.0008411214953270019,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.33146194,0,-0.26355407,0,-1.0,0,-0.099998474,0,-1.8593888,0,5.9,0,47.5,0,0
2023-11-20,218642.13529078418,219155.37973982355,213612.339690198,214341.146807834,74817.0,-0.02343092320643525,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.3298017,0,-0.26265553,0,-1.0,0,-0.099998474,0,-1.8385171,0,5.9,0,47.5,0,0
2023-11-21,214546.4445874497,215357.37081693197,212277.90412269562,212811.6783496966,51494.0,-0.007135673578851587,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.32814303,0,-0.2617574,0,-1.0,0,-0.099998474,0,-1.8181301,0,5.9,0,47.5,0,0
2023-11-22,213006.71124033156,214720.9477001232,210584.19744086557,211610.68633894442,55144.0,-0.005643449739533013,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.32648587,0,-0.26085976,0,-1.0,0,-0.099998474,0,-1.7982075,0,5.9,0,47.5,0,0
2023-11-23,212688.49968192712,212852.73790561975,205913.67295460703,207422.6116347829,64481.0,-0.019791414018918374,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.32483023,0,-0.25996253,0,-1.0,0,-0.099998474,0,-1.7793552,0,5.9,0,47.5,0,0
2023-11-24,208459.36542184246,209403.73520807497,204784.53516672036,205256.72005983657,35595.0,-0.010441926065225204,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.3231761,0,-0.25906572,0,-1.0,0,-0.099998474,0,-1.7609133,0,5.9,0,47.5,0,0
2023-11-27,205369.63383862528,209352.41076317104,203080.5635959095,203963.34404825728,23694.0,-0.006301260252050467,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.3215234,0,-0.25816935,0,-1.0,0,-0.099998474,0,-1.7428658,0,5.9,0,47.5,0,0
2023-11-28,204517.64805321983,204856.38938958588,196162.0284228585,200873.61246504015,16258.0,-0.015148465022646995,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.3198722,0,-0.25727344,0,-1.0,0,-0.099998474,0,-1.7251977,0,5.9,0,47.5,0,0
2023-11-29,199867.65334492287,202639.17336973565,199292.81956199883,201140.49957854062,5647.0,0.0013286320200316393,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.31822246,0,-0.25637794,0,-1.0,0,-0.099998474,0,-1.7078947,0,5.9,0,47.5,0,0
2023-11-30,200643.38289432623,202480.47576072442,199760.75727136398,200858.90775574723,18775.0,-0.001399975755173255,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.31657413,0,-0.25548285,0,-1.0,0,-0.099998474,0,-1.6909434,0,5.9,0,47.5,0,0
2023-12-01,199411.8122576347,204851.24923635562,197461.82541620647,203414.4168268822,29976.0,0.012722906341015028,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.56388146,1,-0.36275628,1,-0.5,1,-0.20000076,1,-1.6743308,0,5.9,0,47.3,1,1
2023-12-04,203814.6772838069,207324.65359837777,203280.9966745739,204943.61703410745,29990.0,0.00751765893037315,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.56095624,0,-0.36136958,0,-0.5,0,-0.20000076,0,-1.6580452,0,5.9,0,47.3,0,0
2023-12-05,204317.56862712261,208504.90879187378,203363.10138368665,204163.62229753617,27898.0,-0.0038058991436725753,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.55803853,0,-0.35998425,0,-0.5,0,-0.20000076,0,-1.6420745,0,5.9,0,47.3,0,0
2023-12-06,205015.45865458113,211932.78039733184,203003.8932813184,211573.57229496344,35503.0,0.03629417382999023,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.5551283,0,-0.35860023,0,-0.5,0,-0.20000076,0,-1.6264081,0,5.9,0,47.3,0,0
2023-12-07,211706.9924472717,214262.50151840664,210742.26211519676,214139.3444547375,32536.0,0.012127091923357147,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.5522254,0,-0.35721755,0,-0.5,0,-0.20000076,0,-1.6110355,0,5.9,0,47.3,0,0
2023-12-08,213369.61280680523,215473.54597781991,210968.0500652568,212661.45969070756,29646.0,-0.00690150970524861,,0,0.5,0,-1.0999985,0,-1.1000001,0,-0.54932976,0,-0.35583618,0,-0.5,0,-0.20000076,0,-1.5959467,0,5.9,0,47.3,0,0
2023-12-11,213297.77118633164,213985.39812515103,210578.0526969712,211871.2018654973,28220.0,-0.0037160368708067937,,0,0.5,0,-0.5999985,1,-0.5999999,1,-0.5464413,0,-0.35445616,0,-0.5,0,-0.20000076,0,-2.033449,1,5.9,0,47.3,0,1
2023-12-12,211717.2555359108,213954.60885923376,209972.5304672645,212353.56703153474,29274.0,0.0022766905638438306,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.54356,0,-0.35307738,0,-0.5,0,-0.20000076,0,-2.0095224,0,5.9,0,47.3,0,0
2023-12-13,213523.55913639176,215637.75539604548,211111.7333062041,212014.88510644462,29514.0,-0.0015948963317381493,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.5406858,0,-0.35169995,0,-0.5,0,-0.20000076,0,-1.9862319,0,5.9,0,47.3,0,0
2023-12-14,213174.61412266246,215411.96744598538,212353.56703153474,214519.07873438403,29503.0,0.011811404782650747,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.53970695,0,-0.35219193,0,-0.5,0,-0.20000076,0,-1.9635482,0,5.9,0,47.3,0,0
2023-12-15,216653.80117131598,217546.6898829173,212723.03822254224,213195.14029994066,34181.0,-0.006171658214524922,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.53872913,0,-0.3526842,0,-0.5,0,-0.20000076,0,-1.9414439,0,5.9,0,47.3,0,0
2023-12-18,214498.55255710578,214898.81301403057,211932.78039733184,213985.39812515103,31043.0,0.003706734703701864,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.53775245,0,-0.35317668,0,-0.5,0,-0.20000076,0,-1.9198939,0,5.9,0,47.3,0,0
2023-12-19,212887.24764076778,215514.59833237636,210906.47153342224,215422.23053462448,39099.0,0.006714628297362246,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.53677684,0,-0.35366943,0,-0.5,0,-0.20000076,0,-1.8988742,0,5.9,0,47.3,0,0
2023-12-20,215401.70435734632,216458.80248717318,212969.35234988053,213338.82354088806,40463.0,-0.009671272034301737,,0,0.5,0,-0.5999985,0,-0.5999999,0,-0.5358023,0,-0.35416242,0,-0.5,0,-0.20000076,0,-1.8783622,0,5.9,0,47.3,0,0
