date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_CPI_=100_zscore,fac_CPI_=100_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PPIRM_Agri_Products_YoY_zscore,fac_PPIRM_Agri_Products_YoY_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,any_effective_release
2016-07-05,5214.263504522459,5277.614369530678,4975.479474876106,5124.922541049335,1035318.0,-0.012519561815335978,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.8,0,51.3,0,,0,,0,,0,0
2016-07-06,5123.29815989528,5155.785782976412,4952.73813871931,4952.73813871931,621260.0,-0.03359746434231381,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.8,0,51.3,0,,0,,0,,0,0
2016-07-07,4905.631085251661,4921.87489679223,4813.0413594704205,4847.153363705612,826870.0,-0.021318465070515602,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.8,0,51.3,0,,0,,0,,0,0
2016-07-08,4873.143462170523,4917.00175333006,4778.929355235229,4843.904601397503,594108.0,-0.0006702412868622165,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.8,0,51.3,0,,0,,0,,0,0
2016-07-11,4868.270318708354,4941.367470640913,4855.275269475897,4905.631085251661,470072.0,0.012743125419181212,,0,,0,,0,-0.5999985,0,49.1,0,,1,50.5,0,-2.6,1,51.3,0,,0,,1,,0,0
2016-07-12,4920.250515638173,4939.743089486856,4848.77774485967,4886.138511402984,440740.0,-0.003973509933773878,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-13,4871.519081016465,5006.342716803184,4869.894699862409,4968.981950259877,490542.0,0.016954787234041424,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-14,4986.850142954501,5016.089003727525,4933.245564870628,5004.718335649126,465036.0,0.007191892775416653,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-15,5017.713384881584,5022.586528343752,4921.87489679223,4990.098905262618,462364.0,-0.0029211295034071716,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-18,4970.606331413934,5024.21090949781,4947.864995257138,4972.2307125679945,379068.0,-0.0035807291666664076,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-19,4952.73813871931,4973.855093722049,4892.636036019205,4928.372421408454,290854.0,-0.008820646847436664,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-20,4931.621183716573,5016.089003727525,4902.3823229435475,5007.967097957242,226042.0,0.01615029663810197,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-21,4994.972048724787,5027.459671805926,4967.357569105819,4978.728237184218,206700.0,-0.00583846902367835,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-22,4991.723286416674,5001.469573341015,4873.143462170523,4902.3823229435475,186080.0,-0.015334420880913413,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-25,4881.265367940804,4913.752991021945,4829.28517101099,4860.14841293807,144810.0,-0.008614976805831676,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-26,4848.77774485967,4855.275269475897,4791.924404467682,4840.655839089383,135206.0,-0.00401069518716668,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-27,4840.655839089383,4876.392224478641,4830.909552165044,4834.158314473158,113200.0,-0.0013422818791942737,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-28,4853.6508883218385,4861.77279409213,4814.665740624476,4822.787646394764,100242.0,-0.0023521505376334906,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-07-29,4813.0413594704205,4856.8996506299545,4787.051261005511,4811.416978316362,130412.0,-0.0023576961940057206,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-08-01,4830.909552165044,4912.128609867889,4816.290121778535,4891.011654865146,99908.0,0.016542876434841203,,0,,0,,0,-0.5999985,0,49.1,0,,0,50.5,0,-2.6,0,51.3,0,,0,,0,,0,0
2016-08-02,4881.265367940804,4904.006704097606,4834.158314473158,4887.762892557034,68314.0,-0.0006642311524406308,,0,,0,,0,0.29999924,1,49.3,1,,0,50.4,1,-2.6,0,54.6,1,,1,,0,,1,0
2016-08-03,4887.762892557034,4913.752991021945,4866.645937554295,4902.3823229435475,62940.0,0.0029910269192425787,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-2.6,0,54.6,0,,0,,0,,0,0
2016-08-04,4938.118708332798,4951.113757565249,4882.889749094866,4921.87489679223,54808.0,0.003976143141153132,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-2.6,0,54.6,0,,0,,0,,0,0
2016-08-05,4946.2406141030815,4946.2406141030815,4900.75794178949,4910.504228713829,72426.0,-0.0023102310231029044,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-2.6,0,54.6,0,,0,,0,,0,0
2016-08-08,4905.631085251661,4999.845192186956,4892.636036019205,4983.601380646391,85310.0,0.014885874958651124,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-2.6,0,54.6,0,,0,,0,,0,0
2016-08-09,4980.352618338276,5033.957196422149,4968.981950259877,5027.459671805926,51140.0,0.008800521512385862,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-2.6,0,54.6,0,,0,,0,,0,0
2016-08-10,5025.835290651866,5040.45472103838,4986.850142954501,5006.342716803184,38498.0,-0.004200323101777648,,0,,0,,0,0.29999924,0,49.3,0,,1,50.4,0,-1.7,1,54.6,0,,0,,1,,0,0
2016-08-11,5025.835290651866,5045.327864500548,4942.99185179497,4942.99185179497,59474.0,-0.012654120700843041,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-12,4947.864995257138,4998.220811032901,4934.869946024684,4994.972048724787,32086.0,0.010515938218862653,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-15,4981.976999492333,5105.4299672006555,4955.986901027424,5094.059299122253,38536.0,0.01983739837398346,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-16,5105.4299672006555,5129.795684511506,5079.439868735744,5115.176254124995,34488.0,0.004145408163265918,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-17,5110.303110662821,5147.663877206131,5079.439868735744,5116.80063527905,23654.0,0.0003175611305172854,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-18,5141.166352589903,5186.649024903496,5118.425016433108,5149.288258360187,29680.0,0.006349206349206327,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-19,5126.54692220339,5170.405213362927,5116.80063527905,5139.5419714358495,25998.0,-0.0018927444794945014,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-22,5116.80063527905,5147.663877206131,5055.074151424889,5055.074151424889,33858.0,-0.016434892541088097,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-23,5051.825389116776,5076.191106427626,5025.835290651866,5063.196057195176,12142.0,0.0016066838046278065,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-24,5068.069200657342,5123.29815989528,5068.069200657342,5087.561774506027,12038.0,0.004812319538016974,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-25,5089.186155660086,5089.186155660086,4962.484425643649,4991.723286416674,10398.0,-0.018837803320561952,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-26,5025.835290651866,5025.835290651866,4947.864995257138,4977.103856030163,6512.0,-0.0029287341360232366,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-29,4986.850142954501,4994.972048724787,4954.362519873367,4970.606331413934,7554.0,-0.0013054830287210217,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-30,4947.864995257138,4978.728237184218,4942.99185179497,4960.860044489592,7322.0,-0.0019607843137255943,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-08-31,4873.143588256801,4873.143588256801,4873.143588256801,4873.143588256801,0.0,-0.017681703463943488,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-09-01,4823.370018252261,4823.370018252261,4823.370018252261,4823.370018252261,2.0,-0.010213852537504509,,0,,0,,0,0.29999924,0,49.3,0,,0,50.4,0,-1.7,0,54.6,0,,0,,0,,0,0
2016-09-02,4823.370018252261,4823.370018252261,4823.370018252261,4823.370018252261,0.0,0.0,,0,,0,,0,0.29999924,1,49.5,1,,0,51.3,1,-1.7,0,57.2,1,,1,,0,,1,0
2016-09-05,4823.370018252261,4823.370018252261,4823.370018252261,4823.370018252261,0.0,0.0,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-1.7,0,57.2,0,,0,,0,,0,0
2016-09-06,4874.699012319446,4874.699012319446,4874.699012319446,4874.699012319446,0.0,0.010641728474686696,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-1.7,0,57.2,0,,0,,0,,0,0
2016-09-07,4874.699012319446,4874.699012319446,4874.699012319446,4874.699012319446,0.0,0.0,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-1.7,0,57.2,0,,0,,0,,0,0
2016-09-08,4899.585797321715,4899.585797321715,4899.585797321715,4899.585797321715,0.0,0.0051052967453733,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-1.7,0,57.2,0,,0,,0,,0,0
2016-09-09,4938.4713988877575,4938.4713988877575,4938.4713988877575,4938.4713988877575,2.0,0.007936507936507242,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-1.7,0,57.2,0,,0,,0,,0,0
2016-09-12,4905.807493572277,4905.807493572277,4874.699012319446,4874.699012319446,4.0,-0.01291338582677104,,0,,0,,0,0.29999924,0,49.5,0,,1,51.3,0,-0.8,1,57.2,0,,0,,1,,0,0
2016-09-13,4890.253252945865,4890.253252945865,4890.253252945865,4890.253252945865,0.0,0.0031908104658584513,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-14,4837.368834816039,4837.368834816039,4837.368834816039,4837.368834816039,0.0,-0.010814249363868433,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-19,4803.198646808961,4851.57394182231,4798.517166646379,4842.210981497143,267624.0,0.0010009876952636887,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-20,4856.255421984893,4988.897359924707,4856.255421984893,4977.97390621202,1062300.0,0.028037383177570874,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-21,4960.808478949219,4984.2158797621305,4938.961571523837,4957.687492174165,669088.0,-0.004075235109717967,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-22,4945.203545073948,5024.788707837838,4935.840584748785,4971.731932661909,682972.0,0.0028328611898014167,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-23,4993.578840087294,5031.030681387948,4962.368972336745,4988.897359924707,511508.0,0.0034526051475201047,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-26,4962.368972336745,5054.438082200856,4956.126998786634,5038.833148325582,565816.0,0.010009383797310312,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-27,5035.712161550528,5040.393641713113,4948.324531849002,4981.094892987076,518184.0,-0.011458655930628225,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-28,4953.00601201158,4973.2924260494365,4910.8726905483445,4929.598611198673,555188.0,-0.01033834586466209,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-29,4907.75170377329,4959.247985561691,4893.707263285546,4901.50973022318,509340.0,-0.005698005698006159,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-09-30,4901.50973022318,4932.719597973726,4876.541836022746,4923.356637648561,442128.0,0.0044571792422793965,,0,,0,,0,0.29999924,0,49.5,0,,0,51.3,0,-0.8,0,57.2,0,,0,,0,,0,0
2016-10-10,4913.993677323404,4949.885025236528,4885.904796347911,4942.08255829889,339394.0,0.0038034865293188336,,0,,0,,0,-0.19999695,1,50.4,1,,0,50.9,1,-0.8,0,57.5,1,,1,,0,,1,0
2016-10-11,4931.159104586202,5034.151668163003,4928.038117811147,5023.228214450308,611290.0,0.01641932428165438,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,-0.8,0,57.5,0,,0,,0,,0,0
2016-10-12,5029.470188000422,5037.272654938056,4963.9294657242735,4988.897359924707,600766.0,-0.0068344206275241515,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,-0.8,0,57.5,0,,0,,0,,0,0
2016-10-13,5001.381307024925,5041.954135100633,4917.114664098453,4926.477624423619,815948.0,-0.012511729746636946,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,-0.8,0,57.5,0,,0,,0,,0,0
2016-10-14,4931.159104586202,4982.655386374601,4867.17887569758,4979.534399599545,627662.0,0.010769718086790947,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,-0.8,0,57.5,0,,0,,0,,0,0
2016-10-17,4974.852919436962,5165.233112715292,4974.852919436962,5165.233112715292,1348414.0,0.037292384832340986,,0,,0,,0,-0.19999695,0,50.4,0,,1,50.9,0,0.1,1,57.5,0,,0,,1,,0,0
2016-10-18,5182.39853997809,5201.124460628422,5123.099791252058,5168.354099490346,815342.0,0.0006042296072505948,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-19,5126.220778027113,5241.697288704129,5082.526963176346,5216.7293945036945,952176.0,0.009359903381643164,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-20,5212.0479143411085,5257.302222579399,5173.035579652928,5173.035579652928,859546.0,-0.008375710439725181,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-21,5168.354099490346,5199.563967240891,5084.087456563874,5127.781271414639,826544.0,-0.008748114630467207,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-24,5138.704725127328,5241.697288704129,5107.494857376783,5238.576301929074,721524.0,0.02160681679853882,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-25,5274.467649842203,5368.097253093841,5226.092354828857,5235.455315154021,1012550.0,-0.0005957700327671178,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-26,5235.455315154021,5313.479984530385,5213.608407728639,5310.358997755332,876254.0,0.014307004470939244,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-27,5313.479984530385,5324.403438243075,5235.455315154021,5235.455315154021,650130.0,-0.014105201292976988,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-28,5232.334328378967,5282.270116779837,5201.124460628422,5272.907156454679,627524.0,0.007153502235470066,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-10-31,5265.104689517036,5277.588636617257,5193.321993690783,5227.652848216382,632136.0,-0.008582420834567617,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-11-01,5212.0479143411085,5274.467649842203,5188.640513528198,5199.563967240891,634972.0,-0.005373134328358287,,0,,0,,0,-0.19999695,0,50.4,0,,0,50.9,0,0.1,0,57.5,0,,0,,0,,0,0
2016-11-02,5187.080020140675,5222.9713680538,5132.46275157722,5162.112125940236,689622.0,-0.007202881152460927,,0,,0,,0,0.69999695,1,49.9,1,,0,52.8,1,0.1,0,62.6,1,,1,,0,,1,0
2016-11-03,5182.39853997809,5190.20100691573,5140.265218514852,5158.991139165184,415776.0,-0.0006045949214021906,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,0.1,0,62.6,0,,0,,0,,0,0
2016-11-04,5179.277553203036,5212.0479143411085,5119.978804477,5121.539297864528,590736.0,-0.007259528130671766,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,0.1,0,62.6,0,,0,,0,,0,0
2016-11-07,5115.297324314421,5213.608407728639,5098.131897051619,5191.761500303257,511476.0,0.013711151736746308,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,0.1,0,62.6,0,,0,,0,,0,0
2016-11-08,5210.487420953579,5269.786169679622,5169.914592877876,5260.423209354456,620364.0,0.013225127742710896,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,0.1,0,62.6,0,,0,,0,,0,0
2016-11-09,5271.346663067148,5283.830610167368,5160.5516325527105,5191.761500303257,573954.0,-0.013052506674577025,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,0.1,0,62.6,0,,0,,0,,0,0
2016-11-10,5213.608407728639,5302.556530817691,5160.5516325527105,5246.378768866712,936620.0,0.010519987977156475,,0,,0,,0,0.69999695,0,49.9,0,,1,52.8,0,1.2,1,62.6,0,,0,,1,,0,0
2016-11-11,5244.818275479182,5422.71452165729,5215.168901116164,5311.919491142853,1394688.0,0.012492563950028845,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-14,5305.677517592748,5366.536759706312,5060.680055750962,5098.131897051619,1228308.0,-0.04024676850763764,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-15,5071.603509463656,5168.354099490346,5070.043016076127,5132.46275157722,478862.0,0.006734006734006925,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-16,5110.615844151835,5210.487420953579,5110.615844151835,5201.124460628422,423476.0,0.013377926421404895,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-17,5201.124460628422,5216.7293945036945,5151.188672227548,5179.277553203036,372762.0,-0.0042004200420048265,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-18,5188.640513528198,5207.366434178533,5152.749165615075,5174.596073040457,316552.0,-0.0009038867128648986,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-21,5180.838046590567,5260.423209354456,5173.035579652928,5247.939262254239,461014.0,0.01417370325693601,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-22,5252.62074241682,5291.6330771050025,5233.894821766491,5254.181235804348,372892.0,0.0011894142134998287,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-23,5247.939262254239,5274.467649842203,5227.652848216382,5251.060249029291,298462.0,-0.000594000594001054,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-24,5249.499755641767,5506.981164583766,5191.761500303257,5386.8231737441665,549856.0,0.02585438335809842,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-25,5425.835508432346,5474.210803445692,5360.294786156202,5450.803402632781,253968.0,0.011877172653533608,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-28,5450.803402632781,5505.42067119624,5400.867614231914,5477.331790220749,182118.0,0.004866876610364335,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-29,5461.726856345476,5489.815737320965,5411.791067944605,5421.154028269766,123148.0,-0.010256410256410442,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-11-30,5410.230574557076,5485.134257158385,5364.976266318785,5455.484882795368,168892.0,0.0063327576280947095,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-12-01,5514.783631521402,5535.070045559257,5428.956495207401,5452.363896020314,119654.0,-0.0005720823798626151,,0,,0,,0,0.69999695,0,49.9,0,,0,52.8,0,1.2,0,62.6,0,,0,,0,,0,0
2016-12-02,5472.650310058166,5521.02560507151,5416.472548107188,5467.968829895584,110416.0,0.0028620492272461995,,0,,0,,0,0.30000305,1,50.6,1,,0,53.2,1,1.2,0,68.3,1,,1,,0,,1,0
2016-12-05,5458.605869570421,5486.694750545908,5411.791067944605,5455.484882795368,93714.0,-0.0022831050228306893,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,1.2,0,68.3,0,,0,,0,,0,0
2016-12-06,5483.573763770857,5489.815737320965,5428.956495207401,5438.319455532568,78332.0,-0.0031464530892448828,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,1.2,0,68.3,0,,0,,0,,0,0
2016-12-07,5480.452776995804,5503.860177808712,5438.319455532568,5480.452776995804,65798.0,0.007747489239598115,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,1.2,0,68.3,0,,0,,0,,0,0
2016-12-08,5461.726856345476,5477.331790220749,5433.637975369984,5453.924389407843,53162.0,-0.004840546697038262,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,1.2,0,68.3,0,,0,,0,,0,0
2016-12-09,5467.968829895584,5467.968829895584,5380.581200194057,5430.516988594929,59204.0,-0.004291845493563096,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,1.2,0,68.3,0,,0,,0,,0,0
2016-12-12,5421.154028269766,5572.521886859915,5372.778733256423,5539.75152572184,83562.0,0.020114942528735913,,0,,0,,0,0.30000305,0,50.6,0,,1,53.2,0,3.3,1,68.3,0,,0,,1,,0,0
2016-12-13,5531.949058784204,5574.082380247441,5492.936724096022,5514.783631521402,50020.0,-0.004507042253521498,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-14,5530.388565396675,5539.75152572184,5480.452776995804,5494.49721748355,35394.0,-0.0036785512167509804,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-15,5499.178697646133,5561.598433147223,5450.803402632781,5522.586098459035,25834.0,0.0051121840386243456,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-16,5539.75152572184,5578.76386041002,5503.860177808712,5522.586098459035,14466.0,0.0,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-19,5513.223138133875,5606.8527413855145,5497.618204258603,5542.872512496892,19764.0,0.0036733540548181676,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-20,5542.872512496892,5545.993499271947,5430.516988594929,5463.287349733005,17816.0,-0.014358108108107448,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-21,5460.166362957947,5489.815737320965,5430.516988594929,5482.013270383328,12832.0,0.0034275921165374257,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-22,5502.299684421184,5502.299684421184,5383.702186969113,5394.625640681799,6762.0,-0.015940791346427785,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-23,5366.536759706312,5383.702186969113,5266.665182904568,5286.951596942417,15762.0,-0.0199595024587792,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-26,5286.951596942417,5338.44787873082,5188.640513528198,5251.060249029291,6942.0,-0.006788665879574718,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-27,5247.939262254239,5380.581200194057,5227.652848216382,5358.734292768673,10478.0,0.020505200594353568,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-28,5374.339226643947,5391.504653906748,5321.282451468022,5355.613305993621,3268.0,-0.0005824111822942957,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-29,5355.613305993621,5407.109587782022,5316.600971305439,5379.020706806526,7236.0,0.004370629370628487,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2016-12-30,5416.886160834948,5433.871835797657,5375.19404956284,5389.091419986875,263246.0,0.0018722205637926592,,0,,0,,0,0.30000305,0,50.6,0,,0,53.2,0,3.3,0,68.3,0,,0,,0,,0,0
2017-01-03,5395.268029064223,5449.313358491029,5358.208374600129,5365.929135946819,365268.0,-0.0042979942693405215,,0,,0,,0,-0.40000153,1,50.3,1,,0,53.2,1,3.3,0,69.6,1,,1,,0,,1,0
