date,open,high,low,close,volume,returns,fac_PMI_Import_level,fac_PMI_Import_level_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_Import_zscore,fac_PMI_Import_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_PMI_diff,fac_PMI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_PMI_Import_diff,fac_PMI_Import_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,any_effective_release
2018-07-23,2280.4841072236445,2311.8714153660785,2279.503253844194,2283.4266673619964,184456.0,0.002583979328165009,50.0,0,53.2,0,0.1411129,0,-1.4321287,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,2.0261602,0,-0.79999924,0,0
2018-07-24,2282.445813982546,2295.19690791541,2266.7521599113293,2295.19690791541,165734.0,0.00515463917525838,50.0,0,53.2,0,0.14062746,0,-1.419373,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,2.000945,0,-0.79999924,0,0
2018-07-25,2288.330934259252,2299.1203214332145,2287.3500808798008,2291.2734943976066,104880.0,-0.0017094017094014813,50.0,0,53.2,0,0.1401421,0,-1.4068077,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,1.9764112,0,-0.79999924,0,0
2018-07-26,2296.1777612948617,2307.9480018482736,2290.292641018155,2301.082028192117,132780.0,0.0042808219178083196,50.0,0,53.2,0,0.13965681,0,-1.3944268,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,1.9525261,0,-0.79999924,0,0
2018-07-27,2310.890561986626,2310.890561986626,2285.388374120899,2307.9480018482736,115308.0,0.002983802216538489,50.0,0,53.2,0,0.13917159,0,-1.382225,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,1.9292592,0,-0.79999924,0,0
2018-07-30,2305.986295089373,2319.718242401686,2301.082028192117,2311.8714153660785,73802.0,0.0016999575010627765,50.0,0,53.2,0,0.13868643,0,-1.3701972,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,1.906582,0,-0.79999924,0,0
2018-07-31,2315.7948288838807,2324.6225092989407,2296.1777612948617,2307.9480018482736,81260.0,-0.0016970725498518524,50.0,0,53.2,0,0.13820136,0,-1.358338,0,4.7,0,-0.5999985,0,,0,48.8,0,-0.9000015,0,1.8844677,0,-0.79999924,0,0
2018-08-01,2311.8714153660785,2321.6799491605875,2302.0628815715672,2314.813975504429,77734.0,0.0029749256268585267,49.6,1,52.3,1,-0.9445989,1,-2.0789325,1,4.7,0,-0.9000015,1,,0,48.9,1,-0.40000153,1,1.8628914,0,-0.79999924,0,1
2018-08-02,2317.756535642783,2341.2970167496082,2316.775682263333,2328.5459228167456,82014.0,0.00593220338983147,49.6,0,52.3,0,-0.9391069,0,-2.052906,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.8418295,0,-0.79999924,0,0
2018-08-03,2323.641655919489,2329.5267761961964,2301.082028192117,2310.890561986626,46858.0,-0.00758213984835765,49.6,0,52.3,0,-0.9336508,0,-2.0276055,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.8212599,0,-0.79999924,0,0
2018-08-06,2315.7948288838807,2333.4501897140003,2302.0628815715672,2328.5459228167456,54742.0,0.0076400679117152315,49.6,0,52.3,0,-0.92823005,0,-2.0029957,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.8011616,0,-0.79999924,0,0
2018-08-07,2328.5459228167456,2333.4501897140003,2317.756535642783,2330.5076295756467,40576.0,0.0008424599831504676,49.6,0,52.3,0,-0.9228441,0,-1.9790436,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.7815154,0,-0.79999924,0,0
2018-08-08,2329.5267761961964,2343.2587235085107,2327.5650694372944,2336.392749852353,35470.0,0.002525252525252597,49.6,0,52.3,0,-0.9174924,0,-1.9557184,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.7623023,0,-0.79999924,0,0
2018-08-09,2341.2970167496082,2352.0864039235694,2337.373603231805,2349.143843785218,43026.0,0.005457598656591678,49.6,0,52.3,0,-0.9121744,0,-1.9329911,0,4.7,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.7435052,0,-1.300003,1,0
2018-08-10,2346.201283646864,2373.665178271493,2342.277870129061,2365.818351235884,41528.0,0.007098121085594489,49.6,0,52.3,0,-0.908481,0,-1.9104035,0,4.6,1,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.5245878,1,-1.300003,0,0
2018-08-13,2363.8566444769813,2369.7417647536868,2309.909708607174,2354.048110682472,50886.0,-0.00497512437810943,49.6,0,52.3,0,-0.90480524,0,-1.8883762,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.5103639,0,-1.300003,0,0
2018-08-14,2352.0864039235694,2352.0864039235694,2335.4118964729028,2335.4118964729028,22664.0,-0.007916666666666461,49.6,0,52.3,0,-0.901147,0,-1.8668846,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4963758,0,-1.300003,0,0
2018-08-15,2340.3161633701575,2351.105550544118,2334.431043093451,2348.162990405766,16024.0,0.005459890802183898,49.6,0,52.3,0,-0.8975061,0,-1.8459051,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4826158,0,-1.300003,0,0
2018-08-16,2343.2587235085107,2346.201283646864,2311.8714153660785,2342.277870129061,31280.0,-0.0025062656641599013,49.6,0,52.3,0,-0.8938824,0,-1.825416,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4690766,0,-1.300003,0,0
2018-08-17,2344.239576887962,2378.5694451687473,2335.4118964729028,2355.028964061923,21756.0,0.005443886097151962,49.6,0,52.3,0,-0.8902756,0,-1.8053966,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4557513,0,-1.300003,0,0
2018-08-20,2354.048110682472,2396.224805998867,2348.162990405766,2367.7800579947866,20488.0,0.005414410662224256,49.6,0,52.3,0,-0.8866856,0,-1.7858273,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4426333,0,-1.300003,0,0
2018-08-21,2371.70347151259,2373.665178271493,2341.2970167496082,2354.048110682472,16664.0,-0.0057995028997516185,49.6,0,52.3,0,-0.8831122,0,-1.7666899,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4297161,0,-1.300003,0,0
2018-08-22,2354.048110682472,2370.7226181331403,2348.162990405766,2354.048110682472,16168.0,0.0,49.6,0,52.3,0,-0.87955517,0,-1.747967,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4169937,0,-1.300003,0,0
2018-08-23,2355.028964061923,2360.9140843386294,2331.488482955098,2344.239576887962,11910.0,-0.004166666666666541,49.6,0,52.3,0,-0.8760144,0,-1.7296423,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.4044604,0,-1.300003,0,0
2018-08-24,2331.488482955098,2355.028964061923,2329.5267761961964,2333.4501897140003,7754.0,-0.004602510460251175,49.6,0,52.3,0,-0.87248975,0,-1.7117003,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3921103,0,-1.300003,0,0
2018-08-27,2331.488482955098,2335.4118964729028,2292.2543477770564,2296.1777612948617,8798.0,-0.015973097940310765,49.6,0,52.3,0,-0.868981,0,-1.6941264,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3799381,0,-1.300003,0,0
2018-08-28,2299.1203214332145,2306.9671484688224,2291.2734943976066,2305.0054417099204,12284.0,0.003844510892780706,49.6,0,52.3,0,-0.865488,0,-1.6769066,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3679388,0,-1.300003,0,0
2018-08-29,2308.9288552277244,2311.8714153660785,2292.2543477770564,2305.0054417099204,7110.0,0.0,49.6,0,52.3,0,-0.86201054,0,-1.6600277,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3561071,0,-1.300003,0,0
2018-08-30,2300.101174812665,2306.9671484688224,2285.388374120899,2304.02458833047,6136.0,-0.00042553191489325126,49.6,0,52.3,0,-0.8585485,0,-1.6434774,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3444384,0,-1.300003,0,0
2018-08-31,2299.646104679365,2312.381486588191,2286.9107227705395,2289.6397331795733,29154.0,-0.006243360085545047,49.6,0,52.3,0,-0.85510176,0,-1.6272436,0,4.6,0,-0.9000015,0,,0,48.9,0,-0.40000153,0,1.3329281,0,-1.300003,0,0
2018-09-03,2289.6397331795733,2296.917094270331,2265.0786394982656,2296.917094270331,22894.0,0.0031783869686135002,49.1,1,52.2,1,-0.9675011,1,-2.413133,1,4.6,0,-0.099998474,1,,0,48.7,1,-0.5,1,1.3215716,0,-1.300003,0,1
2018-09-04,2296.007424133986,2323.2975282243265,2296.007424133986,2320.568517815293,30914.0,0.010297029702970528,49.1,0,52.2,0,-0.9630703,0,-2.376355,0,4.6,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.3103647,0,-1.300003,0,0
2018-09-05,2341.4909309512204,2341.4909309512204,2315.1104969972257,2317.83950740626,15106.0,-0.0011760094080748296,49.1,0,52.2,0,-0.95866483,0,-2.3409047,0,4.6,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.2993034,0,-1.300003,0,0
2018-09-06,2317.83950740626,2320.568517815293,2308.742806042813,2317.83950740626,24702.0,0.0,49.1,0,52.2,0,-0.95428437,0,-2.306701,0,4.6,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.2883836,0,0.40000153,1,0
2018-09-07,2317.83950740626,2326.9362087697054,2287.8203929068827,2300.55577481571,30444.0,-0.00745682888540089,49.1,0,52.2,0,-0.94992864,0,-2.2736685,0,4.6,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.2776015,0,0.40000153,0,0
2018-09-10,2296.007424133986,2320.568517815293,2286.9107227705395,2313.291156724535,19676.0,0.005535784895215334,49.1,0,52.2,0,-0.9455973,0,-2.2417386,0,4.6,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.2669533,0,0.40000153,0,0
2018-09-11,2314.2008268608797,2317.83950740626,2296.917094270331,2306.0137956337785,12146.0,-0.0031458906802984687,49.1,0,52.2,0,-0.94129,0,-2.2108479,0,4.1,1,-0.099998474,0,,0,48.7,0,-0.5,0,1.0681938,1,0.40000153,0,0
2018-09-12,2305.1041254974334,2315.1104969972257,2291.459073452263,2292.368743588607,19040.0,-0.005917159763314195,49.1,0,52.2,0,-0.9355417,0,-2.18357,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0598931,0,0.40000153,0,0
2018-09-13,2289.6397331795733,2312.381486588191,2279.633361679782,2289.6397331795733,29702.0,-0.0011904761904759642,49.1,0,52.2,0,-0.9298318,0,-2.157114,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0516665,0,0.40000153,0,0
2018-09-14,2289.6397331795733,2295.0977539976416,2270.5366603163347,2281.4527019524717,17434.0,-0.0035756853396898824,49.1,0,52.2,0,-0.9241597,0,-2.13144,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0435123,0,0.40000153,0,0
2018-09-17,2278.723691543438,2294.188083861298,2272.356000589025,2278.723691543438,16002.0,-0.0011961722488037507,49.1,0,52.2,0,-0.9185248,0,-2.1065097,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.035429,0,0.40000153,0,0
2018-09-18,2280.5430318161257,2284.181712361505,2246.8852367713725,2248.7045770440636,35802.0,-0.013173652694610571,49.1,0,52.2,0,-0.91292644,0,-2.0822885,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0274148,0,0.40000153,0,0
2018-09-19,2246.8852367713725,2258.7109485438536,2227.782163908135,2229.601504180824,33340.0,-0.008495145631068457,49.1,0,52.2,0,-0.90736413,0,-2.058743,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0194683,0,0.40000153,0,0
2018-09-20,2215.956452135654,2229.601504180824,2200.492059817795,2206.859750772207,38138.0,-0.010199918400652819,49.1,0,52.2,0,-0.90183717,0,-2.0358431,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0155404,0,0.40000153,0,0
2018-09-21,2208.679091044897,2215.046781999309,2182.2986570909006,2187.756677908968,55150.0,-0.008656224237428178,49.1,0,52.2,0,-0.8963451,0,-2.01356,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0116334,0,0.40000153,0,0
2018-09-25,2199.5823896814504,2210.4984313175855,2197.7630494087593,2205.950080635863,25158.0,0.00831600831600876,49.1,0,52.2,0,-0.89088726,0,-1.9918672,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0077469,0,0.40000153,0,0
2018-09-26,2210.4984313175855,2224.1434833627554,2206.859750772207,2221.4144729537225,34424.0,0.007010309278350446,49.1,0,52.2,0,-0.8854631,0,-1.9707395,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0038809,0,0.40000153,0,0
2018-09-27,2218.68546254469,2225.9628236354474,2201.4017299541374,2219.5951326810336,29766.0,-0.0008190008190005482,49.1,0,52.2,0,-0.8800722,0,-1.9501536,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,1.0000348,0,0.40000153,0,0
2018-09-28,2219.5951326810336,2228.691834044479,2199.5823896814504,2216.866122271999,38186.0,-0.0012295081967216293,49.1,0,52.2,0,-0.8747139,0,-1.9300874,0,4.1,0,-0.099998474,0,,0,48.7,0,-0.5,0,0.9962088,0,0.40000153,0,0
2018-10-08,2242.336886089649,2252.3432575894417,2235.969195135237,2246.8852367713725,42552.0,0.01354123922855921,48.5,1,52.0,1,-1.093735,1,-2.757635,1,4.1,0,-0.20000076,1,,0,47.8,1,-0.5999985,1,0.99240243,0,0.40000153,0,1
2018-10-09,2242.336886089649,2278.723691543438,2240.51754581696,2277.814021407093,62074.0,0.013765182186235458,48.5,0,52.0,0,-1.0862781,0,-2.7114987,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.9886155,0,0.40000153,0,0
2018-10-10,2277.814021407093,2283.27204222516,2265.9883096346116,2277.814021407093,39494.0,0.0,48.5,0,52.0,0,-1.0788875,0,-2.6673563,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.9848479,0,-0.5999985,1,0
2018-10-11,2274.1753408617133,2275.0850109980584,2217.775792408344,2239.607875680615,57388.0,-0.016773162939297648,48.5,0,52.0,0,-1.071562,0,-2.6250672,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.98109937,0,-0.5999985,0,0
2018-10-12,2242.336886089649,2272.356000589025,2239.607875680615,2271.446330452679,56796.0,0.01421608448415923,48.5,0,52.0,0,-1.0643003,0,-2.5845048,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.9773696,0,-0.5999985,0,0
2018-10-15,2271.446330452679,2291.459073452263,2270.5366603163347,2280.5430318161257,46760.0,0.004004805766920194,48.5,0,52.0,0,-1.0571011,0,-2.5455537,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.97365856,0,-0.5999985,0,0
2018-10-16,2277.814021407093,2294.188083861298,2260.530288816544,2278.723691543438,77092.0,-0.0007977662544867981,48.5,0,52.0,0,-1.0499632,0,-2.5081098,0,4.1,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,0.96996593,0,-0.5999985,0,0
2018-10-17,2277.814021407093,2295.0977539976416,2276.904351270749,2290.549403315918,46326.0,0.005189620758482727,48.5,0,52.0,0,-1.0428854,0,-2.4720783,0,3.6,1,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.5133787,1,-0.5999985,0,0
2018-10-18,2295.0977539976416,2296.007424133986,2251.4335874530975,2256.891608271165,68274.0,-0.014694201747418534,48.5,0,52.0,0,-1.0358665,0,-2.4373724,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.5026726,0,-0.5999985,0,0
2018-10-19,2257.801278407509,2262.349629089232,2244.156226362341,2255.072267998476,47996.0,-0.0008061265618699576,48.5,0,52.0,0,-1.0302478,0,-2.4007175,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4921101,0,-0.5999985,0,0
2018-10-22,2257.801278407509,2272.356000589025,2252.3432575894417,2269.6269901799897,31966.0,0.0064542154094386905,48.5,0,52.0,0,-1.0247604,0,-2.3653896,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4816877,0,-0.5999985,0,0
2018-10-23,2269.6269901799897,2283.27204222516,2265.9883096346116,2268.7173200436455,34070.0,-0.0004008016032062134,48.5,0,52.0,0,-1.0194077,0,-2.331308,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4714019,0,-0.5999985,0,0
2018-10-24,2260.530288816544,2267.8076499073004,2236.878865271582,2240.51754581696,47954.0,-0.012429831595829999,48.5,0,52.0,0,-1.0141941,0,-2.298398,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4612494,0,-0.5999985,0,0
2018-10-25,2241.427215953305,2251.4335874530975,2216.866122271999,2225.053153499101,58464.0,-0.006902151847340443,48.5,0,52.0,0,-1.0091239,0,-2.2665913,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4512268,0,-0.5999985,0,0
2018-10-26,2233.240184726201,2239.607875680615,2220.5048028173783,2220.5048028173783,53668.0,-0.0020441537203594873,48.5,0,52.0,0,-1.0042021,0,-2.2358253,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4413311,0,-0.5999985,0,0
2018-10-29,2215.956452135654,2232.3305145898576,2206.859750772207,2226.87249377179,63960.0,0.0028676771814823976,48.5,0,52.0,0,-0.9994345,0,-2.2060418,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4327261,0,-0.5999985,0,0
2018-10-30,2228.691834044479,2239.607875680615,2203.2210702268294,2215.956452135654,68776.0,-0.004901960784313375,48.5,0,52.0,0,-0.99482703,0,-2.1771874,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4242167,0,-0.5999985,0,0
2018-10-31,2215.046781999309,2222.324143090067,2205.950080635863,2221.4144729537225,37040.0,0.0024630541871921707,48.5,0,52.0,0,-0.9903869,0,-2.1492128,0,3.6,0,-0.20000076,0,,0,47.8,0,-0.5999985,0,1.4158009,0,-0.5999985,0,0
2018-11-01,2215.046781999309,2224.1434833627554,2204.1307403631727,2209.588761181242,45468.0,-0.005323505323505229,47.6,1,50.8,1,-2.3970008,1,-3.1932833,1,3.6,0,-1.2000008,1,,0,47.2,1,-0.9000015,1,1.4074767,0,-0.5999985,0,1
2018-11-02,2209.588761181242,2223.2338132264113,2150.4602023188363,2167.743934909386,147870.0,-0.01893783449979425,47.6,0,50.8,0,-2.3776495,0,-3.1211715,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3992422,0,-0.5999985,0,0
2018-11-05,2181.3889869545555,2196.853379272416,2178.6599765455217,2184.11799736359,47086.0,0.007553503986571286,47.6,0,50.8,0,-2.3591487,0,-3.053234,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3910958,0,0.0,1,0
2018-11-06,2182.2986570909006,2186.847007772624,2175.9309661364873,2179.5696466818667,41618.0,-0.0020824656393167995,47.6,0,50.8,0,-2.3414788,0,-2.9890742,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3830354,0,0.0,0,0
2018-11-07,2182.2986570909006,2185.937337636279,2161.3762439549723,2173.2019557274534,47392.0,-0.002921535893155469,47.6,0,50.8,0,-2.3246238,0,-2.9283464,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3750595,0,0.0,0,0
2018-11-08,2175.0212960001427,2182.2986570909006,2144.0925113644244,2156.827893273249,67474.0,-0.00753453327752196,47.6,0,50.8,0,-2.3085697,0,-2.8707476,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3671664,0,0.0,0,0
2018-11-09,2154.0988828642153,2156.827893273249,2113.163726728705,2124.9894385011858,92238.0,-0.014761703922395397,47.6,0,50.8,0,-2.2933052,0,-2.8160114,0,3.6,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.3593545,0,0.0,0,0
2018-11-12,2119.5314176831166,2136.8151502736664,2088.6026330473974,2127.718448910219,119366.0,0.0012842465753422072,47.6,0,50.8,0,-2.2788212,0,-2.7639022,0,3.3,1,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.6914644,1,0.0,0,0
2018-11-13,2127.718448910219,2130.4474593192554,2104.067025365258,2118.6217475467724,57590.0,-0.004275331338178701,47.6,0,50.8,0,-2.2460907,0,-2.7115788,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.677959,0,0.0,0,0
2018-11-14,2110.43471631967,2118.6217475467724,2064.0415393660905,2074.9575810022275,111094.0,-0.020609703735508855,47.6,0,50.8,0,-2.214441,0,-2.6616855,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.664674,0,0.0,0,0
2018-11-15,2081.3252719566412,2086.7832927747086,2060.4028588207134,2074.9575810022275,84176.0,0.0,47.6,0,50.8,0,-2.1838107,0,-2.6140325,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.6516031,0,0.0,0,0
2018-11-16,2079.505931683951,2092.2413135927764,2068.589890047816,2084.054282365674,101756.0,0.004384042086803985,47.6,0,50.8,0,-2.1541426,0,-2.5684507,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.63874,0,0.0,0,0
2018-11-19,2055.854508138989,2064.0415393660905,2047.667476911887,2056.764178275334,141272.0,-0.013094718463552923,47.6,0,50.8,0,-2.1253843,0,-2.524788,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.6260785,0,0.0,0,0
2018-11-20,2054.035167866299,2058.583518548024,2030.3837443213376,2035.8417651394052,123150.0,-0.010172490048651506,47.6,0,50.8,0,-2.097487,0,-2.4829075,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.6136131,0,0.0,0,0
2018-11-21,2037.6611054120956,2044.9384665028529,2008.5516610490658,2027.6547339123056,184488.0,-0.004021447721178406,47.6,0,50.8,0,-2.0704057,0,-2.4426858,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.6013381,0,0.0,0,0
2018-11-22,2038.5707755484405,2043.119126230164,2025.8353936396145,2036.7514352757507,111668.0,0.004486316733960605,47.6,0,50.8,0,-2.0440986,0,-2.4040112,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5892483,0,0.0,0,0
2018-11-23,2051.306157457267,2059.4931886843688,2044.9384665028529,2050.396487320922,144120.0,0.006699419383653815,47.6,0,50.8,0,-2.0185268,0,-2.366782,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5773385,0,0.0,0,0
2018-11-26,2049.486817184577,2062.2221990934017,2036.7514352757507,2051.306157457267,169954.0,0.0004436557231590754,47.6,0,50.8,0,-1.9936539,0,-2.330906,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5656036,0,0.0,0,0
2018-11-27,2023.1063832305804,2035.8417651394052,2012.1903415944446,2021.2870429578927,221196.0,-0.014634146341463317,47.6,0,50.8,0,-1.9694463,0,-2.2962987,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5540394,0,0.0,0,0
2018-11-28,2024.0160533669252,2042.2094560938194,2023.1063832305804,2039.480445684785,113988.0,0.009000900090008424,47.6,0,50.8,0,-1.9458725,0,-2.262883,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5426407,0,0.0,0,0
2018-11-29,2047.667476911887,2069.4995601841597,2043.119126230164,2047.667476911887,167564.0,0.004014272970561894,47.6,0,50.8,0,-1.922903,0,-2.2305882,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5314037,0,0.0,0,0
2018-11-30,2054.9448380026447,2063.1318692297473,2049.486817184577,2056.764178275334,111636.0,0.004442470013327426,47.6,0,50.8,0,-1.90051,0,-2.1993492,0,3.3,0,-1.2000008,0,,0,47.2,0,-0.9000015,0,1.5203236,0,0.0,0,0
2018-12-03,2059.4931886843688,2085.873622638365,2046.7578067755428,2053.1254977299554,187390.0,-0.0017691287041131654,47.1,1,50.4,1,-2.2909076,1,-2.6165168,1,3.3,0,-0.3999977,1,,0,47.4,1,-0.5,1,1.5093969,0,0.0,0,1
2018-12-04,2046.7578067755428,2066.7705497751263,2039.480445684785,2053.1254977299554,197300.0,0.0,47.1,0,50.4,0,-2.257626,0,-2.5707316,0,3.3,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.4986192,0,0.0,0,0
2018-12-05,2058.583518548024,2064.0415393660905,2045.8481366391973,2052.215827593611,262176.0,-0.00044306601683652413,47.1,0,50.4,0,-2.2254577,0,-2.5268805,0,3.3,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.487987,0,0.0,0,0
2018-12-06,2052.215827593611,2072.2285705931945,2043.119126230164,2062.2221990934017,399324.0,0.004875886524822404,47.1,0,50.4,0,-2.1943378,0,-2.4848251,0,3.3,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.4774965,0,0.0,0,0
2018-12-07,2060.4028588207134,2064.0415393660905,2031.2934144576832,2040.390115821129,308450.0,-0.010586678429642782,47.1,0,50.4,0,-2.1642075,0,-2.4444408,0,3.3,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.4671443,0,0.0,0,0
2018-12-10,2043.119126230164,2064.0415393660905,2038.5707755484405,2057.673848411679,310392.0,0.008470798038342053,47.1,0,50.4,0,-2.1350117,0,-2.4056144,0,2.7,1,-0.3999977,0,,0,47.4,0,-0.5,0,1.9200732,1,-2.2000008,1,0
2018-12-11,2072.2285705931945,2075.867251138572,2033.1127547303724,2044.9384665028529,454072.0,-0.006189213085765144,47.1,0,50.4,0,-2.1067,0,-2.3682432,0,2.7,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.9004647,0,-2.2000008,0,0
2018-12-12,2051.306157457267,2052.215827593611,2039.480445684785,2044.9384665028529,231722.0,0.0,47.1,0,50.4,0,-2.0792258,0,-2.3322344,0,2.7,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.8812906,0,-2.2000008,0,0
2018-12-13,2047.667476911887,2062.2221990934017,2036.7514352757507,2048.577147048232,314512.0,0.001779359430605032,47.1,0,50.4,0,-2.0539463,0,-2.2987678,0,2.7,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.8625337,0,-2.2000008,0,0
2018-12-14,2043.119126230164,2055.854508138989,2034.9320950030612,2048.577147048232,381846.0,0.0,47.1,0,50.4,0,-2.0293648,0,-2.2664325,0,2.7,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.8441781,0,-2.2000008,0,0
2018-12-17,2051.306157457267,2056.764178275334,2029.474074184993,2041.299785957474,319542.0,-0.003552397868561541,47.1,0,50.4,0,-2.0054483,0,-2.235163,0,2.7,0,-0.3999977,0,,0,47.4,0,-0.5,0,1.8262085,0,-2.2000008,0,0
