date,open,high,low,close,volume,returns,fac_PPIRM_Fuel_Power_YoY_level,fac_PPIRM_Fuel_Power_YoY_level_release,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_GDP_Cumulative_YoY_zscore,fac_GDP_Cumulative_YoY_zscore_release,fac_PPI_diff,fac_PPI_diff_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_Fuel_Power_YoY_zscore,fac_PPIRM_Fuel_Power_YoY_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_zscore,fac_PPI_zscore_release,any_effective_release
2024-11-05,20731.834503902155,20936.260962454344,20706.904447981156,20876.428828243945,23067.0,0.005040806529044595,-4.1,0,,0,-2.3,0,0.6900957,0,53.4,0,0.5,0,7.4,0,-1.8900585,0,-1.2000008,0,0.5,0,0.11549514,0,-1.7000003,0,-0.099999905,0,1.494843,0,0
2024-11-06,20926.288940085942,21021.023152585734,20846.51276113875,20866.456805875547,29942.0,-0.0004776689754000252,-4.1,0,,0,-2.3,0,0.70385754,0,53.4,0,0.5,0,7.4,0,-1.8685691,0,-1.2000008,0,0.5,0,0.11149331,0,-1.7000003,0,-0.099999905,0,1.4846681,0,0
2024-11-07,20771.72259337575,21305.22579008512,20756.764559823154,21260.351689427316,50516.0,0.01887694145758645,-4.1,0,,0,-2.3,0,0.71801513,0,53.4,0,0.5,0,7.4,0,-1.8475922,0,-1.2000008,0,0.5,0,0.10747965,0,-1.7000003,0,-0.099999905,0,1.4746239,0,0
2024-11-08,21479.736181532102,21614.358483505497,21375.029946663908,21529.5962933741,41461.0,0.012664165103189573,-4.1,0,,0,-2.3,0,0.73259145,0,53.4,0,0.5,0,7.4,0,-1.827106,0,-1.2000008,0,0.5,0,0.10345386,0,-1.7000003,0,-0.099999905,0,1.4647073,0,0
2024-11-11,21320.183823637715,21484.722192716305,21185.561521664324,21275.309722979917,35752.0,-0.011811023622047223,-6.2,1,,0,-3.1,1,0.74761117,0,53.4,0,0.5,0,9.3,1,-1.8070897,0,0.39999962,1,0.5,0,-0.66835696,1,1.9000001,1,-0.099999905,0,0.68403053,1,1
2024-11-12,21175.589499295922,21230.435622322122,20771.72259337575,20821.582705217752,36812.0,-0.021326458870400633,-6.2,0,,0,-3.1,0,0.76310116,0,53.4,0,0.5,0,9.3,0,-1.7875239,0,0.39999962,0,0.5,0,-0.6701619,0,1.9000001,0,-0.099999905,0,0.68260956,0,0
2024-11-13,20826.56871640195,20866.456805875547,20612.170235481368,20711.890459165355,24114.0,-0.005268199233716686,-6.2,0,,0,-3.1,0,0.77909076,0,53.4,0,0.5,0,9.3,0,-1.7683902,0,0.39999962,0,0.5,0,-0.67197186,0,1.9000001,0,-0.099999905,0,0.68119115,0,0
2024-11-14,20691.94641442856,20756.764559823154,20502.477989428968,20532.394056534165,25517.0,-0.008666345690900412,-6.2,0,,0,-3.1,0,0.79561174,0,53.4,0,0.5,0,9.3,0,-1.7496715,0,0.39999962,0,0.5,0,-0.6737868,0,1.9000001,0,-0.099999905,0,0.6797753,0,0
2024-11-15,20582.25416837617,20831.554727586154,20582.25416837617,20721.862481533757,27794.0,0.009227780475959513,-6.2,0,,0,-3.1,0,0.7941481,0,53.4,0,0.5,0,9.3,0,-1.7313511,0,0.39999962,0,0.5,0,-0.6756068,0,1.9000001,0,-0.099999905,0,0.678362,0,0
2024-11-18,20522.422034165767,20866.456805875547,20228.24737429799,20452.617877586978,82225.0,-0.012993262752646673,-6.2,0,,0,-3.1,0,0.79268736,0,53.4,0,0.5,0,9.3,0,-1.7134137,0,0.39999962,0,0.5,0,-0.6774319,0,1.9000001,0,-0.099999905,0,0.6769513,0,0
2024-11-19,20337.939620350382,20587.240179560366,20273.121474955784,20542.36607890257,41784.0,0.004388103364212581,-6.2,0,,0,-3.1,0,0.7912295,0,53.4,0,0.5,0,9.3,0,-1.6958448,0,0.39999962,0,0.5,0,-0.6792621,0,1.9000001,0,-0.099999905,0,0.675543,0,0
2024-11-20,20482.53394469217,20781.69461574415,20467.575911139575,20756.764559823154,42634.0,0.010436893203883413,-6.2,0,,0,-3.1,0,0.7897746,0,53.4,0,0.5,0,9.3,0,-1.6786301,0,0.39999962,0,0.5,0,-0.68109745,0,1.9000001,0,-0.099999905,0,0.6741373,0,0
2024-11-21,20691.94641442856,20761.750571007356,20562.31012363937,20672.002369691756,46441.0,-0.004083593562335008,-6.2,0,,0,-3.1,0,0.78832257,0,53.4,0,0.5,0,9.3,0,-1.6617569,0,0.39999962,0,0.5,0,-0.682938,0,1.9000001,0,-0.099999905,0,0.6727341,0,0
2024-11-22,20652.05832495496,20662.03034732336,20372.84169863978,20382.813721008177,53638.0,-0.013989387361312056,-6.2,0,,0,-3.1,0,0.7868734,0,53.4,0,0.5,0,9.3,0,-1.6452123,0,0.39999962,0,0.5,0,-0.68478376,0,1.9000001,0,-0.099999905,0,0.6713334,0,0
2024-11-25,20342.92563153458,20592.226190744565,20322.98158679778,20592.226190744565,54772.0,0.010273972602739878,-6.2,0,,0,-3.1,0,0.78542715,0,53.4,0,0.5,0,9.3,0,-1.6289847,0,0.39999962,0,0.5,0,-0.6866347,0,1.9000001,0,-0.099999905,0,0.6699351,0,0
2024-11-26,20552.338101270972,20672.002369691756,20492.50596706057,20532.394056534165,51259.0,-0.0029055690072641305,-6.2,0,,0,-3.1,0,0.7839837,0,53.4,0,0.5,0,9.3,0,-1.6130626,0,0.39999962,0,0.5,0,-0.687766,0,1.9000001,0,-0.099999905,0,0.66732275,0,0
2024-11-27,20542.36607890257,20587.240179560366,20452.617877586978,20552.338101270972,57117.0,0.0009713453132593752,-6.2,0,,0,-3.1,0,0.7825431,0,53.4,0,0.5,0,9.3,0,-1.5974355,0,0.39999962,0,0.5,0,-0.6888992,0,1.9000001,0,-0.099999905,0,0.6647181,0,0
2024-11-28,20507.46400061317,20542.36607890257,20203.317318376998,20213.28934074539,79890.0,-0.016496846191169645,-6.2,0,,0,-3.1,0,0.78110534,0,53.4,0,0.5,0,9.3,0,-1.582093,0,0.39999962,0,0.5,0,-0.69003433,0,1.9000001,0,-0.099999905,0,0.66212106,0,0
2024-11-29,20233.23338548219,20437.659844034377,20208.303329561193,20372.84169863978,60191.0,0.007893438579181122,-6.2,0,,0,-3.1,0,0.7796704,0,53.4,0,0.5,0,9.3,0,-1.5670254,0,0.39999962,0,0.5,0,-0.69117135,0,1.9000001,0,-0.099999905,0,0.65953153,0,0
2024-12-02,20327.967597981984,20462.58989995537,20303.037542060985,20362.869676271377,47312.0,-0.0004894762604015224,-6.2,0,,0,-3.1,0,-0.28867394,1,49.8,1,0.5,0,9.3,0,-1.5522234,0,0.39999962,0,0.0,1,-0.6923103,0,1.9000001,0,-0.099999905,0,0.6569495,0,0
2024-12-03,20352.897653902983,20452.617877586978,20283.093497324186,20357.883665087178,48549.0,-0.0002448579823701724,-6.2,0,,0,-3.1,0,-0.28548855,0,49.8,0,0.5,0,9.3,0,-1.5376784,0,0.39999962,0,0.0,0,-0.6934512,0,1.9000001,0,-0.099999905,0,0.6543749,0,0
2024-12-04,20392.785743376582,20597.212201928764,20332.953609166183,20562.31012363937,64607.0,0.010041636051922875,-6.2,0,,0,-3.1,0,-0.28230357,0,49.8,0,0.5,0,9.3,0,-1.5233816,0,0.39999962,0,0.0,0,-0.694594,0,1.9000001,0,-0.099999905,0,0.6518076,0,0
2024-12-05,20517.436022981572,20672.002369691756,20447.631866402775,20492.50596706057,70465.0,-0.003394762366634607,-6.2,0,,0,-3.1,0,-0.27911887,0,49.8,0,0.5,0,9.3,0,-1.5093251,0,0.39999962,0,0.0,0,-0.69573885,0,1.9000001,0,-0.099999905,0,0.64924765,0,0
2024-12-06,20532.394056534165,20552.338101270972,20273.121474955784,20298.051530876783,87800.0,-0.00948905109489051,-6.2,0,,0,-3.1,0,-0.2759344,0,49.8,0,0.5,0,9.3,0,-1.4955012,0,0.39999962,0,0.0,0,-0.6968856,0,1.9000001,0,-0.099999905,0,0.64669484,0,0
2024-12-09,20293.065519692584,20392.785743376582,20263.149452587386,20313.009564429383,73922.0,0.0007369196757553986,-6.2,0,,0,-3.1,0,-0.27275002,0,49.8,0,0.5,0,9.3,0,-1.4819025,0,0.39999962,0,0.0,0,-0.6980343,0,1.9000001,0,-0.099999905,0,0.64414924,0,0
2024-12-10,20372.84169863978,20502.477989428968,20223.26136311379,20263.149452587386,101970.0,-0.002454590083456054,-6.5,1,,0,-3.1,1,-0.26956564,0,49.8,0,0.5,0,11.0,1,-1.4685218,0,2.2000008,1,0.0,0,-0.8103617,1,1.6999998,1,-0.099999905,0,0.64161074,1,1
2024-12-11,20218.27535192959,20417.715799297577,20218.27535192959,20342.92563153458,86664.0,0.003937007874015741,-6.5,0,,0,-3.1,0,-0.26638114,0,49.8,0,0.5,0,11.0,0,-1.4553527,0,2.2000008,0,0.0,0,-0.8108619,0,1.6999998,0,-0.099999905,0,0.6390793,0,0
2024-12-12,20313.009564429383,20532.394056534165,20288.079508508385,20502.477989428968,109322.0,0.007843137254901933,-6.5,0,,0,-3.1,0,-0.26319647,0,49.8,0,0.5,0,11.0,0,-1.4423884,0,2.2000008,0,0.0,0,-0.8113624,0,1.6999998,0,-0.099999905,0,0.6365548,0,0
2024-12-13,20427.68782166598,20457.603888771177,20158.443217719196,20293.065519692584,160090.0,-0.010214007782101131,-6.5,0,,0,-3.1,0,-0.26001143,0,49.8,0,0.5,0,11.0,0,-1.4296229,0,2.2000008,0,0.0,0,-0.81186336,0,1.6999998,0,-0.099999905,0,0.6340372,0,0
2024-12-16,20337.939620350382,20407.743776929183,20123.5411394298,20158.443217719196,146432.0,-0.006633906633906506,-6.5,0,,0,-3.1,0,-0.256826,0,49.8,0,0.5,0,11.0,0,-1.41705,0,2.2000008,0,0.0,0,-0.81236464,0,1.6999998,0,-0.099999905,0,0.63152647,0,0
2024-12-17,20113.569117061397,20148.471195350794,19854.29653548302,19869.25456903562,156978.0,-0.014345782834528586,-6.5,0,,0,-3.1,0,-0.25572404,0,49.8,0,0.5,0,11.0,0,-1.4046644,0,2.2000008,0,0.0,0,-0.81286633,0,1.6999998,0,-0.099999905,0,0.62902254,0,0
2024-12-18,19889.198613772416,19939.05872561441,19794.464401272617,19869.25456903562,126641.0,0.0,-6.5,0,,0,-3.1,0,-0.2546226,0,49.8,0,0.5,0,11.0,0,-1.3924602,0,2.2000008,0,0.0,0,-0.8133684,0,1.6999998,0,-0.099999905,0,0.6265254,0,0
2024-12-19,19874.240580219815,19894.184624956615,19714.68822232542,19794.464401272617,139803.0,-0.0037641154328736937,-6.5,0,,0,-3.1,0,-0.25352177,0,49.8,0,0.5,0,11.0,0,-1.3804325,0,2.2000008,0,0.0,0,-0.8138708,0,1.6999998,0,-0.099999905,0,0.62403494,0,0
2024-12-20,19789.47839008842,19968.974792719615,19769.53434535162,19919.11468087761,103178.0,0.006297229219143663,-6.5,0,,0,-3.1,0,-0.25242153,0,49.8,0,0.5,0,11.0,0,-1.368576,0,2.2000008,0,0.0,0,-0.8143736,0,1.6999998,0,-0.099999905,0,0.6215511,0,0
2024-12-23,19889.198613772416,19998.89085982481,19824.38046837782,19859.28254666722,121086.0,-0.003003754693366556,-6.5,0,,0,-3.1,0,-0.25132182,0,49.8,0,0.5,0,11.0,0,-1.356886,0,2.2000008,0,0.0,0,-0.8148768,0,1.6999998,0,-0.099999905,0,0.6190738,0,0
2024-12-24,19889.198613772416,19909.142658509212,19724.660244693827,19824.38046837782,119502.0,-0.0017574692442882123,-6.5,0,,0,-3.1,0,-0.2502227,0,49.8,0,0.5,0,11.0,0,-1.3453578,0,2.2000008,0,0.0,0,-0.8153804,0,1.6999998,0,-0.099999905,0,0.6166031,0,0
2024-12-25,19924.10069206181,19934.07271443021,19784.492378904222,19839.33850193042,96751.0,0.0007545271629778583,-6.5,0,,0,-3.1,0,-0.24912415,0,49.8,0,0.5,0,11.0,0,-1.3339868,0,2.2000008,0,0.0,0,-0.8177949,0,1.6999998,0,-0.099999905,0,0.6107433,0,0
2024-12-26,19819.39445719362,19879.22659140401,19654.85608811503,19704.716199957023,122625.0,-0.006785624528776291,-6.5,0,,0,-3.1,0,-0.24802616,0,49.8,0,0.5,0,11.0,0,-1.3227688,0,2.2000008,0,0.0,0,-0.82021874,0,1.6999998,0,-0.099999905,0,0.6048932,0,0
2024-12-27,19744.60428943062,19794.464401272617,19659.842099299232,19739.618278246424,122754.0,0.001771255060728949,-6.5,0,,0,-3.1,0,-0.2469287,0,49.8,0,0.5,0,11.0,0,-1.3116995,0,2.2000008,0,0.0,0,-0.822652,0,1.6999998,0,-0.099999905,0,0.59905225,0,0
2024-12-30,19714.68822232542,19854.29653548302,19639.89805456243,19749.590300614822,148262.0,0.0005051780752713952,-6.5,0,,0,-3.1,0,-0.24583182,0,49.8,0,0.5,0,11.0,0,-1.3007752,0,2.2000008,0,0.0,0,-0.82509464,0,1.6999998,0,-0.099999905,0,0.5932197,0,0
2024-12-31,19749.590300614822,19779.50636772002,19694.744177588625,19724.660244693827,91730.0,-0.0012623074981064075,-6.5,0,,0,-3.1,0,-0.24473546,0,49.8,0,0.5,0,11.0,0,-1.2899916,0,2.2000008,0,0.0,0,-0.8275469,0,1.6999998,0,-0.099999905,0,0.5873949,0,0
2025-01-02,19794.464401272617,19929.086703246012,19734.63226706222,19889.198613772416,97834.0,0.008341759352881839,-6.5,0,,0,-3.1,0,-0.7191139,1,48.2,1,0.5,0,11.0,0,-1.2793454,0,2.2000008,0,0.099998474,1,-0.8300087,0,1.6999998,0,-0.099999905,0,0.581577,0,0
2025-01-03,19864.268557851414,19968.974792719615,19724.660244693827,19784.492378904222,145858.0,-0.0052644773126097055,-6.5,0,,0,-3.1,0,-0.71542025,0,48.2,0,0.5,0,11.0,0,-1.2688327,0,2.2000008,0,0.099998474,0,-0.8324802,0,1.6999998,0,-0.099999905,0,0.5757654,0,0
2025-01-06,19724.660244693827,19759.562322983224,19475.359685483847,19510.26176377324,159944.0,-0.013860887096774244,-6.5,0,,0,-3.1,0,-0.7117411,0,48.2,0,0.5,0,11.0,0,-1.2584502,0,2.2000008,0,0.099998474,0,-0.8349614,0,1.6999998,0,-0.099999905,0,0.56995934,0,0
2025-01-07,19575.07990916784,19669.814121667627,19560.12187561524,19624.940021009836,100814.0,0.005877843087145562,-6.5,0,,0,-3.1,0,-0.7080763,0,48.2,0,0.5,0,11.0,0,-1.2481945,0,2.2000008,0,0.099998474,0,-0.83745253,0,1.6999998,0,-0.099999905,0,0.5641581,0,0
2025-01-08,19679.78614403603,19734.63226706222,19624.940021009836,19659.842099299232,96839.0,0.0017784552845527823,-6.5,0,,0,-3.1,0,-0.7044257,0,48.2,0,0.5,0,11.0,0,-1.2380624,0,2.2000008,0,0.099998474,0,-0.8399536,0,1.6999998,0,-0.099999905,0,0.55836093,0,0
2025-01-09,19614.967998641434,19944.04473679861,19555.13586443104,19889.198613772416,142701.0,0.01166624397666749,-6.5,0,,0,-3.1,0,-0.70078915,0,48.2,0,0.5,0,11.0,0,-1.2280507,0,2.2000008,0,0.099998474,0,-0.8424646,0,1.6999998,0,-0.099999905,0,0.5525671,0,0
2025-01-10,19904.15664732501,20128.527150613994,19874.240580219815,20088.639061140395,123110.0,0.010027575833541968,-5.9,1,,0,-3.8,1,-0.6971664,0,48.2,0,0.5,0,11.4,1,-1.2181565,0,0.6000004,1,0.099998474,0,-0.61835855,1,0.39999962,1,-0.099999905,0,0.28697464,1,1
2025-01-13,20178.38726245599,20218.27535192959,20068.6950164036,20158.443217719196,107338.0,0.0034748076445771936,-5.9,0,,0,-3.8,0,-0.6935574,0,48.2,0,0.5,0,11.4,0,-1.2083768,0,0.6000004,0,0.099998474,0,-0.6219008,0,0.39999962,0,-0.099999905,0,0.28163767,0,0
2025-01-14,20128.527150613994,20258.163441403187,20103.597094693003,20198.33130719279,72924.0,0.001978728666831575,-5.9,0,,0,-3.8,0,-0.68996185,0,48.2,0,0.5,0,11.4,0,-1.1987089,0,0.6000004,0,0.099998474,0,-0.6254636,0,0.39999962,0,-0.099999905,0,0.27628073,0,0
2025-01-15,20173.401251271796,20203.317318376998,19929.086703246012,20093.625072324598,67586.0,-0.005183905208590578,-5.9,0,,0,-3.8,0,-0.68637973,0,48.2,0,0.5,0,11.4,0,-1.18915,0,0.6000004,0,0.099998474,0,-0.6290472,0,0.39999962,0,-0.099999905,0,0.270903,0,0
2025-01-16,20108.5831058772,20322.98158679778,20073.6810275878,20208.303329561193,54697.0,0.005707196029776762,-5.9,0,,0,-3.8,0,-0.6819847,0,48.2,0,0.5,0,11.4,0,-1.1796974,0,0.6000004,0,0.099998474,0,-0.6326519,0,0.39999962,0,-0.099999905,0,0.26550356,0,0
2025-01-17,20308.023553245188,20432.673832850174,20238.219396666387,20362.869676271377,43027.0,0.007648655317048947,-5.9,0,,0,-3.8,0,-0.67760706,0,48.2,0,0.5,0,11.4,0,-1.1703488,0,0.6000004,0,0.099998474,0,-0.636278,0,0.39999962,0,-0.099999905,0,0.26008156,0,0
2025-01-20,20442.645855218576,20442.645855218576,20253.17743021899,20298.051530876783,42653.0,-0.0031831537708129076,-5.9,0,,0,-3.8,0,-0.6732463,0,48.2,0,0.5,0,11.4,0,-0.38693416,1,0.6000004,0,0.099998474,0,-0.63992566,0,0.39999962,0,0.19999981,1,0.25463602,0,0
2025-01-21,20322.98158679778,20382.813721008177,20273.121474955784,20322.98158679778,31574.0,0.001228199459592183,-5.9,0,,0,-3.8,0,-0.6689024,0,48.2,0,0.5,0,11.4,0,-0.3816844,0,0.6000004,0,0.099998474,0,-0.6435953,0,0.39999962,0,0.19999981,0,0.24916603,0,0
2025-01-22,20263.149452587386,20273.121474955784,20178.38726245599,20228.24737429799,24445.0,-0.0046614327772325215,-5.9,0,,0,-3.8,0,-0.6645749,0,48.2,0,0.5,0,11.4,0,-0.3764255,0,0.6000004,0,0.099998474,0,-0.64728713,0,0.39999962,0,0.19999981,0,0.24367055,0,0
2025-01-23,20218.27535192959,20218.27535192959,19983.93282627221,20058.7229940352,23241.0,-0.008380576780872562,-5.9,0,,0,-3.8,0,-0.66026366,0,48.2,0,0.5,0,11.4,0,-0.37115693,0,0.6000004,0,0.099998474,0,-0.65100145,0,0.39999962,0,0.19999981,0,0.2381486,0,0
2025-01-24,20099.645160218635,20358.225454214517,20099.645160218635,20338.334662368678,15542.0,0.013939654504258492,-5.9,0,,0,-3.8,0,-0.6559684,0,48.2,0,0.5,0,11.4,0,-0.36587793,0,0.6000004,0,0.099998474,0,-0.6547386,0,0.39999962,0,0.19999981,0,0.23259912,0,0
2025-01-27,20323.416568484303,20328.38926644576,20114.56325410301,20194.126421486362,16198.0,-0.007090464547677033,-5.9,0,,0,-3.8,0,-0.6516889,0,48.2,0,0.5,0,11.4,0,-0.36058787,0,0.6000004,0,0.099998474,0,-0.65849894,0,0.39999962,0,0.19999981,0,0.22702102,0,0
2025-02-05,20218.989911293655,20338.334662368678,20119.53595206447,20189.153723524898,18129.0,-0.00024624476729895317,-5.9,0,,0,-3.8,0,-0.26690307,1,49.5,1,0.5,0,11.4,0,-0.355286,0,0.6000004,0,-0.5999985,1,-0.66228265,0,0.39999962,0,0.19999981,0,0.22141318,0,0
2025-02-06,20114.56325410301,20333.361964407224,20054.890878565497,20298.553078677007,28108.0,0.005418719211822909,-5.9,0,,0,-3.8,0,-0.26458564,0,49.5,0,0.5,0,11.4,0,-0.34997168,0,0.6000004,0,-0.5999985,0,-0.6655285,0,0.39999962,0,0.19999981,0,0.21577445,0,0
2025-02-07,20293.58038071555,20596.914956364566,20258.771494985333,20547.18797674997,35429.0,0.01224889759921588,-5.9,0,,0,-3.8,0,-0.26226932,0,49.5,0,0.5,0,11.4,0,-0.34464416,0,0.6000004,0,-0.5999985,0,-0.6687914,0,0.39999962,0,0.19999981,0,0.21010363,0,0
2025-02-10,20512.379091019757,20547.18797674997,20358.225454214517,20492.488299173925,21111.0,-0.0026621490803481196,-5.2,1,,0,-3.1,1,-0.2599541,0,49.5,0,0.5,0,10.9,1,-0.33930266,0,-0.20000076,1,-0.5999985,0,-0.39883834,1,-0.5,1,0.19999981,0,0.4785745,1,1
2025-02-11,20482.542903251004,20726.205103362507,20482.542903251004,20621.778446171862,44370.0,0.006309148264983966,-5.2,0,,0,-3.1,0,-0.25763994,0,49.5,0,0.5,0,10.9,0,-0.33394647,0,-0.20000076,0,-0.5999985,0,-0.40295333,0,-0.5,0,0.19999981,0,0.47270426,0,0
2025-02-12,20552.16067471143,20636.696540056237,20462.652111405165,20512.379091019757,28702.0,-0.0053050397877983935,-5.2,0,,0,-3.1,0,-0.25532678,0,49.5,0,0.5,0,10.9,0,-0.32857478,0,-0.20000076,0,-0.5999985,0,-0.4070954,0,-0.5,0,0.19999981,0,0.46682402,0,0
2025-02-13,20487.51560121246,20577.024164518727,20437.788621597865,20487.51560121246,27385.0,-0.00121212121212122,-5.2,0,,0,-3.1,0,-0.25301462,0,49.5,0,0.5,0,10.9,0,-0.3231868,0,-0.20000076,0,-0.5999985,0,-0.41126502,0,-0.5,0,0.19999981,0,0.46093282,0,0
2025-02-14,20457.679413443708,20681.450821709375,20417.89782975203,20651.61463394062,34248.0,0.008009708737864107,-5.2,0,,0,-3.1,0,-0.2507034,0,49.5,0,0.5,0,10.9,0,-0.31778175,0,-0.20000076,0,-0.5999985,0,-0.4154626,0,-0.5,0,0.19999981,0,0.45502958,0,0
2025-02-17,20736.150499285428,20765.986687054185,20517.351788981217,20567.078768595813,42374.0,-0.004093426438718906,-5.2,0,,0,-3.1,0,-0.24839304,0,49.5,0,0.5,0,10.9,0,-0.3123587,0,-0.20000076,0,-0.5999985,0,-0.41968867,0,-0.5,0,0.19999981,0,0.4491132,0,0
2025-02-18,20537.242580827053,20591.94225840311,20502.43369509684,20577.024164518727,25507.0,0.0004835589941971641,-5.2,0,,0,-3.1,0,-0.24608359,0,49.5,0,0.5,0,10.9,0,-0.3069169,0,-0.20000076,0,-0.5999985,0,-0.42394367,0,-0.5,0,0.19999981,0,0.44318256,0,0
2025-02-19,20577.024164518727,20661.560029863536,20547.18797674997,20606.860352287484,21166.0,0.0014499758337360724,-5.2,0,,0,-3.1,0,-0.24377495,0,49.5,0,0.5,0,10.9,0,-0.30145538,0,-0.20000076,0,-0.5999985,0,-0.42822814,0,-0.5,0,0.19999981,0,0.43723655,0,0
2025-02-20,20696.36891559375,20780.90478093856,20621.778446171862,20751.068593169806,48027.0,0.006998069498069581,-5.2,0,,0,-3.1,0,-0.2414671,0,49.5,0,0.5,0,10.9,0,-0.29597327,0,-0.20000076,0,-0.5999985,0,-0.43254253,0,-0.5,0,0.19999981,0,0.43127397,0,0
2025-02-21,20765.986687054185,20865.44064628337,20711.287009478132,20751.068593169806,52921.0,0.0,-5.2,0,,0,-3.1,0,-0.23916002,0,49.5,0,0.5,0,10.9,0,-0.29046962,0,-0.20000076,0,-0.5999985,0,-0.43688744,0,-0.5,0,0.19999981,0,0.4252936,0,0
2025-02-24,20601.887654326027,20795.822874822938,20557.13337267289,20621.778446171862,72511.0,-0.006230529595015688,-5.2,0,,0,-3.1,0,-0.23685364,0,49.5,0,0.5,0,10.9,0,-0.2849435,0,-0.20000076,0,-0.5999985,0,-0.44126332,0,-0.5,0,0.19999981,0,0.41929415,0,0
2025-02-25,20601.887654326027,20651.61463394062,20363.198152175977,20447.734017520783,77847.0,-0.008439836026043035,-5.2,0,,0,-3.1,0,-0.23577563,0,49.5,0,0.5,0,10.9,0,-0.27939385,0,-0.20000076,0,-0.5999985,0,-0.44567078,0,-0.5,0,0.19999981,0,0.41327432,0,0
2025-02-26,20487.51560121246,20601.887654326027,20462.652111405165,20547.18797674997,59661.0,0.004863813229571967,-5.2,0,,0,-3.1,0,-0.23469813,0,49.5,0,0.5,0,10.9,0,-0.27381968,0,-0.20000076,0,-0.5999985,0,-0.45011035,0,-0.5,0,0.19999981,0,0.4072328,0,0
2025-02-27,20552.16067471143,20586.969560441645,20427.843225674947,20547.18797674997,61086.0,0.0,-5.2,0,,0,-3.1,0,-0.23362112,0,49.5,0,0.5,0,10.9,0,-0.26821998,0,-0.20000076,0,-0.5999985,0,-0.4545826,0,-0.5,0,0.19999981,0,0.40116814,0,0
2025-02-28,20581.99686248019,20641.6692380177,20487.51560121246,20557.13337267289,53754.0,0.0004840271055179812,-5.2,0,,0,-3.1,0,-0.2325446,0,49.5,0,0.5,0,10.9,0,-0.2625936,0,-0.20000076,0,-0.5999985,0,-0.45908812,0,-0.5,0,0.19999981,0,0.39507893,0,0
2025-03-03,20567.078768595813,20631.723842094783,20447.734017520783,20577.024164518727,66081.0,0.0009675858732460796,-5.2,0,,0,-3.1,0,0.14980336,1,50.8,1,0.5,0,10.9,0,-0.25693947,0,-0.20000076,0,-0.70000076,1,-0.4636275,0,-0.5,0,0.19999981,0,0.3889636,0,0
2025-03-04,20611.833050248944,20666.532727824997,20502.43369509684,20542.215278788517,65014.0,-0.0016916384726918254,-5.2,0,,0,-3.1,0,0.14932959,0,50.8,0,0.5,0,10.9,0,-0.25125638,0,-0.20000076,0,-0.70000076,0,-0.46820137,0,-0.5,0,0.19999981,0,0.38282067,0,0
2025-03-05,20557.13337267289,20586.969560441645,20467.62480936662,20532.269882865596,60560.0,-0.00048414427499410273,-5.2,0,,0,-3.1,0,0.14885591,0,50.8,0,0.5,0,10.9,0,-0.24554315,0,-0.20000076,0,-0.70000076,0,-0.4715361,0,-0.5,0,0.19999981,0,0.37713385,0,0
2025-03-06,20581.99686248019,20840.577156476073,20502.43369509684,20780.90478093856,132453.0,0.012109469605231071,-5.2,0,,0,-3.1,0,0.14838229,0,50.8,0,0.5,0,10.9,0,-0.23979855,0,-0.20000076,0,-0.70000076,0,-0.47488818,0,-0.5,0,0.19999981,0,0.37142938,0,0
2025-03-07,20835.604458514612,20880.35874016775,20726.205103362507,20746.095895208342,90517.0,-0.0016750418760469454,-5.2,0,,0,-3.1,0,0.14790876,0,50.8,0,0.5,0,10.9,0,-0.23402129,0,-0.20000076,0,-0.70000076,0,-0.4782578,0,-0.5,0,0.19999981,0,0.3657063,0,0
2025-03-10,20756.041291131263,20855.495250360447,20711.287009478132,20810.740968707316,91774.0,0.0031160115052732973,-5.0,1,,0,-3.1,1,0.1474353,0,50.8,0,0.5,0,11.1,1,-0.22821003,0,2.3000011,1,-0.70000076,0,-0.399491,1,0.20000076,1,0.19999981,0,0.9568053,1,1
2025-03-11,20820.686364630237,20835.604458514612,20532.269882865596,20746.095895208342,132854.0,-0.003106332138590351,-5.0,0,,0,-3.1,0,0.1469619,0,50.8,0,0.5,0,11.1,0,-0.2223634,0,2.3000011,0,-0.70000076,0,-0.40312356,0,0.20000076,0,0.19999981,0,0.9495341,0,0
2025-03-12,20815.71366666878,20949.976511628178,20726.205103362507,20885.331438129204,139334.0,0.006711409395973256,-5.0,0,,0,-3.1,0,0.14648858,0,50.8,0,0.5,0,11.1,0,-0.21647996,0,2.3000011,0,-0.70000076,0,-0.40677646,0,0.20000076,0,0.19999981,0,0.9423202,0,0
