date,open,high,low,close,volume,returns,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_zscore_release,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore,fac_PPI_金属制品业_全国_当期同比增长率_月_zscore_release,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level,fac_PPI_石油加工、炼焦及核燃料加工业_全国_当期同比增长率_月_level_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_Non_Mfg_PMI_Constr_New_Orders_diff,fac_Non_Mfg_PMI_Constr_New_Orders_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_diff,fac_PMI_New_Orders_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,any_effective_release
2025-09-08,750.5249295127988,754.7946667856277,743.8831159772873,751.4737600178719,263731.0,0.0031665611146294292,-0.7455087,0,-1.5672691,0,-12.8,0,-1.4310898,0,40.6,0,-1.0887636,0,-3.6,0,-2.1000023,0,1.6328404,0,53.3,0,-2.7,0,-1.003033,0,49.1,0,-1.2716984,0,0.29999924,0,-8.0,0,0.099998474,0,1.3000002,0,-10.0,0,0
2025-09-09,751.4737600178719,772.3480311294794,750.0505142602623,763.8085565838218,494126.0,0.016414141414141437,-0.7434206,0,-1.5664941,0,-12.8,0,-1.4311696,0,40.6,0,-1.0903301,0,-3.6,0,-2.1000023,0,1.619766,0,53.3,0,-2.7,0,-1.0046805,0,49.1,0,-1.2650836,0,0.29999924,0,-8.0,0,0.099998474,0,1.3000002,0,-10.0,0,0
2025-09-10,762.3853108262122,767.603878604114,755.2690820381641,763.8085565838218,334534.0,0.0,-0.7416731,0,-1.5663649,0,-12.8,0,-1.4318867,0,40.6,0,-1.0919005,0,-3.6,0,-2.1000023,0,1.6068997,0,53.3,0,-2.7,0,-1.0063323,0,49.1,0,-1.2586565,0,0.29999924,0,-8.0,0,0.099998474,0,1.3000002,0,-10.0,0,0
2025-09-11,763.3341413312852,767.603878604114,750.9993447653353,754.7946667856277,365052.0,-0.011801242236024745,-0.20822263,1,-0.45560884,1,-10.5,1,-0.3397019,1,40.6,0,-1.0934746,0,-2.9,1,-2.1000023,0,1.5942353,0,53.3,0,-2.3,1,-1.0079882,0,49.1,0,-1.2524207,0,0.29999924,0,-5.6,1,0.099998474,0,6.0,1,-4.0,1,1
2025-09-12,756.6923277957737,762.3853108262122,752.8970057754815,758.5899888059199,269584.0,0.005028284098051561,-0.1987492,0,-0.44976115,0,-10.5,0,-0.33241296,0,40.6,0,-1.0950526,0,-2.9,0,-2.1000023,0,1.581767,0,53.3,0,-2.3,0,-1.0096484,0,49.1,0,-1.2463797,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-15,758.1155735533833,764.2829718363583,750.5249295127988,755.2690820381641,358924.0,-0.004377736085053208,-0.18898915,0,-0.44392926,0,-10.5,0,-0.32502684,0,40.6,0,-1.0966343,0,-2.9,0,-2.1000023,0,1.5694892,0,53.3,0,-2.3,0,-0.22764319,1,49.1,0,-1.240538,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-16,759.0644040584564,770.4503701193332,757.1667430483103,762.3853108262122,397610.0,0.009422110552763874,-0.17891061,0,-0.4381172,0,-10.5,0,-0.31753582,0,40.6,0,-1.090064,0,-2.9,0,-2.1000023,0,1.5608487,0,53.3,0,-2.3,0,-0.2322191,0,49.1,0,-1.2349005,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-17,762.8597260787487,765.706217593968,755.2690820381641,763.3341413312852,254268.0,0.001244555071561848,-0.16847636,0,-0.43233007,0,-10.5,0,-0.3099315,0,40.6,0,-1.0835481,0,-2.9,0,-2.1000023,0,1.5524948,0,53.3,0,-2.3,0,-0.23682682,0,49.1,0,-1.2294725,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-18,763.8085565838218,767.603878604114,756.2179125432373,759.0644040584564,308247.0,-0.005593536357986317,-0.15764233,0,-0.42657408,0,-10.5,0,-0.30220434,0,40.6,0,-1.0770851,0,-2.9,0,-2.1000023,0,1.5444291,0,53.3,0,-2.3,0,-0.24146703,0,49.1,0,-1.2242604,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-19,761.4364803211391,771.3992006244064,757.1667430483103,766.1806328465044,379811.0,0.009374999999999911,-0.14635599,0,-0.4208571,0,-10.5,0,-0.29434383,0,40.6,0,-1.0706744,0,-2.9,0,-2.1000023,0,1.5366542,0,53.3,0,-2.3,0,-0.24614036,0,49.1,0,-1.2192712,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-22,769.5015396142602,778.0410141599178,762.3853108262122,767.1294633515776,409502.0,0.0012383900928794045,-0.13455385,0,-0.4151889,0,-10.5,0,-0.2863381,0,40.6,0,-1.0643151,0,-2.9,0,-2.1000023,0,1.5291736,0,53.3,0,-2.3,0,-0.25084755,0,49.1,0,-1.2145125,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-23,767.1294633515776,769.0271243617236,757.1667430483103,761.4364803211391,289687.0,-0.007421150278293154,-0.12215837,0,-0.40958184,0,-10.5,0,-0.2781737,0,40.6,0,-1.0580063,0,-2.9,0,-2.1000023,0,1.5219911,0,53.3,0,-2.3,0,-0.25558928,0,49.1,0,-1.209993,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-24,762.8597260787487,766.655048099041,759.538819310993,762.3853108262122,202421.0,0.0012461059190029822,-0.114558406,0,-0.40320945,0,-10.5,0,-0.27169752,0,40.6,0,-1.051747,0,-2.9,0,-2.1000023,0,1.5151117,0,53.3,0,-2.3,0,-0.26036626,0,49.1,0,-1.2057222,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-25,764.2829718363583,766.655048099041,758.5899888059199,764.2829718363583,191183.0,0.002489110143123918,-0.106846385,0,-0.39680156,0,-10.5,0,-0.26516867,0,40.6,0,-1.0455364,0,-2.9,0,-2.1000023,0,1.5085406,0,53.3,0,-2.3,0,-0.26517928,0,49.1,0,-1.2017112,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-26,762.8597260787487,764.7573870888948,747.6784379975796,749.5760990077257,326907.0,-0.019242706393544418,-0.09901637,0,-0.39035597,0,-10.5,0,-0.25858456,0,40.6,0,-1.0393736,0,-2.9,0,-2.1000023,0,1.5022848,0,53.3,0,-2.3,0,-0.2700291,0,49.1,0,-1.1979717,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-29,749.5760990077257,750.5249295127988,740.087793956995,743.8831159772873,259935.0,-0.0075949367088608,-0.09106199,0,-0.38387033,0,-10.5,0,-0.25194246,0,40.6,0,-1.0332581,0,-2.9,0,-2.1000023,0,1.4963516,0,53.3,0,-2.3,0,-0.2749165,0,49.1,0,-1.1945174,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-09-30,744.8319464823604,746.7296074925065,739.6133787044585,740.5622092095316,195179.0,-0.004464285714285587,-0.082976446,0,-0.3773421,0,-10.5,0,-0.2452395,0,40.6,0,-1.0271888,0,-2.9,0,-2.1000023,0,1.4907496,0,53.3,0,-2.3,0,-0.27382764,0,49.1,0,-1.1913629,0,0.29999924,0,-5.6,0,0.099998474,0,6.0,0,-4.0,0,0
2025-10-09,741.9854549671412,753.3714210280181,736.7668871892392,750.0505142602623,240766.0,0.012812299807815508,-0.07475241,0,-0.37076873,0,-10.5,0,-0.23847261,0,42.2,1,-0.48411265,1,-2.9,0,1.6000023,1,1.4476728,1,53.2,1,-2.3,0,-0.2727394,0,49.3,1,-1.1885251,0,0.5,1,-5.6,0,0.20000076,1,6.0,0,-4.0,0,0
2025-10-10,754.7946667856277,760.9620650686026,750.5249295127988,754.3202515330911,224798.0,0.005692599620493288,-0.06638202,0,-0.36414734,0,-10.5,0,-0.23163858,0,42.2,0,-0.48214644,0,-2.9,0,1.6000023,0,1.4429703,0,53.2,0,-2.3,0,-0.27165183,0,49.3,0,-1.1860226,0,0.5,0,-5.6,0,0.20000076,0,6.0,0,-4.0,0,0
2025-10-13,759.538819310993,763.3341413312852,750.5249295127988,763.3341413312852,344315.0,0.011949685534591081,-0.057856783,0,-0.35747507,0,-10.5,0,-0.22473402,0,42.2,0,-0.4801836,0,-2.9,0,1.6000023,0,1.4386203,0,53.2,0,-2.3,0,-0.27056485,0,49.3,0,-1.1838765,0,0.5,0,-5.6,0,0.20000076,0,6.0,0,-4.0,0,0
2025-10-14,765.2318023414314,768.0782938566506,734.3948109265566,741.9854549671412,525492.0,-0.027967681789931476,-0.049167536,0,-0.35074875,0,-10.5,0,-0.2177553,0,42.2,0,-0.47822413,0,-2.9,0,1.6000023,0,1.4346371,0,53.2,0,-2.3,0,-0.2694785,0,49.3,0,-1.1821101,0,0.5,0,-5.6,0,0.20000076,0,6.0,0,-4.0,0,0
2025-10-15,743.8831159772873,747.2040227450431,734.8692261790932,736.7668871892392,305761.0,-0.007033248081841581,-0.040304363,0,-0.34396508,0,-10.5,0,-0.21069863,0,42.2,0,-0.47626796,0,-2.9,0,1.6000023,0,1.4310365,0,53.2,0,-2.3,0,-0.26839277,0,49.3,0,-1.1807498,0,0.5,0,-5.6,0,0.20000076,0,6.0,0,-4.0,0,0
2025-10-16,740.087793956995,741.0366244620681,727.2785821385086,733.92039567402,398551.0,-0.003863490019317406,0.8252116,1,1.4498156,1,-7.8,1,1.0014417,1,42.2,0,-0.47431508,0,-2.3,1,1.6000023,0,1.4278364,0,53.2,0,-1.8,1,0.27580523,1,49.3,0,-1.1798255,0,0.5,0,-2.9,1,0.20000076,0,3.4,1,-0.6,1,1
2025-10-17,734.3948109265566,736.7668871892392,727.7529973910451,731.5483194113374,271218.0,-0.003232062055591456,0.83945894,0,1.4602307,0,-7.8,0,1.0115824,0,42.2,0,-0.4723655,0,-2.3,0,1.6000023,0,1.4250568,0,53.2,0,-1.8,0,0.2746468,0,49.3,0,-1.1793711,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-20,731.5483194113374,735.8180566841662,723.4832601182163,727.7529973910451,347579.0,-0.005188067444876765,0.8541068,0,1.4708076,0,-7.8,0,1.021903,0,42.2,0,-0.47041917,0,-2.3,0,1.6000023,0,1.4227202,0,53.2,0,-1.8,0,0.27348903,0,49.3,0,-1.1794245,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-21,729.1762431486547,736.7668871892392,721.1111838555336,730.1250736537278,301522.0,0.0032594524119946566,0.86917704,0,1.4815506,0,-7.8,0,1.0324099,0,42.2,0,-0.47563067,0,-2.3,0,1.6000023,0,1.4139162,0,53.2,0,-1.8,0,0.27233198,0,49.3,0,-1.1800293,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-22,732.971565168947,737.7157176943124,731.5483194113374,734.3948109265566,208059.0,0.005847953216374213,0.8846935,0,1.4924645,0,-7.8,0,1.0431093,0,42.2,0,-0.48088938,0,-2.3,0,1.6000023,0,1.4053154,0,53.2,0,-1.8,0,0.2711756,0,49.3,0,-1.1812353,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-23,737.2413024417758,741.9854549671412,730.5994889062644,737.2413024417758,236711.0,0.003875968992248069,0.9006819,0,1.5035545,0,-7.8,0,1.054008,0,42.2,0,-0.48619634,0,-2.3,0,1.6000023,0,1.3969175,0,53.2,0,-1.8,0,0.27001992,0,49.3,0,-2.7548633,1,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-24,737.2413024417758,739.138963451922,725.855336380899,731.5483194113374,310339.0,-0.007722007722007707,0.91717,0,1.5148253,0,-7.8,0,1.0651131,0,42.2,0,-0.49155256,0,-2.3,0,1.6000023,0,1.3887223,0,53.2,0,-1.8,0,0.2688649,0,49.3,0,-2.742071,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-27,731.0739041588008,746.7296074925065,729.1762431486547,746.25519223997,363294.0,0.020103761348897686,0.91374516,0,1.5040596,0,-7.8,0,1.0585792,0,42.2,0,-0.49695912,0,-2.3,0,1.6000023,0,1.3807305,0,53.2,0,-1.8,0,0.26771057,0,49.3,0,-2.7307003,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-28,744.8319464823604,754.3202515330911,743.8831159772873,751.9481752704085,330083.0,0.0076287349014620975,0.91033584,0,1.493439,0,-7.8,0,1.052098,0,42.2,0,-0.502417,0,-2.3,0,1.6000023,0,1.3729427,0,53.2,0,-1.8,0,0.26828155,0,49.3,0,-2.7207708,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-29,752.8970057754815,765.706217593968,751.4737600178719,763.3341413312852,354444.0,0.015141955835962007,0.9069418,0,1.4829597,0,-7.8,0,1.0456684,0,42.2,0,-0.50792754,0,-2.3,0,1.6000023,0,1.36536,0,53.2,0,-1.8,0,0.2688528,0,49.3,0,-2.7123098,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-30,763.3341413312852,769.0271243617236,757.1667430483103,761.4364803211391,325873.0,-0.0024860161591049312,0.9035629,0,1.4726186,0,-7.8,0,1.0392895,0,42.2,0,-0.51349175,0,-2.3,0,1.6000023,0,1.3579841,0,53.2,0,-1.8,0,0.26942435,0,49.3,0,-2.7053535,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-10-31,759.0644040584564,760.9620650686026,751.4737600178719,759.0644040584564,305778.0,-0.0031152647975078995,0.90019906,0,1.462412,0,-7.8,0,1.0329605,0,42.2,0,-0.5191108,0,-2.3,0,1.6000023,0,1.3508168,0,53.2,0,-1.8,0,0.2699962,0,49.3,0,-2.6999466,0,0.5,0,-2.9,0,0.20000076,0,3.4,0,-0.6,0,0
2025-11-03,760.0132345635295,760.487649816066,738.1901329468488,742.4598702196777,406726.0,-0.021874999999999978,0.8968501,0,1.4523368,0,-7.8,0,1.0266805,0,45.9,1,0.76136297,1,-2.3,0,3.7000008,1,1.05075,1,52.5,1,-1.8,0,0.2705683,0,49.1,1,-2.6961455,0,-1.2000008,1,-2.9,0,-0.9000015,1,3.4,0,-0.6,0,0
2025-11-04,742.9342854722142,743.8831159772873,733.4459804214836,735.8180566841662,276598.0,-0.008945686900958427,0.8935158,0,1.4423896,0,-7.8,0,1.0204486,0,45.9,0,0.7549206,0,-2.3,0,3.7000008,0,1.0451399,0,52.5,0,-1.8,0,0.27114072,0,49.1,0,-2.6940172,0,-1.2000008,0,-2.9,0,-0.9000015,0,3.4,0,-0.6,0,0
2025-11-05,735.3436414316296,737.2413024417758,728.7018278961182,736.2924719367028,281615.0,0.0006447453255964408,0.89019614,0,1.4325676,0,-7.8,0,1.0142639,0,45.9,0,0.7485043,0,-2.3,0,3.7000008,0,1.0396667,0,52.5,0,-1.8,0,0.2717134,0,49.1,0,-2.646474,0,-1.2000008,0,-2.9,0,-0.9000015,0,3.4,0,-0.6,0,0
2025-11-06,737.2413024417758,739.6133787044585,731.5483194113374,737.7157176943124,259605.0,0.0019329896907216426,0.8868909,0,1.4228675,0,-7.8,0,1.0081258,0,45.9,0,0.7421131,0,-2.3,0,3.7000008,0,1.0343337,0,52.5,0,-1.8,0,0.2722864,0,49.1,0,-2.6009965,0,-1.2000008,0,-2.9,0,-0.9000015,0,3.4,0,-0.6,0,0
2025-11-07,737.2413024417758,737.7157176943124,718.2646923403144,721.5855991080701,431356.0,-0.021864951768488794,0.88359994,0,1.4132869,0,-7.8,0,1.0020334,0,45.9,0,0.7357464,0,-2.3,0,3.7000008,0,1.0291457,0,52.5,0,-1.8,0,0.27285963,0,49.1,0,-2.557434,0,-1.2000008,0,-2.9,0,-0.9000015,0,3.4,0,-0.6,0,0
2025-11-10,723.4832601182163,727.7529973910451,717.3158618352413,725.855336380899,327443.0,0.00591715976331364,1.5407026,1,2.4430883,1,-5.8,1,1.4007351,1,45.9,0,0.7294032,0,-2.1,1,3.7000008,0,1.0241071,0,52.5,0,-1.5,1,0.2734332,0,49.1,0,-2.5156515,0,-1.2000008,0,-2.8,1,-0.9000015,0,-3.9,1,-4.5,1,1
2025-11-11,725.855336380899,727.7529973910451,720.1623533504605,723.9576753707528,262391.0,-0.002614379084967422,1.5291053,0,2.4068785,0,-5.8,0,1.3896677,0,45.9,0,0.72308284,0,-2.1,0,3.7000008,0,1.0192233,0,52.5,0,-1.5,0,0.27400705,0,49.1,0,-2.4755256,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-12,723.9576753707528,735.3436414316296,723.4832601182163,734.3948109265566,351878.0,0.014416775884665833,1.5176746,0,2.3719497,0,-5.8,0,1.37875,0,45.9,0,0.7167845,0,-2.1,0,3.7000008,0,1.0145004,0,52.5,0,-1.5,0,0.27458116,0,49.1,0,-2.4369462,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-13,731.5483194113374,735.3436414316296,727.7529973910451,732.971565168947,215756.0,-0.0019379844961240345,1.5064058,0,2.338225,0,-5.8,0,1.3679779,0,45.9,0,0.71050733,0,-2.1,0,3.7000008,0,1.0099447,0,52.5,0,-1.5,0,0.2751556,0,49.1,0,-2.399812,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-14,734.3948109265566,741.0366244620681,730.5994889062644,732.971565168947,266426.0,0.0,1.495295,0,2.305633,0,-5.8,0,1.3573476,0,45.9,0,0.7064142,0,-2.1,0,3.7000008,0,1.0135307,0,52.5,0,-1.5,0,-1.2508985,1,49.1,0,-2.3640313,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-17,729.6506584011912,750.5249295127988,728.2274126435816,748.1528532501161,351270.0,0.02071197411003234,1.4843379,0,2.2741091,0,-5.8,0,1.3468555,0,45.9,0,0.7023378,0,-2.1,0,3.7000008,0,1.0171374,0,52.5,0,-1.5,0,-1.2408814,0,49.1,0,-2.3295205,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-18,746.25519223997,751.4737600178719,741.0366244620681,751.4737600178719,262295.0,0.00443880786303108,1.4735305,0,2.2435927,0,-5.8,0,1.3364981,0,45.9,0,0.6982778,0,-2.1,0,3.7000008,0,1.0207651,0,52.5,0,-1.5,0,-1.2309817,0,49.1,0,-2.2962027,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-19,750.9993447653353,756.2179125432373,746.25519223997,750.9993447653353,245541.0,-0.0006313131313131493,1.462869,0,2.2140288,0,-5.8,0,1.3262719,0,45.9,0,0.69423395,0,-2.1,0,3.7000008,0,1.0244137,0,52.5,0,-1.5,0,-1.2211964,0,49.1,0,-2.2640078,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-20,750.9993447653353,752.8970057754815,741.5110397146046,748.1528532501161,285402.0,-0.0037902716361338795,1.4523498,0,2.1853657,0,-5.8,0,1.3161736,0,45.9,0,0.69020605,0,-2.1,0,3.7000008,0,1.0280838,0,52.5,0,-1.5,0,-1.2115227,0,49.1,0,-2.232871,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-21,748.1528532501161,751.4737600178719,741.5110397146046,745.3063617348969,257403.0,-0.0038046924540265925,1.441969,0,2.1575563,0,-5.8,0,1.3061999,0,45.9,0,0.68619394,0,-2.1,0,3.7000008,0,1.0317755,0,52.5,0,-1.5,0,-1.2019577,0,49.1,0,-2.202733,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-24,745.3063617348969,757.1667430483103,741.5110397146046,750.0505142602623,311836.0,0.0063653723742840285,1.4296163,0,2.1291182,0,-5.8,0,1.2957505,0,45.9,0,0.6821974,0,-2.1,0,3.7000008,0,1.035489,0,52.5,0,-1.5,0,-1.1924989,0,49.1,0,-2.1735387,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-25,750.5249295127988,759.0644040584564,750.5249295127988,753.3714210280181,213171.0,0.0044275774826059155,1.4174521,0,2.1015246,0,-5.8,0,1.2854313,0,45.9,0,0.6782162,0,-2.1,0,3.7000008,0,1.0392245,0,52.5,0,-1.5,0,-1.189581,0,49.1,0,-2.1452377,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-26,754.3202515330911,758.5899888059199,752.4225905229449,756.2179125432373,201969.0,0.0037783375314861534,1.405471,0,2.0747316,0,-5.8,0,1.275239,0,45.9,0,0.6742501,0,-2.1,0,3.7000008,0,1.0429825,0,52.5,0,-1.5,0,-1.1866753,0,49.1,0,-2.1177826,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-27,758.5899888059199,759.538819310993,750.9993447653353,758.5899888059199,199651.0,0.0031367628607277265,1.3936679,0,2.0486984,0,-5.8,0,1.2651703,0,45.9,0,0.67029893,0,-2.1,0,3.7000008,0,1.0467631,0,52.5,0,-1.5,0,-1.1837815,0,49.1,0,-2.09113,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-11-28,756.6923277957737,757.1667430483103,745.7807769874335,753.3714210280181,252881.0,-0.0068792995622263264,1.382038,0,2.0233874,0,-5.8,0,1.2552223,0,45.9,0,0.66636246,0,-2.1,0,3.7000008,0,1.0505664,0,52.5,0,-1.5,0,-1.1808996,0,49.1,0,-2.0652397,0,-1.2000008,0,-2.8,0,-0.9000015,0,-3.9,0,-4.5,0,0
2025-12-01,752.4225905229449,762.3853108262122,748.6272685026527,760.0132345635295,239231.0,0.00881612090680095,1.3705767,0,1.9987636,0,-5.8,0,1.2453918,0,46.1,1,0.73306394,1,-2.1,0,0.19999695,1,1.5544895,1,53.6,1,-1.5,0,-1.1780294,0,49.6,1,-2.0400736,0,0.0,1,-2.8,0,0.40000153,1,-3.9,0,-4.5,0,0
2025-12-02,760.0132345635295,763.3341413312852,757.1667430483103,759.538819310993,143855.0,-0.0006242197253433224,1.3592794,0,1.9747936,0,-5.8,0,1.2356759,0,46.1,0,0.7286772,0,-2.1,0,0.19999695,0,1.5532686,0,53.6,0,-1.5,0,-1.175171,0,49.6,0,-2.015597,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-03,760.487649816066,762.3853108262122,753.3714210280181,758.5899888059199,169490.0,-0.0012492192379761624,1.3481419,0,1.9514469,0,-5.8,0,1.226072,0,46.1,0,0.72430956,0,-2.1,0,0.19999695,0,1.5520498,0,53.6,0,-1.5,0,-1.1723241,0,49.6,0,-1.9917773,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-04,758.1155735533833,758.5899888059199,750.0505142602623,753.8458362805545,186737.0,-0.0062539086929331855,1.33716,0,1.928695,0,-5.8,0,1.216577,0,46.1,0,0.71996075,0,-2.1,0,0.19999695,0,1.550833,0,53.6,0,-1.5,0,-1.1694887,0,49.6,0,-1.9685835,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-05,753.3714210280181,754.7946667856277,742.4598702196777,745.3063617348969,169825.0,-0.011327879169288901,1.3263297,0,1.9065106,0,-5.8,0,1.2071886,0,46.1,0,0.71563053,0,-2.1,0,0.19999695,0,1.5496181,0,53.6,0,-1.5,0,-1.1666646,0,49.6,0,-1.9459872,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-08,742.4598702196777,744.8319464823604,738.1901329468488,738.6645481993854,143707.0,-0.008911521323997418,1.3156474,0,1.8848689,0,-5.8,0,1.197904,0,46.1,0,0.7113186,0,-2.1,0,0.19999695,0,1.5484053,0,53.6,0,-1.5,0,-1.163852,0,49.6,0,-1.9239616,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-09,738.1901329468488,741.0366244620681,732.022734663874,740.087793956995,111874.0,0.0019267822736031004,1.3051091,0,1.8637458,0,-5.8,0,1.188721,0,46.1,0,0.7070247,0,-2.1,0,0.19999695,0,1.5471945,0,53.6,0,-1.5,0,-1.1610504,0,49.6,0,-1.9024818,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-10,739.6133787044585,753.8458362805545,738.6645481993854,747.2040227450431,116763.0,0.009615384615384581,1.2947116,0,1.8431193,0,-5.8,0,1.1796368,0,46.1,0,0.7027486,0,-2.1,0,0.19999695,0,1.5459857,0,53.6,0,-1.5,0,-1.1582601,0,49.6,0,-1.8815241,0,0.0,0,-2.8,0,0.40000153,0,-3.9,0,-4.5,0,0
2025-12-11,748.6272685026527,749.1016837551892,737.2413024417758,740.087793956995,80322.0,-0.00952380952380949,0.8437075,1,1.2550774,1,-7.2,1,0.9823673,1,46.1,0,0.69849,0,-2.2,1,0.19999695,0,1.5447788,0,53.6,0,-1.7,1,-1.1554809,0,49.6,0,-1.8610662,0,0.0,0,-3.0,1,0.40000153,0,-0.6999998,1,-5.2,1,1
2025-12-12,742.4598702196777,744.8319464823604,738.6645481993854,742.4598702196777,48576.0,0.0032051282051281937,0.836858,0,1.245561,0,-7.2,0,0.9754643,0,46.1,0,0.6942487,0,-2.2,0,0.19999695,0,1.543574,0,53.6,0,-1.7,0,-1.1527125,0,49.6,0,-1.8410875,0,0.0,0,-3.0,0,0.40000153,0,-0.6999998,0,-5.2,0,0
2025-12-15,736.2924719367028,741.0366244620681,733.4459804214836,737.2413024417758,70357.0,-0.007028753993610137,0.83004516,0,1.2361537,0,-7.2,0,0.96861374,0,46.1,0,0.6900244,0,-2.2,0,0.19999695,0,1.5295924,0,53.6,0,-1.7,0,-0.24104123,1,49.6,0,-1.8215681,0,0.0,0,-3.0,0,0.40000153,0,-0.6999998,0,-5.2,0,0
