date,open,high,low,close,volume,returns,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore,fac_居民鲜果消费价格指数CPI_上年=100_当月_zscore_release,fac_居民鲜果消费价格指数CPI_上年=100_当月_level,fac_居民鲜果消费价格指数CPI_上年=100_当月_level_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff,fac_PPIRM_农副产品类_全国_当期同比增长率_月_diff_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_PMI_Input_Price_level,fac_PMI_Input_Price_level_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff,fac_PPI_农副食品加工业_全国_当期同比增长率_月_diff_release,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore,fac_对CPI同比拉动_食品_粮食_全国_当期同比增长率_月_zscore_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_翘尾因素_当月_level,fac_CPI_翘尾因素_当月_level_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_进口_level,fac_制造业采购经理指数PMI_进口_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level,fac_PPI_农副食品加工业_全国_当期同比增长率_月_level_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,any_effective_release
2016-05-13,1920.6436178444455,1933.3938168766051,1912.5298548239798,1919.4845088415218,114806.0,-0.007789095266626522,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-16,1922.9618358502928,1938.0302528882999,1905.5752008064387,1918.325399838599,120760.0,-0.0006038647342990755,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-17,1924.1209448532168,1931.0755988707579,1916.0071818327522,1931.0755988707579,70452.0,0.006646525679757875,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-18,1939.1893618912231,1956.5759969350775,1906.7343098093622,1925.28005385614,174236.0,-0.0030012004801919234,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-19,1926.4391628590643,1941.507579897072,1924.1209448532168,1941.507579897072,80644.0,0.00842865743528054,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-20,1941.507579897072,1951.9395609233832,1929.9164898678353,1943.8257979029183,68294.0,0.0011940298507457925,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-23,1935.7120348824535,1957.7351059380012,1927.5982718619866,1929.9164898678353,154528.0,-0.007155635062611632,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-24,1912.5298548239798,1939.1893618912231,1912.5298548239798,1935.7120348824535,109486.0,0.0030030030030030463,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-25,1947.3031249116893,1950.780451920459,1932.2347078736814,1934.5529258795286,64204.0,-0.0005988023952102628,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-26,1946.1440159087658,1951.9395609233832,1935.7120348824535,1944.9849069058419,51208.0,0.005392450569203344,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-27,1944.9849069058419,2000.6221390461756,1939.1893618912231,1975.1217409818562,276452.0,0.015494636471990564,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-30,1985.5537220081683,2015.6905560841833,1976.280849984779,2013.3723380783354,211680.0,0.019366197183098288,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-05-31,2011.0541200724886,2030.7589731221901,1990.1901580198626,2000.6221390461756,161680.0,-0.0063327576280943765,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-01,2000.6221390461756,2007.5767930637185,1984.3946130052452,1999.4630300432525,119302.0,-0.0005793742757819187,,0,92.1173,0,-0.26619998,0,,0,57.6,0,0.0,0,,0,,0,,0,,0,51.0,0,49.5,0,2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-02,2011.0541200724886,2022.645210101725,1991.3492670227863,1992.5083760257107,115574.0,-0.003478260869565264,,0,92.1173,0,-0.26619998,0,,0,55.3,1,0.0,0,,0,,0,,0,,0,50.7,1,49.6,1,-2.2999992,1,,0,-0.3,0,,1,,0,,0,,1,0
2016-06-03,2004.0994660549463,2013.3723380783354,1995.9857030344813,2009.8950110695648,106634.0,0.008726003490401313,,0,92.1173,0,-0.26619998,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-06,2014.5314470812593,2034.2363001309616,2014.5314470812593,2023.8043191046477,95302.0,0.006920415224913157,,0,92.1173,0,-0.26619998,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-07,2026.1225371104954,2040.031845145579,2011.0541200724886,2024.9634281075714,79100.0,0.000572737686139746,,0,92.1173,0,-0.26619998,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-08,2021.486101098801,2029.599864119265,2007.5767930637185,2011.0541200724886,58674.0,-0.006868918145391811,,0,92.1173,0,-0.26619998,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-13,2022.645210101725,2088.7144232683713,2022.645210101725,2073.646006230365,166542.0,0.031123919308357673,,1,92.4073,1,0.2575,1,,1,55.3,0,0.0,1,,1,,1,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,1,,0,,0,,0,,0,1
2016-06-14,2063.214025204051,2110.7374943239192,2046.9864991631207,2106.1010583122256,185408.0,0.01565120178870849,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-15,2110.7374943239192,2126.965020364851,2022.645210101725,2044.6682811572732,246670.0,-0.029168959823885676,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-16,2028.4407551163424,2037.7136271397314,1995.9857030344813,1997.1448120374052,157186.0,-0.02324263038548724,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-17,2004.0994660549463,2034.2363001309616,1990.1901580198626,2009.8950110695648,128548.0,0.006384213580963305,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-20,2012.2132290754123,2030.7589731221901,2002.9403570520237,2014.5314470812593,95394.0,0.0023068050749712743,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-21,2011.0541200724886,2041.1909541485031,2005.2585750578705,2040.031845145579,126272.0,0.012658227848101111,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-22,2027.281646113419,2046.9864991631207,2009.8950110695648,2045.8273901601974,139502.0,0.0028409090909091717,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-23,2042.3500631514264,2052.7820441777376,2016.849665087107,2024.9634281075714,138370.0,-0.010198300283286499,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-24,2022.645210101725,2030.7589731221901,1999.4630300432525,2006.417684060793,105970.0,-0.009158557527189748,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-27,2011.0541200724886,2033.0771911280365,2007.5767930637185,2030.7589731221901,79098.0,0.012131715771231066,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-28,2026.1225371104954,2086.396205262523,2020.3269920958776,2067.850461215746,84622.0,0.01826484018264818,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-29,2063.214025204051,2087.555314265448,2044.6682811572732,2060.8958071982033,74832.0,-0.0033632286995518568,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-06-30,2060.8958071982033,2091.0326412742197,2059.736698195281,2074.805115233288,65380.0,0.006749156355456032,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-01,2075.9642242362106,2082.9188782537535,2029.599864119265,2029.599864119265,59556.0,-0.02178770949720743,,0,92.4073,0,0.2575,0,,0,55.3,0,0.0,0,,0,,0,,0,,0,50.7,0,49.6,0,-2.2999992,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-04,2037.7136271397314,2075.9642242362106,2035.3954091338849,2067.850461215746,59722.0,0.018846373500857272,,0,92.4073,0,0.2575,0,,0,51.3,1,0.0,0,,0,,0,,0,,0,50.5,1,49.1,1,-4.0,1,,0,-0.3,0,,1,,0,,0,,1,0
2016-07-05,2058.577589192357,2069.0095702186695,2001.781248049099,2022.645210101725,55274.0,-0.021860986547084904,,0,92.4073,0,0.2575,0,,0,51.3,0,0.0,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-06,2011.0541200724886,2018.0087740900299,1994.8265940315578,1999.4630300432525,52558.0,-0.01146131805157602,,0,92.4073,0,0.2575,0,,0,51.3,0,0.0,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-07,2011.0541200724886,2016.849665087107,1938.0302528882999,1956.5759969350775,78204.0,-0.02144927536231933,,0,92.4073,0,0.2575,0,,0,51.3,0,0.0,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-08,1953.0986699263071,1992.5083760257107,1950.780451920459,1992.5083760257107,42090.0,0.018364928909953004,,0,92.4073,0,0.2575,0,,0,51.3,0,0.0,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,-0.3,0,,0,,0,,0,,0,0
2016-07-11,2001.781248049099,2008.7359020666415,1983.2355040023217,1986.7128310110927,24140.0,-0.002908667830133771,,1,96.5979,1,0.3,1,,1,51.3,0,0.5,1,,1,,1,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,1,,0,,0,,0,,0,1
2016-07-12,1973.962631978934,1976.280849984779,1938.0302528882999,1962.3715419496964,49256.0,-0.012252042007001251,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-13,1982.0763949993973,1985.5537220081683,1957.7351059380012,1957.7351059380012,35636.0,-0.002362669816893481,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-14,1953.0986699263071,1967.007977961391,1949.6213429175373,1958.8942149409247,24406.0,0.00059206631142672,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-15,1947.3031249116893,1976.280849984779,1946.1440159087658,1963.5306509526197,28038.0,0.002366863905325589,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-18,1956.5759969350775,1958.8942149409247,1933.3938168766051,1946.1440159087658,33640.0,-0.008854781582054105,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-19,1953.0986699263071,1956.5759969350775,1935.7120348824535,1942.6666888999941,17534.0,-0.0017867778439552007,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-20,1933.3938168766051,1969.3261959672384,1929.9164898678353,1965.8488689584678,22418.0,0.011933174224344256,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-21,1956.5759969350775,1972.8035229760092,1955.4168879321549,1969.3261959672384,13922.0,0.001768867924528239,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-22,1967.007977961391,1972.8035229760092,1954.2577789292307,1958.8942149409247,12096.0,-0.00529723366686341,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-25,1958.8942149409247,1969.3261959672384,1954.2577789292307,1955.4168879321549,11114.0,-0.0017751479289935812,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-26,1955.4168879321549,1964.6897599555436,1954.2577789292307,1961.212432946772,3686.0,0.0029638411381145424,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-27,1962.3715419496964,1969.3261959672384,1953.0986699263071,1955.4168879321549,10438.0,-0.0029550827423162618,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-28,1964.6897599555436,1964.6897599555436,1911.370745821057,1911.370745821057,16262.0,-0.02252519264967401,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-07-29,1906.7343098093622,1928.7573808649108,1898.6205467888972,1918.325399838599,10030.0,0.0036385688295939023,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-01,1929.9164898678353,1929.9164898678353,1912.5298548239798,1914.8480728298275,6318.0,-0.0018126888217525616,,0,96.5979,0,0.3,0,,0,51.3,0,0.5,0,,0,,0,,0,,0,50.5,0,49.1,0,-4.0,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-02,1909.0525278152102,1921.802726847369,1900.938764794745,1912.5298548239798,6192.0,-0.001210653753026869,,0,96.5979,0,0.3,0,,0,54.6,1,0.5,0,,0,,0,,0,,0,50.4,1,49.3,1,3.2999992,1,,0,0.2,0,,1,,0,,0,,1,0
2016-08-03,1910.2116368181323,1914.8480728298275,1899.7796557918205,1909.0525278152102,4070.0,-0.0018181818181811638,,0,96.5979,0,0.3,0,,0,54.6,0,0.5,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-04,1909.0525278152102,2000.6221390461756,1902.0978737976675,1925.28005385614,7588.0,0.008500303582270385,,0,96.5979,0,0.3,0,,0,54.6,0,0.5,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-05,1924.1209448532168,1927.5982718619866,1906.7343098093622,1909.0525278152102,6692.0,-0.00842865743527954,,0,96.5979,0,0.3,0,,0,54.6,0,0.5,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-08,1914.8480728298275,1917.166290835675,1881.2339117450417,1881.2339117450417,12262.0,-0.014571948998179263,,0,96.5979,0,0.3,0,,0,54.6,0,0.5,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-09,1884.7112387538127,1893.984110777203,1881.2339117450417,1892.825001774279,6874.0,0.006161429451633227,,0,96.5979,0,0.3,0,,0,54.6,0,0.5,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.2,0,,0,,0,,0,,0,0
2016-08-10,1893.984110777203,1910.2116368181323,1884.7112387538127,1905.5752008064387,4700.0,0.006736068585425636,,1,100.4587,1,-0.7,1,,1,54.6,0,-0.1,1,,0,,1,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,1,,0,,0,,0,,0,1
2016-08-11,1904.4160918035138,1920.6436178444455,1903.256982800592,1920.6436178444455,3100.0,0.007907542579075333,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-12,1917.166290835675,1955.4168879321549,1914.8480728298275,1947.3031249116893,12620.0,0.013880506940253667,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-15,1947.3031249116893,1960.0533239438485,1935.7120348824535,1958.8942149409247,4982.0,0.005952380952380487,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-16,1958.8942149409247,1964.6897599555436,1936.8711438853766,1960.0533239438485,2924.0,0.0005917159763313418,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-17,1958.8942149409247,1969.3261959672384,1950.780451920459,1963.5306509526197,3526.0,0.0017740981667653255,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-18,1964.6897599555436,1990.1901580198626,1961.212432946772,1989.0310490169393,4954.0,0.01298701298701288,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-19,1984.3946130052452,2008.7359020666415,1983.2355040023217,1991.3492670227863,3622.0,0.0011655011655009595,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-22,1995.9857030344813,1995.9857030344813,1982.0763949993973,1991.3492670227863,1532.0,0.0,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-23,1990.1901580198626,1995.9857030344813,1980.9172859964738,1983.2355040023217,1500.0,-0.004074505238649162,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-24,1976.280849984779,1998.303921040328,1975.1217409818562,1993.6674850286342,1614.0,0.005260081823494911,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-25,1993.6674850286342,2008.7359020666415,1985.5537220081683,1998.303921040328,1720.0,0.0023255813953484417,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-26,1997.1448120374052,2009.8950110695648,1995.9857030344813,2005.2585750578705,1074.0,0.0034802784222740524,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-29,2001.781248049099,2038.8727361426552,2001.781248049099,2029.599864119265,3184.0,0.012138728323698667,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-30,2028.4407551163424,2034.2363001309616,2027.281646113419,2033.0771911280365,2530.0,0.0017133066818963982,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-08-31,2100.821172482732,2106.572907383436,2083.565967780614,2085.0039015057905,817662.0,0.025540943848247455,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-01,2085.0039015057905,2095.069437582025,2080.690100330262,2092.193570131671,462844.0,0.0034482758620681953,,0,100.4587,0,-0.7,0,,0,54.6,0,-0.1,0,,0,,0,,0,,0,50.4,0,49.3,0,3.2999992,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-02,2097.9453050323787,2103.697039933084,2086.4418352309663,2092.193570131671,634712.0,0.0,,0,100.4587,0,-0.7,0,,0,57.2,1,-0.1,0,,0,,0,,0,,0,51.3,1,49.5,1,2.6000023,1,,0,0.1,0,,1,,0,,0,,1,0
2016-09-05,2095.069437582025,2102.2591062079064,2046.1796909260281,2049.0555583763794,1308042.0,-0.020618556701030744,,0,100.4587,0,-0.7,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-06,2049.0555583763794,2057.6831607274385,2033.2382873994402,2053.3693595519094,796454.0,0.0021052631578950542,,0,100.4587,0,-0.7,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-07,2053.3693595519094,2069.1866305288495,2050.493492101558,2060.5590281777913,572466.0,0.003501400560224077,,0,100.4587,0,-0.7,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-08,2063.4348956281447,2070.6245642540257,2054.8072932770856,2066.310763078497,565470.0,0.002791346824843055,,0,100.4587,0,-0.7,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-09,2069.1866305288495,2073.500431704379,2060.5590281777913,2064.872829353322,364934.0,-0.0006958942240774535,,0,100.4587,0,-0.7,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.1,0,,0,,0,,0,,0,0
2016-09-12,2067.7486968036724,2070.6245642540257,2046.1796909260281,2056.2452270022623,492350.0,-0.004178272980501885,,1,99.4194,1,-0.100000024,1,,1,57.2,0,-0.1,1,,1,,1,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.0,1,,0,,0,,0,,0,1
2016-09-13,2057.6831607274385,2097.9453050323787,2056.2452270022623,2087.8797689561434,1012552.0,0.015384615384615552,,0,99.4194,0,-0.100000024,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.0,0,,0,,0,,0,,0,0
2016-09-14,2082.1280340554385,2087.8797689561434,2070.6245642540257,2079.2521666050843,448700.0,-0.004132231404958997,,0,99.4194,0,-0.100000024,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.0,0,,0,,0,,0,,0,0
2016-09-19,2085.0039015057905,2115.200509734494,2077.814232879909,2108.0108411086126,1064256.0,0.013831258644536604,,0,99.4194,0,-0.100000024,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.0,0,,0,,0,,0,,0,0
2016-09-20,2105.134973658261,2113.7625760093197,2096.507371307201,2109.4487748337892,585162.0,0.0006821282401092699,,0,99.4194,0,-0.100000024,0,,0,57.2,0,-0.1,0,,0,,0,,0,,0,51.3,0,49.5,0,2.6000023,0,,0,0.0,0,,0,,0,,0,,0,0
