date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_diff,fac_PPIRM_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_diff,fac_PPI_diff_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PPI_Electrical_Machinery_YoY_level,fac_PPI_Electrical_Machinery_YoY_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_PMI_zscore,fac_PMI_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PMI_diff,fac_PMI_diff_release,any_effective_release
2025-04-03,1843.9749578334577,1854.5573105326453,1821.4874583476837,1826.7786346972778,712153.0,-0.009325681492108995,0.5,0,-0.20626098,0,0.0,0,22331.0,0,-0.5,0,-48215.0,0,5.9,0,55.3,0,1.1492306,0,52.6,0,-0.29999924,0,0
2025-04-07,1779.1580475509331,1820.1646642602852,1755.347753977761,1796.354370687113,812746.0,-0.016654598117306296,0.5,0,-0.20800383,0,0.0,0,22331.0,0,-0.5,0,-48215.0,0,5.9,0,55.3,0,1.1406586,0,52.6,0,-0.29999924,0,0
2025-04-08,1801.6455470367068,1820.1646642602852,1740.7970190163771,1751.3793717155654,921994.0,-0.025036818851251752,0.5,0,-0.20974964,0,0.0,0,22331.0,0,-0.5,0,-48215.0,0,5.9,0,55.3,0,1.132183,0,52.6,0,-0.29999924,0,0
2025-04-09,1750.056577628167,1756.670548065159,1674.6573146464543,1736.828636754182,1275893.0,-0.00830815709969801,0.5,0,-0.2114984,0,0.0,0,22331.0,0,-0.5,0,-48215.0,0,5.9,0,55.3,0,1.123802,0,52.6,0,-0.29999924,0,0
2025-04-10,1728.891872229791,1781.80363572573,1726.2462840549942,1746.0881953659712,771257.0,0.005331302361005319,0.5,0,-0.21325015,0,0.0,0,22331.0,0,-0.5,0,-48215.0,0,5.9,0,55.3,0,1.1155139,0,52.6,0,-0.29999924,0,0
2025-04-11,1740.7970190163771,1764.60731258955,1734.183048579385,1755.347753977761,469147.0,0.005303030303030587,0.5,0,-0.21500489,0,0.20000005,1,22331.0,0,0.099999905,1,-48215.0,0,5.9,0,55.3,0,1.1073172,0,52.6,0,-0.29999924,0,1
2025-04-14,1761.961724414753,1777.8352534635344,1752.702165802964,1771.221283026542,429763.0,0.009042954031650119,0.5,0,1.7824247,1,0.20000005,0,58961.0,1,0.099999905,0,36630.0,1,5.9,0,55.3,0,1.0992105,0,52.6,0,-0.29999924,0,1
2025-04-15,1771.221283026542,1772.5440771139408,1744.7654012785729,1760.6389303273545,403314.0,-0.005974607916355401,0.5,0,1.7631929,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0911921,0,52.6,0,-0.29999924,0,0
2025-04-16,1763.2845185021513,1769.898488939144,1746.0881953659712,1748.7337835407682,179055.0,-0.0067618332081142984,0.5,0,1.7443777,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0832609,0,52.6,0,-0.29999924,0,0
2025-04-17,1759.316136239956,1759.316136239956,1732.8602544919868,1744.7654012785729,156260.0,-0.0022692889561269913,0.5,0,1.7259628,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0803553,0,52.6,0,-0.29999924,0,0
2025-04-18,1744.7654012785729,1746.0881953659712,1697.144814132228,1701.1131963944238,176096.0,-0.02501895375284302,0.5,0,1.7079324,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0774615,0,52.6,0,-0.29999924,0,0
2025-04-21,1701.1131963944238,1726.2462840549942,1695.82202004483,1705.081578656619,119519.0,0.00233281493001547,0.5,0,1.6902715,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0745796,0,52.6,0,-0.29999924,0,0
2025-04-22,1706.4043727440173,1715.6639313558067,1679.9484909960483,1685.2396673456421,103111.0,-0.011636927851047307,0.5,0,1.6729664,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0717094,0,52.6,0,-0.29999924,0,0
2025-04-23,1693.176431870033,1750.056577628167,1686.5624614330404,1748.7337835407682,155938.0,0.037676609105180336,0.5,0,1.6560036,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0688508,0,52.6,0,-0.29999924,0,0
2025-04-24,1750.056577628167,1763.2845185021513,1735.5058426667838,1761.961724414753,89566.0,0.0075642965204236745,0.5,0,1.6393706,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0660037,0,52.6,0,-0.29999924,0,0
2025-04-25,1764.60731258955,1767.252900764347,1739.474224928979,1747.41098945337,71840.0,-0.008258258258258322,0.5,0,1.6230552,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.063168,0,52.6,0,-0.29999924,0,0
2025-04-28,1739.474224928979,1777.8352534635344,1739.474224928979,1744.7654012785729,73002.0,-0.0015140045420136694,0.5,0,1.6070462,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0603437,0,52.6,0,-0.29999924,0,0
2025-04-29,1746.0881953659712,1768.5756948517453,1746.0881953659712,1757.9933421525575,67656.0,0.007581501137225111,0.5,0,1.6001574,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0575306,0,52.6,0,-0.29999924,0,0
2025-04-30,1739.8638676884432,1742.3945787687169,1689.249646082961,1710.7606902652908,1428906.0,-0.02686736676114665,0.5,0,1.5933299,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,55.3,0,1.0547287,0,52.6,0,-0.29999924,0,0
2025-05-06,1703.1685570244686,1725.9449567469353,1670.2693129809054,1682.9228683822757,705958.0,-0.016272189349112454,0.5,0,1.5865628,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,53.8,1,-1.4966023,1,49.8,1,-0.70000076,1,0
2025-05-07,1682.9228683822757,1713.291401345565,1665.207890820357,1674.0653796013164,1210354.0,-0.0052631578947368585,0.5,0,1.579855,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,53.8,0,-1.4827814,0,49.8,0,-0.70000076,0,0
2025-05-08,1665.207890820357,1679.1268017618647,1638.635424477479,1674.0653796013164,1507978.0,0.0,0.5,0,1.5732056,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,53.8,0,-1.4691827,0,49.8,0,-0.70000076,0,0
2025-05-09,1667.738601900631,1681.6575128421387,1644.9622021781643,1651.2889798788494,952461.0,-0.013605442176870763,0.5,0,1.5666137,0,0.20000005,0,58961.0,0,0.099999905,0,36630.0,0,5.9,0,53.8,0,-1.4557992,0,49.8,0,-0.70000076,0,0
2025-05-12,1643.6968466380274,1675.3307351414537,1625.9818690761085,1667.738601900631,1575514.0,0.009961685823754785,0.5,0,1.5600784,0,0.6999999,1,58961.0,0,1.0,1,36630.0,0,5.9,0,53.8,0,-1.4426243,0,49.8,0,-0.70000076,0,1
2025-05-13,1680.3921573020014,1690.5150016230982,1628.5125801563827,1633.5740023169308,1467022.0,-0.020485584218512876,0.5,0,1.5535988,0,0.6999999,0,58961.0,0,1.0,0,36630.0,0,5.9,0,53.8,0,-1.4296514,0,49.8,0,-0.70000076,0,0
2025-05-14,1625.9818690761085,1705.699268104743,1622.1858024556975,1701.9032014843315,2178231.0,0.04182804027885356,-7.2,1,1.5471741,0,0.6999999,0,58961.0,0,1.0,0,36630.0,0,-1.3,1,53.8,0,-1.4168744,0,49.8,0,-0.70000076,0,1
2025-05-15,1700.6378459441946,1713.291401345565,1672.8000240611793,1682.9228683822757,1654728.0,-0.01115241635687736,-7.2,0,-0.8543282,1,0.6999999,0,11599.0,1,1.0,0,-47362.0,1,-1.3,0,53.8,0,-1.4042873,0,49.8,0,-0.70000076,0,1
2025-05-16,1675.3307351414537,1681.6575128421387,1631.0432912366566,1631.0432912366566,1509338.0,-0.03082706766917298,-7.2,0,-0.84744096,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3918847,0,49.8,0,-0.70000076,0,0
2025-05-19,1622.1858024556975,1651.2889798788494,1609.5322470543272,1624.7165135359714,1565110.0,-0.0038789759503490284,-7.2,0,-0.8405919,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3796608,0,49.8,0,-0.70000076,0,0
2025-05-20,1619.6550913754234,1634.839357857068,1608.2668915141899,1619.6550913754234,963240.0,-0.0031152647975076775,-7.2,0,-0.83378017,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3687707,0,49.8,0,-0.70000076,0,0
2025-05-21,1615.8590247550121,1631.0432912366566,1604.4708248937789,1629.7779356965198,928850.0,0.006250000000000089,-7.2,0,-0.82700473,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3580427,0,49.8,0,-0.70000076,0,0
2025-05-22,1624.7165135359714,1639.9007800176162,1617.1243802951492,1627.2472246162456,934285.0,-0.0015527950310559868,-7.2,0,-0.8202647,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3474733,0,49.8,0,-0.70000076,0,0
2025-05-23,1622.1858024556975,1631.0432912366566,1585.490491791723,1585.490491791723,1189627.0,-0.025660964230171168,-7.2,0,-0.8135591,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3370588,0,49.8,0,-0.70000076,0,0
2025-05-26,1582.959780711449,1608.2668915141899,1582.959780711449,1586.75584733186,1103183.0,0.0007980845969672856,-7.2,0,-0.80688703,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3267958,0,49.8,0,-0.70000076,0,0
2025-05-27,1585.490491791723,1593.0826250325451,1551.3258922080227,1557.6526699087078,1313560.0,-0.01834130781499199,-7.2,0,-0.8116535,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3166811,0,49.8,0,-0.70000076,0,0
2025-05-28,1553.8566032882968,1563.9794476093932,1528.5494924855557,1537.406981266515,1026244.0,-0.012997562956945541,-7.2,0,-0.8164585,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.3067118,0,49.8,0,-0.70000076,0,0
2025-05-29,1532.345559105967,1546.2644700474743,1499.4463150624038,1522.2227147848703,1732743.0,-0.009876543209876631,-7.2,0,-0.8213027,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.2968847,0,49.8,0,-0.70000076,0,0
2025-05-30,1515.895937084185,1534.8762701862408,1499.4463150624038,1517.1612926243224,1419938.0,-0.0033250207813796395,-7.2,0,-0.8261868,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,53.8,0,-1.2871969,0,49.8,0,-0.70000076,0,0
2025-06-03,1499.4463150624038,1505.7730927630887,1484.262048580759,1499.4463150624038,840854.0,-0.011676396997497895,-7.2,0,-0.8311113,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,52.4,1,-0.47837988,1,50.7,1,-0.79999924,1,0
2025-06-04,1499.4463150624038,1558.918025448845,1499.4463150624038,1550.0605366678853,2055705.0,0.033755274261603185,-7.2,0,-0.836077,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,52.4,0,-0.4724589,0,50.7,0,-0.79999924,0,0
2025-06-05,1536.141625726378,1542.4684034270633,1501.9770261426777,1522.2227147848703,1448750.0,-0.01795918367346938,-7.2,0,-0.84108454,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,52.4,0,-0.46652672,0,50.7,0,-0.79999924,0,0
2025-06-06,1515.895937084185,1551.3258922080227,1515.895937084185,1533.610914646104,1668174.0,0.007481296758104827,-7.2,0,-0.8461347,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,52.4,0,-0.46058223,0,50.7,0,-0.79999924,0,0
2025-06-09,1527.2841369454186,1561.448736529119,1512.099870463774,1520.9573592447334,1746613.0,-0.008250825082508295,-7.2,0,-0.8512282,0,0.6999999,0,11599.0,0,1.0,0,-47362.0,0,-1.3,0,52.4,0,-0.45462433,0,50.7,0,-0.79999924,0,0
2025-06-10,1513.365226003911,1539.937692346789,1504.5077372229518,1528.5494924855557,1382030.0,0.004991680532445919,-7.2,0,-0.8563657,0,0.29999995,1,11599.0,0,-0.29999995,1,-47362.0,0,-1.3,0,52.4,0,-0.44865182,0,50.7,0,-0.79999924,0,1
2025-06-11,1526.0187814052817,1537.406981266515,1505.7730927630887,1520.9573592447334,1273910.0,-0.004966887417218513,-7.2,0,-0.86154807,0,0.29999995,0,11599.0,0,-0.29999995,0,-47362.0,0,-1.3,0,52.4,0,-0.44266355,0,50.7,0,-0.79999924,0,0
2025-06-12,1515.895937084185,1517.1612926243224,1481.7313375004849,1486.792759661033,1320541.0,-0.022462562396006747,-7.2,0,-0.866776,0,0.29999995,0,11599.0,0,-0.29999995,0,-47362.0,0,-1.3,0,52.4,0,-0.4366583,0,50.7,0,-0.79999924,0,0
2025-06-13,1480.4659819603478,1490.5888262814442,1460.220293318155,1462.7510043984291,1961422.0,-0.016170212765957426,-7.2,0,-0.8720504,0,0.29999995,0,11599.0,0,-0.29999995,0,-47362.0,0,-1.3,0,52.4,0,-0.43063474,0,50.7,0,-0.79999924,0,0
2025-06-16,1457.689582237881,1489.3234707413073,1456.4242266977437,1485.527404120896,1198967.0,0.01557093425605549,-7.2,0,-0.27745265,1,0.29999995,0,22900.0,1,-0.29999995,0,11301.0,1,-1.3,0,52.4,0,-0.42459157,0,50.7,0,-0.79999924,0,1
2025-06-17,1475.4045597997995,1486.792759661033,1460.220293318155,1466.5470710188401,985845.0,-0.012776831345826412,-7.2,0,-0.28374097,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41852742,0,50.7,0,-0.79999924,0,0
2025-06-18,1462.7510043984291,1491.8541818215813,1462.7510043984291,1480.4659819603478,1054254.0,0.009490940465918918,-7.2,0,-0.29010084,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.4180978,0,50.7,0,-0.79999924,0,0
2025-06-19,1476.6699153399368,1498.1809595222667,1476.6699153399368,1488.05811520117,954176.0,0.00512820512820511,-7.2,0,-0.2965343,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.4176683,0,50.7,0,-0.79999924,0,0
2025-06-20,1485.527404120896,1509.5691593834997,1472.8738487195258,1484.262048580759,1464445.0,-0.0025510204081631294,-7.2,0,-0.30304354,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41723904,0,50.7,0,-0.79999924,0,0
2025-06-23,1480.4659819603478,1491.8541818215813,1469.0777820991145,1484.262048580759,1055251.0,0.0,-7.2,0,-0.30963087,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41680995,0,50.7,0,-0.79999924,0,0
2025-06-24,1479.200626420211,1489.3234707413073,1451.3628045371959,1469.0777820991145,1505586.0,-0.010230179028132946,-7.2,0,-0.3162986,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41638103,0,50.7,0,-0.79999924,0,0
2025-06-25,1465.281715478703,1477.9352708800739,1457.689582237881,1475.4045597997995,953401.0,0.004306632213608719,-7.2,0,-0.32304922,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41595232,0,50.7,0,-0.79999924,0,0
2025-06-26,1472.8738487195258,1493.1195373617184,1470.3431376392514,1493.1195373617184,1105212.0,0.012006861063464935,-7.2,0,-0.32988527,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41552377,0,50.7,0,-0.79999924,0,0
2025-06-27,1490.5888262814442,1524.7534258651444,1488.05811520117,1513.365226003911,2099577.0,0.013559322033898091,-7.2,0,-0.33680943,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41509542,0,50.7,0,-0.79999924,0,0
2025-06-30,1510.834514923637,1542.4684034270633,1493.1195373617184,1494.3848929018554,2260354.0,-0.012541806020066715,-7.2,0,-0.34382448,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,52.4,0,-0.41466722,0,50.7,0,-0.79999924,0,0
2025-07-01,1490.5888262814442,1493.1195373617184,1467.8124265589774,1474.1392042596626,1350466.0,-0.013547840812870415,-7.2,0,-0.34440276,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,1,-0.13478042,1,51.0,1,1.5999985,1,0
2025-07-02,1471.6084931793885,1532.345559105967,1465.281715478703,1524.7534258651444,2704156.0,0.03433476394849766,-7.2,0,-0.3449814,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.13554613,0,51.0,0,1.5999985,0,0
2025-07-03,1520.9573592447334,1528.5494924855557,1484.262048580759,1496.9156039821294,2175716.0,-0.018257261410788317,-7.2,0,-0.34556037,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.13631219,0,51.0,0,1.5999985,0,0
2025-07-04,1486.792759661033,1519.6920037045966,1480.4659819603478,1485.527404120896,2130672.0,-0.007607776838545965,-7.2,0,-0.3461397,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.13707858,0,51.0,0,1.5999985,0,0
2025-07-07,1480.4659819603478,1489.3234707413073,1471.6084931793885,1477.9352708800739,1153042.0,-0.005110732538330498,-7.2,0,-0.34671938,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.13784532,0,51.0,0,1.5999985,0,0
2025-07-08,1475.4045597997995,1503.2423816828148,1474.1392042596626,1490.5888262814442,1309543.0,0.008561643835616417,-7.2,0,-0.3472994,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.1386124,0,51.0,0,1.5999985,0,0
2025-07-09,1490.5888262814442,1515.895937084185,1486.792759661033,1510.834514923637,1475079.0,0.01358234295415972,-7.2,0,-0.34787977,0,0.29999995,0,22900.0,0,-0.29999995,0,11301.0,0,-1.3,0,53.9,0,-0.13937983,0,51.0,0,1.5999985,0,0
2025-07-10,1510.834514923637,1574.1022919304896,1505.7730927630887,1557.6526699087078,2884749.0,0.030988274706867713,-7.2,0,-0.3484605,0,-1.4999999,1,22900.0,0,-1.6000001,1,11301.0,0,-1.3,0,53.9,0,-0.14014761,0,51.0,0,1.5999985,0,1
2025-07-11,1556.3873143685707,1571.5715808502152,1536.141625726378,1539.937692346789,2412036.0,-0.011372867587327473,-7.2,0,-0.34904155,0,-1.4999999,0,22900.0,0,-1.6000001,0,11301.0,0,-1.3,0,53.9,0,-0.14091575,0,51.0,0,1.5999985,0,0
2025-07-14,1537.406981266515,1575.3676474706263,1526.0187814052817,1570.3062253100782,1798019.0,0.019720624486442073,-7.2,0,-0.34962296,0,-1.4999999,0,22900.0,0,-1.6000001,0,11301.0,0,-1.3,0,53.9,0,-0.14168423,0,51.0,0,1.5999985,0,0
2025-07-15,1569.0408697699413,1577.8983585509006,1520.9573592447334,1536.141625726378,2241494.0,-0.021756647864625278,-7.2,0,0.7327345,1,-1.4999999,0,42251.0,1,-1.6000001,0,19351.0,1,-1.3,0,53.9,0,-0.14324231,0,51.0,0,1.5999985,0,1
2025-07-16,1534.8762701862408,1544.9991145073373,1520.9573592447334,1528.5494924855557,1175788.0,-0.0049423393739702615,-7.2,0,0.727481,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.1448023,0,51.0,0,1.5999985,0,0
2025-07-17,1527.2841369454186,1553.8566032882968,1527.2841369454186,1550.0605366678853,1359320.0,0.014072847682119027,-7.2,0,0.7222509,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.1463642,0,51.0,0,1.5999985,0,0
2025-07-18,1550.0605366678853,1570.3062253100782,1533.610914646104,1538.6723368066523,1767658.0,-0.007346938775509959,-7.2,0,0.7170436,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.14792801,0,51.0,0,1.5999985,0,0
2025-07-21,1558.918025448845,1656.3504020393977,1551.3258922080227,1638.635424477479,3768310.0,0.06496710526315774,-7.2,0,0.71185875,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.14949377,0,51.0,0,1.5999985,0,0
2025-07-22,1639.9007800176162,1739.8638676884432,1634.839357857068,1739.8638676884432,3110138.0,0.061776061776061875,-7.2,0,0.70669585,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.15106148,0,51.0,0,1.5999985,0,0
2025-07-23,1741.12922322858,1763.9056229510468,1644.9622021781643,1693.0457127033721,3306814.0,-0.026909090909090994,-7.2,0,0.7015546,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.15263116,0,51.0,0,1.5999985,0,0
2025-07-24,1682.9228683822757,1843.623021979681,1651.2889798788494,1781.6206005129654,4341970.0,0.05231689088191316,-7.2,0,0.6964345,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.15420283,0,51.0,0,1.5999985,0,0
2025-07-25,1785.416667133377,1842.3576664395441,1777.8245338925544,1822.111977797351,3331078.0,0.022727272727272707,-7.2,0,0.6913352,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.1557765,0,51.0,0,1.5999985,0,0
2025-07-28,1809.4584223959807,1811.9891334762547,1665.207890820357,1665.207890820357,3574964.0,-0.08611111111111103,-7.2,0,0.68625623,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.15735218,0,51.0,0,1.5999985,0,0
2025-07-29,1667.738601900631,1682.9228683822757,1601.9401138135045,1667.738601900631,2389909.0,0.0015197568389055949,-7.2,0,0.683599,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.1589299,0,51.0,0,1.5999985,0,0
2025-07-30,1667.738601900631,1732.2717344476207,1634.839357857068,1658.8811131196717,2798812.0,-0.00531107738998482,-7.2,0,0.6809498,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.16050966,0,51.0,0,1.5999985,0,0
2025-07-31,1639.9007800176162,1641.166135557753,1553.8566032882968,1577.8983585509006,1986968.0,-0.04881769641495037,-7.2,0,0.6783086,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,53.9,0,-0.1620915,0,51.0,0,1.5999985,0,0
2025-08-01,1579.1637140910377,1604.4708248937789,1567.7755142298042,1589.2865584121341,1446606.0,0.0072173215717723505,-7.2,0,0.6756754,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,1,-0.6332536,1,50.5,1,-0.69999695,1,0
2025-08-04,1595.6133361128193,1600.6747582733676,1543.7337589672004,1585.490491791723,1145428.0,-0.0023885350318472165,-7.2,0,0.67305,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,0,-0.63274,0,50.5,0,-0.69999695,0,0
2025-08-05,1579.1637140910377,1627.2472246162456,1565.24480314953,1608.2668915141899,993576.0,0.014365522745411141,-7.2,0,0.6704324,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,0,-0.6322268,0,50.5,0,-0.69999695,0,0
2025-08-06,1605.7361804339155,1638.635424477479,1589.2865584121341,1618.3897358352863,709919.0,0.006294256490952055,-7.2,0,0.66782254,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,0,-0.631714,0,50.5,0,-0.69999695,0,0
2025-08-07,1623.4511579958344,1633.5740023169308,1589.2865584121341,1603.2054693536415,479749.0,-0.009382329945269774,-7.2,0,0.6652203,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,0,-0.63120145,0,50.5,0,-0.69999695,0,0
2025-08-08,1603.2054693536415,1607.0015359740528,1562.714092069256,1580.4290696311746,389377.0,-0.014206787687450761,-7.2,0,0.66262573,0,-1.4999999,0,42251.0,0,-1.6000001,0,19351.0,0,-1.3,0,51.6,0,-0.63068926,0,50.5,0,-0.69999695,0,0
2025-08-11,1569.0408697699413,1594.3479805726824,1556.3873143685707,1582.959780711449,372819.0,0.0016012810248200449,-7.2,0,0.66003865,0,-1.2,1,42251.0,0,-0.6999998,1,19351.0,0,-1.3,0,51.6,0,-0.63017744,0,50.5,0,-0.69999695,0,1
2025-08-12,1584.2251362515858,1660.146468659809,1571.5715808502152,1634.839357857068,657743.0,0.03277378097521999,-7.2,0,0.6574591,0,-1.2,0,42251.0,0,-0.6999998,0,19351.0,0,-1.3,0,51.6,0,-0.629666,0,50.5,0,-0.69999695,0,0
2025-08-13,1636.104713397205,1655.0850464992607,1608.2668915141899,1614.593669214875,347399.0,-0.012383900928792713,-7.2,0,0.65488684,0,-1.2,0,42251.0,0,-0.6999998,0,19351.0,0,-1.3,0,51.6,0,-0.62915486,0,50.5,0,-0.69999695,0,0
2025-08-14,1607.0015359740528,1642.43149109789,1596.8786916529561,1637.3700689373418,299760.0,0.014106583072100332,-7.2,0,-1.0509112,1,-1.2,0,11307.0,1,-0.6999998,0,-30944.0,1,-1.3,0,51.6,0,-0.62864405,0,50.5,0,-0.69999695,0,1
2025-08-15,1643.6968466380274,1681.6575128421387,1614.593669214875,1636.104713397205,354037.0,-0.0007727975270478415,-7.2,0,-1.043922,0,-1.2,0,11307.0,0,-0.6999998,0,-30944.0,0,-1.3,0,51.6,0,-0.6309125,0,50.5,0,-0.69999695,0,0
2025-08-18,1643.6968466380274,1651.2889798788494,1591.8172694924083,1609.5322470543272,181009.0,-0.016241299303944134,-7.2,0,-1.0369906,0,-1.2,0,11307.0,0,-0.6999998,0,-30944.0,0,-1.3,0,51.6,0,-0.63318884,0,50.5,0,-0.69999695,0,0
2025-08-19,1609.5322470543272,1624.7165135359714,1572.8369363903525,1575.3676474706263,119352.0,-0.02122641509433998,-7.2,0,-1.0301161,0,-1.2,0,11307.0,0,-0.6999998,0,-30944.0,0,-1.3,0,51.6,0,-0.63547325,0,50.5,0,-0.69999695,0,0
2025-08-20,1581.6944251713119,1581.6944251713119,1513.365226003911,1529.814848025693,200105.0,-0.02891566265060208,-7.2,0,-1.0232972,0,-1.2,0,11307.0,0,-0.6999998,0,-30944.0,0,-1.3,0,51.6,0,-0.63776577,0,50.5,0,-0.69999695,0,0
2025-08-21,1534.8762701862408,1551.3258922080227,1520.9573592447334,1528.5494924855557,62473.0,-0.0008271298593880427,-7.2,0,-1.016533,0,-1.2,0,11307.0,0,-0.6999998,0,-30944.0,0,-1.3,0,51.6,0,-0.64006644,0,50.5,0,-0.69999695,0,0
