date,open,high,low,close,volume,returns,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore,fac_PPIRM_农副产品类_全国_当期同比增长率_月_zscore_release,fac_PPI_农副食品加工业_全国_当期同比增长率_月_zscore,fac_PPI_农副食品加工业_全国_当期同比增长率_月_zscore_release,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore,fac_居民粮食消费价格指数CPI_上年=100_当月_zscore_release,fac_CPI_新涨价因素_当月_diff,fac_CPI_新涨价因素_当月_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_居民食品消费价格指数CPI_上年=100_当月_diff,fac_居民食品消费价格指数CPI_上年=100_当月_diff_release,fac_PMI_New_Orders_diff,fac_PMI_New_Orders_diff_release,fac_居民食品消费价格指数CPI_上年=100_当月_zscore,fac_居民食品消费价格指数CPI_上年=100_当月_zscore_release,any_effective_release
2023-08-31,3419.4834916078003,3428.3346136740843,3402.764705482596,3412.599285556246,42355.0,0.0008653014133255255,7.4000015,0,-1.9757487,0,-1.9024278,0,-1.6490315,0,4.56762,0,,0,-4.0,0,0.9000015,0,-1.957375,0,0
2023-09-01,3413.5827435636106,3418.5000336004355,3377.1947972911094,3389.979751386853,51424.0,-0.006628242074927959,4.0999985,1,-1.9520595,0,-1.8804841,0,-1.6329354,0,4.56762,0,,0,-4.0,0,0.70000076,1,-1.9344933,0,0
2023-09-04,3392.9301254089473,3406.698537512056,3316.2204008344847,3324.088064893404,59753.0,-0.01943719176095149,4.0999985,0,-1.9289808,0,-1.8590713,0,-1.617143,0,4.56762,0,,0,-4.0,0,0.70000076,0,-1.9121883,0,0
2023-09-05,3327.038438915498,3377.1947972911094,3327.038438915498,3370.310591239554,43335.0,0.013905325443786642,4.0999985,0,-1.9064845,0,-1.8381664,0,-1.601644,0,4.56762,0,,0,-4.0,0,0.70000076,0,-1.8904343,0,0
2023-09-06,3365.39330120273,3413.5827435636106,3363.4263851880005,3409.6489115341515,43939.0,0.011672016340823266,4.0999985,0,-1.8845445,0,-1.8177477,0,-1.5864284,0,4.56762,0,,0,-4.0,0,0.70000076,0,-1.869207,0,0
2023-09-07,3420.4669496151655,3426.3676976593542,3382.1120873279333,3406.698537512056,37539.0,-0.0008653014133257475,4.0999985,0,-1.8631362,0,-1.7977947,0,-1.5714862,0,4.56762,0,,0,-4.0,0,0.70000076,0,-1.848484,0,0
2023-09-08,3407.6819955194214,3407.6819955194214,3349.657973084891,3353.5918051143512,60168.0,-0.015588914549653499,4.0999985,0,-1.8422364,0,-1.7782881,0,-1.5568087,0,4.56762,0,,0,-4.0,0,0.70000076,0,-1.8282439,0,0
2023-09-11,3358.509095151176,3394.897041423677,3351.624889099621,3376.211339283744,34269.0,0.006744868035190477,4.0999985,0,-1.4670763,1,-1.3639705,1,-1.2978824,1,-4.268535,1,,0,0.0,1,0.70000076,0,-1.8084664,1,0
2023-09-12,3384.079003342663,3386.0459193573934,3343.757225040702,3350.641431092256,41355.0,-0.007573550830177855,4.0999985,0,-1.4537482,0,-1.3521373,0,-1.2870805,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.7891328,0,0
2023-09-13,3353.5918051143512,3353.5918051143512,3289.667034635632,3289.667034635632,57220.0,-0.018197828001173977,4.0999985,0,-1.4406273,0,-1.3404665,0,-1.2764151,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.770225,0,0
2023-09-14,3290.6504926429966,3296.5512406871862,3248.3617983263057,3270.9813324956986,46382.0,-0.00568011958146486,4.0999985,0,-1.4277072,0,-1.3289534,0,-1.2658826,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.7517264,0,0
2023-09-15,3273.931706517793,3338.839935003877,3273.931706517793,3335.889560981783,41542.0,0.0198436560432953,4.0999985,0,-1.4149816,0,-1.3175936,0,-1.2554797,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.7336209,0,0
2023-09-18,3324.088064893404,3339.823393011242,3308.352736775565,3330.972270944958,55765.0,-0.0014740566037736436,4.0999985,0,-1.4024447,0,-1.3063829,0,-1.245203,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.7158933,0,0
2023-09-19,3327.038438915498,3334.906102974418,3279.8324545619826,3287.7001186209022,61390.0,-0.012990847357543411,4.0999985,0,-1.390091,0,-1.2953169,0,-1.2350492,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6985295,0,0
2023-09-20,3304.4189047461055,3336.8730189891476,3289.667034635632,3331.955728952323,46744.0,0.013460963206700427,4.0999985,0,-1.377915,0,-1.284392,0,-1.2250152,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6815158,0,0
2023-09-21,3333.922644967053,3341.790309025972,3309.33619478293,3312.2865688050247,45642.0,-0.005903187721369663,4.0999985,0,-1.3659115,0,-1.2736042,0,-1.2150979,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6648395,0,0
2023-09-22,3310.319652790295,3317.2038588418486,3291.633950650362,3312.2865688050247,50707.0,0.0,4.0999985,0,-1.3540757,0,-1.2629498,0,-1.2052946,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6484883,0,0
2023-09-25,3315.2369428271195,3318.1873168492143,3293.6008666650914,3301.468530724011,43952.0,-0.0032660332541566417,4.0999985,0,-1.3423823,0,-1.2524437,0,-1.195516,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6323026,0,0
2023-09-26,3305.4023627534707,3341.790309025972,3291.633950650362,3318.1873168492143,34519.0,0.005064045278522444,4.0999985,0,-1.3308474,0,-1.2420638,0,-1.185846,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6164225,0,0
2023-09-27,3319.170774856579,3343.757225040702,3291.633950650362,3328.021896922863,41512.0,0.0029638411381149865,4.0999985,0,-1.3194664,0,-1.2318068,0,-1.1762818,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.6008373,0,0
2023-09-28,3329.9888129375936,3343.757225040702,3299.501614709281,3317.2038588418486,42178.0,-0.003250591016548565,4.0999985,0,-1.308235,0,-1.2216693,0,-1.166821,0,-4.268535,0,,0,0.0,0,0.70000076,0,-1.5855368,0,0
2023-10-09,3276.882080539888,3279.8324545619826,3255.2460043778597,3264.097126444144,49033.0,-0.0160094871034685,2.9000015,1,-1.2971493,0,-1.2116485,0,-1.1574608,0,-4.268535,0,,0,0.0,0,0.29999924,1,-1.5705112,0,0
2023-10-10,3267.047500466239,3273.931706517793,3242.461050282116,3257.2129203925897,57397.0,-0.0021090689966857257,2.9000015,0,-1.286205,0,-1.2017412,0,-1.1481988,0,-4.268535,0,,0,0.0,0,0.29999924,0,-1.5557514,0,0
2023-10-11,3262.1302104294145,3297.5346986945515,3255.2460043778597,3297.5346986945515,54974.0,0.012379227053140207,2.9000015,0,-1.2753985,0,-1.1919446,0,-1.1390327,0,-4.268535,0,,0,0.0,0,0.29999924,0,-1.5412487,0,0
2023-10-12,3284.749744598807,3289.667034635632,3266.0640424588737,3280.815912569348,35684.0,-0.005070086489710746,2.9000015,0,-1.2647258,0,-1.1822559,0,-1.1299602,0,-4.268535,0,,0,0.0,0,0.29999924,0,-1.5269943,0,0
2023-10-13,3275.898622532523,3328.021896922863,3275.898622532523,3319.170774856579,52347.0,0.011690647482014205,2.9000015,0,-1.2541837,0,-1.1726723,0,-1.120979,0,-4.268535,0,,0,0.0,0,0.29999924,0,-1.5129806,0,0
2023-10-16,3324.088064893404,3331.955728952323,3306.385820760835,3325.0715229007687,31813.0,0.001777777777777878,2.9000015,0,-1.3335098,1,-1.234795,1,-1.0313033,1,0.19998801,1,,0,-1.5,1,0.29999924,0,-1.9690998,1,0
2023-10-17,3317.2038588418486,3335.889560981783,3304.4189047461055,3312.2865688050247,35845.0,-0.0038450162673765442,2.9000015,0,-1.3221134,0,-1.2246082,0,-1.0231744,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.9462781,0,0
2023-10-18,3322.121148878674,3348.674515077527,3312.2865688050247,3323.1046068860387,36296.0,0.0032660332541567527,2.9000015,0,-1.3108674,0,-1.2145389,0,-1.0151134,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.9240345,0,0
2023-10-19,3328.021896922863,3343.757225040702,3310.319652790295,3336.8730189891476,33681.0,0.004143237644273379,2.9000015,0,-1.2997677,0,-1.2045844,0,-1.0071183,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.9023434,0,0
2023-10-20,3336.8730189891476,3357.525637143811,3328.021896922863,3338.839935003877,40206.0,0.0005894488653108709,2.9000015,0,-1.2888101,0,-1.1947414,0,-0.9991881,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.8811806,0,0
2023-10-23,3333.922644967053,3364.409843195365,3316.2204008344847,3320.1542328639443,51948.0,-0.005596465390279692,2.9000015,0,-1.277991,0,-1.1850072,0,-0.991321,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.8605237,0,0
2023-10-24,3323.1046068860387,3336.8730189891476,3309.33619478293,3333.922644967053,53933.0,0.004146919431279539,2.9000015,0,-1.2673066,0,-1.175379,0,-0.9835156,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.8403512,0,0
2023-10-25,3341.790309025972,3380.1451713132037,3332.939186959688,3355.558721129081,54968.0,0.006489675516224036,2.9000015,0,-1.2567531,0,-1.1658543,0,-0.9757704,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.8206432,0,0
2023-10-26,3340.806851018607,3353.5918051143512,3328.021896922863,3345.7241410554316,57131.0,-0.0029308323563892458,2.9000015,0,-1.2463273,0,-1.1564304,0,-0.96808416,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.8013806,0,0
2023-10-27,3348.674515077527,3360.476011165905,3335.889560981783,3345.7241410554316,51366.0,0.0,2.9000015,0,-1.2360256,0,-1.1471046,0,-0.9604553,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.7825459,0,0
2023-10-30,3353.5918051143512,3405.7150795046914,3352.6083471069865,3391.9466674015825,75499.0,0.013815402704291602,2.9000015,0,-1.2260932,0,-1.1379399,0,-0.95312357,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.7693231,0,0
2023-10-31,3382.1120873279333,3382.1120873279333,3339.823393011242,3346.707599062797,62417.0,-0.013337199188170445,2.9000015,0,-1.2162774,0,-1.1288685,0,-0.9458492,0,0.19998801,0,,0,-1.5,0,0.29999924,0,-1.7564532,0,0
2023-11-01,3353.5918051143512,3372.277507254284,3346.707599062797,3365.39330120273,55847.0,0.005583308845136692,-6.800003,1,-1.2065755,0,-1.1198881,0,-0.9386311,0,0.19998801,0,,0,-1.5,0,-1.0,1,-1.7439297,0,0
2023-11-02,3358.509095151176,3388.996293379488,3358.509095151176,3383.0955453352985,41946.0,0.005260081823495133,-6.800003,0,-1.1969849,0,-1.1109966,0,-0.9314683,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.7317474,0,0
2023-11-03,3393.913583416312,3412.599285556246,3378.178255298474,3410.6323695415163,53092.0,0.008139534883720989,-6.800003,0,-1.1875026,0,-1.1021918,0,-0.9243598,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.7199012,0,0
2023-11-06,3413.5827435636106,3481.4413460717897,3413.5827435636106,3477.5075140423305,87736.0,0.019607843137255054,-6.800003,0,-1.1781263,0,-1.0934716,0,-0.91730464,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.7083867,0,0
2023-11-07,3474.5571400202352,3490.2924681380737,3457.8383538950316,3462.7556439318564,55342.0,-0.004242081447963897,-6.800003,0,-1.1688534,0,-1.0848342,0,-0.91030186,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.6972003,0,0
2023-11-08,3466.6894759613165,3503.0774222338173,3459.805269909761,3496.1932161822633,41137.0,0.009656347628514528,-6.800003,0,-1.1596816,0,-1.0762775,0,-0.9033506,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.6863388,0,0
2023-11-09,3516.8458343369266,3525.6969564032106,3476.5240560349653,3496.1932161822633,44251.0,0.0,-6.800003,0,-1.1506083,0,-1.0677997,0,-0.89645004,0,0.19998801,0,,0,-1.5,0,-1.0,0,-1.6757996,0,0
2023-11-10,3500.127048211723,3500.127048211723,3419.4834916078003,3419.4834916078003,51210.0,-0.021940928270042126,-6.800003,0,-1.494384,1,-1.4584682,1,-0.97308004,1,-0.10019401,1,,0,-0.80000305,1,-1.0,0,-1.9085739,1,0
2023-11-13,3412.599285556246,3457.8383538950316,3412.599285556246,3451.937605850842,36438.0,0.009490940465918696,-6.800003,0,-1.4815437,0,-1.4458213,0,-0.96592087,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8951199,0,0
2023-11-14,3458.821811902397,3500.127048211723,3442.1030257771936,3472.590224005505,65641.0,0.005982905982905962,-6.800003,0,-1.4689126,0,-1.4333704,0,-0.9588253,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8821036,0,0
2023-11-15,3468.656391976046,3503.0774222338173,3465.7060179539512,3498.1601321969933,37169.0,0.007363353157745722,-6.800003,0,-1.456485,0,-1.4211098,0,-0.9517925,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8695189,0,0
2023-11-16,3506.0277962559126,3506.0277962559126,3475.5405980276005,3492.2593841528037,39003.0,-0.0016868147315153292,-6.800003,0,-1.4442552,0,-1.4090344,0,-0.94482166,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.857361,0,0
2023-11-17,3479.4744300570596,3479.4744300570596,3432.2684457035443,3455.871437880302,60684.0,-0.010419600112644312,-6.800003,0,-1.4322178,0,-1.3971387,0,-0.9379122,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8456258,0,0
2023-11-20,3470.6233079907756,3470.6233079907756,3410.6323695415163,3427.351155666719,63255.0,-0.00825270347182716,-6.800003,0,-1.4203676,0,-1.3854179,0,-0.9310635,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8343102,0,0
2023-11-21,3429.318071681449,3446.0368578066523,3410.6323695415163,3441.1195677698283,75839.0,0.004017216642754784,-6.800003,0,-1.4086996,0,-1.3738674,0,-0.9242748,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.823412,0,0
2023-11-22,3441.1195677698283,3465.7060179539512,3410.6323695415163,3421.4504076225303,45755.0,-0.005715918833952505,-6.800003,0,-1.3972092,0,-1.3624823,0,-0.91754574,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.8129299,0,0
2023-11-23,3419.4834916078003,3419.4834916078003,3393.913583416312,3400.797789467867,35173.0,-0.006036217303822977,-6.800003,0,-1.3874106,0,-1.352268,0,-0.9108758,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.7972496,0,0
2023-11-24,3402.764705482596,3425.3842396519894,3393.913583416312,3411.6158275488815,33057.0,0.0031810294968190878,-6.800003,0,-1.3777881,0,-1.3422118,0,-0.9042646,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.7819401,0,0
2023-11-27,3412.599285556246,3427.351155666719,3342.773767033337,3350.641431092256,48288.0,-0.01787258575958517,-6.800003,0,-1.3683393,0,-1.3323107,0,-0.89771175,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.7669909,0,0
2023-11-28,3355.558721129081,3361.45946917327,3317.2038588418486,3347.6910570701616,48790.0,-0.0008805400645728323,-6.800003,0,-1.3590621,0,-1.3225619,0,-0.89121693,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.752392,0,0
2023-11-29,3354.5752631217165,3365.39330120273,3333.922644967053,3341.790309025972,30150.0,-0.001762632197414904,-6.800003,0,-1.3499548,0,-1.3129625,0,-0.88478,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.7381343,0,0
2023-11-30,3350.641431092256,3366.376759210095,3339.823393011242,3362.4429271806353,37194.0,0.006180105944673331,-6.800003,0,-1.3410157,0,-1.3035105,0,-0.87840074,0,-0.10019401,0,,0,-0.80000305,0,-1.0,0,-1.7242088,0,0
2023-12-01,3359.492553158541,3368.343675224825,3311.30311079766,3312.2865688050247,52748.0,-0.014916642293068216,-1.8999977,1,-1.3322434,0,-1.2942033,0,-0.87207913,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,1,-1.7106076,0,0
2023-12-04,3316.2204008344847,3338.839935003877,3296.5512406871862,3302.4519887313754,72549.0,-0.002969121140142583,-1.8999977,0,-1.3236369,0,-1.2850386,0,-0.86581516,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,0,-1.6973231,0,0
2023-12-05,3310.319652790295,3331.955728952323,3291.633950650362,3306.385820760835,59843.0,0.001191185229303171,-1.8999977,0,-1.315195,0,-1.2760146,0,-0.8596089,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,0,-1.6843481,0,0
2023-12-06,3313.2700268123895,3331.955728952323,3290.6504926429966,3329.9888129375936,53774.0,0.007138607971445721,-1.8999977,0,-1.306917,0,-1.2671293,0,-0.8534605,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,0,-1.6716762,0,0
2023-12-07,3325.0715229007687,3343.757225040702,3284.749744598807,3324.088064893404,54864.0,-0.0017720023626698334,-1.8999977,0,-1.2988025,0,-1.258381,0,-0.8473702,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,0,-1.6593012,0,0
2023-12-08,3333.922644967053,3346.707599062797,3312.2865688050247,3342.773767033337,71413.0,0.005621301775147858,-1.8999977,0,-1.2908512,0,-1.2497681,0,-0.84133846,0,-0.10019401,0,,0,-0.80000305,0,-0.099998474,0,-1.6472176,0,0
2023-12-11,3352.6083471069865,3389.979751386853,3337.856476996512,3343.757225040702,44691.0,0.0002942041776992088,-1.8999977,0,-1.5721387,1,-1.59611,1,-0.9267868,1,-0.50046897,1,,0,-0.19999695,1,-0.099998474,0,-1.6972392,1,0
2023-12-12,3348.674515077527,3403.7481634899614,3338.839935003877,3396.8639574384074,54411.0,0.01588235294117646,-1.8999977,0,-1.561909,0,-1.5841155,0,-0.9207724,0,-0.50046897,0,,0,-0.19999695,0,-0.099998474,0,-1.6848696,0,0
2023-12-13,3388.0128353721234,3397.847415445772,3362.4429271806353,3382.1120873279333,42084.0,-0.004342790966994858,-1.8999977,0,-1.5519366,0,-1.5723739,0,-0.9148395,0,-0.50046897,0,,0,-0.19999695,0,-0.099998474,0,-1.6728061,0,0
2023-12-14,3375.2278812763793,3377.1947972911094,3329.9888129375936,3334.906102974418,50150.0,-0.013957545798196969,-1.8999977,0,-1.5422198,0,-1.5608805,0,-0.9089894,0,-0.50046897,0,24554.0,1,-0.19999695,0,-0.099998474,0,-1.6610439,0,0
2023-12-15,3342.773767033337,3364.409843195365,3329.9888129375936,3331.955728952323,57721.0,-0.0008846947803008431,-1.8999977,0,-1.5327572,0,-1.5496309,0,-0.9032236,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.6495782,0,0
2023-12-18,3333.922644967053,3343.757225040702,3286.716660613537,3301.468530724011,55246.0,-0.009149940968122716,-1.8999977,0,-1.5235479,0,-1.5386211,0,-0.8975436,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.6384053,0,0
2023-12-19,3308.352736775565,3339.823393011242,3299.501614709281,3303.4354467387407,34276.0,0.0005957700327672288,-1.8999977,0,-1.5145915,0,-1.5278473,0,-0.8919514,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.6275215,0,0
2023-12-20,3294.5843246724558,3307.3692787682003,3271.9647905030633,3280.815912569348,45945.0,-0.006847275974992573,-1.8999977,0,-1.505888,0,-1.5173062,0,-0.88644904,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.616924,0,0
2023-12-21,3280.815912569348,3292.6174086577266,3258.1963783999545,3284.749744598807,54915.0,0.0011990407673858616,-1.8999977,0,-1.4974378,0,-1.5069947,0,-0.881039,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.6066102,0,0
2023-12-22,3286.716660613537,3293.6008666650914,3243.444508289481,3254.262546370495,51035.0,-0.00928143712574847,-1.8999977,0,-1.4892421,0,-1.4969103,0,-0.8757239,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.596578,0,0
2023-12-25,3257.2129203925897,3285.733202606172,3246.3948823115757,3272.9482485104286,48619.0,0.00574191598670315,-1.8999977,0,-1.4790679,0,-1.485824,0,-0.8690007,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.5813184,0,0
2023-12-26,3292.6174086577266,3296.5512406871862,3265.080584451509,3268.0309584736037,39410.0,-0.0015024038461539657,-1.8999977,0,-1.4691083,0,-1.4749475,0,-0.8623238,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.5663319,0,0
2023-12-27,3272.9482485104286,3291.633950650362,3257.2129203925897,3290.6504926429966,49915.0,0.006921456515197155,-1.8999977,0,-1.459361,0,-1.464277,0,-0.85569274,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.5516092,0,0
2023-12-28,3283.7662865914417,3305.4023627534707,3269.0144164809685,3284.749744598807,49176.0,-0.0017931858936043321,-1.8999977,0,-1.4498237,0,-1.4538093,0,-0.8491068,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.5371418,0,0
2023-12-29,3279.8324545619826,3297.5346986945515,3244.427966296846,3245.4114243042104,59960.0,-0.0119760479041916,-1.8999977,0,-1.440495,0,-1.4435409,0,-0.84256536,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.099998474,0,-1.5229212,0,0
2024-01-02,3233.6099282158316,3233.6099282158316,3168.701699729748,3181.4866538254914,41046.0,-0.019696969696969546,0.79999924,1,-1.4313735,0,-1.433469,0,-0.83606786,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,1,-1.5089394,0,0
2024-01-03,3185.4204858549515,3189.3543178844106,3161.8174936781934,3178.536279803396,59271.0,-0.0009273570324577207,0.79999924,0,-1.4224579,0,-1.4235911,0,-0.8296137,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.495189,0,0
2024-01-04,3170.6686157444774,3199.18889795806,3170.6686157444774,3187.3874018696815,52490.0,0.0027846534653468424,0.79999924,0,-1.4137475,0,-1.4139045,0,-0.8232025,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4816624,0,0
2024-01-05,3189.3543178844106,3189.3543178844106,3133.2972114646104,3139.1979595088005,57147.0,-0.015118790496760348,0.79999924,0,-1.4052421,0,-1.4044073,0,-0.81683373,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4683528,0,0
2024-01-08,3139.1979595088005,3139.1979595088005,3084.124311096365,3093.9588911700143,111848.0,-0.014411027568922319,0.79999924,0,-1.3969413,0,-1.3950973,0,-0.81050694,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4552535,0,0
2024-01-09,3084.124311096365,3102.810013236298,3069.372440985891,3096.909265192109,37683.0,0.0009535918626828455,0.79999924,0,-1.3888456,0,-1.3859729,0,-0.8042218,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4423583,0,0
2024-01-10,3099.859639214204,3105.7603872583936,3068.388982978526,3080.190479066905,50211.0,-0.005398539218799847,0.79999924,0,-1.3809553,0,-1.3770328,0,-0.79797804,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4296607,0,0
2024-01-11,3079.2070210595402,3084.124311096365,3048.719822831228,3076.256647037446,50990.0,-0.0012771392081735167,0.79999924,0,-1.3732717,0,-1.3682756,0,-0.7917752,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.417155,0,0
2024-01-12,3069.372440985891,3072.3228150079863,3025.11683065447,3026.100288661835,71296.0,-0.01630434782608714,0.79999924,0,-1.3657961,0,-1.3597007,0,-0.78561324,0,-0.50046897,0,24554.0,0,-0.19999695,0,-0.70000076,0,-1.4048357,0,0
2024-01-15,3032.9844947133897,3037.901784750214,2979.8777623156843,3024.1333726471057,66801.0,-0.0006499837504060357,0.79999924,0,-1.202584,1,-1.2772577,1,-0.88308996,1,0.09959298,1,19326.0,1,0.5,1,-0.70000076,0,-1.2408998,1,0
2024-01-16,3024.1333726471057,3031.0175786986597,3003.480754492442,3030.0341206912954,44877.0,0.0019512195121951237,0.79999924,0,-1.19636,0,-1.2695814,0,-0.8768697,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.2307662,0,0
2024-01-17,3033.967952720755,3044.785990801769,2997.580006448253,3000.5303804703476,50480.0,-0.009737098344693385,0.79999924,0,-1.1903071,0,-1.2620654,0,-0.87071157,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.2207513,0,0
2024-01-18,2992.6627164114275,2992.6627164114275,2940.539442021088,2975.9439302862247,61128.0,-0.008194034742707301,0.79999924,0,-1.1844292,0,-1.2547102,0,-0.86461586,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.210852,0,0
2024-01-19,2977.9108463009547,3002.497296485077,2965.1258922052107,2985.778510359874,32439.0,0.0033046926635822427,0.79999924,0,-1.1787299,0,-1.2475166,0,-0.85858303,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.2010655,0,0
2024-01-22,2992.6627164114275,3012.3318765587264,2978.8943043083195,2983.811594345144,34252.0,-0.0006587615283267789,0.79999924,0,-1.1732142,0,-1.240486,0,-0.8526137,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.191389,0,0
2024-01-23,2977.9108463009547,3008.398044529267,2967.0928082199407,2992.6627164114275,18323.0,0.0029663810151612235,0.79999924,0,-1.1678871,0,-1.2336198,0,-0.84670854,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1818196,0,0
2024-01-24,2998.5634644556176,3025.11683065447,2998.5634644556176,3016.265708588186,19190.0,0.007886953664147489,0.79999924,0,-1.1627542,0,-1.2269198,0,-0.8408684,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1723547,0,0
2024-01-25,3017.249166595551,3028.0672046765653,2981.844678330414,2998.5634644556176,33551.0,-0.005868927290511916,0.79999924,0,-1.1578221,0,-1.2203883,0,-0.83509433,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1629919,0,0
2024-01-26,3002.497296485077,3002.497296485077,2952.340938109467,2961.192060175751,41868.0,-0.01246310265660866,0.79999924,0,-1.1503049,0,-1.2126336,0,-0.828509,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1543679,0,0
2024-01-29,2944.473274050548,2944.473274050548,2890.383083645477,2909.0687857854105,28095.0,-0.017602125539687874,0.79999924,0,-1.1429036,0,-1.2050136,0,-0.8219632,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.145844,0,0
2024-01-30,2911.0357018001405,2928.737945932709,2886.4492516160176,2902.184579733856,28480.0,-0.0023664638269100813,0.79999924,0,-1.1356182,0,-1.1975285,0,-0.81545615,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1374185,0,0
2024-01-31,2918.9033658590597,2970.043182242035,2910.0522437927757,2946.4401900652774,26340.0,0.015249068112504371,0.79999924,0,-1.1284486,0,-1.1901782,0,-0.80898726,0,0.09959298,0,19326.0,0,0.5,0,-0.70000076,0,-1.1290897,0,0
2024-02-01,2946.4401900652774,2999.546922462983,2943.4898160431826,2984.7950523525087,37263.0,0.013017356475300224,-1.0999985,1,-1.1213951,0,-1.1829629,0,-0.8025559,0,0.09959298,0,19326.0,0,0.5,0,0.29999924,1,-1.1208562,0,0
