date,open,high,low,close,volume,returns,fac_Non_Mfg_PMI_Constr_New_Orders_level,fac_Non_Mfg_PMI_Constr_New_Orders_level_release,fac_Non_Mfg_PMI_Constr_Expectation_level,fac_Non_Mfg_PMI_Constr_Expectation_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_非制造业PMI_建筑业_全国_当期值_月_level,fac_非制造业PMI_建筑业_全国_当期值_月_level_release,fac_GDP_Contribution_2nd_Industry_YoY_diff,fac_GDP_Contribution_2nd_Industry_YoY_diff_release,fac_Non_Mfg_PMI_Constr_Expectation_zscore,fac_Non_Mfg_PMI_Constr_Expectation_zscore_release,fac_GDP_Contribution_2nd_Industry_YoY_zscore,fac_GDP_Contribution_2nd_Industry_YoY_zscore_release,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level,fac_PPI_非金属矿物制品业_全国_当期同比增长率_月_level_release,fac_Non_Mfg_PMI_Constr_Expectation_diff,fac_Non_Mfg_PMI_Constr_Expectation_diff_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_level_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_New_Orders_level,fac_PMI_New_Orders_level_release,fac_制造业采购经理指数PMI_生产_level,fac_制造业采购经理指数PMI_生产_level_release,fac_PMI_Raw_Material_Inventory_level,fac_PMI_Raw_Material_Inventory_level_release,fac_非制造业PMI_建筑业_全国_当期值_月_zscore,fac_非制造业PMI_建筑业_全国_当期值_月_zscore_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff,fac_PPIRM_黑色金属材料类_全国_当期同比增长率_月_diff_release,fac_Non_Mfg_PMI_Constr_New_Orders_zscore,fac_Non_Mfg_PMI_Constr_New_Orders_zscore_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_diff_release,fac_PPI_金属制品业_全国_当期同比增长率_月_level,fac_PPI_金属制品业_全国_当期同比增长率_月_level_release,fac_PMI_Raw_Material_Inventory_zscore,fac_PMI_Raw_Material_Inventory_zscore_release,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level,fac_PPI_黑色金属矿采选业_全国_当期同比增长率_月_level_release,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff,fac_PPI_黑色金属冶炼及压延加工业_全国_当期同比增长率_月_diff_release,any_effective_release
2018-06-08,2220.8009794996156,2231.292952631111,2199.234145840433,2218.46942991484,3697188.0,-0.00026267402153989927,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.02118201,0,-0.82146156,0,11.0,0,-1.5999985,0,5.4,0,11.1,0,,0,53.8,0,54.1,0,49.6,0,0.082891025,0,0.099998474,0,58.7,0,0.099999905,0,0.061571576,0,,0,-0.39999986,0,4.5,0,1.7313877,0,-2.6,0,1.7000008,0,0
2018-06-11,2217.3036551224513,2223.7154164805875,2188.7421727089395,2216.7207677262572,3896802.0,-0.0007882291119287732,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.023090329,0,-0.82660687,0,10.6,1,-1.5999985,0,6.6,1,14.3,1,,0,53.8,0,54.1,0,49.6,0,0.08361602,0,0.099998474,0,58.7,0,1.1999998,1,0.063224174,0,,0,3.1,1,5.0,1,1.7132382,0,0.5,1,3.1999998,1,1
2018-06-12,2219.6352047072287,2249.362461913129,2203.897245009987,2247.613799724545,4509342.0,0.013936366026820579,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.025000643,0,-0.8317974,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.084341235,0,0.099998474,0,58.7,0,1.1999998,0,0.0648784,0,,0,3.1,0,5.0,0,1.6954628,0,0.5,0,3.1999998,0,0
2018-06-13,2242.9507005549917,2271.5121829685054,2234.7902770082765,2249.362461913129,4173928.0,0.0007780082987560721,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.02691298,0,-0.8370339,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.085066676,0,0.099998474,0,58.7,0,1.1999998,0,0.066534266,0,,0,3.1,0,5.0,0,1.6780474,0,0.5,0,3.1999998,0,0
2018-06-14,2254.025561082682,2275.5923947418632,2249.362461913129,2271.5121829685054,3528436.0,0.009847110650427204,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.028827365,0,-0.8423173,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.08579234,0,0.099998474,0,58.7,0,1.1999998,0,0.06819179,0,,0,3.1,0,5.0,0,1.6609783,0,0.5,0,3.1999998,0,0
2018-06-15,2265.100421610372,2279.089719119029,2247.613799724545,2274.4266199494755,3290156.0,0.0012830382345392355,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.030743824,0,-0.84764826,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.08651824,0,0.099998474,0,58.7,0,1.1999998,0,0.06985099,0,,0,3.1,0,5.0,0,1.6442429,0,0.5,0,3.1999998,0,0
2018-06-19,2256.9399980636517,2258.105772856041,2175.9186499926686,2196.9025962556584,4628740.0,-0.034085084572013646,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.03266238,0,-0.8530278,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.08724437,0,0.099998474,0,58.7,0,1.1999998,0,0.07151189,0,,0,3.1,0,5.0,0,1.6278288,0,0.5,0,3.1999998,0,0
2018-06-20,2191.0737222937164,2229.54429044253,2183.496186143193,2224.8811912729757,3636162.0,0.012735473600424152,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.034583066,0,-0.85845685,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.087970726,0,0.099998474,0,58.7,0,1.1999998,0,0.0731745,0,,0,3.1,0,5.0,0,1.6117245,0,0.5,0,3.1999998,0,0
2018-06-21,2221.9667542920047,2240.0362635740216,2197.4854836518507,2199.234145840433,4224838.0,-0.011527377521614368,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.036505897,0,-0.8639361,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.088697314,0,0.099998474,0,58.7,0,1.1999998,0,0.07483883,0,,0,3.1,0,5.0,0,1.595919,0,0.5,0,3.1999998,0,0
2018-06-22,2199.234145840433,2207.977456783346,2179.9988617660288,2191.6566096899082,3577300.0,-0.0034455340577794757,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.03843091,0,-0.8694667,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.08942414,0,0.099998474,0,58.7,0,1.1999998,0,0.07650491,0,,0,3.1,0,5.0,0,1.5804018,0,0.5,0,3.1999998,0,0
2018-06-25,2188.7421727089395,2205.063019802374,2164.260902068787,2170.089776030728,3941730.0,-0.009840425531913777,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.040358126,0,-0.87504953,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.0901512,0,0.099998474,0,58.7,0,1.1999998,0,0.07817275,0,,0,3.1,0,5.0,0,1.5651629,0,0.5,0,3.1999998,0,0
2018-06-26,2164.260902068787,2166.5924516535633,2135.1165322590805,2142.11118101341,3907480.0,-0.012892828364222453,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.042287573,0,-0.88068557,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.090878494,0,0.099998474,0,58.7,0,1.1999998,0,0.07984237,0,,0,3.1,0,5.0,0,1.550193,0,0.5,0,3.1999998,0,0
2018-06-27,2138.613856636245,2164.260902068787,2136.2823070514683,2140.3625188248275,3382616.0,-0.0008163265306122547,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.044219274,0,-0.8863758,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.09160603,0,0.099998474,0,58.7,0,1.1999998,0,0.08151378,0,,0,3.1,0,5.0,0,1.5354826,0,0.5,0,3.1999998,0,0
2018-06-28,2147.357167579157,2196.9025962556584,2145.608505390574,2182.330411350805,4845174.0,0.019607843137255276,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.046153262,0,-0.8921213,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.0923338,0,0.099998474,0,58.7,0,1.1999998,0,0.08318701,0,,0,3.1,0,5.0,0,1.5210235,0,0.5,0,3.1999998,0,0
2018-06-29,2184.6619609355803,2224.2983038767807,2182.9132987469993,2219.0523173110355,3645626.0,0.01682692307692335,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.04808956,0,-0.8979231,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.8,0,54.1,0,49.6,0,0.09306181,0,0.099998474,0,58.7,0,1.1999998,0,0.08486207,0,,0,3.1,0,5.0,0,1.5068071,0,0.5,0,3.1999998,0,0
2018-07-02,2219.0523173110355,2220.218092103423,2178.250199577446,2186.410623124163,4347068.0,-0.01470974520619972,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.050028197,0,-0.90378237,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.2,1,53.6,1,48.8,1,0.09379007,0,-0.79999924,1,58.7,0,1.1999998,0,0.08653897,0,,0,3.1,0,5.0,0,-0.03359482,1,0.5,0,3.1999998,0,0
2018-07-03,2186.9935105203567,2200.3999206328217,2168.3411138421448,2187.576397916551,3254772.0,0.0005331911490267238,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.0519692,0,-0.90970016,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.094518565,0,-0.79999924,0,58.7,0,1.1999998,0,0.08821774,0,,0,3.1,0,5.0,0,-0.03591204,0,0.5,0,3.1999998,0,0
2018-07-04,2191.0737222937164,2224.2983038767807,2189.325060105134,2205.063019802374,4168130.0,0.007993605115907076,54.2,0,65.1,0,,0,60.1,0,-0.20000076,0,-0.053912595,0,-0.9156776,0,10.6,0,-1.5999985,0,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.0952473,0,-0.79999924,0,58.7,0,1.1999998,0,0.0898984,0,,0,3.1,0,5.0,0,-0.038232937,0,0.5,0,3.1999998,0,0
2018-07-05,2212.0576685567044,2224.2983038767807,2182.330411350805,2207.977456783346,4840962.0,0.0013217023526308491,52.6,1,63.6,1,,0,60.7,1,-0.20000076,0,-1.2536484,1,-0.921716,0,10.6,0,-1.5,1,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.45535353,1,-0.79999924,0,57.9,1,1.1999998,0,-0.63909465,1,,0,3.1,0,5.0,0,-0.04055756,0,0.5,0,3.1999998,0,1
2018-07-06,2207.977456783346,2219.0523173110355,2175.9186499926686,2203.314357613792,4295056.0,-0.0021119324181632093,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2475915,0,-0.92781645,0,10.6,0,-1.5,0,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.4545184,0,-0.79999924,0,57.9,0,1.1999998,0,-0.6343619,0,,0,3.1,0,5.0,0,-0.042885955,0,0.5,0,3.1999998,0,0
2018-07-09,2200.982808029015,2233.6245022158873,2184.6619609355803,2232.4587274235,4111960.0,0.013227513227514143,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2415835,0,-0.93398035,0,10.6,0,-1.5,0,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.45368397,0,-0.79999924,0,57.9,0,1.1999998,0,-0.62964505,0,,0,3.1,0,5.0,0,-0.045218177,0,0.5,0,3.1999998,0,0
2018-07-10,2244.1164753473818,2262.1859846293983,2236.538939196858,2251.111124101712,3547480.0,0.008355091383811963,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2356238,0,-0.9402088,0,10.6,0,-1.5,0,6.6,0,14.3,0,,0,53.2,0,53.6,0,48.8,0,0.45285025,0,-0.79999924,0,57.9,0,1.1999998,0,-0.62494373,0,,0,3.1,0,5.0,0,-0.047554273,0,0.5,0,3.1999998,0,0
2018-07-11,2256.9399980636517,2273.2608451570877,2233.6245022158873,2261.020209837011,4129272.0,0.004401864319005133,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2297117,0,-0.9465033,0,10.3,1,-1.5,0,8.1,1,15.1,1,,0,53.2,0,53.6,0,48.8,0,0.45201722,0,-0.79999924,0,57.9,0,1.5000005,1,-0.6202576,0,,0,4.0,1,5.3,1,-0.0498943,0,4.5,1,0.8000002,1,1
2018-07-12,2261.603097233205,2325.7207108145594,2261.603097233205,2317.5602872678423,4499234.0,0.025006444960041785,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2238462,0,-0.9528651,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.4511849,0,-0.79999924,0,57.9,0,1.5000005,0,-0.61558646,0,,0,4.0,0,5.3,0,-0.051448856,0,4.5,0,0.8000002,0,0
2018-07-13,2319.8918368526192,2328.635147795531,2302.4052149667946,2307.6512015325416,3610666.0,-0.004275653923541567,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2180269,0,-0.9592957,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.45035326,0,-0.79999924,0,57.9,0,1.5000005,0,-0.6109299,0,,0,4.0,0,5.3,0,-0.05300472,0,4.5,0,0.8000002,0,0
2018-07-16,2298.907890589629,2321.640499041201,2294.8276788162702,2307.0683141363475,3042124.0,-0.00025258903763580864,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2122527,0,-0.96579653,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44952232,0,-0.79999924,0,57.9,0,1.5000005,0,-0.6062877,0,,0,4.0,0,5.3,0,-0.054561898,0,4.5,0,0.8000002,0,0
2018-07-17,2298.3250031934363,2305.9025393439583,2268.597745987535,2297.1592284010458,3770332.0,-0.004295098534614072,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2065233,0,-0.972369,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44869205,0,-0.79999924,0,57.9,0,1.5000005,0,-0.6016595,0,,0,4.0,0,5.3,0,-0.056120407,0,4.5,0,0.8000002,0,0
2018-07-18,2296.576341004852,2309.982751117319,2287.250142665747,2296.576341004852,2886550.0,-0.00025374270489697537,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.2008379,0,-0.97901475,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44786248,0,-0.79999924,0,57.9,0,1.5000005,0,-0.59704494,0,,0,4.0,0,5.3,0,-0.05768026,0,4.5,0,0.8000002,0,0
2018-07-19,2301.8223275706005,2339.71000832322,2298.907890589629,2309.982751117319,4040596.0,0.00583756345177755,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1951957,0,-0.9857353,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44703358,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5924439,0,,0,4.0,0,5.3,0,-0.05924147,0,4.5,0,0.8000002,0,0
2018-07-20,2308.816976324929,2333.298246965082,2301.8223275706005,2322.806273833589,2974786.0,0.005551349987382936,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.189596,0,-0.9925323,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44620538,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5878559,0,,0,4.0,0,5.3,0,-0.060804054,0,4.5,0,0.8000002,0,0
2018-07-23,2325.7207108145594,2345.538882285158,2314.0629628906786,2337.961346134636,2828162.0,0.006524466750313707,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1840385,0,-0.9994075,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44537786,0,-0.79999924,0,57.9,0,1.5000005,0,-0.58328074,0,,0,4.0,0,5.3,0,-0.06236802,0,4.5,0,0.8000002,0,0
2018-07-24,2345.538882285158,2350.7848688509075,2316.977399871647,2321.640499041201,2938440.0,-0.006980802792320939,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1785223,0,-1.0063624,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44455102,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5787181,0,,0,4.0,0,5.3,0,-0.06393339,0,4.5,0,0.8000002,0,0
2018-07-25,2320.474724248813,2348.4533192661306,2318.7260620602287,2341.4586705117986,2752496.0,0.00853627918654154,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.173047,0,-1.0133991,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44372484,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5741677,0,,0,4.0,0,5.3,0,-0.06550017,0,4.5,0,0.8000002,0,0
2018-07-26,2340.875783115607,2343.2073327003823,2323.9720486259775,2341.4586705117986,2592928.0,0.0,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1676117,0,-1.0205194,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44289935,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5696294,0,,0,4.0,0,5.3,0,-0.067068376,0,4.5,0,0.8000002,0,0
2018-07-27,2343.2073327003823,2406.7420588855416,2337.961346134636,2404.9933966969593,3422024.0,0.0271346776201149,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1622161,0,-1.027725,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.4420745,0,-0.79999924,0,57.9,0,1.5000005,0,-0.56510264,0,,0,4.0,0,5.3,0,-0.06863802,0,4.5,0,0.8000002,0,0
2018-07-30,2408.490721074125,2416.6511446208438,2391.5869865844957,2407.3249462817353,2379474.0,0.0009694619486182443,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1568595,0,-1.035018,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.44125035,0,-0.79999924,0,57.9,0,1.5000005,0,-0.56058735,0,,0,4.0,0,5.3,0,-0.07020912,0,4.5,0,0.8000002,0,0
2018-07-31,2407.3249462817353,2438.800865676221,2400.330297527407,2431.223329525696,2590990.0,0.00992736077481915,52.6,0,63.6,0,,0,60.7,0,-0.20000076,0,-1.1515414,0,-1.0424004,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,53.2,0,53.6,0,48.8,0,0.4404269,0,-0.79999924,0,57.9,0,1.5000005,0,-0.5560832,0,,0,4.0,0,5.3,0,-0.07178169,0,4.5,0,0.8000002,0,0
2018-08-01,2430.0575547333074,2473.1912220516733,2407.907833677929,2412.5709328474836,4045636.0,-0.0076720210980582015,52.6,0,63.6,0,,0,60.7,0,0.5999985,1,-1.1462611,0,0.08047193,1,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,1,53.0,1,48.9,1,0.43960404,0,0.10000229,1,57.9,0,1.5000005,0,-0.5515899,0,,0,4.0,0,5.3,0,0.1204583,1,4.5,0,0.8000002,0,1
2018-08-02,2407.907833677929,2417.81691941323,2381.677900849194,2410.8222706589017,3614314.0,-0.0007248127567043294,52.6,0,63.6,0,,0,60.7,0,0.5999985,0,-1.1410182,0,0.0734355,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,0.4387819,0,0.10000229,0,57.9,0,1.5000005,0,-0.54710716,0,,0,4.0,0,5.3,0,0.11818928,0,4.5,0,0.8000002,0,0
2018-08-03,2407.3249462817353,2447.5441766191316,2406.159171489348,2440.549527864802,2917796.0,0.012330754352030793,52.6,0,63.6,0,,0,60.7,0,0.5999985,0,-1.135812,0,0.06631181,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,0.4379604,0,0.10000229,0,57.9,0,1.5000005,0,-0.5426347,0,,0,4.0,0,5.3,0,0.11591909,0,4.5,0,0.8000002,0,0
2018-08-06,2442.298190053384,2467.3623480897318,2400.330297527407,2462.116361523985,3719060.0,0.008836876044901132,52.6,0,63.6,0,,0,60.7,0,0.5999985,0,-1.1306423,0,0.05909697,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,0.43713957,0,0.10000229,0,57.9,0,1.5000005,0,-0.53817236,0,,0,4.0,0,5.3,0,0.113647684,0,4.5,0,0.8000002,0,0
2018-08-07,2460.9505867315956,2486.597632164138,2453.9559379772677,2469.6938976745087,2940568.0,0.0030776515151516026,52.6,0,63.6,0,,0,60.7,0,0.5999985,0,-1.1255083,0,0.051786877,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,0.43631938,0,0.10000229,0,57.9,0,1.5000005,0,-0.5337198,0,,0,4.0,0,5.3,0,0.11137502,0,4.5,0,0.8000002,0,0
2018-08-08,2469.6938976745087,2493.5922809184685,2451.041500996297,2469.1110102783136,2620386.0,-0.00023601604909173624,52.6,0,63.6,0,,0,60.7,0,0.5999985,0,-1.1204096,0,0.044377197,0,10.3,0,-1.5,0,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,0.43549985,0,0.10000229,0,57.9,0,1.5000005,0,-0.52927667,0,,0,4.0,0,5.3,0,0.10910106,0,4.5,0,0.8000002,0,0
2018-08-09,2463.8650237125676,2477.271433825034,2435.886428695248,2463.8650237125676,2546766.0,-0.0021246458923508404,56.4,1,64.1,1,,0,59.5,1,0.5999985,0,-0.7395941,1,0.036863312,0,10.3,0,0.5,1,8.1,0,15.1,0,,0,52.3,0,53.0,0,48.9,0,-0.27965182,1,0.10000229,0,56.6,1,1.5000005,0,1.2056653,1,,0,4.0,0,5.3,0,0.10682577,0,4.5,0,0.8000002,0,1
2018-08-10,2463.8650237125676,2487.763406956526,2445.7955144305497,2448.127064015326,2238558.0,-0.0063875088715401596,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.73413265,0,0.042525787,0,9.8,1,0.5,0,7.7,1,12.3,1,,0,52.3,0,53.0,0,48.9,0,-0.27818906,0,0.10000229,0,56.6,0,-0.40000057,1,1.1998373,0,,0,-0.5999999,1,5.1,1,0.103821434,0,3.9,1,-2.8000002,1,1
2018-08-13,2449.2928388077135,2533.8115112558626,2442.8810774495782,2532.645736463473,2639816.0,0.03452380952380896,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.72869563,0,0.04823667,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.27672732,0,0.10000229,0,56.6,0,-0.40000057,0,1.1940546,0,,0,-0.5999999,0,5.1,0,0.10081283,0,3.9,0,-2.8000002,0,0
2018-08-14,2532.645736463473,2547.2179213683276,2509.9131280119027,2522.1537633319786,1757406.0,-0.00414269275028778,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.7232825,0,0.053997416,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.2752665,0,0.10000229,0,56.6,0,-0.40000057,0,1.1883165,0,,0,-0.5999999,0,5.1,0,0.09779984,0,3.9,0,-2.8000002,0,0
2018-08-15,2523.9024255205622,2544.886371783549,2521.5708759357854,2532.645736463473,1400662.0,0.00415992604575921,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.71789294,0,0.05980952,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.27380666,0,0.10000229,0,56.6,0,-0.40000057,0,1.1826223,0,,0,-0.5999999,0,5.1,0,0.09478236,0,3.9,0,-2.8000002,0,0
2018-08-16,2533.2286238596666,2539.0574978216077,2502.918479257573,2523.3195381243677,1683058.0,-0.0036823935558110144,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.7125264,0,0.06567454,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.2723478,0,0.10000229,0,56.6,0,-0.40000057,0,1.1769714,0,,0,-0.5999999,0,5.1,0,0.09176029,0,3.9,0,-2.8000002,0,0
2018-08-17,2525.0682003129496,2610.169760157292,2523.9024255205622,2607.255323176321,1470728.0,0.033264033264033044,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.70718235,0,0.0715941,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.27088988,0,0.10000229,0,56.6,0,-0.40000057,0,1.1713631,0,,0,-0.5999999,0,5.1,0,0.088733524,0,3.9,0,-2.8000002,0,0
2018-08-20,2614.249971930651,2647.474553513716,2585.105602120944,2642.228566947969,1320714.0,0.013413816230717801,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.70186037,0,0.077569865,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.26943287,0,0.10000229,0,56.6,0,-0.40000057,0,1.1657969,0,,0,-0.5999999,0,5.1,0,0.08570195,0,3.9,0,-2.8000002,0,0
2018-08-21,2640.4799047593865,2651.554765287074,2597.9291248372147,2613.084197138264,773658.0,-0.011030222810500367,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.69656,0,0.08360358,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.2679768,0,0.10000229,0,56.6,0,-0.40000057,0,1.160272,0,,0,-0.5999999,0,5.1,0,0.082665466,0,3.9,0,-2.8000002,0,0
2018-08-22,2611.33553494968,2644.5601165327435,2593.266025667663,2610.169760157292,681126.0,-0.001115324559447295,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.6912808,0,0.08969707,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.26652166,0,0.10000229,0,56.6,0,-0.40000057,0,1.1547879,0,,0,-0.5999999,0,5.1,0,0.07962396,0,3.9,0,-2.8000002,0,0
2018-08-23,2610.169760157292,2616.5815215154266,2576.9451785742276,2583.9398273285556,722764.0,-0.01004912907548039,56.4,0,64.1,0,,0,59.5,0,0.5999985,0,-0.68602234,0,0.0958522,0,9.8,0,0.5,0,7.7,0,12.3,0,,0,52.3,0,53.0,0,48.9,0,-0.2650674,0,0.10000229,0,56.6,0,-0.40000057,0,1.1493438,0,,0,-0.5999999,0,5.1,0,0.07657732,0,3.9,0,-2.8000002,0,0
