date,open,high,low,close,volume,returns,fac_PPI_Electrical_Machinery_YoY_zscore,fac_PPI_Electrical_Machinery_YoY_zscore_release,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_PMI_diff,fac_PMI_diff_release,fac_PPI_Electrical_Machinery_YoY_diff,fac_PPI_Electrical_Machinery_YoY_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_PPI_zscore,fac_PPI_zscore_release,fac_PPI_level,fac_PPI_level_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_PPIRM_zscore,fac_PPIRM_zscore_release,fac_PMI_level,fac_PMI_level_release,fac_PPI_diff,fac_PPI_diff_release,any_effective_release
2024-10-16,138371.46599131453,139633.5606230761,138048.11943276404,138256.73011569987,93125.0,-0.0009798010250222644,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.6087248,0,15.9,0,-1.7037731,0,1.8999977,0,,0,0.6708027,0,51.2,0,-1.2000008,0,0
2024-10-17,138778.25682303938,139717.00489625038,133928.05844478204,134084.51645698387,129487.0,-0.030177291588080357,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5932521,0,15.9,0,-1.6879101,0,1.8999977,0,,0,0.6656814,0,51.2,0,-1.2000008,0,0
2024-10-18,133688.15615940586,135419.62482777302,133364.8096008554,134293.1271399197,99398.0,0.001555814858032134,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5780597,0,15.9,0,-1.6723664,0,1.8999977,0,,0,0.66057867,0,51.2,0,-1.2000008,0,0
2024-10-21,134877.23705213997,136535.69198147955,133385.67066914897,136347.94236683732,88243.0,0.015300970873786568,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5631382,0,15.9,0,-1.6571314,0,1.8999977,0,,0,0.6554941,0,51.2,0,-1.2000008,0,0
2024-10-22,135304.88895215828,135628.23551070876,131435.16078369925,132791.13022278197,111478.0,-0.02608629130966955,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5484787,0,15.9,0,-1.6421953,0,1.8999977,0,,0,0.6504273,0,51.2,0,-1.2000008,0,0
2024-10-23,132968.44930327733,132968.44930327733,131070.09208856159,131424.73024955246,83276.0,-0.010289843688634281,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5340723,0,15.9,0,-1.6330764,0,1.8999977,0,,0,0.6453778,0,51.2,0,-1.2000008,0,0
2024-10-24,130381.67683487348,132154.86763982775,130381.67683487348,131852.38214957083,67773.0,0.0032539682539680648,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5199109,0,15.9,0,-1.6242776,0,1.8999977,0,,0,0.64034534,0,51.2,0,-1.2000008,0,0
2024-10-25,131925.3958885984,132676.39434716728,131236.98063491026,131289.1333056442,62639.0,-0.004271813938770408,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.5059866,0,15.9,0,-1.6158004,0,1.8999977,0,,0,0.6353294,0,51.2,0,-1.2000008,0,0
2024-10-28,131174.3974300295,132050.56229835984,130788.46766659827,131476.88292028644,34505.0,0.0014300468737586947,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.4922918,0,15.9,0,-1.6076473,0,1.8999977,0,,0,0.6303298,0,51.2,0,-1.2000008,0,0
2024-10-29,130903.20354221296,131122.24475929554,128775.37457626786,128900.5409860293,23032.0,-0.0195953986513292,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.4788194,0,15.9,0,-1.5998216,0,1.8999977,0,,0,0.62534595,0,51.2,0,-1.2000008,0,0
2024-10-30,129620.24784215781,130173.06615193769,128712.7913713871,129755.84478606608,12151.0,0.006635377892862948,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.4655625,0,15.9,0,-1.5923274,0,1.8999977,0,,0,0.621598,0,51.2,0,-1.2000008,0,0
2024-10-31,129420.71698164596,129555.42229155477,128115.11167022181,128685.01875060539,25839.0,-0.008252622741011795,,0,7312.0,0,1.4000015,0,0.5,0,37635.0,0,-1.4525143,0,15.9,0,-1.5851697,0,1.8999977,0,,0,0.6178623,0,51.2,0,-1.2000008,0,0
2024-11-01,128508.86565303229,129151.30636182828,127151.4506070278,128912.98158275879,30503.0,0.001771479185119329,,0,7312.0,0,0.79999924,1,0.5,0,37635.0,0,-1.4396685,0,15.9,0,0.6636765,1,8.300003,1,,0,0.6141386,0,52.0,1,-1.2000008,0,1
2024-11-04,130353.29220409176,130809.21786839861,128954.42937042305,129721.21344221185,33821.0,0.006269592476489283,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-1.4270194,0,15.9,0,0.6767085,0,8.300003,0,,0,0.6104269,0,52.0,0,-1.2000008,0,0
2024-11-05,129296.37361865319,129482.88866314235,128602.12317527685,129399.99308781384,28640.0,-0.0024762361210960426,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-1.4145608,0,15.9,0,0.6900957,0,8.300003,0,,0,0.6067269,0,52.0,0,-1.2000008,0,0
2024-11-06,129627.95591996722,132550.02495029743,116188.51076983157,129389.63114089776,80092.0,-8.007687379896211e-05,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-1.4022872,0,15.9,0,0.70385754,0,8.300003,0,,0,0.60303843,0,52.0,0,-1.2000008,0,0
2024-11-07,129161.66830874435,132425.6815873047,129047.68689266765,132176.99486131914,37433.0,0.021542404100264312,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-1.3901935,0,15.9,0,0.71801513,0,8.300003,0,,0,0.5993614,0,52.0,0,-1.2000008,0,0
2024-11-08,132788.34972936692,135513.54176829194,132591.47273796168,134570.60459893008,62058.0,0.018109125117591995,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-1.3782741,0,15.9,0,0.73259145,0,8.300003,0,,0,0.5956957,0,52.0,0,-1.2000008,0,0
2024-11-11,133741.64884564487,134953.99663482435,132114.82317982274,133047.39840226853,46148.0,-0.011319011319011696,,0,7312.0,0,0.79999924,0,0.5,0,37635.0,0,-3.4375272,1,16.3,1,0.74761117,0,8.300003,0,,0,1.0826589,1,52.0,0,0.39999962,1,0
2024-11-12,132705.45415403842,133441.15238507898,129731.57538912792,131679.62140934804,38054.0,-0.010280373831775491,,0,-23515.0,1,0.79999924,0,0.5,0,14120.0,1,-3.3494031,0,16.3,0,0.76310116,0,8.300003,0,,1,1.0750347,0,52.0,0,0.39999962,0,1
2024-11-13,131441.29663027855,132322.062118144,129648.67981379936,130684.87450540582,38346.0,-0.007554296506138036,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-3.2671142,0,16.3,0,0.77909076,0,8.300003,0,,0,1.0674784,0,52.0,0,0.39999962,0,0
2024-11-14,130291.12052259537,130456.91167325241,129358.54530014959,129690.12760146367,42115.0,-0.00761179828734504,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-3.1900308,0,16.3,0,0.79561174,0,8.300003,0,,0,1.0599886,0,52.0,0,0.39999962,0,0
2024-11-15,129275.64972482105,129275.64972482105,127555.56653675433,127887.1488380684,52968.0,-0.013902205177373284,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-3.117615,0,16.3,0,0.7941481,0,8.300003,0,,0,1.052564,0,52.0,0,0.39999962,0,0
2024-11-18,128602.12317527685,130114.96742502232,126643.71520814067,129410.3550347299,64303.0,0.011910549343704613,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-3.0494034,0,16.3,0,0.79268736,0,8.300003,0,,0,1.0452033,0,52.0,0,0.39999962,0,0
2024-11-19,128560.6753876126,131016.4568067199,127876.78689115235,130125.32937193835,64547.0,0.0055248618784529135,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.9849951,0,16.3,0,0.7912295,0,8.300003,0,,0,1.0379051,0,52.0,0,0.39999962,0,0
2024-11-20,130425.82583250421,131959.39397608177,130063.15769044198,131658.8975155159,59148.0,0.011785316133142265,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.9240408,0,16.3,0,0.7897746,0,8.300003,0,,0,1.0306683,0,52.0,0,0.39999962,0,0
2024-11-21,132187.35680823517,132933.41698619182,131244.41963887334,132757.26388861876,58112.0,0.008342515347080193,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.8662345,0,16.3,0,0.78832257,0,8.300003,0,,0,1.0234915,0,52.0,0,0.39999962,0,0
2024-11-22,132632.920525626,132632.920525626,129576.14618538693,129928.45238053313,87378.0,-0.021308148610677646,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.8113072,0,16.3,0,0.7868734,0,8.300003,0,,0,1.0163736,0,52.0,0,0.39999962,0,0
2024-11-25,130705.59839923796,132498.2152157171,130436.1877794203,131855.77450692112,101037.0,0.01483371879735218,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.7590208,0,16.3,0,0.78542715,0,8.300003,0,,0,1.0093135,0,52.0,0,0.39999962,0,0
2024-11-26,132073.3753921585,133658.75327031637,132021.56565757815,132125.18512673877,136435.0,0.002043222003929035,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.7091646,0,16.3,0,0.7839837,0,8.300003,0,,0,1.001987,0,52.0,0,0.39999962,0,0
2024-11-27,132332.4240650601,132570.7488441296,129793.74707062429,131099.3523820484,120759.0,-0.007764096933573605,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.66155,0,16.3,0,0.7825431,0,8.300003,0,,0,0.99471927,0,52.0,0,0.39999962,0,0
2024-11-28,130850.66565606288,132094.0992859906,129741.93733604393,131596.7258340195,124038.0,0.003793866582358474,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.6160092,0,16.3,0,0.78110534,0,8.300003,0,,0,0.98750925,0,52.0,0,0.39999962,0,0
2024-11-29,131752.1550377605,132809.07362319904,130083.8815842741,130570.89308932911,142713.0,-0.007795275590551265,,0,-23515.0,0,0.79999924,0,0.5,0,14120.0,0,-2.5723908,0,16.3,0,0.7796704,0,8.300003,0,,0,0.9803556,0,52.0,0,0.39999962,0,0
2024-12-02,130570.89308932911,131285.8674265376,128954.42937042305,130239.3107880151,129915.0,-0.0025394809935715967,,0,-23515.0,0,0.40000153,1,0.5,0,14120.0,0,-2.5305588,0,16.3,0,-0.28867394,1,-3.6000023,1,,0,0.9732573,0,52.4,1,0.39999962,0,1
2024-12-03,129399.99308781384,130715.96034615402,128550.31344069654,130570.89308932911,121919.0,0.002545946376004027,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.4903905,0,16.3,0,-0.28548855,0,-3.6000023,0,,0,0.96621317,0,52.4,0,0.39999962,0,0
2024-12-04,131513.830258691,133109.57008376493,131130.4382227966,132518.93910954928,156804.0,0.014919450837235448,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.4517748,0,16.3,0,-0.28230357,0,-3.6000023,0,,0,0.9592221,0,52.4,0,0.39999962,0,0
2024-12-05,132249.5284897316,132456.76742805287,129399.99308781384,129596.87007921904,133917.0,-0.02205019939010122,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.4146104,0,16.3,0,-0.27911887,0,-3.6000023,0,,0,0.952283,0,52.4,0,0.39999962,0,0
2024-12-06,129710.85149529578,130954.2851252235,128944.06742350699,130892.11344372714,101962.0,0.009994403134245156,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.3788052,0,16.3,0,-0.2759344,0,-3.6000023,0,,0,0.9453949,0,52.4,0,0.39999962,0,0
2024-12-09,131099.3523820484,132622.5585787099,130985.37096597173,131596.7258340195,121618.0,0.005383153894870096,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.3442752,0,16.3,0,-0.27275002,0,-3.6000023,0,,0,0.9385567,0,52.4,0,0.39999962,0,0
2024-12-10,131596.7258340195,132653.64441945808,130529.44530166483,131410.21078953033,128370.0,-0.0014173228346457956,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.3109436,1,18.5,1,-0.26956564,0,-3.6000023,0,,0,1.3531455,1,52.4,0,2.2000008,1,0
2024-12-11,130726.3222930701,131088.99043513238,129337.82140631744,130135.69131885441,125468.0,-0.009698785680491873,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.2787402,0,18.5,0,-0.26638114,0,-3.6000023,0,,0,1.3416477,0,52.4,0,2.2000008,0,0
2024-12-12,130405.10193867209,134353.00371369265,130021.7099027777,134301.19397911231,178586.0,0.03200891790747651,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.2475996,0,18.5,0,-0.26319647,0,-3.6000023,0,,0,1.330305,0,52.4,0,2.2000008,0,0
2024-12-13,134456.62318285336,134684.5860150067,133119.93203068097,133783.09663330912,153764.0,-0.0038577270272353026,,0,-23515.0,0,0.40000153,0,0.5,0,14120.0,0,-2.2174628,0,18.5,0,-0.26001143,0,-3.6000023,0,,0,1.3191128,0,52.4,0,2.2000008,0,0
2024-12-16,133151.0178714292,133503.32406657535,130519.0833547488,131088.99043513238,143874.0,-0.020137866935171278,,0,9168.0,1,0.40000153,0,0.5,0,23288.0,1,-2.1882744,0,18.5,0,-0.256826,0,-3.6000023,0,,1,1.308067,0,52.4,0,2.2000008,0,1
2024-12-17,130757.4081338183,131658.8975155159,128695.38069752142,128695.38069752142,119928.0,-0.0182594261323219,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.1599834,0,18.5,0,-0.25572404,0,-3.6000023,0,,0,1.2971637,0,52.4,0,2.2000008,0,0
2024-12-18,129078.77273341583,129814.47096445641,127762.80547507567,128146.19751097004,109369.0,-0.004267310789049628,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.132543,0,18.5,0,-0.2546226,0,-3.6000023,0,,0,1.2863991,0,52.4,0,2.2000008,0,0
2024-12-19,128073.66388255756,128985.51521117124,127078.91697861537,127275.79397002062,113894.0,-0.006792269750141577,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.1059098,0,18.5,0,-0.25352177,0,-3.6000023,0,,0,1.2757695,0,52.4,0,2.2000008,0,0
2024-12-20,126540.09573898002,127451.9470675937,126208.51343766598,126840.59219954589,95217.0,-0.0034193600911830435,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.0800426,0,18.5,0,-0.25242153,0,-3.6000023,0,,0,1.2652712,0,52.4,0,2.2000008,0,0
2024-12-23,126933.84972179048,129783.38512370823,126664.43910197282,129482.88866314235,111517.0,0.02083163140266331,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.0549042,0,18.5,0,-0.25132182,0,-3.6000023,0,,0,1.2549007,0,52.4,0,2.2000008,0,0
2024-12-24,128933.70547659096,129607.23202613513,128084.02582947361,129379.26919398169,71440.0,-0.0008002560819463378,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.0304594,0,18.5,0,-0.2502227,0,-3.6000023,0,,0,1.2446549,0,52.4,0,2.2000008,0,0
2024-12-25,130353.29220409176,130456.91167325241,129244.56388407284,129576.14618538693,40656.0,0.001521704308826033,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-2.0053718,0,18.5,0,-0.24912415,0,-3.6000023,0,,0,1.2343485,0,52.4,0,2.2000008,0,0
2024-12-26,129524.33645080662,130975.00901905564,129037.32494575158,130736.68423998616,25206.0,0.008956417433026775,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-1.9809611,0,18.5,0,-0.24802616,0,-3.6000023,0,,0,1.2241627,0,52.4,0,2.2000008,0,0
2024-12-27,130964.64707213957,131182.24795737694,128964.79131733913,129037.32494575158,17819.0,-0.01299833557898078,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-1.9571949,0,18.5,0,-0.2469287,0,-3.6000023,0,-0.10351629,0,1.2140945,0,52.4,0,2.2000008,0,0
2024-12-30,128248.24062892853,129588.99425030053,127598.49079703285,129104.26024872754,26175.0,0.0005187282284726535,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-1.9340434,0,18.5,0,-0.24583182,0,-3.6000023,0,-0.10322205,0,1.2041408,0,52.4,0,2.2000008,0,0
2024-12-31,129939.65288973626,130001.53382610726,128052.2843304203,128918.61743961452,24027.0,-0.001437929381690184,,0,9168.0,0,0.40000153,0,0.5,0,23288.0,0,-1.911478,0,18.5,0,-0.24473546,0,-3.6000023,0,-0.10292784,0,1.1942986,0,52.4,0,2.2000008,0,0
2025-01-02,128351.3755228802,129269.27607905025,127691.31220158938,128083.2247986058,21447.0,-0.006480000000000152,,0,9168.0,0,-0.30000305,1,0.5,0,23288.0,0,-1.8894725,0,18.5,0,-0.7191139,1,-1.5999985,1,-0.10263364,0,1.1845651,0,52.1,1,2.2000008,0,1
2025-01-03,127031.24888029856,128062.59781981549,126402.12602719321,126845.60607118551,32043.0,-0.009662613737015824,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-1.868002,0,18.5,0,-0.71542025,0,-1.5999985,0,-0.10233947,0,1.1749376,0,52.1,0,2.2000008,0,0
2025-01-06,126494.94743174977,128145.10573497681,124504.44397848212,126319.61811203188,46807.0,-0.004146678591755437,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-1.8470435,0,18.5,0,-0.7117411,0,-1.5999985,0,-0.10204531,0,1.1654134,0,52.1,0,2.2000008,0,0
2025-01-07,127887.2685000976,128299.80807590435,126680.5902408628,126876.546539371,24951.0,0.004408883082952286,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-1.8265747,0,18.5,0,-0.7080763,0,-1.5999985,0,-0.101751186,0,1.1559899,0,52.1,0,2.2000008,0,0
2025-01-08,127660.37173340388,129784.9505488087,127247.83215759713,129434.29190937297,43282.0,0.02015932368720552,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-1.8065752,0,18.5,0,-0.7044257,0,-1.5999985,0,-0.10145707,0,1.1466645,0,52.1,0,2.2000008,0,0
2025-01-09,128939.24441840484,129949.96637913145,128000.71688344443,129692.12914425219,29352.0,0.0019920318725099584,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-1.7870256,0,18.5,0,-0.70078915,0,-1.5999985,0,-0.10116298,0,1.137435,0,52.1,0,2.2000008,0,0
2025-01-10,129331.1570154213,130249.05757159131,128743.28811989665,129599.30773969568,29396.0,-0.0007157057654074706,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-2.9376287,1,19.1,1,-0.6971664,0,-1.5999985,0,-0.1008689,0,1.222898,1,52.1,0,0.6000004,1,0
2025-01-13,129846.83148517972,132012.66425816526,129846.83148517972,132002.3507687701,45730.0,0.01854209772401716,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-2.8777514,0,19.1,0,-0.6935574,0,-1.5999985,0,-0.10057484,0,1.2128538,0,52.1,0,0.6000004,0,0
2025-01-14,132167.3665990928,132703.66804764158,131517.61676719712,131909.52936421358,39972.0,-0.0007031799359323854,,0,9168.0,0,-0.30000305,0,0.5,0,23288.0,0,-2.8209283,0,19.1,0,-0.68996185,0,-1.5999985,0,-0.100280814,0,1.2029238,0,52.1,0,0.6000004,0,0
2025-01-15,131806.39447026188,132476.77128094787,131053.50974441454,131930.1563430039,46543.0,0.00015637216575448143,,0,5249.0,1,-0.30000305,0,0.5,0,28537.0,1,-2.7669005,0,19.1,0,-0.68637973,0,-1.5999985,0,0.2040372,1,1.1931049,0,52.1,0,0.6000004,0,1
2025-01-16,131806.39447026188,133147.1480916339,131136.01765957588,133013.07272949666,60337.0,0.008208255159474653,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.7154386,0,19.1,0,-0.6819847,0,-1.5999985,0,0.20310166,0,1.1833942,0,52.1,0,0.6000004,0,0
2025-01-17,133044.01319768216,133095.580644658,131806.39447026188,132518.02523852853,52482.0,-0.0037217957664574808,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.6663392,0,19.1,0,-0.67760706,0,-1.5999985,0,0.20216645,0,1.173789,0,52.1,0,0.6000004,0,0
2025-01-20,133363.7313689324,133518.43370985994,130620.34318981743,130878.18042469666,80057.0,-0.012374503852439656,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.6194203,0,19.1,0,-0.6732463,0,-1.5999985,0,0.20123155,0,1.1642869,0,52.1,0,0.6000004,0,0
2025-01-21,130568.77574284156,133044.01319768216,130568.77574284156,132456.14430215754,67693.0,0.012056737588652444,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.5745192,0,19.1,0,-0.6689024,0,-1.5999985,0,0.20029698,0,1.154885,0,52.1,0,0.6000004,0,0
2025-01-22,132528.33872792372,132569.5926855044,130331.56548675269,130723.4780837691,83524.0,-0.013081055828077615,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.53149,0,19.1,0,-0.6645749,0,-1.5999985,0,0.19936271,0,1.145581,0,52.1,0,0.6000004,0,0
2025-01-23,130424.38689130919,130517.20829586573,127763.50662735559,128041.97084102512,126236.0,-0.02051282051282055,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.490201,0,19.1,0,-0.66026366,0,-1.5999985,0,0.19842878,0,1.1363724,0,52.1,0,0.6000004,0,0
2025-01-24,128444.19692743673,128506.07786380776,127082.81632727441,127588.17730763768,103935.0,-0.003544099879178364,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.4505332,0,19.1,0,-0.6559684,0,-1.5999985,0,0.19749513,0,1.127257,0,52.1,0,0.6000004,0,0
2025-01-27,127887.2685000976,128980.49837598552,127278.77262578261,128041.97084102512,88634.0,0.003556705197639509,,0,5249.0,0,-0.30000305,0,0.5,0,28537.0,0,-2.4123783,0,19.1,0,-0.6516889,0,-1.5999985,0,0.19656181,0,1.1182323,0,52.1,0,0.6000004,0,0
2025-02-05,127165.32424243576,127815.07407433138,126453.69347416908,127103.44330606476,70496.0,-0.007329842931936947,,0,5249.0,0,-2.2999992,1,0.5,0,28537.0,0,-2.3756387,0,19.1,0,-0.26690307,1,1.2999992,1,0.19562879,0,1.1092962,0,49.8,1,0.6000004,0,1
2025-02-06,126866.23304997582,131424.7953626406,126866.23304997582,131393.85489445511,141863.0,0.033755274261603185,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-2.3441916,0,19.1,0,-0.26458564,0,1.2999992,0,0.19353496,0,1.1006405,0,49.8,0,0.6000004,0,0
2025-02-07,130888.49391409181,131672.3191081247,130682.22412618842,131177.27161715654,109256.0,-0.0016483516483518645,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-2.3138032,0,19.1,0,-0.26226932,0,1.2999992,0,0.19144134,0,1.0920693,0,49.8,0,0.6000004,0,0
2025-02-10,131177.27161715654,131961.0968111894,130279.99803977682,131682.63259751984,123064.0,0.0038525041276831207,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-1.2894982,1,18.9,1,-0.2599541,0,1.2999992,0,0.18934792,0,0.9664089,1,49.8,0,-0.20000076,1,0
2025-02-11,131507.30327780196,131558.87072477784,128299.80807590435,128671.09369413044,132795.0,-0.022869674185463706,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-1.279884,0,18.9,0,-0.25763994,0,1.2999992,0,0.18725467,0,0.95883715,0,49.8,0,-0.20000076,0,0
2025-02-12,127753.19313796038,128887.67697142903,127650.05824400872,128454.5104168319,89644.0,-0.001683231805065688,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-1.2704046,0,18.9,0,-0.25532678,0,1.2999992,0,0.18516153,0,0.9513216,0,49.8,0,-0.20000076,0,0
2025-02-13,127918.20896828313,128846.42301384833,127897.58198949276,128176.04620316233,86878.0,-0.0021678040947410437,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-1.2610573,0,18.9,0,-0.25301462,0,1.2999992,0,0.18306851,0,0.94386095,0,49.8,0,-0.20000076,0,0
2025-02-14,127536.60986066185,129001.1253547759,126855.91956058066,128598.89926836427,117438.0,0.003299002252977079,,0,5249.0,0,-2.2999992,0,0.5,0,28537.0,0,-1.2518399,0,18.9,0,-0.2507034,0,1.2999992,0,0.18097557,0,0.93645394,0,49.8,0,-0.20000076,0,0
2025-02-17,129001.1253547759,129135.20071691304,127124.07028485507,127742.87964856521,101987.0,-0.006656508140187811,,0,42009.0,1,-2.2999992,0,0.5,0,70546.0,1,-1.24275,0,18.9,0,-0.24839304,0,1.2999992,0,2.5788245,1,0.92909944,0,49.8,0,-0.20000076,0,1
2025-02-18,127330.34007275847,128433.88343804156,127330.34007275847,127608.80428642804,82152.0,-0.0010495720975292055,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.2337859,0,18.9,0,-0.24608359,0,1.2999992,0,2.5346205,0,0.92179626,0,49.8,0,-0.20000076,0,0
2025-02-19,127515.9828818715,128248.24062892853,127124.07028485507,127711.93918037973,76033.0,0.0008082114281096064,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.2249454,0,18.9,0,-0.24377495,0,1.2999992,0,2.4922373,0,0.91454315,0,49.8,0,-0.20000076,0,0
2025-02-20,127742.87964856521,130321.25199735753,127175.63773183092,130094.3552306638,124051.0,0.018654607122668088,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.2162266,0,18.9,0,-0.2414671,0,1.2999992,0,2.4515474,0,0.90733904,0,49.8,0,-0.20000076,0,0
2025-02-21,129991.22033671208,130218.11710340584,127526.29637126668,127887.2685000976,88106.0,-0.01696527667670833,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.2076279,0,18.9,0,-0.23916002,0,1.2999992,0,2.412436,0,0.90018284,0,49.8,0,-0.20000076,0,0
2025-02-24,128567.95880017875,129805.57752759906,128041.97084102512,129393.03795179227,75635.0,0.011774193548386824,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.1991476,0,18.9,0,-0.23685364,0,1.2999992,0,2.3747988,0,0.8930735,0,49.8,0,-0.20000076,0,0
2025-02-25,129052.6928017517,129176.45467449375,127536.60986066185,127815.07407433138,40767.0,-0.012195121951219634,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.1907842,0,18.9,0,-0.23577563,0,1.2999992,0,2.3385403,0,0.8860099,0,49.8,0,-0.20000076,0,0
2025-02-26,127546.92335005703,128093.53828800099,127206.57820001642,127629.43126521837,24470.0,-0.001452432824981531,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.1825364,0,18.9,0,-0.23469813,0,1.2999992,0,2.3035743,0,0.878991,0,49.8,0,-0.20000076,0,0
2025-02-27,128103.85177739612,129248.6491002599,127959.46292586376,128928.93092900969,21580.0,0.01018181818181807,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.174403,0,18.9,0,-0.23362112,0,1.2999992,0,2.2698214,0,0.8720158,0,49.8,0,-0.20000076,0,0
2025-02-28,130328.15023591544,131719.33393812535,129915.9476574829,130513.6413962101,202741.0,0.012291348852283557,,0,42009.0,0,-2.2999992,0,0.5,0,70546.0,0,-1.1663827,0,18.9,0,-0.2325446,0,1.2999992,0,2.237209,0,0.86508334,0,49.8,0,-0.20000076,0,0
2025-03-03,130400.28568714113,131255.60603738873,128607.20447095949,130967.0642324859,175304.0,0.0034741413343859495,,0,42009.0,0,2.7000008,1,0.5,0,70546.0,0,-1.1584746,0,18.9,0,0.14980336,1,1.2999992,1,2.205671,0,0.8581926,0,52.5,1,-0.20000076,0,1
