date,open,high,low,close,volume,returns,fac_CPI-PPI_差值_当月_level,fac_CPI-PPI_差值_当月_level_release,fac_PPI_翘尾因素_当月_level,fac_PPI_翘尾因素_当月_level_release,fac_制造业采购经理指数PMI_进口_zscore,fac_制造业采购经理指数PMI_进口_zscore_release,fac_制造业采购经理指数PMI_采购量_zscore,fac_制造业采购经理指数PMI_采购量_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_level_release,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff,fac_PPIRM_化工原料类_全国_当期同比增长率_月_diff_release,fac_PMI_Input_Price_zscore,fac_PMI_Input_Price_zscore_release,fac_PMI_New_Orders_zscore,fac_PMI_New_Orders_zscore_release,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore,fac_PPI_煤炭开采和洗选业_全国_当期同比增长率_月_zscore_release,fac_GDP_Cumulative_YoY_level,fac_GDP_Cumulative_YoY_level_release,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff,fac_PPI_石油和天然气开采业_全国_当期同比增长率_月_diff_release,fac_制造业采购经理指数PMI_生产_diff,fac_制造业采购经理指数PMI_生产_diff_release,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff,fac_PPI_化学原料及化学制品制造业_全国_当期同比增长率_月_diff_release,any_effective_release
2018-08-31,549.3166604617969,551.2054155397445,544.6996466755826,549.8413182081784,224134.0,0.0022953562261867066,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,-0.5999985,0,-0.10000038,0,0
2018-09-03,548.6870967841926,550.2610700233381,543.5454252515966,546.9032476374675,242128.0,-0.005343488154519793,,0,,0,,1,,1,7.0,0,-0.10000038,0,,1,,1,,0,6.9,0,9.399998,0,0.29999924,1,-0.10000038,0,0
2018-09-04,547.7426872226512,552.9892646864698,545.8539321447037,549.7364122769562,233514.0,0.005180376331147318,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,0.29999924,0,-0.10000038,0,0
2018-09-05,556.4519930035628,558.7604998966699,546.0638080522834,547.0081535686897,348304.0,-0.0049628488259787495,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,0.29999924,0,-0.10000038,0,0
2018-09-06,546.168713983506,550.1561000469812,544.2799589055581,545.6440562371238,280408.0,-0.002493742227911211,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,0.29999924,0,-0.10000038,0,0
2018-09-07,547.5328113150715,548.3722509002555,537.249532295014,542.2862338512533,331998.0,-0.006153869628905517,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,0.29999924,0,-0.10000038,0,0
2018-09-10,542.1813279200306,551.3103855161019,536.0952788484608,550.3659759545606,304954.0,0.014899404777299674,,0,,0,,0,,0,7.0,0,-0.10000038,0,,0,,0,,0,6.9,0,9.399998,0,0.29999924,0,-0.10000038,0,0
2018-09-11,549.0018786229949,550.8906337009424,543.8602070903985,550.1561000469812,292542.0,-0.0003813388122608785,,0,,0,,0,,0,5.7,1,0.4000001,1,,0,,0,,1,6.9,0,-2.5,1,0.29999924,0,-0.2999997,1,0
2018-09-12,548.5821268078354,566.9451479311998,547.952563130231,562.3281981901208,353554.0,0.02212480810828077,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-13,563.5873255453292,567.1550238387796,556.3470870723407,559.5999394818541,332700.0,-0.004851719542160127,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-14,557.7111844039064,559.7049094582113,549.3166604617969,551.7300732861264,293498.0,-0.014063379283090316,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-17,551.2054155397445,556.6618689111427,546.9032476374675,553.8287042716538,335812.0,0.003803727741407803,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-18,555.6125534183789,556.766774842365,548.1624390378107,549.1067845542171,272110.0,-0.008525956999008377,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-19,556.1372111647609,559.1802517118293,551.835043262484,554.7731138331951,307304.0,0.0103191755016796,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-20,553.4090165016293,564.1119832917109,551.625167354904,562.3281981901208,340108.0,0.013618331834295283,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-21,559.2851576430522,561.1739127209996,555.2977715795769,558.3407480815105,267538.0,-0.007090965954480222,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-25,569.4635307318867,579.5369338443643,568.3092452627658,576.1791114584935,114378.0,0.0319488832550312,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-26,577.9629606052189,582.8947562302357,577.7530846976393,581.5306588986695,272886.0,0.009287992802497591,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-27,578.1728365127985,587.6166759476722,577.2284269512572,585.2032631233423,302500.0,0.006315409460316612,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-09-28,584.258853561801,592.4435015963306,578.4876183516006,591.3941861035671,246962.0,0.010579098529257536,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,0.29999924,0,-0.2999997,0,0
2018-10-08,600.8380255384403,603.3564083391274,593.4928170890947,600.7331196072181,91178.0,0.01579138537898217,,0,,0,,1,,1,5.7,0,0.4000001,0,,1,,1,,0,6.9,0,-2.5,0,-0.29999924,1,-0.2999997,0,0
2018-10-09,597.270391290125,627.4906646726923,597.270391290125,622.1391812776515,366142.0,0.035633230417576156,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-10,623.3983086328602,628.0153224190746,613.9544691979869,626.7561310187307,349738.0,0.0074210882066576556,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-11,624.6575000332034,626.7561310187307,595.27666623582,602.5169687539435,421404.0,-0.03867399306551467,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-12,602.9366565239676,605.0352875094952,588.0364277628316,601.5725591924023,388228.0,-0.0015674406041946698,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-15,599.8936800220341,603.6711901779294,588.9807732792375,601.3626832848225,335974.0,-0.00034887879171474623,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-16,600.7331196072181,601.8873410312041,582.6848803226557,587.6166759476722,370396.0,-0.02285809831442409,,0,,0,,0,,0,5.7,0,0.4000001,0,,0,,0,,0,6.9,0,-2.5,0,-0.29999924,0,-0.2999997,0,0
2018-10-17,584.5736354006032,594.1224448118337,580.2714674983258,593.912568904254,341110.0,0.01071428571428501,,0,,0,,0,,0,3.6,1,-0.2999997,1,,0,,0,,1,6.9,0,1.6000023,1,-0.29999924,0,-0.9000001,1,0
2018-10-18,588.5610855092131,589.5054310256195,574.2903563805459,582.0553166450513,408230.0,-0.019964642743760863,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.9,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-19,572.5065072338205,587.3018941088699,572.5065072338205,579.0122760979824,337546.0,-0.00522809509688682,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.9,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-22,583.1046321378152,589.610401001977,579.6419038207216,586.8821422937106,341894.0,0.013591881417029494,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,1,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-23,582.9996621614573,585.2032631233423,578.1728365127985,581.4256889223122,339558.0,-0.009297357984131005,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-24,573.3460108641393,574.6051382193479,557.2914325887467,562.642980028923,398960.0,-0.032304573484194465,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-25,566.4204901848182,570.5128462246505,557.2914325887467,562.7478859601453,405956.0,0.000186452039651952,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-26,568.3092452627658,569.4635307318867,561.908446374961,564.8465169456725,312086.0,0.003729256098308875,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-29,564.5317351068704,572.0868194637961,561.3837886285792,562.5380100525656,330714.0,-0.004086963137508337,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-30,562.9577618677251,569.7783125706889,562.0133523061836,568.0994334003213,260678.0,0.009886306788826627,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-10-31,557.6913584145072,563.1924889914542,547.5194458351751,562.0507676203742,2520.0,-0.010647195586419134,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-0.29999924,0,-0.9000001,0,0
2018-11-01,560.0786343231977,560.0786343231977,546.4814942790895,548.557397391261,1032.0,-0.024007386888273086,,0,,0,,1,,1,3.6,0,-0.2999997,0,,1,,1,,0,6.8,0,1.6000023,0,-1.0,1,-0.9000001,0,0
2018-11-02,548.557397391261,548.6611672062553,529.0439208071582,534.5450513841047,1412.0,-0.025543992431410034,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-05,531.9501724938905,534.9602573471532,527.9021677603104,534.7526543656288,970.0,0.0003883732175362642,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-06,535.167796977142,543.5752425923567,532.6767512534576,535.375399958666,1578.0,0.001164548858155534,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-07,536.8285574778005,539.2158333864901,525.3072888700962,526.1376374446577,1406.0,-0.017254738478311715,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-08,532.4691482719336,534.7526543656288,526.7604147134625,530.8084194470429,2214.0,0.008877490736207694,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-09,530.8084194470429,530.8084194470429,520.2213325804299,522.4010055075956,968.0,-0.0158388858040448,,0,,0,,0,,0,3.6,0,-0.2999997,0,,0,,0,,0,6.8,0,1.6000023,0,-1.0,0,-0.9000001,0,0
2018-11-12,518.9757780428203,531.3273952250858,514.9277733092399,529.3552936036764,3126.0,0.013312164453672004,,0,,0,,0,,0,2.4,1,-0.5,1,,0,,0,,1,6.8,0,1.5999985,1,-1.0,0,-0.9000001,1,0
2018-11-13,528.317342047591,531.9501724938905,511.5025141686964,513.1632429935869,4468.0,-0.03058824726179532,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-14,512.2290929282635,514.512599021959,491.6776647880749,491.6776647880749,3502.0,-0.04186889551982298,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-15,490.9510860285079,499.4623014587172,488.87518291633666,494.5839164748079,3874.0,0.005910888158781269,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-16,497.17879536502164,502.4723546362117,482.5436720890606,500.70782432055927,2774.0,0.012381938922316982,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-19,503.4065047015354,506.93553365707334,494.3763134932835,500.18884854251644,2790.0,-0.0010364842585535161,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-20,495.7256695216552,498.32054841186925,489.4979601851415,492.19664056611794,4644.0,-0.01597838096488302,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-21,492.09283907535576,492.09283907535576,468.84273055419084,473.30590957505194,7944.0,-0.03838045495259401,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-22,477.0425415121139,480.15639618037085,468.21995328538617,469.77688061951426,7138.0,-0.007456126965974641,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-23,470.91863366636204,474.24005964037536,455.9721059181146,459.7087378551767,9310.0,-0.021431754476849307,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-26,454.0000042967055,454.0000042967055,444.9698447642212,444.9698447642212,4376.0,-0.032061372511041464,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-27,443.6204887358489,451.40512540649127,442.68633867052546,443.8280917173736,7166.0,-0.002565911061799264,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-28,446.3191691168251,454.4151785839863,438.9497067334636,452.85825124985763,12672.0,0.020346074755075216,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-29,447.3571206729111,449.1216509885635,432.9296003784742,436.04345504673074,10510.0,-0.037130373923229154,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-11-30,441.12941133639725,445.80019333878244,438.32692946465875,444.34706749541596,10264.0,0.019043084703095348,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-1.0,0,-0.9000001,0,0
2018-12-03,439.4686825115064,464.3795198575619,432.8257988877121,458.9821907713773,26804.0,0.03293624364047898,,0,,0,,1,,1,2.4,0,-0.5,0,,1,,1,,0,6.8,0,1.5999985,0,-0.099998474,1,-0.9000001,0,0
2018-12-04,456.69868467768174,461.47326817082933,449.64062676660654,457.9442392152915,10358.0,-0.0022614201094413033,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-0.099998474,0,-0.9000001,0,0
2018-12-05,461.784640967348,461.8884424581097,448.18746924747245,452.44307696257715,8546.0,-0.012012733825718214,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-0.099998474,0,-0.9000001,0,0
2018-12-06,456.69868467768174,461.8884424581097,447.56472365443506,449.43302378508224,11498.0,-0.0066528881328067335,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-0.099998474,0,-0.9000001,0,0
2018-12-07,440.0914597803114,446.83814489486826,434.3827262218405,438.84590524270175,15414.0,-0.023556610177901005,,0,,0,,0,,0,2.4,0,-0.5,0,,0,,0,,0,6.8,0,1.5999985,0,-0.099998474,0,-0.9000001,0,0
2018-12-10,445.38501905150184,464.06814706104336,444.2432660046542,454.93415436202906,24576.0,0.03666036056649502,,0,,0,,0,,0,3.8,1,-2.1000001,1,,0,,0,,1,6.8,0,-18.4,1,-0.099998474,0,-2.1999998,1,0
2018-12-11,455.14175734355314,455.14175734355314,441.64838711443997,444.86604327345896,16090.0,-0.022130919369395263,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-12,447.0457478763924,451.1975541007347,445.59259035725825,449.7443965816007,17654.0,0.010965892726370718,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-13,452.546878453339,452.546878453339,443.10151295780645,444.5546388011725,25700.0,-0.011539349505795604,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-14,441.2332128271592,450.98995111921056,439.5724840022685,447.3571206729111,29818.0,0.006304021209397437,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-17,447.0457478763924,450.6785783226922,440.6104355583542,443.10151295780645,55576.0,-0.009512775182170752,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-18,446.42297060758744,447.1495176913868,429.8157457102173,431.58024435010213,226000.0,-0.026001420150423615,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-19,429.6081427286928,433.1371716842306,412.06676776599903,414.5578451654512,447056.0,-0.03944202592100621,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-20,414.14267087817046,421.09695897425144,410.6136419226332,413.20852081284687,419936.0,-0.0032548518098018953,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-21,409.57569036654695,413.10471932208486,400.4416976675329,404.38593258611917,504434.0,-0.02135141891404435,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-24,396.4974944247146,404.38593258611917,389.75080931015805,399.4037461114474,518302.0,-0.012320375347405932,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-25,394.836765599824,397.32784299927584,364.94377345486475,369.0955796792073,460376.0,-0.07588353070625209,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-26,370.65250701333593,378.7485164804967,366.08552650171254,370.86007831909217,278796.0,0.0047806008444166714,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-27,375.0118845434346,400.3379278525386,370.34110254104934,397.95062026808074,653032.0,0.07304787852004813,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2018-12-28,392.55329118189627,397.84681877731884,387.2597319107058,393.4874412472197,483344.0,-0.011215409132556253,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-0.099998474,0,-2.1999998,0,0
2019-01-02,395.2519398871047,397.5354459808002,383.4192984828819,384.9762258170106,155324.0,-0.021630208586153388,,0,,0,,1,,1,3.8,0,-2.1000001,0,,1,,1,,0,6.8,0,-18.4,0,-1.1000023,1,-2.1999998,0,0
2019-01-03,384.9762258170106,412.3781405625179,384.24967873321106,400.0265233802521,612956.0,0.039094096086846,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-04,406.25423271676596,417.0489225649032,400.8569036305816,413.10471932208486,661536.0,0.03269332201105346,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-07,417.1527240556655,427.11706532924103,414.03886938740834,422.96525910489856,703896.0,0.023869346733668584,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-08,424.6259879297891,431.2688715535834,417.98310430599423,420.88935599272725,600078.0,-0.004907975460122782,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-09,424.52218643902694,435.73205057444454,422.75765612337403,432.099220128145,557344.0,0.02663375534640866,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-10,435.420677777926,445.17741606997754,432.30682310966904,437.4965808900973,636884.0,0.012491021761973142,,0,,0,,0,,0,3.8,0,-2.1000001,0,,0,,0,,0,6.8,0,-18.4,0,-1.1000023,0,-2.1999998,0,0
2019-01-11,440.0914597803114,443.724290226611,435.62828075945043,443.10151295780645,508960.0,0.012811373419892247,,0,,0,,0,,0,4.0,1,-2.9,1,,0,,0,,1,6.8,0,-19.9,1,-1.1000023,0,-3.4,1,0
2019-01-14,442.68633867052546,442.68633867052546,428.1550168853269,430.5422927940164,606728.0,-0.028343889146201007,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-15,431.8916488223885,436.1472565374931,428.7777941541316,432.099220128145,506802.0,0.0036162006850126716,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-16,432.9296003784742,439.5724840022685,430.2309199974981,438.9497067334636,468574.0,0.015853966603519787,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-17,435.9396535559688,441.9597599109583,433.86375044379776,441.3370143179214,548660.0,0.005438681351955799,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-18,435.1093049814074,449.7443965816007,434.07135342532194,448.3950722289966,516038.0,0.015992444961778984,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-21,447.3571206729111,458.2556120118101,445.69639184802026,455.453130140072,545476.0,0.01574071248372433,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-22,454.8303845470347,458.9821907713773,448.6026752105206,450.98995111921056,357922.0,-0.009799425507271864,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,1,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-23,447.253319182149,449.64062676660654,439.98765828954953,448.8102465162772,456382.0,-0.004833155589218929,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-24,451.09375260997274,452.2355056568207,437.4965808900973,441.85599009596405,531904.0,-0.015494869990810067,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-25,440.0914597803114,449.43302378508224,439.26111120574996,447.1495176913868,497512.0,0.011980210100293265,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-28,442.68633867052546,447.0457478763924,437.9117551773781,438.01555666814016,401152.0,-0.020427084592207212,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-29,437.6003823808595,439.4686825115064,428.67399266336935,434.3827262218405,373126.0,-0.008293838862558967,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-30,436.45862933401185,445.4888205422639,435.420677777926,441.2332128271592,368132.0,0.015770623903262893,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-01-31,445.4201331316523,451.02159106008924,445.4201331316523,448.4283205695041,338.0,0.01630681356972863,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,-1.1000023,0,-3.4,0,0
2019-02-01,445.6276074333524,451.4365396634898,438.88510415783173,442.1007658973836,498.0,-0.014110515286109626,,0,,0,,1,,1,4.0,0,-2.9,0,,1,,1,,0,6.8,0,-19.9,0,0.10000229,1,-3.4,0,0
2019-02-11,442.1007658973836,449.2581861201717,442.1007658973836,448.22087792393745,372.0,0.0138432513549962,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,0.10000229,0,-3.4,0,0
2019-02-12,449.5693659165882,452.68129050528995,445.4201331316523,448.1171407730876,328.0,-0.00023144203217473347,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,0.10000229,0,-3.4,0,0
2019-02-13,454.85964404860846,459.32005662996124,452.2663735580233,457.7640943356099,826.0,0.021527749520760198,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,0.10000229,0,-3.4,0,0
2019-02-14,457.1417347427768,468.2409134488001,455.7932150939923,467.09986810171586,754.0,0.02039429016304939,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,0.10000229,0,-3.4,0,0
2019-02-15,467.09986810171586,473.01253748270324,460.66857627874543,470.83418393938547,750.0,0.0079946839909113,,0,,0,,0,,0,4.0,0,-2.9,0,,0,,0,,0,6.8,0,-19.9,0,0.10000229,0,-3.4,0,0
2019-02-18,473.7386658825206,483.69679924145987,470.93792109023565,480.2736948563416,1536.0,0.02004848254214986,,0,,0,,0,,0,3.2,1,-1.9000001,1,,0,,0,,1,6.8,0,-9.5,1,0.10000229,0,-2.5,1,0
2019-02-19,480.06622055464095,481.9333943015423,476.9542959659389,481.8296571506921,838.0,0.0032397408207334166,,0,,0,,0,,0,3.2,0,-1.9000001,0,,0,,0,,0,6.8,0,-9.5,0,0.10000229,0,-2.5,0,0
