date,open,high,low,close,volume,returns,fac_Social_Financing_Monthly_diff,fac_Social_Financing_Monthly_diff_release,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level,fac_国内生产总值GDP_现价_全国_当期同比增长率_季_level_release,fac_PMI_Input_Price_diff,fac_PMI_Input_Price_diff_release,fac_Social_Financing_Monthly_level,fac_Social_Financing_Monthly_level_release,fac_国内生产总值GDP环比增速_当季_level,fac_国内生产总值GDP环比增速_当季_level_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff,fac_制造业采购经理指数PMI_出厂价格_当期值_月_diff_release,fac_GDP增长贡献率_第三产业_累计同比_季_level,fac_GDP增长贡献率_第三产业_累计同比_季_level_release,fac_Social_Financing_Stock_YoY_zscore,fac_Social_Financing_Stock_YoY_zscore_release,fac_国内生产总值GDP环比增速_当季_zscore,fac_国内生产总值GDP环比增速_当季_zscore_release,fac_国内生产总值GDP缩减指数_level,fac_国内生产总值GDP缩减指数_level_release,fac_Social_Financing_Monthly_zscore,fac_Social_Financing_Monthly_zscore_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore,fac_居民消费价格指数CPI_当月同比_上年同月=100_zscore_release,fac_PPI_All_Industry_YoY_level,fac_PPI_All_Industry_YoY_level_release,fac_国内生产总值GDP缩减指数_diff,fac_国内生产总值GDP缩减指数_diff_release,fac_非制造业PMI_服务业_全国_当期值_月_level,fac_非制造业PMI_服务业_全国_当期值_月_level_release,fac_CPI-PPI_差值_当月_zscore,fac_CPI-PPI_差值_当月_zscore_release,fac_GDP_Cumulative_YoY_diff,fac_GDP_Cumulative_YoY_diff_release,fac_PPI_All_Industry_YoY_zscore,fac_PPI_All_Industry_YoY_zscore_release,fac_CPI_翘尾因素_当月_diff,fac_CPI_翘尾因素_当月_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore,fac_制造业采购经理指数PMI_出厂价格_当期值_月_zscore_release,fac_PMI_Business_Expectation_level,fac_PMI_Business_Expectation_level_release,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff,fac_居民消费价格指数CPI_当月同比_上年同月=100_diff_release,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level,fac_制造业采购经理指数PMI_出厂价格_当期值_月_level_release,any_effective_release
2024-03-07,102.61482508565503,102.61482508565503,102.30188172095421,102.36149467298317,1959.0,-0.0010179923226719678,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22875258,0,-0.6713053,0,1.5,0,,0,-1.4509498,0,-2.5,0,-0.5,0,51.0,0,-1.4542558,0,0.0,0,0.5139361,0,0.0,0,0.067571215,0,54.2,0,-0.5,0,48.1,0,0
2024-03-08,102.48567758538528,102.48567758538528,102.24724093631636,102.2770436225691,3202.0,-0.0008250275231314053,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22768499,0,-0.6726558,0,1.5,0,,0,-1.4565086,0,-2.5,0,-0.5,0,51.0,0,-1.4438818,0,0.0,0,0.52336174,0,0.0,0,0.06834043,0,54.2,0,-0.5,0,48.1,0,0
2024-03-11,102.1826709759432,102.37142384871846,102.1826709759432,102.27207903470146,3945.0,-4.854058830594532e-05,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22661784,0,-0.67400914,0,1.5,0,,0,1.0172282,1,-2.7,1,-0.5,0,51.0,0,0.18202475,1,0.0,0,0.3621209,1,0.0,0,0.06910987,0,54.2,0,1.5,1,48.1,0,1
2024-03-12,102.16776205329336,102.26711444683382,102.11809343604659,102.14789612229934,4566.0,-0.0012142406175197351,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22555117,0,-0.67536515,0,1.5,0,,0,1.0479195,0,-2.7,0,-0.5,0,51.0,0,0.18014474,0,0.0,0,0.37145495,0,0.0,0,0.06987955,0,54.2,0,1.5,0,48.1,0,0
2024-03-13,102.13299477917298,102.24724093631636,102.02867779776489,102.23233959318996,4230.0,0.0008266785131778587,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22448497,0,-0.67672396,0,1.5,0,,0,1.0805146,0,-2.7,0,-0.5,0,51.0,0,0.17826496,0,0.0,0,0.3809749,0,0.0,0,0.07064947,0,54.2,0,1.5,0,48.1,0,0
2024-03-14,102.1826709759432,102.19260015167848,102.08331858240274,102.12305802391424,2733.0,-0.0010689530310132866,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.2234192,0,-0.67808557,0,1.5,0,,0,1.1152383,0,-2.7,0,-0.5,0,51.0,0,0.1763854,0,0.0,0,0.39068922,0,0.0,0,0.07141962,0,54.2,0,1.5,0,48.1,0,0
2024-03-15,102.11809343604659,102.23731176058106,102.10319209292021,102.21247366219595,1957.0,0.0008755675751579428,45408.0,0,3.690523,0,-0.30000305,0,64734.0,0,0.9,0,1.0999985,0,56.0,0,0.22235389,0,-0.6794499,0,1.5,0,,0,1.1523554,0,-2.7,0,-0.5,0,51.0,0,0.17450602,0,0.0,0,0.4006069,0,0.0,0,0.07552199,0,54.2,0,1.5,0,48.1,0,0
2024-03-18,102.14293153443171,102.31181847621293,102.13299477917298,102.26711444683382,2122.0,0.0005345803959158069,-49775.0,1,3.690523,0,-0.30000305,0,14959.0,1,0.9,0,1.0999985,0,56.0,0,-1.0862333,1,-0.68081707,0,1.5,0,,1,1.1921794,0,-2.7,0,-0.5,0,51.0,0,0.17262682,0,0.0,0,0.41073757,0,0.0,0,0.079644546,0,54.2,0,1.5,0,48.1,0,1
2024-03-19,102.32671981933933,102.35652250559207,102.24724093631636,102.33665657459805,3072.0,0.0006800047907911111,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0795453,0,-0.682187,0,1.5,0,,0,1.2350849,0,-2.7,0,-0.5,0,51.0,0,0.17074777,0,0.0,0,0.42109147,0,0.0,0,0.083787695,0,54.2,0,1.5,0,48.1,0,0
2024-03-20,102.31181847621293,102.34658575033333,102.24724093631636,102.2770436225691,1836.0,-0.0005825180734285729,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0729127,0,-0.68355983,0,1.5,0,,0,1.281524,0,-2.7,0,-0.5,0,51.0,0,0.16886885,0,0.0,0,0.43167955,0,0.0,0,0.08795186,0,54.2,0,1.5,0,48.1,0,0
2024-03-21,102.1826709759432,102.42606463335632,102.1826709759432,102.42606463335632,2601.0,0.001457032834632388,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0663346,0,-0.68493545,0,1.5,0,,0,1.3320484,0,-2.7,0,-0.5,0,51.0,0,0.16699003,0,0.0,0,0.4425135,0,0.0,0,0.09213746,0,54.2,0,1.5,0,48.1,0,0
2024-03-22,102.5055435163793,102.5055435163793,102.21743825006358,102.21743825006358,1851.0,-0.0020368485701324213,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0598099,0,-0.686314,0,1.5,0,,0,1.3873397,0,-2.7,0,-0.5,0,51.0,0,0.1651113,0,0.0,0,0.45360592,0,0.0,0,0.09634493,0,54.2,0,1.5,0,48.1,0,0
2024-03-25,102.15783287755808,102.32671981933933,102.15783287755808,102.21743825006358,2137.0,0.0,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0533378,0,-0.6876953,0,1.5,0,,0,1.3958027,0,-2.7,0,-0.5,0,51.0,0,0.16150203,0,0.0,0,0.46072945,0,0.0,0,0.100574724,0,54.2,0,1.5,0,48.1,0,0
2024-03-26,102.2770436225691,102.2770436225691,102.1776988085521,102.24724093631636,1722.0,0.00029156166269661554,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0452281,0,-0.6890795,0,1.5,0,,0,1.4043736,0,-2.7,0,-0.5,0,51.0,0,0.15788656,0,0.0,0,0.46794954,0,0.0,0,0.10482729,0,54.2,0,1.5,0,48.1,0,0
2024-03-27,102.31181847621293,102.38632519184482,102.25221310370743,102.37142384871846,2270.0,0.0012145355832089422,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0371914,0,-0.69046664,0,1.5,0,,0,1.4130552,0,-2.7,0,-0.5,0,51.0,0,0.15426469,0,0.0,0,0.4752692,0,0.0,0,0.1091031,0,54.2,0,1.5,0,48.1,0,0
2024-03-28,102.37639601610955,102.41612787809758,102.3217552314717,102.35652250559207,2013.0,-0.00014556154995382098,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0292263,0,-0.6918567,0,1.5,0,,0,1.4218498,0,-2.7,0,-0.5,0,51.0,0,0.15063624,0,0.0,0,0.4826915,0,0.0,0,0.11340262,0,54.2,0,1.5,0,48.1,0,0
2024-03-29,102.29691713308657,102.49560676112054,102.25717769157507,102.48070541799419,2968.0,0.0012132388768417712,-49775.0,0,3.690523,0,-0.30000305,0,14959.0,0,0.9,0,1.0999985,0,56.0,0,-1.0213313,0,-0.69324964,0,1.5,0,,0,1.4307604,0,-2.7,0,-0.5,0,51.0,0,0.14700101,0,0.0,0,0.49021968,0,0.0,0,0.11772634,0,54.2,0,1.5,0,48.1,0,0
2024-04-01,102.39129735923592,102.41116329022994,102.25221310370743,102.30188172095421,2283.0,-0.0017449499035998572,-49775.0,0,3.690523,0,0.40000153,1,14959.0,0,0.9,0,-0.69999695,1,56.0,0,-1.013505,0,-0.6946455,0,1.5,0,,0,1.4397895,0,-2.7,0,-0.5,0,52.4,1,0.1433588,0,0.0,0,0.4978571,0,0.0,0,-0.107322,1,55.6,1,1.5,0,47.4,1,1
2024-04-02,102.31678306408058,102.39129735923592,102.31181847621293,102.35155791772445,826.0,0.0004855843894029377,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-1.0057459,0,-0.6960443,0,1.5,0,,0,1.4489402,0,-2.7,0,-0.5,0,52.4,0,0.13970943,0,0.0,0,0.5056073,0,0.0,0,-0.10262694,0,55.6,0,1.5,0,47.4,0,0
2024-04-03,102.41116329022994,102.45586731960908,102.38632519184482,102.39626194710357,1293.0,0.00043676940819059595,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.9980527,0,-0.6974461,0,1.5,0,,0,1.4582154,0,-2.7,0,-0.5,0,52.4,0,0.13605268,0,0.0,0,0.513474,0,0.0,0,-0.09791049,0,55.6,0,1.5,0,47.4,0,0
2024-04-08,102.40122653497122,102.5403107904997,102.39129735923592,102.47574083012655,1632.0,0.0007761893013638055,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.99042404,0,-0.69885087,0,1.5,0,,0,1.4676181,0,-2.7,0,-0.5,0,52.4,0,0.13238837,0,0.0,0,0.521461,0,0.0,0,-0.09317207,0,55.6,0,1.5,0,47.4,0,0
2024-04-09,102.49064217325292,102.58998698726992,102.48070541799419,102.58502239940229,1923.0,0.0010664140448313209,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.9828587,0,-0.7002586,0,1.5,0,,0,1.4771515,0,-2.7,0,-0.5,0,52.4,0,0.12871628,0,0.0,0,0.5295724,0,0.0,0,-0.088411056,0,55.6,0,1.5,0,47.4,0,0
2024-04-10,102.51548027163804,102.61978967352266,102.47076866273544,102.56514888888482,1664.0,-0.00019372721331678555,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.97535545,0,-0.7016694,0,1.5,0,,0,1.486819,0,-2.7,0,-0.5,0,52.4,0,0.12503618,0,0.0,0,0.5378124,0,0.0,0,-0.083626814,0,55.6,0,1.5,0,47.4,0,0
2024-04-11,102.60488833039629,102.67940262555165,102.53534620263206,102.58502239940229,3333.0,0.00019376475082188982,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.96791303,0,-0.70308316,0,1.5,0,,0,1.496624,0,-2.7,0,-0.5,0,52.4,0,0.121347904,0,0.0,0,0.54618543,0,0.0,0,-0.078818716,0,55.6,0,1.5,0,47.4,0,0
2024-04-12,102.70423314441328,102.71913448753968,102.64959235977544,102.64959235977544,2902.0,0.0006294287300709911,-49775.0,0,3.690523,0,0.40000153,0,14959.0,0,0.9,0,-0.69999695,0,56.0,0,-0.96053034,0,-0.70449996,0,1.5,0,,0,0.17819892,1,-2.8,1,-0.5,0,52.4,0,-0.36795735,1,0.0,0,0.45555112,1,0.0,0,-0.07398609,0,55.6,0,-0.5999985,1,47.4,0,1
2024-04-15,102.75390934118353,102.75390934118353,102.60488833039629,102.62476184091378,4203.0,-0.00024189593247125885,33376.0,1,3.690523,0,0.40000153,0,48335.0,1,0.9,0,-0.69999695,0,56.0,0,-1.7380254,1,-0.7059198,0,1.5,0,,1,0.18797486,0,-2.8,0,-0.5,0,52.4,0,-0.3703329,0,0.0,0,0.46407855,0,0.0,0,-0.06912826,0,55.6,0,-0.5999985,0,47.4,0,1
2024-04-16,102.62476184091378,102.67443045816054,102.58502239940229,102.65456452716653,3289.0,0.0002904044376634829,33376.0,0,3.690523,0,0.40000153,0,48335.0,0,0.9,0,-0.69999695,0,56.0,0,-1.7222458,0,-0.70734274,0,1.5,0,,0,0.1979733,0,-2.8,0,-0.5,0,52.4,0,-0.37271604,0,0.0,0,0.4727524,0,0.0,0,-0.06424454,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-17,102.68933180128693,102.70920531180441,102.62972642878141,102.63966318404013,2720.0,-0.00014516006370524082,33376.0,0,3.965656,1,0.40000153,0,48335.0,0,1.3,1,-0.69999695,0,56.0,0,-1.7067995,0,0.19561085,1,1.5,0,,0,0.20820682,0,-2.8,0,-0.5,0,52.4,0,-0.37510687,0,-0.099999905,1,0.4815783,0,0.0,0,-0.059334204,0,55.6,0,-0.5999985,0,47.4,0,1
2024-04-18,102.64462777190779,102.82345146894777,102.63966318404013,102.80358553795375,3618.0,0.001597066366241906,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,1,-0.69999695,0,56.0,0,-1.6916759,0,0.19142841,1,1.5,0,,0,0.21868904,0,-2.8,0,-0.5,0,52.4,0,-0.37750545,0,-0.099999905,0,0.4905621,0,0.0,0,-0.0577368,0,55.6,0,-0.5999985,0,47.4,0,1
2024-04-19,102.83338822420652,102.83338822420652,102.75390934118353,102.78867661530391,2476.0,-0.00014502337220845263,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.6768651,0,0.18723612,0,1.5,0,,0,0.22943468,0,-2.8,0,-0.5,0,52.4,0,-0.37991187,0,-0.099999905,0,0.49971005,0,0.0,0,-0.0561388,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-22,102.79364878269502,102.87312766571799,102.77874743956863,102.81351471368902,3142.0,0.0002416423598687878,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.6623577,0,0.18303365,0,1.5,0,,0,0.24045977,0,-2.8,0,-0.5,0,52.4,0,-0.3823262,0,-0.099999905,0,0.5090287,0,0.0,0,-0.054540187,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-23,102.84331739994178,102.9575711366086,102.82345146894777,102.91285952770602,4324.0,0.0009662622106991758,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.6481447,0,0.17882067,0,1.5,0,,0,0.25178164,0,-2.8,0,-0.5,0,52.4,0,-0.38474846,0,-0.099999905,0,0.5185249,0,0.0,0,-0.05294095,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-24,102.86319091045927,102.88305684145327,102.74894475331588,102.7688106843099,8303.0,-0.0013997166540430372,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.6342179,0,0.17459686,0,1.5,0,,0,0.26341924,0,-2.8,0,-0.5,0,52.4,0,-0.3871788,0,-0.099999905,0,0.52820605,0,0.0,0,-0.05134108,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-25,102.80855012582138,102.87312766571799,102.75390934118353,102.77874743956863,5465.0,9.669037904180833e-05,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.620569,0,0.17036188,0,1.5,0,,0,0.27539328,0,-2.8,0,-0.5,0,52.4,0,-0.38961726,0,-0.099999905,0,0.5380799,0,0.0,0,-0.04974056,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-26,102.79364878269502,102.84828956733287,102.52540944737332,102.52540944737332,7463.0,-0.00246488693924074,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.6089311,0,0.16611536,0,1.5,0,,0,0.28294995,0,-2.8,0,-0.5,0,52.4,0,-0.38833338,0,-0.099999905,0,0.53982097,0,0.0,0,-0.048139375,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-29,102.32671981933933,102.32671981933933,102.10815668078786,102.24724093631636,11461.0,-0.002713166546286727,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.5975614,0,0.16185696,0,1.5,0,,0,0.29061937,0,-2.8,0,-0.5,0,52.4,0,-0.3870508,0,-0.099999905,0,0.5415664,0,0.0,0,-0.046537515,0,55.6,0,-0.5999985,0,47.4,0,0
2024-04-30,102.40619870236229,102.45586731960908,102.31678306408058,102.44096597648269,7556.0,0.0018946725446311596,33376.0,0,3.965656,0,0.40000153,0,48335.0,0,1.3,0,-0.69999695,0,56.0,0,-1.5864557,0,0.15758634,0,1.5,0,,0,0.2984057,0,-2.8,0,-0.5,0,52.4,0,-0.38576952,0,-0.099999905,0,0.5433162,0,0.0,0,-0.044934962,0,55.6,0,-0.5999985,0,47.4,0,0
2024-05-06,102.41116329022994,102.50057892851166,102.34162116246569,102.44096597648269,13100.0,0.0,33376.0,0,3.965656,0,3.5,1,48335.0,0,1.3,0,1.699997,1,56.0,0,-1.5756105,0,0.1533031,0,1.5,0,,0,0.3063133,0,-2.8,0,-0.5,0,50.3,1,-0.3844895,0,-0.099999905,0,0.54507047,0,0.0,0,0.5305889,1,55.2,1,-0.5999985,0,49.1,1,1
2024-05-07,102.57508564414353,102.68436721341926,102.5055435163793,102.64959235977544,18162.0,0.002036552284568005,33376.0,0,3.965656,0,3.5,0,48335.0,0,1.3,0,1.699997,0,56.0,0,-1.5650226,0,0.1490069,0,1.5,0,,0,0.31434676,0,-2.8,0,-0.5,0,50.3,0,-0.38321078,0,-0.099999905,0,0.5468292,0,0.0,0,0.52975714,0,55.2,0,-0.5999985,0,49.1,0,0
2024-05-08,102.61978967352266,102.64959235977544,102.52044485950567,102.58005023201117,15651.0,-0.0006774710562953423,33376.0,0,3.965656,0,3.5,0,48335.0,0,1.3,0,1.699997,0,56.0,0,-1.5546889,0,0.15197614,0,1.5,0,,0,0.322511,0,-2.8,0,-0.5,0,50.3,0,-0.3819333,0,-0.099999905,0,0.54859245,0,0.0,0,0.52892613,0,55.2,0,-0.5999985,0,49.1,0,0
2024-05-09,102.55024754575842,102.63469101664904,102.46580407486779,102.47076866273544,12671.0,-0.0010653296525842126,33376.0,0,3.965656,0,3.5,0,48335.0,0,1.3,0,1.699997,0,56.0,0,-1.5446073,0,0.15711601,0,1.5,0,,0,0.33081102,0,-2.8,0,-0.5,0,50.3,0,-0.3806571,0,-0.099999905,0,0.55036026,0,0.0,0,0.5280959,0,55.2,0,-0.5999985,0,49.1,0,0
2024-05-10,102.53038161476441,102.59495157513756,102.43103680074742,102.48567758538528,17896.0,0.00014549439654265583,33376.0,0,3.965656,0,3.5,0,48335.0,0,1.3,0,1.699997,0,56.0,0,-1.5347755,0,0.16229649,0,1.5,0,,0,0.33925232,0,-2.8,0,-0.5,0,50.3,0,-0.37938213,0,-0.099999905,0,0.55213255,0,0.0,0,0.52726644,0,55.2,0,-0.5999985,0,49.1,0,0
2024-05-13,102.58005023201117,102.71913448753968,102.52540944737332,102.67940262555165,21852.0,0.0018902645201810397,-48993.0,1,3.965656,0,3.5,0,-658.0,1,1.3,0,1.699997,0,56.0,0,-2.5619745,1,0.1675186,0,1.5,0,,1,0.8664494,1,-2.5,1,-0.5,0,50.3,0,-0.47597036,1,-0.099999905,0,0.8727256,1,0.0,0,0.52643776,0,55.2,0,0.20000458,1,49.1,0,1
2024-05-14,102.68933180128693,102.80855012582138,102.68436721341926,102.73404341018951,24592.0,0.0005321494208252453,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.5300944,0,0.17278336,0,1.5,0,,0,0.87565213,0,-2.5,0,-0.5,0,50.3,0,-0.47420287,0,-0.099999905,0,0.8727256,0,0.0,0,0.52560985,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-15,102.74397258592478,102.78371202743628,102.65456452716653,102.69430396867801,18717.0,-0.00038681862596245953,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.4994173,0,0.17809185,0,1.5,0,,0,0.8850085,0,-2.5,0,-0.5,0,50.3,0,-0.4724382,0,-0.099999905,0,0.8727256,0,0.0,0,0.5247827,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-16,102.67443045816054,102.70423314441328,102.57508564414353,102.62476184091378,24341.0,-0.0006771760952335448,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.4698808,0,0.18344514,0,1.5,0,,0,0.8945236,0,-2.5,0,-0.5,0,50.3,0,-0.47067624,0,-0.099999905,0,0.8727256,0,0.0,0,0.5239564,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-17,102.56514888888482,102.63966318404013,102.48070541799419,102.61482508565503,34107.0,-9.682609811223486e-05,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.4414272,0,0.1888444,0,1.5,0,,0,0.90420264,0,-2.5,0,-0.5,0,50.3,0,-0.46891707,0,-0.099999905,0,0.8727256,0,0.0,0,0.52313083,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-20,102.65456452716653,102.75390934118353,102.63469101664904,102.71416989967203,33625.0,0.0009681331516580016,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.4140038,0,0.19429076,0,1.5,0,,0,0.9140511,0,-2.5,0,-0.5,0,50.3,0,-0.4671606,0,-0.099999905,0,0.8727256,0,0.0,0,0.51805276,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-21,102.63966318404013,102.67940262555165,102.57012105627591,102.64462777190779,47030.0,-0.0006770451227144925,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.387562,0,0.19978547,0,1.5,0,,0,0.9240748,0,-2.5,0,-0.5,0,50.3,0,-0.46540686,0,-0.099999905,0,0.8727256,0,0.0,0,0.5129808,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-22,102.64462777190779,102.72410665493076,102.62972642878141,102.69926855654565,50474.0,0.0005323297071062605,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.3620572,0,0.20532975,0,1.5,0,,0,0.9342799,0,-2.5,0,-0.5,0,50.3,0,-0.46365583,0,-0.099999905,0,0.8727256,0,0.0,0,0.50791454,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-23,102.72410665493076,102.79364878269502,102.72410665493076,102.75390934118353,44495.0,0.0005320464829581262,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.3374481,0,0.21092491,0,1.5,0,,0,0.94467264,0,-2.5,0,-0.5,0,50.3,0,-0.46190745,0,-0.099999905,0,0.8727256,0,0.0,0,0.50285345,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-24,102.7290712427984,102.79364878269502,102.67940262555165,102.70423314441328,57666.0,-0.000483448241422213,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.313697,0,0.21657227,0,1.5,0,,0,0.95525974,0,-2.5,0,-0.5,0,50.3,0,-0.46016172,0,-0.099999905,0,0.8727256,0,0.0,0,0.49779722,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-27,102.70920531180441,102.7290712427984,102.62476184091378,102.72410665493076,51573.0,0.00019350235047799202,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.2907696,0,0.22227322,0,1.5,0,,0,0.96604824,0,-2.5,0,-0.5,0,50.3,0,-0.4584186,0,-0.099999905,0,0.8727256,0,0.0,0,0.49274534,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-28,102.70920531180441,102.80855012582138,102.70423314441328,102.79364878269502,52841.0,0.0006769796304761933,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.2686331,0,0.22802919,0,1.5,0,,0,0.9623866,0,-2.5,0,-0.5,0,50.3,0,-0.45489645,0,-0.099999905,0,0.86691415,0,0.0,0,0.48769736,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-29,102.87312766571799,102.89299359671202,102.79861337056266,102.81848688108015,38852.0,0.00024163067153737394,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.2472584,0,0.23384166,0,1.5,0,,0,0.95874286,0,-2.5,0,-0.5,0,50.3,0,-0.45138022,0,-0.099999905,0,0.8611382,0,0.0,0,0.48265293,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-30,102.81848688108015,102.87312766571799,102.78867661530391,102.80358553795375,40274.0,-0.0001449286366529412,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.2266185,0,0.23971216,0,1.5,0,,0,0.95511687,0,-2.5,0,-0.5,0,50.3,0,-0.4478698,0,-0.099999905,0,0.85539716,0,0.0,0,0.47761154,0,55.2,0,0.20000458,0,49.1,0,0
2024-05-31,102.79364878269502,102.89299359671202,102.74894475331588,102.7688106843099,62105.0,-0.00033826498815081596,-48993.0,0,3.965656,0,3.5,0,-658.0,0,1.3,0,1.699997,0,56.0,0,-2.2066884,0,0.24564229,0,1.5,0,,0,0.9515084,0,-2.5,0,-0.5,0,50.3,0,-0.44436508,0,-0.099999905,0,0.8496905,0,0.0,0,0.47257277,0,55.2,0,0.20000458,0,49.1,0,0
2024-06-03,102.80358553795375,102.91285952770602,102.78867661530391,102.88305684145327,51971.0,0.0011116812229570172,-48993.0,0,3.965656,0,2.9000015,1,-658.0,0,1.3,0,1.300003,1,56.0,0,-2.1874454,0,0.25163367,0,1.5,0,,0,0.9479173,0,-2.5,0,-0.5,0,50.5,1,-0.4408659,0,-0.099999905,0,0.8440175,0,0.0,0,0.91016245,1,54.3,1,0.20000458,0,50.4,1,1
2024-06-04,102.89795818457964,102.90789493983839,102.84331739994178,102.87312766571799,39096.0,-9.65093382730986e-05,-48993.0,0,3.965656,0,2.9000015,0,-658.0,0,1.3,0,1.300003,0,56.0,0,-2.1688685,0,0.25768805,0,1.5,0,,0,0.9443433,0,-2.5,0,-0.5,0,50.5,0,-0.43737215,0,-0.099999905,0,0.8383777,0,0.0,0,0.90292805,0,54.3,0,0.20000458,0,50.4,0,0
