date,open,high,low,close,volume,returns,fac_PPI_Leather_Footwear_YoY_level,fac_PPI_Leather_Footwear_YoY_level_release,fac_PPI_level,fac_PPI_level_release,fac_PPIRM_level,fac_PPIRM_level_release,fac_PPI_、_level,fac_PPI_、_level_release,fac_PPI_Leather_Footwear_YoY_diff,fac_PPI_Leather_Footwear_YoY_diff_release,fac_PPI_、_zscore,fac_PPI_、_zscore_release,fac_CPI_=100_level,fac_CPI_=100_level_release,fac_PMI_Business_Expectation_diff,fac_PMI_Business_Expectation_diff_release,fac_CPI_=100_diff,fac_CPI_=100_diff_release,fac_PMI_Raw_Material_Inventory_diff,fac_PMI_Raw_Material_Inventory_diff_release,fac_PMI_zscore,fac_PMI_zscore_release,any_effective_release
2020-07-21,12497.057267997267,12632.329328350279,12481.448953341149,12569.896069725812,291352.0,0.008347245409015436,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0719563,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.5044815,0,0
2020-07-22,12569.896069725812,12928.887306816485,12549.084983517647,12658.343186110465,643488.0,0.007036423841059181,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0654022,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.5027836,0,0
2020-07-23,12601.112699038044,12710.37090163086,12517.868354205422,12559.490526621734,343734.0,-0.007809288943690484,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0589582,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.5010885,0,0
2020-07-24,12538.679440413576,12627.126556798235,12434.6240093728,12497.057267997267,374368.0,-0.004971002485501308,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0520167,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.49939618,0,0
2020-07-27,12439.826780924841,12481.448953341149,12372.190750748332,12419.015694716676,284529.0,-0.006244796003331166,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0451702,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.49770656,0,0
2020-07-28,12419.015694716676,12543.88221196561,12413.812923164644,12450.232324028917,237865.0,0.002513615416841919,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0384188,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.4960197,0,0
2020-07-29,12450.232324028917,12580.301612829888,12398.204608508531,12559.490526621734,210017.0,0.008775595486836707,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0317626,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.4943355,0,0
2020-07-30,12601.112699038044,12663.545957662505,12512.665582653388,12549.084983517647,336321.0,-0.0008285004142509766,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0252024,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.49265403,0,0
2020-07-31,12507.46281110134,12580.301612829888,12408.610151612602,12497.057267997267,301850.0,-0.004145936981757248,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0187385,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.29999924,0,0.4909752,0,0
2020-08-03,12528.273897309493,12663.545957662505,12434.6240093728,12616.721013694158,282208.0,0.009575353871773329,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.0123717,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,1,0.50334156,1,0
2020-08-04,12642.734871454355,12684.357043870665,12512.665582653388,12543.88221196561,216860.0,-0.0057731958762888835,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-1.006103,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,0,0.5015919,0,0
2020-08-05,12569.896069725812,12637.532099902312,12538.679440413576,12559.490526621734,181742.0,0.0012442969722112895,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-0.9999336,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,0,0.49984524,0,0
2020-08-06,12595.909927486004,12778.006931807362,12543.88221196561,12772.80416025532,322202.0,0.0169842584921287,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-0.99386466,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,0,0.49810144,0,0
2020-08-07,12788.412474911443,13032.942737857256,12736.384759391054,12840.44019043182,469365.0,0.005295315682280588,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-0.98789775,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,0,0.4963605,0,0
2020-08-10,12871.656819744061,12876.8595912961,12611.518242142114,12632.329328350279,269479.0,-0.016207455429496642,-0.4,0,-14.5,0,-4.0,0,-0.9,0,-0.4,0,-0.9820346,0,99.56764,0,-0.40000153,0,-0.1000061,0,0.30000305,0,0.49462244,0,0
2020-08-11,12642.734871454355,12736.384759391054,12632.329328350279,12663.545957662505,151350.0,0.0024711696869845756,-0.4,0,-16.2,1,-3.9,1,-1.3,1,-0.4,0,-1.6396022,1,99.4681,1,0.29999924,1,-0.099998474,1,0.30000305,0,0.4928872,0,1
2020-08-12,12653.140414558435,12788.412474911443,12632.329328350279,12778.006931807362,169613.0,0.009038619556286154,-0.4,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.6299856,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.4911548,0,0
2020-08-13,12772.80416025532,12814.426332671634,12642.734871454355,12679.154272318623,79974.0,-0.00773615635179159,-0.4,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.6206766,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48942518,0,0
2020-08-14,12705.168130078819,12736.384759391054,12642.734871454355,12710.37090163086,57304.0,0.0024620434961020177,-0.8,1,-16.2,0,-3.9,0,-1.3,0,-0.4,1,-1.6116759,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.4881805,0,1
2020-08-17,12720.776444734931,12819.629104223675,12668.74872921455,12783.209703359393,70966.0,0.005730659025787066,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.6029842,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.4869374,0,0
2020-08-18,12793.615246463478,12835.237418879793,12746.79030249513,12783.209703359393,55627.0,0.0,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5946034,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48569584,0,0
2020-08-19,12798.818018015518,12798.818018015518,12699.965358526782,12715.573673182895,33735.0,-0.005291005291004791,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5865359,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48445582,0,0
2020-08-20,12741.587530943094,12757.195845599208,12658.343186110465,12720.776444734931,31764.0,0.0004091653027820108,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5787848,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48321733,0,0
2020-08-21,12746.79030249513,12804.020789567554,12668.74872921455,12778.006931807362,39323.0,0.0044989775051127445,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5713542,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48198038,0,0
2020-08-24,12778.006931807362,12835.237418879793,12705.168130078819,12788.412474911443,38976.0,0.0008143322475573367,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5642487,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.48074496,0,0
2020-08-25,12882.062362848135,12954.901164576682,12778.006931807362,12788.412474911443,29186.0,0.0,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.553025,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.47951105,0,0
2020-08-26,12809.223561119592,12845.642961983871,12762.39861715124,12824.83187577571,19106.0,0.002847843775426684,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5420431,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.47827864,0,0
2020-08-27,12861.251276639985,12866.45404819202,12788.412474911443,12814.426332671634,10605.0,-0.0008113590263690851,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5312992,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.47704774,0,0
2020-08-28,12845.642961983871,12871.656819744061,12793.615246463478,12861.251276639985,13796.0,0.0036540803897686658,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5207901,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.47581834,0,0
2020-08-31,12892.61316903008,13060.181595409758,12887.535337927664,13004.325453283196,33085.0,0.01112443677257735,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5105127,0,99.4681,0,0.29999924,0,-0.099998474,0,0.30000305,0,0.47459042,0,0
2020-09-01,13014.481115488028,13034.792439897683,12923.080155644568,13024.636777692853,22930.0,0.0015618898867628683,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.5004646,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,1,0.4037275,1,0
2020-09-02,13039.870271000098,13070.337257614587,12973.858466668713,13009.403284385608,24392.0,-0.0011695906432750425,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.4906433,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.40285403,0,0
2020-09-03,12994.16979107837,12994.16979107837,12872.301844620422,12907.846662337332,27639.0,-0.00780640124902332,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.4810469,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.40198123,0,0
2020-09-04,12872.301844620422,12923.080155644568,12704.733418240749,12755.511729264897,27920.0,-0.01180173092053527,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.471674,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.4011091,0,0
2020-09-07,12780.900884776962,12857.06835131318,12770.745222572139,12806.290040289041,18857.0,0.00398089171974525,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.4625232,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.40023765,0,0
2020-09-08,12816.445702493866,12872.301844620422,12801.21220918662,12846.912689108347,17611.0,0.003172085646311773,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.4535936,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.3993669,0,0
2020-09-09,12785.978715879382,12816.445702493866,12141.094165872755,12349.285241071744,52911.0,-0.0387351778656122,-0.8,0,-16.2,0,-3.9,0,-1.3,0,-0.4,0,-1.4448848,0,99.4681,0,0.29999924,0,-0.099998474,0,-0.6000023,0,0.3984968,0,0
2020-09-10,12389.907889891057,12562.554147373146,12389.907889891057,12496.542343041761,32764.0,0.011924342105263275,-0.8,0,-15.2,1,-3.9,1,-1.5,1,-0.4,0,-1.7885468,1,99.54678,1,0.29999924,0,0.099998474,1,-0.6000023,0,0.39762738,0,1
2020-09-11,12532.087160758665,12542.242822963488,12455.91969422245,12496.542343041761,19604.0,0.0,-0.8,0,-15.2,0,-3.9,0,-1.5,0,-0.4,0,-1.7761292,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39675862,0,0
2020-09-14,12486.386680836935,12567.631978475558,12460.997525324861,12542.242822963488,17700.0,0.003657049979682858,-0.8,0,-15.2,0,-3.9,0,-1.5,0,-0.4,0,-1.7640747,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39589053,0,0
2020-09-15,12567.631978475558,12755.511729264897,12567.631978475558,12709.811249343169,27668.0,0.013360323886640213,-0.8,0,-15.2,0,-3.9,0,-1.5,0,-0.4,0,-1.7523782,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39490414,0,0
2020-09-16,12689.499924933505,12719.966911547997,12628.56595170454,12684.422093831092,17463.0,-0.0019976028765485987,-0.8,0,-15.2,0,-3.9,0,-1.5,0,-0.4,0,-1.7410364,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.3939186,0,0
2020-09-17,12684.422093831092,12740.278235957647,12643.799445011777,12689.499924933505,21357.0,0.0004003202562048447,-0.8,0,-15.2,0,-3.9,0,-1.5,0,-0.4,0,-1.7300459,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39293388,0,0
2020-09-18,12699.655587138337,12704.733418240749,12587.943302885218,12699.655587138337,21248.0,0.0008003201280515349,-1.1,1,-15.2,0,-3.9,0,-1.5,0,-0.3,1,-1.7194045,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39195,0,1
2020-09-21,12653.955107216605,12821.523533596279,12653.955107216605,12811.36787139145,23277.0,0.00879648140743683,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.7091101,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.39096692,0,0
2020-09-22,12745.356067060062,12877.379675722837,12593.021133987633,12826.60136469869,32746.0,0.0011890606420925653,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6991621,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.3899847,0,0
2020-09-23,12775.82305367455,12867.224013518013,12587.943302885218,12694.577756035926,27093.0,-0.01029295328582669,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.68956,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38900325,0,0
2020-09-24,12669.188600523847,12745.356067060062,12527.009329656245,12598.09896509005,25252.0,-0.007600000000000162,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.676936,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38802263,0,0
2020-09-25,12587.943302885218,12719.966911547997,12542.242822963488,12552.398485168316,26326.0,-0.0036275695284163634,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6646122,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38704282,0,0
2020-09-28,12567.631978475558,12699.655587138337,12521.93149855383,12679.34426272868,23075.0,0.01011326860841466,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.652583,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38606384,0,0
2020-09-29,12715.215304055393,12735.020935370116,12536.964622222838,12631.041370967794,195285.0,-0.003809573331238769,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6408435,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38508564,0,0
2020-09-30,12616.187147481745,12759.777974513516,12591.43010833834,12670.652633597252,199963.0,0.0031360250882008778,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6293893,0,99.54678,0,0.29999924,0,0.099998474,0,-0.6000023,0,0.38410825,0,0
2020-10-09,13002.396958118949,13170.744824294134,12928.125840688714,13165.793416465453,244575.0,0.03907776475185609,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6182162,0,99.54678,0,0.29999924,0,0.099998474,0,1.2000008,1,0.45240307,1,0
2020-10-12,13170.744824294134,13834.233473337521,13170.744824294134,13735.205316763882,687345.0,0.04324934185784124,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.6073205,0,99.54678,0,0.29999924,0,0.099998474,0,1.2000008,0,0.45108268,0,0
2020-10-13,13745.108132421245,14007.532747341389,13626.274344532878,13888.698959453024,557223.0,0.011175198269646636,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.5966992,0,99.54678,0,0.29999924,0,0.099998474,0,1.2000008,0,0.44976386,0,0
2020-10-14,13962.970076883252,14195.686244831302,13883.747551624341,14180.83202134526,623312.0,0.021033868092691588,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.5863497,0,99.54678,0,0.79999924,1,0.099998474,0,1.2000008,0,0.44844666,0,0
2020-10-15,14205.589060488677,14260.054546604177,14091.706680428983,14185.783429173944,497259.0,0.0003491620111732985,-1.1,0,-15.2,0,-3.9,0,-1.5,0,-0.3,0,-1.5762695,0,99.54678,0,0.79999924,0,0.099998474,0,1.2000008,0,0.44713104,0,0
2020-10-16,14126.366535229765,14532.381977181687,14032.289786484804,14418.499597121998,710522.0,0.0164048865619546,-1.1,0,-15.6,1,-3.8,1,-1.7,1,-0.3,0,-1.9309958,1,99.6,1,0.79999924,0,0.0,1,1.2000008,0,0.445817,0,1
2020-10-19,14477.91649106618,15156.25936359562,14364.034111006498,14789.85518427315,1100635.0,0.025755494505494747,-1.1,0,-15.6,0,-3.8,0,-1.7,0,-0.3,0,-1.9161545,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.44450453,0,0
2020-10-20,14789.85518427315,14834.41785473129,14463.062267580139,14685.875619870818,760329.0,-0.007030465349850079,-1.1,0,-15.6,0,-3.8,0,-1.7,0,-0.3,0,-1.9017588,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.4431936,0,0
2020-10-21,14705.681251185553,14720.535474671606,14403.645373635956,14492.770714552229,825764.0,-0.013149022252190834,-1.8,1,-15.6,0,-3.8,0,-1.7,0,-0.6999999,1,-1.8878,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.442122,0,1
2020-10-22,14591.798871125862,14606.653094611915,14210.540468317356,14364.034111006498,811621.0,-0.008882815169115044,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8742702,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.44105148,0,0
2020-10-23,14388.791150149907,14601.70168678323,14269.957362261539,14284.811585747584,725149.0,-0.005515339538090469,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8611621,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.43998203,0,0
2020-10-26,14329.374256205716,14517.527753695642,14190.734837002628,14349.179887520446,653007.0,0.004506065857885266,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8484696,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.43891364,0,0
2020-10-27,14349.179887520446,14448.208044094092,14250.15173094681,14339.277071863093,514039.0,-0.0006901311249130071,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8361874,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.43784633,0,0
2020-10-28,14359.082703177812,14631.410133755327,14279.860177918903,14537.333385010366,985343.0,0.013812154696132062,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8243109,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.4367801,0,0
2020-10-29,14354.131295349134,14443.25663626541,14210.540468317356,14294.714401404946,590596.0,-0.01668937329700282,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.8108492,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.4357149,0,0
2020-10-30,14255.103138775492,14487.819306723542,14081.803864771626,14364.034111006498,732126.0,0.004849324558365398,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.797766,0,99.6,0,0.79999924,0,0.0,0,1.2000008,0,0.43465078,0,0
2020-11-02,14359.082703177812,14433.353820608043,14185.783429173944,14235.29750746076,432653.0,-0.008962426749397179,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.7850548,0,99.6,0,0.79999924,0,0.0,0,-0.5,1,0.41980606,1,0
2020-11-03,14245.200323118132,14334.325664034406,14136.269350887125,14170.929205687897,353237.0,-0.004521739130434632,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.7727097,0,99.6,0,0.79999924,0,0.0,0,-0.5,0,0.4188128,0,0
2020-11-04,14220.44328397472,14448.208044094092,14156.074982201853,14334.325664034406,512533.0,0.01153039832285141,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.760726,0,99.6,0,0.79999924,0,0.0,0,-0.5,0,0.41782048,0,0
2020-11-05,14383.839742321223,14383.839742321223,14165.977797859216,14220.44328397472,353901.0,-0.007944732297063828,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.749099,0,99.6,0,0.79999924,0,0.0,0,-0.5,0,0.41682902,0,0
2020-11-06,14260.054546604177,14289.762993576263,13898.601775110385,13913.455998596439,483557.0,-0.021587743732590314,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.7378252,0,99.6,0,0.10000229,1,0.0,0,-0.5,0,0.41583845,0,0
2020-11-09,13928.310222082486,14116.463719572395,13784.719395050703,14086.755272600301,479864.0,0.012455516014234336,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.7269015,0,99.6,0,0.10000229,0,0.0,0,-0.5,0,0.41484877,0,0
2020-11-10,14165.977797859216,14200.637652659987,14037.241194313481,14086.755272600301,292528.0,0.0,-1.8,0,-15.6,0,-3.8,0,-1.7,0,-0.6999999,0,-1.7163258,0,99.6,0,0.10000229,0,0.0,0,-0.5,0,0.41386,0,0
2020-11-11,14101.60949608635,14299.66580923363,14066.949641285575,14230.346099632083,322242.0,0.01019332161687192,-1.8,0,-13.8,1,-2.9,1,-1.6,1,-0.6999999,0,-1.5186355,1,99.7,1,0.10000229,0,0.1000061,1,-0.5,0,0.41287208,0,1
2020-11-12,14205.589060488677,14269.957362261539,14121.415127401078,14156.074982201853,237094.0,-0.005219206680584509,-1.8,0,-13.8,0,-2.9,0,-1.6,0,-0.6999999,0,-1.5107518,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.41188502,0,0
2020-11-13,14180.83202134526,14235.29750746076,14052.095417799532,14081.803864771626,247517.0,-0.005246589716684014,-1.8,0,-13.8,0,-2.9,0,-1.6,0,-0.6999999,0,-1.5031441,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.41089886,0,0
2020-11-16,14081.803864771626,14175.880613516583,13898.601775110385,14131.317943058437,310214.0,0.0035161744022498276,-1.8,0,-13.8,0,-2.9,0,-1.6,0,-0.6999999,0,-1.4958158,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.40906283,0,0
2020-11-17,14180.83202134526,14230.346099632083,13977.8243003693,14012.484155170081,296977.0,-0.008409250175191896,-1.9,1,-13.8,0,-2.9,0,-1.6,0,-0.100000024,1,-1.4887706,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.40722927,0,1
2020-11-18,14012.484155170081,14091.706680428983,13962.970076883252,14007.532747341389,180654.0,-0.0003533568904601214,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4820133,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.40539816,0,0
2020-11-19,14042.192602142166,14225.394691803402,14012.484155170081,14220.44328397472,266789.0,0.015199717214563924,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4755496,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.40356943,0,0
2020-11-20,14205.589060488677,14388.791150149907,14106.560903915031,14126.366535229765,491008.0,-0.006615598885793661,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4693855,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.4017431,0,0
2020-11-23,14170.929205687897,14354.131295349134,14131.317943058437,14289.762993576263,276379.0,0.011566771819137234,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4635284,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.39991915,0,0
2020-11-24,14309.568624890997,14458.11085975145,14304.617217062309,14433.353820608043,357689.0,0.01004851004851015,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4546374,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.39809757,0,0
2020-11-25,14359.082703177812,14388.791150149907,14265.00595443286,14289.762993576263,241964.0,-0.009948542024013851,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4459683,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.3962783,0,0
2020-11-26,14294.714401404946,14349.179887520446,14185.783429173944,14220.44328397472,199713.0,-0.004851004851004537,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4375212,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.39446133,0,0
2020-11-27,14235.29750746076,14433.353820608043,14210.540468317356,14413.54818929332,231164.0,0.013579387186629654,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4292964,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.39264667,0,0
2020-11-30,14418.499597121998,14458.11085975145,14309.568624890997,14423.451004950679,265953.0,0.0006870491240120735,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4212946,0,99.7,0,0.10000229,0,0.1000061,0,-0.5,0,0.39083427,0,0
2020-12-01,14428.402412779362,14477.91649106618,14265.00595443286,14339.277071863093,225452.0,-0.005835907998626322,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.413517,0,99.7,0,0.10000229,0,0.1000061,0,0.5999985,1,0.49857885,1,0
2020-12-02,14349.179887520446,14448.208044094092,14225.394691803402,14230.346099632083,249208.0,-0.007596685082873367,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.4059653,0,99.7,0,0.10000229,0,0.1000061,0,0.5999985,0,0.4962065,0,0
2020-12-03,14215.491876146038,14299.66580923363,14161.026390030533,14284.811585747584,179474.0,0.0038274182324287143,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.3986417,0,99.7,0,0.10000229,0,0.1000061,0,0.5999985,0,0.4938388,0,0
2020-12-04,14284.811585747584,14294.714401404946,14121.415127401078,14175.880613516583,209339.0,-0.00762564991334469,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.3915485,0,99.7,0,0.10000229,0,0.1000061,0,0.5999985,0,0.49147573,0,0
2020-12-07,14180.83202134526,14428.402412779362,14180.83202134526,14428.402412779362,251297.0,0.017813482361159316,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.3846891,0,99.7,0,1.3999977,1,0.1000061,0,0.5999985,0,0.4891173,0,0
2020-12-08,14428.402412779362,14482.867898894867,14319.47144054836,14344.22847969177,197944.0,-0.005833905284831631,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.378067,0,99.7,0,1.3999977,0,0.1000061,0,0.5999985,0,0.4867634,0,0
2020-12-09,14329.374256205716,14349.179887520446,14245.200323118132,14289.762993576263,104873.0,-0.0037970314118056514,-1.9,0,-13.8,0,-2.9,0,-1.6,0,-0.100000024,0,-1.3716867,0,99.7,0,1.3999977,0,0.1000061,0,0.5999985,0,0.48441398,0,0
2020-12-10,14314.520032719674,14418.499597121998,14260.054546604177,14314.520032719674,78473.0,0.0017325017325018344,-1.9,0,-10.4,1,-2.1,1,-1.6,1,-0.100000024,0,-1.3655531,1,99.7,1,1.3999977,0,-0.1000061,1,0.5999985,0,0.48206905,0,1
2020-12-11,14359.082703177812,14492.770714552229,14304.617217062309,14482.867898894867,115201.0,0.011760636457973206,-1.9,0,-10.4,0,-2.1,0,-1.6,0,-0.100000024,0,-1.359672,0,99.7,0,1.3999977,0,-0.1000061,0,0.5999985,0,0.47972855,0,0
