,0
2025-05-22,-0.0003509552274622857
2025-05-23,0.0026429239811529906
2025-05-26,-0.00031100743873330985
2025-05-27,-0.0012523087116811935
2025-05-28,0.009953278623515003
2025-05-29,-0.0021917865972612676
2025-05-30,0.001801131327463892
2025-06-03,0.0002779439313620832
2025-06-04,-0.0033307173832636578
2025-06-05,0.0005439464353417695
2025-06-06,0.0012671978737953725
2025-06-09,-0.00028345203347885777
2025-06-10,-0.00019181142561718338
2025-06-11,0.0004841048982244618
2025-06-12,0.0031662569004879907
2025-06-13,0.003679219462174059
2025-06-16,-0.004376011060964902
2025-06-17,0.0005076962754414621
2025-06-18,0.007432235172507703
2025-06-19,0.0037371275746123115
2025-06-20,-0.00035617418623750156
2025-06-23,-0.0004626785539640577
2025-06-24,-0.006658850573961163
2025-06-25,-0.0007243825615606818
2025-06-26,0.00010152149015331749
2025-06-27,0.003765604312914278
2025-06-30,-0.0036797203954666235
2025-07-01,-0.0018248172248736185
2025-07-02,0.003391002520104558
2025-07-03,-0.00811307375690751
2025-07-04,-0.006120253566882611
2025-07-07,0.0009703780489630597
2025-07-08,-0.00045808264506565514
2025-07-09,0.0014699250175467023
2025-07-10,0.0013785352955629677
2025-07-11,0.0007762980144956539
2025-07-14,-0.003454152730714157
2025-07-15,-0.0009164253940078381
2025-07-16,-0.0010512615075223789
2025-07-17,0.0017538254256710475
2025-07-18,-0.006992322691023753
2025-07-21,0.004042128262512531
2025-07-22,0.0014493872487268316
2025-07-23,-0.001409312792703839
2025-07-24,0.0014012800325992223
2025-07-25,0.0012288352154340859
2025-07-28,-0.006264064133033492
2025-07-29,-0.000822871948924268
2025-07-30,0.0031258064958958965
2025-07-31,0.0008155355213928086
2025-08-01,-0.0022529035218628347
2025-08-04,-0.0025464551933997086
2025-08-05,0.001511491939677146
2025-08-06,-0.002325573232814693
2025-08-07,-0.0005665015424020332
2025-08-08,0.003156882655973059
2025-08-11,0.0011637306656210949
2025-08-12,-0.0015698351523459348
2025-08-13,0.003839206885729794
2025-08-14,0.002964757632592876
2025-08-15,-0.0008258271524012156
2025-08-18,0.003720244328439345
2025-08-19,0.003945644096601874
2025-08-20,0.00018896523140768257
2025-08-21,0.0005220352816214365
2025-08-22,-0.00011000545596024883
2025-08-25,-0.0016214634598840972
2025-08-26,0.0009125759940441072
2025-08-27,-0.0014606091891949116
2025-08-28,-0.0011766281904201572
2025-08-29,0.0016465594792082307
2025-09-01,0.00372179437033384
2025-09-02,-0.001895447768846327
2025-09-03,-0.001173963152537651
2025-09-04,0.001725194408813925
2025-09-05,0.0016727382435901288
2025-09-08,-0.0007721538772521558
2025-09-09,0.00012987042272731043
2025-09-10,-0.002496203450904558
2025-09-11,-0.0006778907219611951
2025-09-12,0.001074482364938376
2025-09-15,0.0008408723549888632
2025-09-16,0.004063164704738945
2025-09-17,0.0002310323540527479
2025-09-18,-0.009069575127280632
2025-09-19,-0.0022301803198697197
2025-09-22,0.00039520038707219907
2025-09-23,0.0018880731549871634
2025-09-24,-0.0032144073890262147
2025-09-25,0.00013097937398971185
2025-09-26,0.00011606562017516019
2025-09-29,0.0015005706421444285
2025-09-30,0.0038120308655899436
2025-10-09,0.01362246226174546
2025-10-10,0.0023718556517125693
2025-10-13,-4.9271444999560383e-05
2025-10-14,-0.005718689760924337
2025-10-15,-0.0008127477551888515
2025-10-16,0.0010513627900152628
2025-10-17,0.015236740856774365
2025-10-20,-0.009410924049103238
2025-10-21,0.004511611201180876
2025-10-22,-0.009137427095676068
2025-10-23,-0.006586727313457758
2025-10-24,0.002631840789120991
2025-10-27,0.0012919786834795016
2025-10-28,-0.004559295283389441
2025-10-29,0.005121390731817692
2025-10-30,-0.0002218900294621816
2025-10-31,0.0010235630248559948
2025-11-03,0.0037077420677613187
2025-11-04,0.0031211709201255933
2025-11-05,0.002211292300542946
2025-11-06,-0.001918814346707476
2025-11-07,0.00016604777321177467
2025-11-10,-0.002306478852440637
2025-11-11,0.002058748451343533
2025-11-12,-0.0026344177456169753
2025-11-13,0.0018070216797647703
2025-11-14,-0.0010148865781280476
2025-11-17,-0.003304868883747029
2025-11-18,0.0010043707495477959
2025-11-19,0.0008097866348925866
2025-11-20,-0.0016443632229507855
2025-11-21,0.0017471640855272652
2025-11-24,-0.0065129802800905695
2025-11-25,0.0007560143395391285
2025-11-26,-0.00021652982477733982
2025-11-27,-0.003620592307597187
2025-11-28,0.0017864283720886139
2025-12-01,0.002924942561749924
2025-12-02,0.0008504483271686465
2025-12-03,0.0007305485437458734
2025-12-04,0.005776304967055941
2025-12-05,0.006492389860792822
2025-12-08,-0.004105016645774369
2025-12-09,-0.006232538299429295
2025-12-10,0.0030079413103717557
2025-12-11,0.0006607077549726456
2025-12-12,0.00863857116426324
2025-12-15,-0.0068333045318479
2025-12-16,0.0005485541757546129
2025-12-17,-0.0008570885192960318
2025-12-18,-0.0016682986283308855
2025-12-19,0.0007777224425928259
2025-12-22,0.00048720587880158185
2025-12-23,-0.00014568805652253136
2025-12-24,0.000959685900946984
2025-12-25,-0.0013769361364390049
2025-12-26,0.003103196384886686
2025-12-29,-0.0011923757003917878
2025-12-30,-0.001905469492306858
2025-12-31,-0.0015248166748730136
2026-01-05,0.0012068308529092576
2026-01-06,0.004082184535098914
2026-01-07,0.0029102776473653117
2026-01-08,-0.005133281024797282
2026-01-09,-0.005917765982871606
2026-01-12,0.0012900026188585757
2026-01-13,-0.0036333820458212167
2026-01-14,0.0025385290294807957
2026-01-15,0.004893348036846815
2026-01-16,-0.0033809261608935474
2026-01-19,-0.006353853073518853
2026-01-20,-0.0009339352414912118
2026-01-21,0.002449125758971446
2026-01-22,-0.0015587489316449008
2026-01-23,-0.004289514309806501
2026-01-26,0.002692880240234938
2026-01-27,-0.007120863443284772
2026-01-28,0.004802826333084259
2026-01-29,0.00831977461926363
2026-01-30,-0.010646225253458935
2026-02-02,-0.0012531827774867833
2026-02-03,-0.00645595573516306
2026-02-04,-0.0007719234539845435
2026-02-05,0.0004533913034261863
2026-02-06,-0.0009543119037959694
2026-02-09,-0.0020363739063520335
2026-02-10,0.0011812535468152063
2026-02-11,-0.00102797597654914
2026-02-12,-0.00036709311933625597
2026-02-13,0.0011178228778541436
2026-02-24,-0.008487903841767987
2026-02-25,-0.0035817147208799948
2026-02-26,-0.0001643959024584015
2026-02-27,0.001198548888992367
2026-03-02,0.0019463823550581873
2026-03-03,0.0030984754257260667
2026-03-04,-0.0012171417001644147
2026-03-05,-0.0006951310738599611
2026-03-06,0.0040250562835413015
2026-03-09,0.010151048929748037
2026-03-10,-0.015577462968408395
2026-03-11,0.008510715294591664
2026-03-12,0.0038016194566687198
2026-03-13,0.0014597695007982322
2026-03-16,0.001128155513104356
2026-03-17,0.0012870113998825201
2026-03-18,0.003181388274760976
2026-03-19,0.01789353011746445
2026-03-20,-0.0015651045889253888
2026-03-23,0.009590441175150205
2026-03-24,-0.011264115398191415
2026-03-25,-0.008964416818850133
2026-03-26,0.002800762641656874
2026-03-27,-0.001219398256558293
2026-03-30,-0.0035024642184592757
2026-03-31,-0.003446397037212935
2026-04-01,0.0011530540436807978
2026-04-02,-0.004529693566656227
2026-04-03,0.0019717327433654893
2026-04-07,0.0017976555639938735
2026-04-08,-0.004008496659730163
2026-04-09,-0.001465317963009358
2026-04-10,-3.596525842134787e-05
2026-04-13,0.0008789996392863536
2026-04-14,0.0004523733447273797
2026-04-15,0.000938494941057649
2026-04-16,-0.00034300282599353016
2026-04-17,0.00064849860622283
2026-04-20,-0.0020437722203600923
2026-04-21,0.0011895844847945236
2026-04-22,0.0006464448040801786
2026-04-23,-0.0013228583605504902
2026-04-24,-0.00013446602163011463
2026-04-27,0.0001235185189010977
2026-04-28,0.0021820998373318985
2026-04-29,-0.00013261902188921437
2026-04-30,0.0002200533867292733
2026-05-06,-0.0019790964219659228
2026-05-07,-0.0006889049884231861
2026-05-08,0.0009044587055849802
2026-05-11,0.0002598509315863148
2026-05-12,0.0032646397257964756
2026-05-13,-0.0019793998386348215
2026-05-14,0.002232238375366594
2026-05-15,0.0007007252722797682
2026-05-18,-0.002606900917376922
2026-05-19,-0.003532676372474304
2026-05-20,0.004671455967763036
2026-05-21,0.002228494465541536
2026-05-22,4.307890299063807e-06
2026-05-25,-0.002118231091521541
2026-05-26,0.00043435568101839867
2026-05-27,0.0003488762088083948
2026-05-28,-0.003057306406788093
2026-05-29,-0.002808559442485939
2026-06-01,-0.0034088577076465867
2026-06-02,-0.0032287631497302416
2026-06-03,-0.00029693226381769623
2026-06-04,0.0
2026-06-05,0.0
